ec2e1fe69dcbd3c9e51ff4035943fe71766d9d82aa2f6f4558f47bae30ba3cc2,63911f49d18e3256edd55e00171afbf9489515b2fc5b73201fe7f81c81482686,977de6d90d46d690497c128fb89c5a554214715212571f74977b134dca58938f,cde1792a591067a1be04215306a1e84521956837d95850458f9c937a12318260,844518bcfcdc9d7c0cd0c3387a824d22fd2cca4bd2f5660fcbcaa3bd0d75ceea,f7aa4f51cccc58f50f580d394b5b0e5c331d12155e346332f73d8b5c4aa377c4,51c7bd2460e7fee0eaa2e7678428d895d2db6558c29e803b4667a1450ab864e9,9552a177aee75724590b0a62554c23d8d81316272cdde2fe5f2611c0590c65f3,5b77ace9045de9440818f4539230b2b9460c326edeffbaa20e114cea125d2673,8245427ff3378fc3b45d730b8f649a8e352638a5ac7ed48e1b4dc59fb7830796,69ba278cc783b993f8ad2d40da52385927908a38a14f8d581da7a27a1b95ac14,bf384befda6d9bd04126a647bf7c4e803ba2c2b36d6f0bfe466a8e9c9669b0e2,d187a953e2ba3c5c235bde134fac7ea929ceb5f046def8d0d29d84b6a5d12457,2da644eccd564540d6c43c74a03de8fc910a9755c05199a9fa4e48311583d623,21ef226d4d0a7c0a89b46dff164a12d2dc3d6da8695ddbd4eaed8bb82480e065,7553bf783c49f5bff90f50164d1a97f14b68b2b27487b140e3f749df4dbeb883,a27aa147d2b9d72a203d6e58162fa126e8ab673e40a0854dd56d46973861c298,5d45c2aa120c61c634024ffa8d99298ce33883578d5301b7e6c18baf98ac5b47,68d56f72b5fc7e286b550983e5aaee3ea73376047a5768d2ed5adeb52b50d0d8,c8e064a6d7b86c32988a64e5fe62307e864018427e6eaac661b6163bf1943a46
"12463","これ、何と言う？","2","12510","12523","","5","5","6","12499","エビの一種。身体にクッキリとシマシマがあり、丸まった姿が車のホイールに見える","5","6197","1","クルマエビ","12456","0","5","5","クルマエビ"
"12480","これ、何と言う？","2","12471","12452","","5","5","6","12454","ヘビの一種で、身体は青緑色。由来は諸説あるが「ヘビの中でも特に大物の風格がある」ことなど","5","6198","3","アオダイショウ","12519","0","5","5","ダイショウ"
"12375","これ、何と言う？","2","12385","12381","","4","4","6","12358","太古の時代に存在した鳥で、その名の通り、鳥類の始まりとなった鳥とされている","4","6199","2","しそちょう","12423","0","4","4","しそちょう"
"12450","これ、何と言う？","2","12473","12454","","5","5","6","12521","「最古の人類」とされている種類の猿人","5","6200","2","アウストラロピテクス","12488","0","5","5","アウストラ"
"12461","これ、何と言う？","2","12454","12517","","5","5","6","12531","ペットとしても親しまれる手乗りサイズの鳥で、人の声をマネして鳴くのが上手い","5","6201","1","キュウカンチョウ","12459","0","5","5","キュウカン"
"12458","これ、何と言う？","2","12488","12483","","5","5","6","12452","姿が似ていることで「アシカ」と混同されがちな哺乳類。分類上も、「アシカ科」に含まれる","5","6202","2","オットセイ","12475","0","5","5","オットセイ"
"12450","これ、何と言う？","2","12450","12472","","5","5","6","12454","「象」の種類、1つは「アフリカゾウ」で、もう一つは？","5","6203","1","アジアゾウ","12478","0","5","5","アジアゾウ"
"12505","これ、何と言う？","2","12471","12491","","5","5","6","12511","ちょうちょの種類の一つ。色は紅色で、また羽のシルエットが「とある貝類」に似ている","5","6204","3","ベニシジミ","12472","0","5","5","ベニシジミ"
"12472","これ、何と言う？","2","12454","12517","","5","5","6","12531","テントウムシの一種。身体に13個の点々模様がある","5","6205","2","ジュウサンホシテントウ","12469","0","5","5","ジュウサン"
"12491","これ、何と言う？","2","12517","12472","","5","5","6","12516","テントウムシの一種。身体に28個の点々模様がある","5","6206","3","ニジュウヤホシテントウ","12454","0","5","5","ニジュウヤ"
"12450","これ、何と言う？","2","12469","12491","","5","5","6","12473","生の魚を食べる際にはよく注意する必要がある、有名な寄生虫。白い糸くずのような姿","5","6207","2","アニサキス","12461","0","5","5","アニサキス"
"12431","これ、何と言う？","2","12426","12383","","4","4","6","12426","季節の移ろいに合わせて長距離を移動する鳥たちの総称。ハクチョウなどが有名","4","6208","1","わたりどり","12393","0","4","4","わたりどり"
"12501","これ、何と言う？","2","12508","12531","","5","5","6","12488","ペンギンの一種で、身体を横切る黒いラインが特徴的。動物園で見るペンギンはこれが最も多い","5","6209","3","フンボルトペンギン","12523","0","5","5","フンボルト"
"12456","これ、何と言う？","2","12471","12508","","5","5","6","12522","鳥の一種。その名の通り、頭の羽が「烏帽子」を被っているようなシルエットをしている","5","6210","3","エボシドリ","12489","0","5","5","エボシドリ"
"12493","これ、何と言う？","2","12521","12470","ネザーランドドワーフ","5","5","6","12489","ウサギの種類として最もよく知られたもの。身体は小さめで、耳がピンと立っている","5","6211","3","ネザーランドドワーフ","12531","0","5","5","ネザランド"
"12507","これ、何と言う？","2","12521","12540","","5","5","6","12489","ウサギの種類としてよく知られた一つ。最大の特徴は、垂れ下がった大きな耳","5","6212","3","ホーランドロップ","12531","0","5","5","ホーランド"
"12501","これ、何と言う？","2","12524","12455","","5","5","6","12488","ペットとしてもよく親しまれるイタチの一種。長い胴体に短い脚の独特なフォルムをしている","5","6213","2","フェレット","12483","0","5","5","フェレット"
"12510","これ、何と言う？","2","12488","12531","","5","5","6","12498","大別すると猿の仲間にあたる動物で、マントを羽織っているように見える特徴的な体毛を持つ","5","6214","2","マントヒヒ","12498","0","5","5","マントヒヒ"
"12471","これ、何と言う？","2","12490","12525","","5","5","6","12473","最も大きい動物としてよく知られる種類のクジラ","5","6215","2","シロナガスクジラ","12460","0","5","5","シロナガス"
"12471","これ、何と言う？","2","12452","12525","","5","5","6","12459","普通のイルカほど口が尖っておらず、のほほんとした顔立ちで人気の真っ白なイルカ","5","6216","3","シロイルカ","12523","0","5","5","シロイルカ"
"12375","これ、何と言う？","2","12358","12429","","4","4","6","12366","神話に登場する、有名な動物","4","6217","2","いなばのしろうさぎ","12373","0","4","4","しろうさぎ"
"12473","これ、何と言う？","2","12500","12467","さそり＝スコーピオン","5","5","6","12531","カタカナでの呼び方は？","5","6218","1","さそり＝スコーピオン","12458","0","5","5","スコピオン"
"12385","これ、何と言う？","2","12425","12363","","4","4","6","12406","腕を曲げて力を込めた時に、二の腕のポッコリと盛り上がる部分の俗称","4","6219","2","ちからこぶ","12371","0","4","4","ちからこぶ"
"12373","これ、何と言う？","2","12363","12427","","4","4","6","21512","昔ばなしの一つ。とある生き物が、自分の親の仇を討つために、様々な仲間を集めて仕返しをする","6","6220","2","さるかに合戦","12395","0","4","4","さるかに合"
"12481","これ、何と言う？","2","12497","12531","","5","5","6","12472","よく親しまれた替え歌の歌詞。ある動物の名前が入る","5","6221","1","♪サル、ゴリラ、チンパンジー","12531","0","5","5","チンパンジ"
"12450","これ、何と言う？","2","12452","12458","","5","5","6","12513","釣り人には釣り餌として非常におなじみの、ミミズのような虫","5","6222","3","アオイソメ","12477","0","5","5","アオイソメ"
"37628","これ、何と言う？","2","12531","12513","","5","6","6","12523","精神力が強く、何があってもへこたれない人の俗的な呼び方。「とある金属」にたとえられる","5","6223","3","鋼メンタル","12479","0","5","5","鋼メンタル"
"12510","これ、何と言う？","1","12498","12478","","5","5","6","12488","クウカに代表される「ドM」という言葉、この「M」は何という言葉の略？","5","6224","3","マゾヒスト","12473","6224","5","5","マゾヒスト"
"12467","これ、何と言う？","2","12488","12450","","5","5","6","12473","太古に実在した、非常に大きな翼竜。神話に登場する神様から名付けられた","5","6225","3","ケツァルコアトルス","12523","0","5","5","コアトルス"
"12450","これ、何と言う？","2","12484","12490","","5","5","6","12513","ほら穴の中に巣を作ることが多いツバメで、高級食材である「ツバメの巣」はこの種のもの","5","6226","3","アナツバメ","12496","0","5","5","アナツバメ"
"12479","これ、何と言う？","2","12481","12531","","5","5","6","12454","鳥の「ツル」で、最もなじみの深い種。頭のてっぺん（頂）が、丹色であることに由来する","5","6227","3","タンチョウヅル","12519","0","5","5","タンチョウ"
"12523","これ、何と言う？","2","12479","12522","","5","5","6","12495","ちょうちょの種類の一つ。キレイな瑠璃色の羽を立てた状態で休むのが特徴","5","6228","3","ルリタテハ","12486","0","5","5","ルリタテハ"
"12503","これ、何と言う？","1","12531","12522","","5","5","6","12473","特定の相手の能力\nを高める権能を持\nった存在","5","6229","1","プリンセスナイト","12475","6229","5","5","プリンセス"
"12493","このパネルの「プリコネ読み」は？","1","12416","12467","","4","5","6","12417","","4","6230","3","ネコむすめ","12377","6230","4","5","ネコむすめ"
"32118","これ、何と言う？","2","21361","28357","","6","6","6","31278","数が減少し、絶滅の危機に晒されている生物","6","6231","2","絶滅危惧種","24807","0","6","6","絶滅危惧種"
"12450","これ、何と言う？","2","12521","12502","","5","5","6","12511","よく知られたセミの一種。「ジージー」という鳴き声が、揚げ物料理をするときの音に似ている","5","6232","1","アブラゼミ","12476","0","5","5","アブラゼミ"
"12450","これ、何と言う？","2","12524","12461","","5","5","6","33137","足首の後ろ側にある大きな腱で、神話上のとある英雄の、唯一の弱点として描かれている","6","6233","1","アキレス腱","12473","0","5","5","アキレス腱"
"12490","これ、何と言う？","1","12471","12523","","5","5","6","12488","自己愛が非常に強く、自分に陶酔した人、英語にすると？","5","6234","1","ナルシスト","12473","6234","5","5","ナルシスト"
"12384","左のキャラは右のキャラを何と呼ぶ？","1","12385","12435","","4","4","6","12358","","4","6235","3","だんちょう","12423","6235","4","4","だんちょう"
"12356","これ、何と読む？","2","12394","12356","","4","4","6","12369","若いうちから結婚が約束された相手のこと","4","6236","2","許嫁＝いいなずけ","12378","0","4","4","いいなずけ"
"12420","これ、何と言う？","2","12364","12383","","4","4","6","12377","「古事記」などに登場する、三本足の神聖なカラス","4","6237","3","やたがらす","12425","0","4","4","やたがらす"
"12373","これ、何と言う？","2","12376","12372","","4","4","6","12358","「西遊記」で孫悟空と行動を共にする、河童の姿のキャラクター","4","6238","2","さごじょう","12423","0","4","4","さごじょう"
"12487","これ、何と言う？","2","12540","12451","","5","5","6","12540","カジノで、ルーレットを回したりカードを配ったりとゲームの進行を行う役目","5","6239","2","ディーラー","12521","0","5","5","ディーラー"
"12456","これ、何と言う？","2","12503","12531","","5","5","6","12473","「皇帝」は「エンペラー」。では「女帝」は？","5","6240","3","エンプレス","12524","0","5","5","エンプレス"
"12460","これ、何と言う？","2","12473","12531","","5","5","6","12473","銃のメンテナンスを職業として行う人のこと","5","6241","3","ガンスミス","12511","0","5","5","ガンスミス"
"12495","これ、何と言う？","1","12499","12452","","5","5","6","12459","熱帯の地域を象徴する花で、カオリの故郷でも親しまれる。赤や黄色の鮮やかな花びらをつける","5","6242","1","ハイビスカス","12473","0","5","5","ハイビスカ"
