6f1ad0beb2aa9434327f1291faa528e1629bdb3f52effbbc31534508e0e10a1b,a9a307a151b1e75d3115ebdcddde43fa69749f341e8a673c813399d4815ac2fc,75a248fb8d4e13db845f432318fed353275f69ea373d0b18cd90cab548120f80,4bf07342da246ebe98a176f66bbf52e48da732bff43e3956d76f4ec18c95f7b4,db90e33b660c3e2c1d841f3894c00da86e047333d7515343d8c6a4ff17635855,14e9c632f676231d311c780405688493aa6cc67c39669d60e7ff80c2caa3388d
"最終waveへ","","105101","vo_btl_105101_lastwave","vo_btl_105101","10510118"
"バトルへのローディング","","105101","vo_cmn_105101_battlestart_001","vo_cmn_105101","10510119"
"バトル結果1","","105101","vo_cmn_105101_battleresult_001","vo_cmn_105101","10510120"
"バトル結果2","","105101","vo_cmn_105101_battleresult_002","vo_cmn_105101","10510121"
"マイページ1","","105101","vo_cmn_105101_mypage_001","vo_cmn_105101","10510122"
"マイページ2","","105101","vo_cmn_105101_mypage_002","vo_cmn_105101","10510123"
"マイページ3","","105101","vo_cmn_105101_mypage_003","vo_cmn_105101","10510124"
"マイページ4","","105101","vo_cmn_105101_mypage_004","vo_cmn_105101","10510125"
"マイページ5","","105101","vo_cmn_105101_mypage_005","vo_cmn_105101","10510126"
"ガチャ登場セリフ","","105101","vo_cmn_105101_gacha_001","vo_cmn_105101","10510127"
"自己紹介","","105101","vo_cmn_105101_profile_001","vo_cmn_105101","10510128"
"ギルドハウス1","","105101","vo_room_105101_auto_001","vo_room_105101","10510129"
"ギルドハウス2","","105101","vo_room_105101_auto_002","vo_room_105101","10510130"
"ギルドハウス3","","105101","vo_room_105101_auto_003","vo_room_105101","10510131"
"ギルドハウス4","","105101","vo_room_105101_auto_004","vo_room_105101","10510132"
"ギルドハウス5","","105101","vo_room_105101_auto_005","vo_room_105101","10510133"
"ギルドハウスタップ1","","105101","vo_room_105101_tap_001","vo_room_105101","10510134"
"ギルドハウスタップ2","","105101","vo_room_105101_tap_002","vo_room_105101","10510135"
"ギルドハウスタップ3","","105101","vo_room_105101_tap_003","vo_room_105101","10510136"
"ギルドハウスタップ4","","105101","vo_room_105101_tap_004","vo_room_105101","10510137"
"勝利1","","105102","vo_btl_105102_win_001","vo_btl_105102","10510201"
"勝利2","","105102","vo_btl_105102_win_002","vo_btl_105102","10510202"
"勝利3","","105102","vo_btl_105102_win_003","vo_btl_105102","10510203"
"敗北1","","105102","vo_btl_105102_lose_001","vo_btl_105102","10510204"
"敗北2","","105102","vo_btl_105102_lose_002","vo_btl_105102","10510205"
"敗北3","","105102","vo_btl_105102_lose_003","vo_btl_105102","10510206"
"気絶1","","105102","vo_btl_105102_retire_001","vo_btl_105102","10510207"
"気絶2","","105102","vo_btl_105102_retire_002","vo_btl_105102","10510208"
"気絶3","","105102","vo_btl_105102_retire_003","vo_btl_105102","10510209"
"スキルカットイン1","","105102","vo_btl_105102_cutin_001","vo_btl_105102","10510210"
"スキルカットイン2","","105102","vo_btl_105102_cutin_002","vo_btl_105102","10510211"
"スキルカットイン3","","105102","vo_btl_105102_cutin_003","vo_btl_105102","10510212"
"ユニオンバースト1","","105102","vo_btl_105102_skill_000_001","vo_btl_105102","10510213"
"ユニオンバースト2","","105102","vo_btl_105102_skill_000_002","vo_btl_105102","10510214"
"ユニオンバースト3","","105102","vo_btl_105102_skill_000_003","vo_btl_105102","10510215"
"バトルスタート","","105102","vo_btl_105102_wavestart","vo_btl_105102","10510216"
"次のwaveへ","","105102","vo_btl_105102_nextwave","vo_btl_105102","10510217"
"最終waveへ","","105102","vo_btl_105102_lastwave","vo_btl_105102","10510218"
"バトルへのローディング","","105102","vo_cmn_105102_battlestart_001","vo_cmn_105102","10510219"
"バトル結果1","","105102","vo_cmn_105102_battleresult_001","vo_cmn_105102","10510220"
"バトル結果2","","105102","vo_cmn_105102_battleresult_002","vo_cmn_105102","10510221"
"マイページ1","","105102","vo_cmn_105102_mypage_001","vo_cmn_105102","10510222"
"マイページ2","","105102","vo_cmn_105102_mypage_002","vo_cmn_105102","10510223"
"マイページ3","","105102","vo_cmn_105102_mypage_003","vo_cmn_105102","10510224"
"マイページ4","","105102","vo_cmn_105102_mypage_004","vo_cmn_105102","10510225"
"マイページ5","","105102","vo_cmn_105102_mypage_005","vo_cmn_105102","10510226"
"ガチャ登場セリフ","","105102","vo_cmn_105102_gacha_001","vo_cmn_105102","10510227"
"自己紹介","","105102","vo_cmn_105102_profile_001","vo_cmn_105102","10510228"
"ギルドハウス1","","105102","vo_room_105102_auto_001","vo_room_105102","10510229"
"ギルドハウス2","","105102","vo_room_105102_auto_002","vo_room_105102","10510230"
"ギルドハウス3","","105102","vo_room_105102_auto_003","vo_room_105102","10510231"
"ギルドハウス4","","105102","vo_room_105102_auto_004","vo_room_105102","10510232"
"ギルドハウス5","","105102","vo_room_105102_auto_005","vo_room_105102","10510233"
"ギルドハウスタップ1","","105102","vo_room_105102_tap_001","vo_room_105102","10510234"
"ギルドハウスタップ2","","105102","vo_room_105102_tap_002","vo_room_105102","10510235"
"ギルドハウスタップ3","","105102","vo_room_105102_tap_003","vo_room_105102","10510236"
"ギルドハウスタップ4","","105102","vo_room_105102_tap_004","vo_room_105102","10510237"
"勝利1","","105201","vo_btl_105201_win_001","vo_btl_105201","10520101"
"勝利2","","105201","vo_btl_105201_win_002","vo_btl_105201","10520102"
"勝利3","","105201","vo_btl_105201_win_003","vo_btl_105201","10520103"
"敗北1","","105201","vo_btl_105201_lose_001","vo_btl_105201","10520104"
"敗北2","","105201","vo_btl_105201_lose_002","vo_btl_105201","10520105"
"敗北3","","105201","vo_btl_105201_lose_003","vo_btl_105201","10520106"
"気絶1","","105201","vo_btl_105201_retire_001","vo_btl_105201","10520107"
"気絶2","","105201","vo_btl_105201_retire_002","vo_btl_105201","10520108"
"気絶3","","105201","vo_btl_105201_retire_003","vo_btl_105201","10520109"
"スキルカットイン1","","105201","vo_btl_105201_cutin_001","vo_btl_105201","10520110"
"スキルカットイン2","","105201","vo_btl_105201_cutin_002","vo_btl_105201","10520111"
"スキルカットイン3","","105201","vo_btl_105201_cutin_003","vo_btl_105201","10520112"
"ユニオンバースト1","","105201","vo_btl_105201_skill_000_001","vo_btl_105201","10520113"
"ユニオンバースト2","","105201","vo_btl_105201_skill_000_002","vo_btl_105201","10520114"
"ユニオンバースト3","","105201","vo_btl_105201_skill_000_003","vo_btl_105201","10520115"
"バトルスタート","","105201","vo_btl_105201_wavestart","vo_btl_105201","10520116"
"次のwaveへ","","105201","vo_btl_105201_nextwave","vo_btl_105201","10520117"
"最終waveへ","","105201","vo_btl_105201_lastwave","vo_btl_105201","10520118"
"バトルへのローディング","","105201","vo_cmn_105201_battlestart_001","vo_cmn_105201","10520119"
"バトル結果1","","105201","vo_cmn_105201_battleresult_001","vo_cmn_105201","10520120"
"バトル結果2","","105201","vo_cmn_105201_battleresult_002","vo_cmn_105201","10520121"
"マイページ1","","105201","vo_cmn_105201_mypage_001","vo_cmn_105201","10520122"
"マイページ2","","105201","vo_cmn_105201_mypage_002","vo_cmn_105201","10520123"
"マイページ3","","105201","vo_cmn_105201_mypage_003","vo_cmn_105201","10520124"
"マイページ4","","105201","vo_cmn_105201_mypage_004","vo_cmn_105201","10520125"
"マイページ5","","105201","vo_cmn_105201_mypage_005","vo_cmn_105201","10520126"
"ガチャ登場セリフ","","105201","vo_cmn_105201_gacha_001","vo_cmn_105201","10520127"
"自己紹介","","105201","vo_cmn_105201_profile_001","vo_cmn_105201","10520128"
"ギルドハウス1","","105201","vo_room_105201_auto_001","vo_room_105201","10520129"
"ギルドハウス2","","105201","vo_room_105201_auto_002","vo_room_105201","10520130"
"ギルドハウス3","","105201","vo_room_105201_auto_003","vo_room_105201","10520131"
"ギルドハウス4","","105201","vo_room_105201_auto_004","vo_room_105201","10520132"
"ギルドハウス5","","105201","vo_room_105201_auto_005","vo_room_105201","10520133"
"ギルドハウスタップ1","","105201","vo_room_105201_tap_001","vo_room_105201","10520134"
"ギルドハウスタップ2","","105201","vo_room_105201_tap_002","vo_room_105201","10520135"
"ギルドハウスタップ3","","105201","vo_room_105201_tap_003","vo_room_105201","10520136"
"ギルドハウスタップ4","","105201","vo_room_105201_tap_004","vo_room_105201","10520137"
"勝利1","","105202","vo_btl_105202_win_001","vo_btl_105202","10520201"
"勝利2","","105202","vo_btl_105202_win_002","vo_btl_105202","10520202"
"勝利3","","105202","vo_btl_105202_win_003","vo_btl_105202","10520203"
"敗北1","","105202","vo_btl_105202_lose_001","vo_btl_105202","10520204"
"敗北2","","105202","vo_btl_105202_lose_002","vo_btl_105202","10520205"
"敗北3","","105202","vo_btl_105202_lose_003","vo_btl_105202","10520206"
"気絶1","","105202","vo_btl_105202_retire_001","vo_btl_105202","10520207"
"気絶2","","105202","vo_btl_105202_retire_002","vo_btl_105202","10520208"
"気絶3","","105202","vo_btl_105202_retire_003","vo_btl_105202","10520209"
"スキルカットイン1","","105202","vo_btl_105202_cutin_001","vo_btl_105202","10520210"
"スキルカットイン2","","105202","vo_btl_105202_cutin_002","vo_btl_105202","10520211"
"スキルカットイン3","","105202","vo_btl_105202_cutin_003","vo_btl_105202","10520212"
"ユニオンバースト1","","105202","vo_btl_105202_skill_000_001","vo_btl_105202","10520213"
"ユニオンバースト2","","105202","vo_btl_105202_skill_000_002","vo_btl_105202","10520214"
"ユニオンバースト3","","105202","vo_btl_105202_skill_000_003","vo_btl_105202","10520215"
"バトルスタート","","105202","vo_btl_105202_wavestart","vo_btl_105202","10520216"
"次のwaveへ","","105202","vo_btl_105202_nextwave","vo_btl_105202","10520217"
"最終waveへ","","105202","vo_btl_105202_lastwave","vo_btl_105202","10520218"
"バトルへのローディング","","105202","vo_cmn_105202_battlestart_001","vo_cmn_105202","10520219"
"バトル結果1","","105202","vo_cmn_105202_battleresult_001","vo_cmn_105202","10520220"
"バトル結果2","","105202","vo_cmn_105202_battleresult_002","vo_cmn_105202","10520221"
"マイページ1","","105202","vo_cmn_105202_mypage_001","vo_cmn_105202","10520222"
"マイページ2","","105202","vo_cmn_105202_mypage_002","vo_cmn_105202","10520223"
"マイページ3","","105202","vo_cmn_105202_mypage_003","vo_cmn_105202","10520224"
"マイページ4","","105202","vo_cmn_105202_mypage_004","vo_cmn_105202","10520225"
"マイページ5","","105202","vo_cmn_105202_mypage_005","vo_cmn_105202","10520226"
"ガチャ登場セリフ","","105202","vo_cmn_105202_gacha_001","vo_cmn_105202","10520227"
"自己紹介","","105202","vo_cmn_105202_profile_001","vo_cmn_105202","10520228"
"ギルドハウス1","","105202","vo_room_105202_auto_001","vo_room_105202","10520229"
"ギルドハウス2","","105202","vo_room_105202_auto_002","vo_room_105202","10520230"
"ギルドハウス3","","105202","vo_room_105202_auto_003","vo_room_105202","10520231"
"ギルドハウス4","","105202","vo_room_105202_auto_004","vo_room_105202","10520232"
"ギルドハウス5","","105202","vo_room_105202_auto_005","vo_room_105202","10520233"
"ギルドハウスタップ1","","105202","vo_room_105202_tap_001","vo_room_105202","10520234"
"ギルドハウスタップ2","","105202","vo_room_105202_tap_002","vo_room_105202","10520235"
"ギルドハウスタップ3","","105202","vo_room_105202_tap_003","vo_room_105202","10520236"
"ギルドハウスタップ4","","105202","vo_room_105202_tap_004","vo_room_105202","10520237"
"勝利1","","105301","vo_btl_105301_win_001","vo_btl_105301","10530101"
"勝利2","","105301","vo_btl_105301_win_002","vo_btl_105301","10530102"
"勝利3","","105301","vo_btl_105301_win_003","vo_btl_105301","10530103"
"敗北1","","105301","vo_btl_105301_lose_001","vo_btl_105301","10530104"
"敗北2","","105301","vo_btl_105301_lose_002","vo_btl_105301","10530105"
"敗北3","","105301","vo_btl_105301_lose_003","vo_btl_105301","10530106"
"気絶1","","105301","vo_btl_105301_retire_001","vo_btl_105301","10530107"
"気絶2","","105301","vo_btl_105301_retire_002","vo_btl_105301","10530108"
"気絶3","","105301","vo_btl_105301_retire_003","vo_btl_105301","10530109"
"スキルカットイン1","","105301","vo_btl_105301_cutin_001","vo_btl_105301","10530110"
"スキルカットイン2","","105301","vo_btl_105301_cutin_002","vo_btl_105301","10530111"
"スキルカットイン3","","105301","vo_btl_105301_cutin_003","vo_btl_105301","10530112"
"ユニオンバースト1","","105301","vo_btl_105301_skill_000_001","vo_btl_105301","10530113"
"ユニオンバースト2","","105301","vo_btl_105301_skill_000_002","vo_btl_105301","10530114"
"ユニオンバースト3","","105301","vo_btl_105301_skill_000_003","vo_btl_105301","10530115"
"バトルスタート","","105301","vo_btl_105301_wavestart","vo_btl_105301","10530116"
"次のwaveへ","","105301","vo_btl_105301_nextwave","vo_btl_105301","10530117"
"最終waveへ","","105301","vo_btl_105301_lastwave","vo_btl_105301","10530118"
"バトルへのローディング","","105301","vo_cmn_105301_battlestart_001","vo_cmn_105301","10530119"
"バトル結果1","","105301","vo_cmn_105301_battleresult_001","vo_cmn_105301","10530120"
"バトル結果2","","105301","vo_cmn_105301_battleresult_002","vo_cmn_105301","10530121"
"マイページ1","","105301","vo_cmn_105301_mypage_001","vo_cmn_105301","10530122"
"マイページ2","","105301","vo_cmn_105301_mypage_002","vo_cmn_105301","10530123"
"マイページ3","","105301","vo_cmn_105301_mypage_003","vo_cmn_105301","10530124"
"マイページ4","","105301","vo_cmn_105301_mypage_004","vo_cmn_105301","10530125"
"マイページ5","","105301","vo_cmn_105301_mypage_005","vo_cmn_105301","10530126"
"ガチャ登場セリフ","","105301","vo_cmn_105301_gacha_001","vo_cmn_105301","10530127"
"自己紹介","","105301","vo_cmn_105301_profile_001","vo_cmn_105301","10530128"
"ギルドハウス1","","105301","vo_room_105301_auto_001","vo_room_105301","10530129"
"ギルドハウス2","","105301","vo_room_105301_auto_002","vo_room_105301","10530130"
"ギルドハウス3","","105301","vo_room_105301_auto_003","vo_room_105301","10530131"
"ギルドハウス4","","105301","vo_room_105301_auto_004","vo_room_105301","10530132"
"ギルドハウス5","","105301","vo_room_105301_auto_005","vo_room_105301","10530133"
"ギルドハウスタップ1","","105301","vo_room_105301_tap_001","vo_room_105301","10530134"
"ギルドハウスタップ2","","105301","vo_room_105301_tap_002","vo_room_105301","10530135"
"ギルドハウスタップ3","","105301","vo_room_105301_tap_003","vo_room_105301","10530136"
"ギルドハウスタップ4","","105301","vo_room_105301_tap_004","vo_room_105301","10530137"
"勝利1","","105302","vo_btl_105302_win_001","vo_btl_105302","10530201"
"勝利2","","105302","vo_btl_105302_win_002","vo_btl_105302","10530202"
"勝利3","","105302","vo_btl_105302_win_003","vo_btl_105302","10530203"
"敗北1","","105302","vo_btl_105302_lose_001","vo_btl_105302","10530204"
"敗北2","","105302","vo_btl_105302_lose_002","vo_btl_105302","10530205"
"敗北3","","105302","vo_btl_105302_lose_003","vo_btl_105302","10530206"
"気絶1","","105302","vo_btl_105302_retire_001","vo_btl_105302","10530207"
"気絶2","","105302","vo_btl_105302_retire_002","vo_btl_105302","10530208"
"気絶3","","105302","vo_btl_105302_retire_003","vo_btl_105302","10530209"
"スキルカットイン1","","105302","vo_btl_105302_cutin_001","vo_btl_105302","10530210"
"スキルカットイン2","","105302","vo_btl_105302_cutin_002","vo_btl_105302","10530211"
"スキルカットイン3","","105302","vo_btl_105302_cutin_003","vo_btl_105302","10530212"
"ユニオンバースト1","","105302","vo_btl_105302_skill_000_001","vo_btl_105302","10530213"
"ユニオンバースト2","","105302","vo_btl_105302_skill_000_002","vo_btl_105302","10530214"
"ユニオンバースト3","","105302","vo_btl_105302_skill_000_003","vo_btl_105302","10530215"
"バトルスタート","","105302","vo_btl_105302_wavestart","vo_btl_105302","10530216"
"次のwaveへ","","105302","vo_btl_105302_nextwave","vo_btl_105302","10530217"
"最終waveへ","","105302","vo_btl_105302_lastwave","vo_btl_105302","10530218"
"バトルへのローディング","","105302","vo_cmn_105302_battlestart_001","vo_cmn_105302","10530219"
"バトル結果1","","105302","vo_cmn_105302_battleresult_001","vo_cmn_105302","10530220"
"バトル結果2","","105302","vo_cmn_105302_battleresult_002","vo_cmn_105302","10530221"
