4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"306903602","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306903603","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904101","","46","0","1","0","1","0","1","16","-1","1","3","0","100","99","","0","0","0","1"
"306904102","","46","0","2","0","1","0","1","16","-1","1","3","0","100","99","","0","0","0","1"
"306904103","","26","2","1","0","306904101","0.007","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306904104","","26","2","1","0","306904102","0.007","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306904105","","10","2","1","0","10","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306904106","","10","2","1","0","30","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306904201","","7","0","0","0","4","0","3","0","3000","1","2","0","0","1","","0","0","0","1"
"306904202","","1","99999","0","0","1","0","3","0","3000","1","3","0.001","50","1","","0","0","0","1"
"306904203","","1","99999","0","0","2","0","3","0","3000","1","3","0.001","50","1","","0","0","0","1"
"306904301","","1","0","0","1.5","1","0.6","1","60","-1","1","3","0.0012","100","99","","0","0","0","1"
"306904302","","26","2","2","0","306904304","8","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306904303","","26","2","2","0","306904305","8","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306904304","","10","0","1","10","11","0","20","1","-1","1","3","20","0","99","","0","0","0","1"
"306904305","","10","0","1","10","31","0","21","1","-1","1","3","20","0","99","","0","0","0","1"
"306904401","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306904402","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904403","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904501","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306904502","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904503","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904601","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306904602","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306904603","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905101","","92","0","0","0","0","0","1","0","-1","1","3","0","0","99","","0","0","0","1"
"306905102","","46","0","1","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306905103","","46","0","2","0","1","0","1","15","-1","1","3","0","100","99","","0","0","0","1"
"306905104","","26","2","1","0","306905102","0.006","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306905105","","26","2","1","0","306905103","0.006","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306905106","","10","2","1","0","10","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306905107","","10","2","1","0","30","100","7","2","-1","1","3","16","0","1","","0","0","0","2"
"306905201","","92","0","0","0","0","0","3","0","3000","1","3","0","0","1","","0","0","0","1"
"306905202","","1","99999","0","1","1","0.6","3","1","3000","1","3","0","100","1","","0","0","0","1"
"306905203","","1","99999","0","1","2","0.6","3","1","3000","1","3","0","100","1","","0","0","0","1"
"306905301","","92","0","0","0","0","0","1","0","-1","1","3","0","0","99","","0","0","0","1"
"306905302","","1","0","0","1.5","1","0.6","1","60","-1","1","3","0.00045","100","99","","0","0","0","1"
"306905303","","26","2","2","0","306905305","0.001","7","7","-1","1","3","0","0","1","","0","1","0","2"
"306905304","","26","2","2","0","306905306","0.001","7","8","-1","1","3","0","0","1","","0","1","0","2"
"306905305","","10","0","1","0","11","20","20","3","-1","1","3","20","0","99","","0","0","0","1"
"306905306","","10","0","1","0","31","20","21","3","-1","1","3","20","0","99","","0","0","0","1"
"306905401","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306905402","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905403","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905501","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306905502","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905503","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905601","","17","0","0","18","9","0","7","100","0","1","1","0","0","1","","0","0","0","2"
"306905602","","10","0","2","0.1","21","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"306905603","","10","0","2","0.1","41","1","7","1","0","1","1","0","0","1","","0","0","0","2"
"307000101","","1","0","0","3","1","45","3","120","3000","1","3","0.02","0","99","","0","0","0","1"
"307000201","","1","0","0","2.5","1","25","3","55","3000","1","3","0.02","0","99","","0","0","0","1"
"307000202","","3","1","0","3000","3","0","3","3000","3000","1","1","0","0","99","","0","0","0","1"
"307000301","","18","0","307000302","4","1","0.002","7","0.015","-1","1","1","0","0","1","","0","0","0","1"
"307000302","","36","3000","0","0.4","3","9","3","0","3000","1","3","0","0","1","","0","0","1.5","1"
"307000303","","1","0","0","1.2","1","9","3","40","3000","1","3","0","0","99","","0","0","0","1"
"307000304","","8","0","0","11","3","0","3","0","3000","1","1","0","0","2","ヘイスト","0","0","0","1"
"307000305","","10","1","1","0","10","40","7","2","-1","1","3","11","0","1","物理攻撃バフ","0","0","0","2"
"307000401","","17","0","0","40","3","0","0","100","0","1","0","0","0","0","行動パターン変更","0","0","0","0"
"307000402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","トリガー効果","0","0","0","2"
"307000403","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","ヘイスト","0","0","0","2"
"307000404","","22","0","30700302","0","1","0","1","180","0","1","1","0","0","1","物理攻撃バフ","0","0","0","2"
"307000501","","17","0","0","100","3","0","0","100","0","1","0","0","0","0","行動パターン変更","0","0","0","0"
"307000502","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","","0","0","0","2"
"307000503","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","","0","0","0","2"
"307000504","","22","0","30700702","0","1","0","1","180","0","1","1","0","0","1","","0","0","0","2"
"307000601","","1","0","0","0.8","1","10","3","270","3000","1","1","0.04","0","3","","0","2","0","1"
"307004301","","18","0","307004302","4","1","0.002","7","0.015","-1","1","1","0","0","1","カウンター　SP２　チャージ","0","0","0","1"
"307004302","","36","3000","0","0.4","3","9","3","0","3000","1","3","0","0","1","カウンター　SP２　フィールド","0","0","1.5","1"
"307004303","","1","0","0","1.2","1","9","3","40","3000","1","3","0","0","99","カウンター　SP２　攻撃","0","0","0","1"
"307004304","","8","0","0","4","3","0","3","0","3000","1","1","0","0","2","カウンター　SP２　麻痺","0","0","0","1"
"307004305","","10","1","1","0","10","40","7","2","-1","1","3","11","0","1","カウンター　SP２　攻撃バフ","0","0","0","2"
"307005301","","18","0","307005302","4","1","0","7","0.3","-1","1","1","0","0","1","カウンター　SP３　チャージ","0","0","0","1"
"307005302","","36","3000","0","0.4","3","9","3","0","3000","1","3","0","0","1","カウンター　SP３　フィールド","0","0","1.5","1"
"307005303","","1","0","0","1.2","1","9","3","40","3000","1","3","0","0","99","カウンター　SP３　攻撃","0","0","0","1"
"307005304","","8","0","0","6","3","0","3","0","3000","1","1","0","0","2","カウンター　SP３　麻痺","0","0","0","1"
"307005305","","10","1","1","0","10","40","7","2","-1","1","3","11","0","1","カウンター　SP３　攻撃バフ","0","0","0","2"
"307008101","","46","0","1","0","1","0","3","30","3000","1","3","0","0","99","","0","0","0","1"
"307008201","","1","0","0","1.2","1","15","3","50","3000","1","3","0.002","0","99","","0","0","0","1"
"307008202","","3","1","0","3000","3","0","3","3000","3000","1","1","0","0","99","","0","0","0","1"
"307008301","","18","0","307008302","5","1","0.0025","7","0.01","-1","1","1","0","0","1","","0","0","0","1"
"307008302","","36","3000","0","0.4","3","9","3","0","3000","1","3","0","0","1","","0","0","1.5","1"
"307008303","","1","0","0","1.2","1","5","3","40","3000","1","3","0","0","99","","0","0","0","1"
"307008304","","8","0","0","11","3","0","3","0","3000","1","1","0","0","2","ヘイスト","0","0","0","1"
"307008305","","10","1","1","0","10","40","7","2","-1","1","3","11","0","1","物理攻撃バフ","0","0","0","2"
"307008306","","8","0","0","5","1","0","3","0.5","3000","1","3","0","0","99","スロウ付与","0","0","0","1"
"307008401","","17","0","0","35","3","0","0","100","0","1","0","0","0","0","行動パターン変更","0","0","0","0"
"307008402","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","トリガー効果","0","0","0","2"
"307008403","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","ヘイスト","0","0","0","2"
"307008404","","22","0","30701102","0","1","0","1","180","0","1","1","0","0","1","物理攻撃バフ","0","0","0","2"
"307008501","","17","0","0","35","3","0","0","100","0","1","0","0","0","0","行動パターン変更","0","0","0","0"
"307008502","","8","2","0","90","2","0","7","1.32","-1","1","3","0","0","1","","0","0","0","2"
"307008503","","10","2","1","0","10","15","7","2","-1","1","3","90","0","1","","0","0","0","2"
"307008504","","22","0","30701502","0","1","0","1","180","0","1","1","0","0","1","","0","0","0","2"
"307008601","","1","0","0","0.5","1","10","3","270","3000","1","1","0.02","0","3","","0","2","0","1"
"307100101","","46","0","1","0","1","0","3","40","2160","1","3","0","0","99","UB_全体物理ダメージ","0","0","0","1"
"307100201","","7","0","0","0","3","0","11","850","2160","1","1","0","2","1","","0","0","0","2"
"307100202","","38","0","1","6","11","36","11","1000","2160","1","1","0","0","99","フィールド内の敵の物理攻撃力ダウン","0","0","270","1"
"307100203","","36","270","3","0","3","0","11","1000","2160","1","3","0","0","99","フィールド内の敵に継続物理ダメージ","0","0","6.5","1"
"307100204","","38","0","1","6","51","3.6","11","10","2160","1","1","0","0","99","フィールド内の敵の回避ダウン","0","0","270","1"
"307100205","","49","0","0","0","1","0","3","100","985","1","2","0","0","99","フィールド内の敵のバフリセット","0","0","0","1"
"307100301","","10","0","1","0","80","10","7","1","0","1","3","6","0","1","自分のＴＰ上昇を{0}アップ","0","0","0","2"
"307100302","","46","0","1","0","1","0","4","25","450","1","1","0","0","99","450の範囲物理ダメージ","0","0","0","1"
"307100401","","46","0","1","0","1","0","3","15","2160","1","3","0","0","1","範囲内最前物理ダメージ","0","0","0","1"
"307101101","","46","0","1","0","1","0","3","2","300","1","1","0","0","99","UB_範囲物理ダメージ","0","0","0","1"
"307101102","","3","0","0","1500","3","0","3","200","300","1","1","0","0","99","ノックバック","0","0","0","1"
"307101103","","46","0","1","0","1","0","3","8","550","1","1","0","0","99","UB_範囲物理ダメージ","0","0","0","1"
"307101104","","3","0","0","1500","3","0","3","200","550","1","1","0","0","99","ノックバック","0","0","0","1"
"307101105","","46","0","1","0","1","0","3","40","2160","1","1","0","0","99","UB_全体物理ダメージ","0","0","0","1"
"307101106","","3","0","0","1500","3","0","3","1000","2160","1","1","0","0","99","ノックバック","0","0","0","1"
"307101201","","7","0","0","0","3","0","11","850","2160","1","1","0","2","1","","0","0","0","2"
"307101202","","38","0","2","7","31","0","11","40","2160","1","1","0","0","99","フィールド内の敵の魔法攻撃力大ダウン","0","0","270","1"
"307101203","","36","270","4","0","4","0","11","2000","2160","1","3","0","0","99","フィールド内の敵に継続魔法ダメージ","0","0","7.5","1"
"307101204","","38","0","2","7","11","0","11","40","2160","1","1","0","0","99","フィールド内の敵の物理攻撃力大ダウン","0","0","270","1"
"307101205","","13","0","0","100","0","0","16","10","9999","1","2","0","0","2","魔法攻撃力の高い2キャラを沈黙","0","0","0","1"
"307101301","","46","0","1","0","1","0","3","12","2160","1","3","0","0","1","範囲内最前物理ダメージ","0","0","0","1"
"307101401","","46","0","1","0","1","0","2","15","2160","1","3","0","0","1","範囲内ランダム物理ダメージ","0","0","0","1"
"307102201","","3","0","0","1500","3","0","3","1000","2160","1","1","0","0","99","ノックバック","0","0","0","1"
"307102202","","15","460","800100111","-1","2","0","7","0","0","1","1","0","1","1","召喚","0","460","1","2"
"307102203","","15","480","800100112","1","2","0","7","0","0","1","1","0","1","1","召喚","0","480","1","2"
"307102204","","15","440","800100113","2","2","0","7","0","0","1","1","0","1","1","召喚","0","440","1","2"
"307102301","","46","0","1","0","2","0","3","80","2160","1","1","0","0","99","全体に残りHP割合ダメージ","0","0","0","1"
"307200101","","23","0","307200103","0","100","0","3","0","3000","1","3","0","307200102","99","","0","0","0","1"
"307200102","","1","0","0","2","2","16","1","16","0","1","3","0","0","0","","0","0","0","1"
"307200103","","46","0","2","0","1","0","1","80","0","1","3","0","0","0","","0","0","0","1"
"307200104","","23","0","0","0","100","0","3","0","3000","1","3","0","307200105","99","","0","0","0","1"
"307200105","","8","0","0","0.35","8","0","1","0","0","1","3","0","0","0","","0","0","0","1"
"307200201","","1","0","0","0.5","2","5","3","10","3000","1","3","0","0","3","","0","0","0","1"
"307200202","","23","0","307200203","0","502","0","3","0","3000","1","3","0","0","3","","0","0","0","1"
"307200203","","8","0","0","12","8","0","1","0","0","1","1","0","0","0","","0","0","0","1"
"307200301","","1","0","0","0.54","2","6.8","3","6.8","500","1","1","0","0","99","","0","0","0","1"
"307200302","","9","0","0","12","1","0.8","1","0.8","0","1","1","0","0","0","","0","0","0","1"
"307200401","","17","0","0","50","3","0","0","100","0","1","0","0","0","0","","0","0","0","0"
"307200402","","10","2","1","0","30","30","7","2","-1","1","3","90","0","1","","0","0","0","2"
"307200403","","22","0","30720002","0","1","0","7","90","-1","1","3","0","0","1","","0","0","0","2"
"307200501","","1","0","0","1.2","2","15","3","15","600","1","1","0","0","99","","0","0","0","1"
"307200502","","9","0","0","12","1","0.8","3","0.8","600","1","1","0","0","99","","0","0","0","1"
"307200503","","15","80","710000001","0","2","0","7","0","0","1","1","0","1","1","","0","80","1","2"
"307200504","","3","0","0","1500","3","0","3","300","2160","1","1","0","0","99","","0","0","0","1"
"307201101","","23","0","307201103","0","100","0","3","0","3000","1","6","0","307201102","99","","0","0","0","1"
"307201102","","1","0","0","1","2","4","1","5","0","1","6","0.00006","100","0","","0","0","0","1"
"307201103","","46","0","2","0","1","0","1","100","0","1","6","0","100","0","","0","0","0","1"
"307201104","","23","0","0","0","100","0","3","0","3000","1","6","0","307201105","99","","0","0","0","1"
"307201105","","8","0","0","4","8","0","1","0","0","1","6","0","0","0","","0","0","0","1"
"307201201","","1","0","0","1","2","20","3","20","428","1","4","0.00031","100","99","","0","0","0","1"
"307201202","","23","0","307201203","8","502","0","3","0","428","1","4","0","0","99","","0","0","0","1"
"307201203","","8","0","0","3","8","0","1","0","0","1","4","0","0","0","","0","0","0","1"
"307201301","","1","0","0","1","2","5","3","5","3000","1","6","0.00006","100","99","","0","0","0","1"
"307201302","","9","0","0","12.5","1","0.16","1","4","0","1","6","0","100","0","","0","0","0","1"
"307201401","","1","0","0","1","2","35","3","35","3000","1","3","0.00056","100","1","","0","0","0","1"
"307202101","","1","0","0","1.5","2","16","3","16","3000","1","3","0.01","0","99","","0","0","0","1"
"307202102","","8","0","0","4","8","0","3","0","3000","1","3","0","0","99","","0","0","0","1"
"307202103","","49","0","0","0","1","0","3","100","3000","1","3","0","0","99","","0","0","0","1"
"307202201","","1","0","0","1","2","5","3","10","3000","1","3","0.01","0","99","","0","0","0","1"
"307202301","","1","0","0","1","2","6.8","3","6.8","3000","1","3","0.008","0","99","","0","0","0","1"
"307202302","","9","0","0","10","1","3.2","3","0.8","3000","1","3","0","0","99","","0","0","0","1"
"307203101","","23","0","307203103","0","100","0","3","0","3000","1","6","0","307203102","99","","0","0","0","1"
"307203102","","1","0","0","1","2","4","1","5","0","1","6","0.00006","100","0","","0","0","0","1"
