242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1015440108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015440109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015440110"
"2","2","0","0","4","0","0","61542","0","2","61542","34","61542","0","0","0","0","0","0","3","33","33","0","0","2","1015510101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015510102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015510103"
"2","0","0","0","0","0","0","0","0","0","0","0","31011","0","0","0","0","0","0","0","100","0","0","0","1","1015520101"
"2","0","0","0","0","0","0","0","0","0","0","0","31060","0","0","0","0","0","0","0","100","0","0","0","1","1015520102"
"2","2","0","0","6","0","0","61542","0","2","61542","34","61542","0","0","0","0","0","0","5","33","33","0","0","4","1015520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31011","0","0","0","0","0","0","0","100","0","0","0","1","1015530101"
"2","2","0","0","8","0","0","61542","0","2","61542","34","61542","0","0","0","0","0","0","5","33","33","0","0","2","1015530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31011","0","0","0","0","0","0","0","100","0","0","0","3","1015540101"
"2","0","0","0","0","0","0","0","0","0","0","0","61542","0","0","0","0","0","0","0","100","0","0","0","800","1015540102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1015540103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1015540104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1015540105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1015540106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1015540107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1015540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015540110"
"2","2","0","0","4","0","0","61552","0","2","61552","34","61552","0","0","0","0","0","0","3","33","33","0","0","2","1015610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015610103"
"2","0","0","0","0","0","0","0","0","0","0","0","31049","0","0","0","0","0","0","0","100","0","0","0","1","1015620101"
"2","0","0","0","0","0","0","0","0","0","0","0","31038","0","0","0","0","0","0","0","100","0","0","0","1","1015620102"
"2","2","0","0","6","0","0","61552","0","2","61552","34","61552","0","0","0","0","0","0","5","33","33","0","0","4","1015620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31049","0","0","0","0","0","0","0","100","0","0","0","1","1015630101"
"2","2","0","0","8","0","0","61552","0","2","61552","34","61552","0","0","0","0","0","0","5","33","33","0","0","2","1015630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015630104"
"2","0","0","0","0","0","0","0","0","0","0","0","31049","0","0","0","0","0","0","0","100","0","0","0","3","1015640101"
"2","0","0","0","0","0","0","0","0","0","0","0","61552","0","0","0","0","0","0","0","100","0","0","0","675","1015640102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1015640103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1015640104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1015640105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1015640106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1015640107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1015640108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015640109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015640110"
"2","2","0","0","4","0","0","61562","0","2","61562","34","61562","0","0","0","0","0","0","3","33","33","0","0","2","1015710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015710103"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","1","1015720101"
"2","0","0","0","0","0","0","0","0","0","0","0","31042","0","0","0","0","0","0","0","100","0","0","0","1","1015720102"
"2","2","0","0","6","0","0","61562","0","2","61562","34","61562","0","0","0","0","0","0","5","33","33","0","0","4","1015720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","1","1015730101"
"2","2","0","0","8","0","0","61562","0","2","61562","34","61562","0","0","0","0","0","0","5","33","33","0","0","2","1015730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","3","1015740101"
"2","0","0","0","0","0","0","0","0","0","0","0","61562","0","0","0","0","0","0","0","100","0","0","0","800","1015740102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1015740103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1015740104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1015740105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1015740106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1015740107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1015740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015740110"
"2","2","0","0","4","0","0","61572","0","2","61572","34","61572","0","0","0","0","0","0","3","33","33","0","0","2","1015810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015810103"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1015820101"
"2","0","0","0","0","0","0","0","0","0","0","0","31050","0","0","0","0","0","0","0","100","0","0","0","1","1015820102"
"2","2","0","0","6","0","0","61572","0","2","61572","34","61572","0","0","0","0","0","0","5","33","33","0","0","4","1015820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","1","1015830101"
"2","2","0","0","8","0","0","61572","0","2","61572","34","61572","0","0","0","0","0","0","5","33","33","0","0","2","1015830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015830104"
"2","0","0","0","0","0","0","0","0","0","0","0","31016","0","0","0","0","0","0","0","100","0","0","0","3","1015840101"
"2","0","0","0","0","0","0","0","0","0","0","0","61572","0","0","0","0","0","0","0","100","0","0","0","675","1015840102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1015840103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1015840104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1015840105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1015840106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1015840107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1015840108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015840109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015840110"
"2","2","0","0","4","0","0","61582","0","2","61582","34","61582","0","0","0","0","0","0","3","33","33","0","0","2","1015910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1015910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1015910103"
"2","0","0","0","0","0","0","0","0","0","0","0","31018","0","0","0","0","0","0","0","100","0","0","0","1","1015920101"
"2","0","0","0","0","0","0","0","0","0","0","0","31054","0","0","0","0","0","0","0","100","0","0","0","1","1015920102"
"2","2","0","0","6","0","0","61582","0","2","61582","34","61582","0","0","0","0","0","0","5","33","33","0","0","4","1015920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1015920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1015920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31018","0","0","0","0","0","0","0","100","0","0","0","1","1015930101"
"2","2","0","0","8","0","0","61582","0","2","61582","34","61582","0","0","0","0","0","0","5","33","33","0","0","2","1015930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1015930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1015930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31018","0","0","0","0","0","0","0","100","0","0","0","3","1015940101"
"2","0","0","0","0","0","0","0","0","0","0","0","61582","0","0","0","0","0","0","0","100","0","0","0","800","1015940102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","150","1015940103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","300","1015940104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","300","1015940105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","300","1015940106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","300","1015940107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","300","1015940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1015940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1015940110"
"2","2","0","0","4","0","0","61592","0","2","61592","34","61592","0","0","0","0","0","0","3","33","33","0","0","2","1016010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1016010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1016010103"
"2","0","0","0","0","0","0","0","0","0","0","0","31332","0","0","0","0","0","0","0","100","0","0","0","1","1016020101"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","1","1016020102"
"2","2","0","0","6","0","0","61592","0","2","61592","34","61592","0","0","0","0","0","0","5","33","33","0","0","4","1016020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1016020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1016020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31332","0","0","0","0","0","0","0","100","0","0","0","1","1016030101"
"2","2","0","0","8","0","0","61592","0","2","61592","34","61592","0","0","0","0","0","0","5","33","33","0","0","2","1016030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1016030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1016030104"
"2","0","0","0","0","0","0","0","0","0","0","0","31332","0","0","0","0","0","0","0","100","0","0","0","3","1016040101"
"2","0","0","0","0","0","0","0","0","0","0","0","61592","0","0","0","0","0","0","0","100","0","0","0","675","1016040102"
"2","0","0","0","0","0","0","0","0","0","0","0","25021","0","0","0","0","0","0","0","100","0","0","0","300","1016040103"
"2","0","0","0","0","0","0","0","0","0","0","0","25011","0","0","0","0","0","0","0","100","0","0","0","600","1016040104"
"2","0","0","0","0","0","0","0","0","0","0","0","25012","0","0","0","0","0","0","0","100","0","0","0","600","1016040105"
"2","0","0","0","0","0","0","0","0","0","0","0","25013","0","0","0","0","0","0","0","100","0","0","0","600","1016040106"
"2","0","0","0","0","0","0","0","0","0","0","0","25014","0","0","0","0","0","0","0","100","0","0","0","600","1016040107"
"2","0","0","0","0","0","0","0","0","0","0","0","25015","0","0","0","0","0","0","0","100","0","0","0","600","1016040108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1016040109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1016040110"
"2","2","0","0","4","0","0","61602","0","2","61602","34","61602","0","0","0","0","0","0","3","33","33","0","0","2","1016110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1016110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1016110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","1","1016120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31058","0","0","0","0","0","0","0","100","0","0","0","1","1016120102"
"2","2","0","0","6","0","0","61602","0","2","61602","34","61602","0","0","0","0","0","0","5","33","33","0","0","4","1016120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1016120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1016120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31028","0","0","0","0","0","0","0","100","0","0","0","1","1016130101"
"2","2","0","0","8","0","0","61602","0","2","61602","34","61602","0","0","0","0","0","0","5","33","33","0","0","2","1016130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1016130103"
