766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"1","0","10142","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81142012","2024/03/31 12:00:00","81142012","0","9023","2024/04/18 14:59:59","10142112"
"1","0","10142","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81142013","2024/03/31 12:00:00","81142013","0","9022","2024/04/18 14:59:59","10142113"
"1","0","10143","1","601","SPECIALのMODE1をクリアしよう","0","6011","81143001","2024/04/16 12:00:00","81143001","0","9016","2024/04/25 14:59:59","10143101"
"1","0","10143","2","601","SPECIALのMODE2をクリアしよう","0","6011","81143002","2024/04/16 12:00:00","81143002","0","9016","2024/04/25 14:59:59","10143102"
"1","0","10143","3","601","SPECIALのボスを討伐しよう","0","6011","81143003","2024/04/16 12:00:00","81143003","0","9016","2024/04/25 14:59:59","10143103"
"1","0","10143","5","601","SPECIALかEXHIBITIONのバトルでボスを5回以内に討伐しよう","0","6011","81143004","2024/04/16 12:00:00","81143004","0","9015","2024/04/25 14:59:59","10143104"
"1","0","10144","1","601","SPECIALのMODE1をクリアしよう","0","6011","81144001","2024/04/30 12:00:00","81144001","0","9016","2024/05/18 14:59:59","10144101"
"1","0","10144","2","601","SPECIALのMODE2をクリアしよう","0","6011","81144002","2024/04/30 12:00:00","81144002","0","9016","2024/05/18 14:59:59","10144102"
"1","0","10144","3","601","SPECIALのボスを討伐しよう","0","6011","81144003","2024/04/30 12:00:00","81144003","0","9016","2024/05/18 14:59:59","10144103"
"1","0","10144","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81144004","2024/04/30 12:00:00","81144004","0","9015","2024/05/18 14:59:59","10144104"
"1","0","10144","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81144011","2024/04/30 12:00:00","81144011","0","9023","2024/05/18 14:59:59","10144111"
"1","0","10144","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81144012","2024/04/30 12:00:00","81144012","0","9023","2024/05/18 14:59:59","10144112"
"1","0","10144","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81144013","2024/04/30 12:00:00","81144013","0","9022","2024/05/18 14:59:59","10144113"
"1","0","10145","1","601","SPECIALのMODE1をクリアしよう","0","6011","81145001","2024/05/16 12:00:00","81145001","0","9016","2024/05/25 14:59:59","10145101"
"1","0","10145","2","601","SPECIALのMODE2をクリアしよう","0","6011","81145002","2024/05/16 12:00:00","81145002","0","9016","2024/05/25 14:59:59","10145102"
"1","0","10145","3","601","SPECIALのボスを討伐しよう","0","6011","81145003","2024/05/16 12:00:00","81145003","0","9016","2024/05/25 14:59:59","10145103"
"1","0","10145","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81145004","2024/05/16 12:00:00","81145004","0","9015","2024/05/25 14:59:59","10145104"
"1","0","10146","1","601","SPECIALのMODE1をクリアしよう","0","6011","81146001","2024/05/31 12:00:00","81146001","0","9016","2024/06/18 14:59:59","10146101"
"1","0","10146","2","601","SPECIALのMODE2をクリアしよう","0","6011","81146002","2024/05/31 12:00:00","81146002","0","9016","2024/06/18 14:59:59","10146102"
"1","0","10146","3","601","SPECIALのボスを討伐しよう","0","6011","81146003","2024/05/31 12:00:00","81146003","0","9016","2024/06/18 14:59:59","10146103"
"1","0","10146","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81146004","2024/05/31 12:00:00","81146004","0","9015","2024/06/18 14:59:59","10146104"
"1","0","10146","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81146011","2024/05/31 12:00:00","81146011","0","9023","2024/06/18 14:59:59","10146111"
"1","0","10146","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81146012","2024/05/31 12:00:00","81146012","0","9023","2024/06/18 14:59:59","10146112"
"1","0","10146","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81146013","2024/05/31 12:00:00","81146013","0","9022","2024/06/18 14:59:59","10146113"
"1","0","10147","1","601","SPECIALのMODE1をクリアしよう","0","6011","81147001","2024/06/17 12:00:00","81147001","0","9016","2024/06/26 14:59:59","10147101"
"1","0","10147","2","601","SPECIALのMODE2をクリアしよう","0","6011","81147002","2024/06/17 12:00:00","81147002","0","9016","2024/06/26 14:59:59","10147102"
"1","0","10147","3","601","SPECIALのボスを討伐しよう","0","6011","81147003","2024/06/17 12:00:00","81147003","0","9016","2024/06/26 14:59:59","10147103"
"1","0","10147","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81147004","2024/06/17 12:00:00","81147004","0","9015","2024/06/26 14:59:59","10147104"
"1","0","10148","1","601","SPECIALのMODE1をクリアしよう","0","6011","81148001","2024/06/30 12:00:00","81148001","0","9016","2024/07/18 14:59:59","10148101"
"1","0","10148","2","601","SPECIALのMODE2をクリアしよう","0","6011","81148002","2024/06/30 12:00:00","81148002","0","9016","2024/07/18 14:59:59","10148102"
"1","0","10148","3","601","SPECIALのボスを討伐しよう","0","6011","81148003","2024/06/30 12:00:00","81148003","0","9016","2024/07/18 14:59:59","10148103"
"1","0","10148","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81148004","2024/06/30 12:00:00","81148004","0","9015","2024/07/18 14:59:59","10148104"
"1","0","10148","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81148011","2024/06/30 12:00:00","81148005","0","9023","2024/07/18 14:59:59","10148111"
"1","0","10148","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81148012","2024/06/30 12:00:00","81148006","0","9023","2024/07/18 14:59:59","10148112"
"1","0","10148","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81148013","2024/06/30 12:00:00","81148007","0","9022","2024/07/18 14:59:59","10148113"
"1","0","10149","1","601","SPECIALのMODE1をクリアしよう","0","6011","81149001","2024/07/16 12:00:00","81149001","0","9016","2024/07/25 14:59:59","10149101"
"1","0","10149","2","601","SPECIALのMODE2をクリアしよう","0","6011","81149002","2024/07/16 12:00:00","81149002","0","9016","2024/07/25 14:59:59","10149102"
"1","0","10149","3","601","SPECIALのボスを討伐しよう","0","6011","81149003","2024/07/16 12:00:00","81149003","0","9016","2024/07/25 14:59:59","10149103"
"1","0","10149","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81149004","2024/07/16 12:00:00","81149004","0","9015","2024/07/25 14:59:59","10149104"
"1","0","10150","1","601","SPECIALのMODE1をクリアしよう","0","6011","81150001","2024/07/31 12:00:00","81150001","0","9016","2024/08/18 14:59:59","10150101"
"1","0","10150","2","601","SPECIALのMODE2をクリアしよう","0","6011","81150002","2024/07/31 12:00:00","81150002","0","9016","2024/08/18 14:59:59","10150102"
"1","0","10150","3","601","SPECIALのボスを討伐しよう","0","6011","81150003","2024/07/31 12:00:00","81150003","0","9016","2024/08/18 14:59:59","10150103"
"1","0","10150","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81150004","2024/07/31 12:00:00","81150004","0","9015","2024/08/18 14:59:59","10150104"
"1","0","10150","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81150011","2024/07/31 12:00:00","81150011","0","9023","2024/08/18 14:59:59","10150111"
"1","0","10150","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81150012","2024/07/31 12:00:00","81150012","0","9023","2024/08/18 14:59:59","10150112"
"1","0","10150","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81150013","2024/07/31 12:00:00","81150013","0","9022","2024/08/18 14:59:59","10150113"
"1","0","10151","1","601","SPECIALのMODE1をクリアしよう","0","6011","81151001","2024/08/17 12:00:00","81151001","0","9016","2024/08/26 14:59:59","10151101"
"1","0","10151","2","601","SPECIALのMODE2をクリアしよう","0","6011","81151002","2024/08/17 12:00:00","81151002","0","9016","2024/08/26 14:59:59","10151102"
"1","0","10151","3","601","SPECIALのボスを討伐しよう","0","6011","81151003","2024/08/17 12:00:00","81151003","0","9016","2024/08/26 14:59:59","10151103"
"1","0","10151","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81151004","2024/08/17 12:00:00","81151004","0","9015","2024/08/26 14:59:59","10151104"
"1","0","10152","1","601","SPECIALのMODE1をクリアしよう","0","6011","81152001","2024/08/31 12:00:00","81152001","0","9016","2024/09/25 20:59:59","10152101"
"1","0","10152","2","601","SPECIALのMODE2をクリアしよう","0","6011","81152002","2024/08/31 12:00:00","81152002","0","9016","2024/09/25 20:59:59","10152102"
"1","0","10152","3","601","SPECIALのボスを討伐しよう","0","6011","81152003","2024/08/31 12:00:00","81152003","0","9016","2024/09/25 20:59:59","10152103"
"1","0","10152","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81152004","2024/08/31 12:00:00","81152004","0","9015","2024/09/25 20:59:59","10152104"
"1","0","10152","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81152011","2024/08/31 12:00:00","81152011","0","9023","2024/09/25 20:59:59","10152111"
"1","0","10152","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81152012","2024/08/31 12:00:00","81152012","0","9023","2024/09/25 20:59:59","10152112"
"1","0","10152","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81152013","2024/08/31 12:00:00","81152013","0","9022","2024/09/25 20:59:59","10152113"
"1","0","10153","1","601","SPECIALのMODE1をクリアしよう","0","6011","81153001","2024/09/15 15:00:00","81153001","0","9016","2024/09/25 20:59:59","10153101"
"1","0","10153","2","601","SPECIALのMODE2をクリアしよう","0","6011","81153002","2024/09/15 15:00:00","81153002","0","9016","2024/09/25 20:59:59","10153102"
"1","0","10153","3","601","SPECIALのボスを討伐しよう","0","6011","81153003","2024/09/15 15:00:00","81153003","0","9016","2024/09/25 20:59:59","10153103"
"1","0","10153","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81153004","2024/09/15 15:00:00","81153008","0","9015","2024/09/25 20:59:59","10153104"
"1","0","10154","1","601","SPECIALのMODE1をクリアしよう","0","6011","81154001","2024/09/30 12:00:00","81154001","0","9016","2024/10/18 14:59:59","10154101"
"1","0","10154","2","601","SPECIALのMODE2をクリアしよう","0","6011","81154002","2024/09/30 12:00:00","81154002","0","9016","2024/10/18 14:59:59","10154102"
"1","0","10154","3","601","SPECIALのボスを討伐しよう","0","6011","81154003","2024/09/30 12:00:00","81154003","0","9016","2024/10/18 14:59:59","10154103"
"1","0","10154","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81154004","2024/09/30 12:00:00","81154004","0","9015","2024/10/18 14:59:59","10154104"
"1","0","10154","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81154011","2024/09/30 12:00:00","81154011","0","9023","2024/10/18 14:59:59","10154111"
"1","0","10154","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81154012","2024/09/30 12:00:00","81154012","0","9023","2024/10/18 14:59:59","10154112"
"1","0","10154","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81154013","2024/09/30 12:00:00","81154013","0","9022","2024/10/18 14:59:59","10154113"
"1","0","10155","1","601","SPECIALのMODE1をクリアしよう","0","6011","81155001","2024/10/16 12:00:00","81155001","0","9016","2024/10/25 14:59:59","10155101"
"1","0","10155","2","601","SPECIALのMODE2をクリアしよう","0","6011","81155002","2024/10/16 12:00:00","81155002","0","9016","2024/10/25 14:59:59","10155102"
"1","0","10155","3","601","SPECIALのボスを討伐しよう","0","6011","81155003","2024/10/16 12:00:00","81155003","0","9016","2024/10/25 14:59:59","10155103"
"1","0","10155","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81155004","2024/10/16 12:00:00","81155004","0","9015","2024/10/25 14:59:59","10155104"
"1","0","10156","1","601","SPECIALのMODE1をクリアしよう","0","6011","81156001","2024/10/31 12:00:00","81156001","0","9016","2024/11/18 14:59:59","10156101"
"1","0","10156","2","601","SPECIALのMODE2をクリアしよう","0","6011","81156002","2024/10/31 12:00:00","81156002","0","9016","2024/11/18 14:59:59","10156102"
"1","0","10156","3","601","SPECIALのボスを討伐しよう","0","6011","81156003","2024/10/31 12:00:00","81156003","0","9016","2024/11/18 14:59:59","10156103"
"1","0","10156","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81156004","2024/10/31 12:00:00","81156004","0","9015","2024/11/18 14:59:59","10156104"
"1","0","10156","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81156011","2024/10/31 12:00:00","81156011","0","9023","2024/11/18 14:59:59","10156111"
"1","0","10156","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81156012","2024/10/31 12:00:00","81156012","0","9023","2024/11/18 14:59:59","10156112"
"1","0","10156","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81156013","2024/10/31 12:00:00","81156013","0","9022","2024/11/18 14:59:59","10156113"
"1","0","10157","1","601","SPECIALのMODE1をクリアしよう","0","6011","81157001","2024/11/16 12:00:00","81157001","0","9016","2024/11/25 14:59:59","10157101"
"1","0","10157","2","601","SPECIALのMODE2をクリアしよう","0","6011","81157002","2024/11/16 12:00:00","81157002","0","9016","2024/11/25 14:59:59","10157102"
"1","0","10157","3","601","SPECIALのボスを討伐しよう","0","6011","81157003","2024/11/16 12:00:00","81157003","0","9016","2024/11/25 14:59:59","10157103"
"1","0","10157","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81157004","2024/11/16 12:00:00","81157004","0","9015","2024/11/25 14:59:59","10157104"
"1","0","10158","1","601","SPECIALのMODE1をクリアしよう","0","6011","81158001","2024/11/30 12:00:00","81158001","0","9016","2024/12/18 14:59:59","10158101"
"1","0","10158","2","601","SPECIALのMODE2をクリアしよう","0","6011","81158002","2024/11/30 12:00:00","81158002","0","9016","2024/12/18 14:59:59","10158102"
"1","0","10158","3","601","SPECIALのボスを討伐しよう","0","6011","81158003","2024/11/30 12:00:00","81158003","0","9016","2024/12/18 14:59:59","10158103"
"1","0","10158","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81158004","2024/11/30 12:00:00","81158004","0","9015","2024/12/18 14:59:59","10158104"
"1","0","10158","1","601","EXHIBITION＋のMODE1をクリアしよう","0","6013","81158011","2024/11/30 12:00:00","81158011","0","9023","2024/12/18 14:59:59","10158111"
"1","0","10158","2","601","EXHIBITION＋のMODE2をクリアしよう","0","6013","81158012","2024/11/30 12:00:00","81158012","0","9023","2024/12/18 14:59:59","10158112"
"1","0","10158","5","601","EXHIBITION＋でボスを5回以内に討伐しよう","0","6013","81158013","2024/11/30 12:00:00","81158013","0","9022","2024/12/18 14:59:59","10158113"
"1","0","10159","1","601","SPECIALのMODE1をクリアしよう","0","6011","81159001","2024/12/16 12:00:00","81159001","0","9016","2024/12/25 14:59:59","10159101"
"1","0","10159","2","601","SPECIALのMODE2をクリアしよう","0","6011","81159002","2024/12/16 12:00:00","81159002","0","9016","2024/12/25 14:59:59","10159102"
"1","0","10159","3","601","SPECIALのボスを討伐しよう","0","6011","81159003","2024/12/16 12:00:00","81159003","0","9016","2024/12/25 14:59:59","10159103"
"1","0","10159","5","601","SPECIALかEXHIBITIONでボスを5回以内に討伐しよう","0","6011","81159004","2024/12/16 12:00:00","81159004","0","9015","2024/12/25 14:59:59","10159104"
