b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（前編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61632"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61641"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証（後編専用）","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61642"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61651"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61652"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61661"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61662"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61671"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61672"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61681"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61682"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61691"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61692"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61701"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61702"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","ボスチケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61711"
"イベント期間中にモンスターを討伐した証。集めて討伐証交換ができる。","討伐証","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","61712"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62001"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62011"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62021"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62031"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62041"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62051"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62061"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62071"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62081"
"ギルド管理協会によって発行された報酬交換用のチケット。ストーリーイベントを遊ぶことで獲得できる。","イベント報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","62091"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70001"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70002"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70003"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70004"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70005"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70006"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70007"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70008"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70009"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70010"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70011"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70012"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70013"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70014"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70015"
"深淵討伐戦期間中に入手できる証。消費してボスバトルに挑戦できる。","討伐依頼証","1","0","32","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","70016"
"ギルド管理協会によって発行された報酬交換用のチケット。ボス討伐に貢献することで獲得できる。","討伐報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","72001"
"ギルド管理協会によって発行された報酬交換用のチケット。ボス討伐に貢献することで獲得できる。","討伐報酬券","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","72011"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","討伐チケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","73001"
"イベント期間中に入手できるチケット。消費してボスバトルに挑戦できる。","討伐チケット","1","0","13","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","73011"
"煉獄のリベリオンで入手できる魔蜘の金糸。消費してボスバトルに挑戦できる。","魔蜘の金糸","1","0","31","0","0","0","99","2015/12/17 15:00:00","2030/04/24 14:59:59","79001"
"マスタリー強化用素材。全てのロールの強化に使用できる。","オールマスタリーLv1","0","0","35","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","80001"
"マスタリー強化用素材。全てのロールの強化に使用できる。","オールマスタリーLv2","0","0","35","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","80002"
"マスタリー強化用素材。全てのロールの強化に使用できる。","オールマスタリーLv3","0","0","35","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","80003"
"マスタリー強化用素材。全てのロールの強化に使用できる。","オールマスタリーLv4","0","0","35","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","80004"
"マスタリー強化用素材。全てのロールの強化に使用できる。","オールマスタリーLv5","0","0","35","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","80005"
"アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","【アタッカー】攻撃力アップマスタリーLv1","0","0","34","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","81101"
"アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","【アタッカー】攻撃力アップマスタリーLv2","0","0","34","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","81102"
"アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","【アタッカー】攻撃力アップマスタリーLv3","0","0","34","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","81103"
"アタッカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","【アタッカー】攻撃力アップマスタリーLv4","0","0","34","0","0","0","9999","2015/12/17 15:00:00","2030/04/24 14:59:59","81104"
