40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","175","0","0","0","13","1","0","13","11","0","13","15","13","10","13","0","13","13","13","0","1","670420013","200000001","1","13","1269","0","13","13","10","204200","0","13","13","13","13","13","13","0"
"30","186","0","0","0","14","1","0","14","11","0","14","15","14","10","14","0","14","14","14","0","1","670420014","200000001","1","14","1367","0","14","14","10","204200","0","14","14","14","14","14","14","0"
"30","196","0","0","0","15","1","0","15","11","0","15","15","15","10","15","0","15","15","15","0","1","670420015","200000001","1","15","1465","0","15","15","10","204200","0","15","15","15","15","15","15","0"
"30","206","0","0","0","16","1","0","16","11","0","16","16","16","10","16","0","16","16","16","0","1","670420016","200000001","1","16","1562","0","16","16","10","204200","0","16","16","16","16","16","16","0"
"30","216","0","0","0","17","1","0","17","11","0","17","16","17","10","17","0","17","17","17","0","1","670420017","200000001","1","17","1660","0","17","17","10","204200","0","17","17","17","17","17","17","0"
"30","226","0","0","0","18","1","0","18","12","0","18","16","18","10","18","0","18","18","18","0","1","670420018","200000001","1","18","1758","0","18","18","10","204200","0","18","18","18","18","18","18","0"
"30","236","0","0","0","19","1","0","19","12","0","19","17","19","10","19","0","19","19","19","0","1","670420019","200000001","1","19","1856","0","19","19","10","204200","0","19","19","19","19","19","19","0"
"30","247","0","0","0","20","1","0","20","12","0","20","17","20","10","20","0","20","20","20","0","1","670420020","200000001","1","20","1953","0","20","20","10","204200","0","20","20","20","20","20","20","0"
"30","257","0","0","0","21","1","0","21","12","0","21","17","21","10","21","0","21","21","21","0","1","670420021","200000001","1","21","2051","0","21","21","10","204200","0","21","21","21","21","21","21","0"
"30","267","0","0","0","22","1","0","22","12","0","22","18","22","10","22","0","22","22","22","0","1","670420022","200000001","1","22","2149","0","22","22","10","204200","0","22","22","22","22","22","22","0"
"30","288","0","0","0","23","1","0","23","13","0","23","19","23","10","23","0","23","23","23","0","1","670420023","200000001","1","23","2352","0","23","23","10","204200","0","23","23","23","23","23","23","0"
"30","309","0","0","0","24","1","0","24","15","0","24","21","24","10","24","0","24","24","24","0","1","670420024","200000001","1","24","2555","0","24","24","10","204200","0","24","24","24","24","24","24","0"
"30","330","0","0","0","25","1","0","25","16","0","25","22","25","10","25","0","25","25","25","0","1","670420025","200000001","1","25","2759","0","25","25","10","204200","0","25","25","25","25","25","25","0"
"30","351","0","0","0","26","1","0","26","17","0","26","24","26","10","26","0","26","26","26","0","1","670420026","200000001","1","26","2962","0","26","26","10","204200","0","26","26","26","26","26","26","0"
"30","373","0","0","0","27","1","0","27","18","0","27","26","27","10","27","0","27","27","27","0","1","670420027","200000001","1","27","3165","0","27","27","10","204200","0","27","27","27","27","27","27","0"
"30","394","0","0","0","28","1","0","28","19","0","28","27","28","10","28","0","28","28","28","0","1","670420028","200000001","1","28","3368","0","28","28","10","204200","0","28","28","28","28","28","28","0"
"30","415","0","0","0","29","1","0","29","20","0","29","29","29","10","29","0","29","29","29","0","1","670420029","200000001","1","29","3572","0","29","29","10","204200","0","29","29","29","29","29","29","0"
"30","450","0","0","0","30","1","0","30","21","0","30","30","30","10","30","0","30","30","30","0","1","670420030","200000001","1","30","3995","0","30","30","10","204200","0","30","30","30","30","30","30","0"
"30","485","0","0","0","31","1","0","31","22","0","31","30","31","10","31","0","31","31","31","0","1","670420031","200000001","1","31","4419","0","31","31","10","204200","0","31","31","31","31","31","31","0"
"30","520","0","0","0","32","1","0","32","23","0","32","31","32","10","32","0","32","32","32","0","1","670420032","200000001","1","32","4843","0","32","32","10","204200","0","32","32","32","32","32","32","0"
"30","545","0","0","0","33","1","0","33","23","0","33","31","33","10","33","0","33","33","33","0","1","670420033","200000001","1","33","5274","0","33","33","10","204200","0","33","33","33","33","33","33","0"
"30","569","0","0","0","34","1","0","34","24","0","34","31","34","10","34","0","34","34","34","0","1","670420034","200000001","1","34","5706","0","34","34","10","204200","0","34","34","34","34","34","34","0"
"30","594","0","0","0","35","1","0","35","24","0","35","31","35","10","35","0","35","35","35","0","1","670420035","200000001","1","35","6137","0","35","35","10","204200","0","35","35","35","35","35","35","0"
"30","675","0","0","0","36","1","0","36","24","0","36","32","36","10","36","0","36","36","36","0","1","670420036","200000001","1","36","6533","0","36","36","10","204200","0","36","36","36","36","36","36","0"
"30","755","0","0","0","37","1","0","37","24","0","37","32","37","10","37","0","37","37","37","0","1","670420037","200000001","1","37","6929","0","37","37","10","204200","0","37","37","37","37","37","37","0"
"30","755","0","0","0","38","1","0","38","24","0","38","32","38","10","38","0","38","38","38","0","1","670420038","200000001","1","38","6929","0","38","38","10","204200","0","38","38","38","38","38","38","0"
"30","860","0","0","0","39","1","0","39","35","0","39","47","39","10","39","0","39","39","39","0","1","670420039","200000001","1","39","8267","0","39","39","10","204200","0","39","39","39","39","39","39","0"
"30","979","0","0","0","40","1","0","40","36","0","40","49","40","10","40","0","40","40","40","0","1","670420040","200000001","1","40","10525","0","40","40","10","204200","0","40","40","40","40","40","40","0"
"30","1295","0","0","0","41","1","0","41","36","0","41","49","41","10","41","0","41","41","41","0","1","670420041","200000001","1","41","11496","0","41","41","10","204200","0","41","41","41","41","41","41","0"
"30","1349","0","0","0","42","1","0","42","37","0","42","50","42","10","42","0","42","42","42","0","1","670420042","200000001","1","42","12059","0","42","42","10","204200","0","42","42","42","42","42","42","0"
"30","1404","0","0","0","43","1","0","43","38","0","43","51","43","10","43","0","43","43","43","0","1","670420043","200000001","1","43","12621","0","43","43","10","204200","0","43","43","43","43","43","43","0"
"30","1449","0","0","0","44","1","0","44","40","0","44","54","44","10","44","0","44","44","44","0","1","670420044","200000001","1","44","13704","0","44","44","10","204200","0","44","44","44","44","44","44","0"
"30","1495","0","0","0","45","1","0","45","41","0","45","56","45","10","45","0","45","45","45","0","1","670420045","200000001","1","45","14786","0","45","45","10","204200","0","45","45","45","45","45","45","0"
"30","1540","0","0","0","46","1","0","46","43","0","46","59","46","10","46","0","46","46","46","0","1","670420046","200000001","1","46","15868","0","46","46","10","204200","0","46","46","46","46","46","46","0"
"30","1634","0","0","0","47","1","0","47","43","0","47","60","47","10","47","0","47","47","47","0","1","670420047","200000001","1","47","15868","0","47","47","10","204200","0","47","47","47","47","47","47","0"
"30","2360","0","0","0","48","1","0","48","45","0","48","62","48","10","48","0","48","48","48","0","1","670420048","200000001","1","48","22775","0","48","48","10","204200","0","48","48","48","48","48","48","0"
"30","2450","0","0","0","49","1","0","49","44","0","49","60","49","10","49","0","49","49","49","0","1","670420049","200000001","1","49","23993","0","49","49","10","204200","0","49","49","49","49","49","49","0"
"30","2365","0","0","0","50","1","0","50","45","0","50","63","50","10","50","0","50","50","50","0","1","670420050","200000001","1","50","24828","0","50","50","10","204200","0","50","50","50","50","50","50","0"
"30","2367","0","0","0","51","1","0","51","46","0","51","66","51","10","51","0","51","51","51","0","1","670420051","200000001","1","51","25665","0","51","51","10","204200","0","51","51","51","51","51","51","0"
"30","2369","0","0","0","52","1","0","52","47","0","52","67","52","10","52","0","52","52","52","0","1","670420052","200000001","1","52","26500","0","52","52","10","204200","0","52","52","52","52","52","52","0"
"30","2373","0","0","0","53","1","0","53","48","0","53","70","53","10","53","0","53","53","53","0","1","670420053","200000001","1","53","27335","0","53","53","10","204200","0","53","53","53","53","53","53","0"
"30","2375","0","0","0","54","1","0","54","49","0","54","71","54","10","54","0","54","54","54","0","1","670420054","200000001","1","54","28171","0","54","54","10","204200","0","54","54","54","54","54","54","0"
"30","2377","0","0","0","55","1","0","55","50","0","55","74","55","10","55","0","55","55","55","0","1","670420055","200000001","1","55","29006","0","55","55","10","204200","0","55","55","55","55","55","55","0"
"30","2380","0","0","0","56","1","0","56","51","0","56","75","56","10","56","0","56","56","56","0","1","670420056","200000001","1","56","29841","0","56","56","10","204200","0","56","56","56","56","56","56","0"
"30","2382","0","0","0","57","1","0","57","53","0","57","77","57","10","57","0","57","57","57","0","1","670420057","200000001","1","57","30727","0","57","57","10","204200","0","57","57","57","57","57","57","0"
"30","2384","0","0","0","58","1","0","58","54","0","58","78","58","10","58","0","58","58","58","0","1","670420058","200000001","1","58","31612","0","58","58","10","204200","0","58","58","58","58","58","58","0"
"30","2387","0","0","0","59","1","0","59","55","0","59","81","59","10","59","0","59","59","59","0","1","670420059","200000001","1","59","32550","0","59","59","10","204200","0","59","59","59","59","59","59","0"
"30","2390","0","0","0","60","1","0","60","56","0","60","82","60","10","60","0","60","60","60","0","1","670420060","200000001","1","60","33488","0","60","60","10","204200","0","60","60","60","60","60","60","0"
"30","2392","0","0","0","61","1","0","61","58","0","61","85","61","10","61","0","61","61","61","0","1","670420061","200000001","1","61","34480","0","61","61","10","204200","0","61","61","61","61","61","61","0"
"30","2448","0","0","0","62","1","0","62","59","0","62","86","62","10","62","0","62","62","62","0","1","670420062","200000001","1","62","34714","0","62","62","10","204200","0","62","62","62","62","62","62","0"
"30","2504","0","0","0","63","1","0","63","60","0","63","87","63","10","63","0","63","63","63","0","1","670420063","200000001","1","63","34948","0","63","63","10","204200","0","63","63","63","63","63","63","0"
"30","2560","0","0","0","64","1","0","64","61","0","64","87","64","10","64","0","64","64","64","0","1","670420064","200000001","1","64","35183","0","64","64","10","204200","0","64","64","64","64","64","64","0"
"30","2615","0","0","0","65","1","0","65","63","0","65","88","65","10","65","0","65","65","65","0","1","670420065","200000001","1","65","35417","0","65","65","10","204200","0","65","65","65","65","65","65","0"
"30","2671","0","0","0","66","1","0","66","64","0","66","89","66","10","66","0","66","66","66","0","1","670420066","200000001","1","66","35651","0","66","66","10","204200","0","66","66","66","66","66","66","0"
"30","2727","0","0","0","67","1","0","67","65","0","67","90","67","10","67","0","67","67","67","0","1","670420067","200000001","1","67","35885","0","67","67","10","204200","0","67","67","67","67","67","67","0"
"30","2783","0","0","0","68","1","0","68","66","0","68","91","68","10","68","0","68","68","68","0","1","670420068","200000001","1","68","36119","0","68","68","10","204200","0","68","68","68","68","68","68","0"
"30","2839","0","0","0","69","1","0","69","67","0","69","91","69","10","69","0","69","69","69","0","1","670420069","200000001","1","69","36354","0","69","69","10","204200","0","69","69","69","69","69","69","0"
"30","2895","0","0","0","70","1","0","70","68","0","70","92","70","10","70","0","70","70","70","0","1","670420070","200000001","1","70","36588","0","70","70","10","204200","0","70","70","70","70","70","70","0"
"30","2950","0","0","0","71","1","0","71","70","0","71","93","71","10","71","0","71","71","71","0","1","670420071","200000001","1","71","36822","0","71","71","10","204200","0","71","71","71","71","71","71","0"
"30","0","0","0","0","1","1","0","1","5","0","1","2","1","10","1","0","1","1","1","0","1","670430001","200000009","1","1","245","7","1","1","10","204300","0","1","1","1","1","1","1","0"
"30","0","0","0","0","2","1","0","2","5","0","2","2","2","10","2","0","2","2","2","0","1","670430002","200000009","1","2","272","14","2","2","10","204300","0","2","2","2","2","2","2","0"
"30","0","0","0","0","3","1","0","3","5","0","3","3","3","10","3","0","3","3","3","0","1","670430003","200000009","1","3","285","17","3","3","10","204300","0","3","3","3","3","3","3","0"
"30","0","0","0","0","4","1","0","4","5","0","4","4","4","10","4","0","4","4","4","0","1","670430004","200000009","1","4","317","34","4","4","10","204300","0","4","4","4","4","4","4","0"
"30","0","0","0","0","5","1","0","5","5","0","5","6","5","10","5","0","5","5","5","0","1","670430005","200000009","1","5","331","42","5","5","10","204300","0","5","5","5","5","5","5","0"
"30","0","0","0","0","6","1","0","6","5","0","6","7","6","10","6","0","6","6","6","0","1","670430006","200000009","1","6","346","49","6","6","10","204300","0","6","6","6","6","6","6","0"
"30","0","0","0","0","7","1","0","7","5","0","7","8","7","10","7","0","7","7","7","0","1","670430007","200000009","1","7","429","58","7","7","10","204300","0","7","7","7","7","7","7","0"
"30","0","0","0","0","8","1","0","8","6","0","8","8","8","10","8","0","8","8","8","0","1","670430008","200000009","1","8","512","68","8","8","10","204300","0","8","8","8","8","8","8","0"
"30","0","0","0","0","9","1","0","9","6","0","9","9","9","10","9","0","9","9","9","0","1","670430009","200000009","1","9","596","77","9","9","10","204300","0","9","9","9","9","9","9","0"
"30","0","0","0","0","10","1","0","10","7","0","10","9","10","10","10","0","10","10","10","0","1","670430010","200000009","1","10","679","87","10","10","10","204300","0","10","10","10","10","10","10","0"
"30","0","0","0","0","11","1","0","11","7","0","11","9","11","10","11","0","11","11","11","0","1","670430011","200000009","1","11","761","97","11","11","10","204300","0","11","11","11","11","11","11","0"
"30","0","0","0","0","12","1","0","12","7","0","12","10","12","10","12","0","12","12","12","0","1","670430012","200000009","1","12","844","107","12","12","10","204300","0","12","12","12","12","12","12","0"
"30","0","0","0","0","13","1","0","13","8","0","13","11","13","10","13","0","13","13","13","0","1","670430013","200000009","1","13","928","116","13","13","10","204300","0","13","13","13","13","13","13","0"
"30","0","0","0","0","14","1","0","14","8","0","14","11","14","10","14","0","14","14","14","0","1","670430014","200000009","1","14","1011","126","14","14","10","204300","0","14","14","14","14","14","14","0"
"30","0","0","0","0","15","1","0","15","8","0","15","12","15","10","15","0","15","15","15","0","1","670430015","200000009","1","15","1094","135","15","15","10","204300","0","15","15","15","15","15","15","0"
"30","0","0","0","0","16","1","0","16","8","0","16","12","16","10","16","0","16","16","16","0","1","670430016","200000009","1","16","1177","145","16","16","10","204300","0","16","16","16","16","16","16","0"
"30","0","0","0","0","17","1","0","17","9","0","17","13","17","10","17","0","17","17","17","0","1","670430017","200000009","1","17","1260","154","17","17","10","204300","0","17","17","17","17","17","17","0"
"30","0","0","0","0","18","1","0","18","9","0","18","14","18","10","18","0","18","18","18","0","1","670430018","200000009","1","18","1344","164","18","18","10","204300","0","18","18","18","18","18","18","0"
"30","0","0","0","0","19","1","0","19","9","0","19","14","19","10","19","0","19","19","19","0","1","670430019","200000009","1","19","1426","174","19","19","10","204300","0","19","19","19","19","19","19","0"
"30","0","0","0","0","20","1","0","20","10","0","20","14","20","10","20","0","20","20","20","0","1","670430020","200000009","1","20","1509","183","20","20","10","204300","0","20","20","20","20","20","20","0"
"30","0","0","0","0","21","1","0","21","10","0","21","15","21","10","21","0","21","21","21","0","1","670430021","200000009","1","21","1592","193","21","21","10","204300","0","21","21","21","21","21","21","0"
