ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb
"3000","38","0","0","3","0","9999999","2","0","","1","9999999","1","","9","1","323302101","1","0","80","0"
"3000","38","0","0","3","0","9999999","2","0","","1","9999999","1","","9","2","323302102","1","0","80","0"
"0","7","0","0","1","100","90","0","0","","2","0","1","","1","1","323302103","13","0","0","0"
"0","7","0","0","1","90","100","0","0","","2","0","1","","1","7","323302301","17","0","0","0"
"0","7","0","0","1","0","1000","0","0","","2","0","1","","1","4","323302302","16","0","0","0"
"3000","7","0","90","1","0.05","2","0","0","","2","0","1","","3","10","323302303","10","0","0","0"
"3000","7","0","90","1","0.05","2","0","0","","2","0","1","","3","30","323302304","10","0","0","0"
"3000","7","0","0","1","90","3","0","0","","2","0","1","","3","2","323302305","8","0","0","0"
"0","7","0","0","1","0","180","0","0","","2","0","1","","1","1","323302306","22","32330002","0","0"
"3000","38","0","90","2","1","2","0","0","","1","0","1","","6","10","323302307","10","0","0","0"
"3000","38","0","90","2","1","2","0","0","","1","0","1","","6","30","323302308","10","0","0","0"
"3000","38","0","0","2","90","3","0","0","","1","0","1","","6","2","323302309","8","0","0","0"
"3000","7","0","0","1","0","1","0","2","","2","0","1","","3","1900","323400101","28","323400102","323400103","0"
"3000","3","0","0","99","0","48","0","0.002","","1","0","1","","3","1","323400102","46","2","80","0"
"3000","3","0","0","99","0","25","0","0.0005","","1","0","1","","3","1","323400103","46","2","80","0"
"3000","3","0","0","99","20","0","0","20","","2","0","1","","3","1","323400201","6","0","0","0"
"3000","3","0","0","99","20","0","0","20","","2","0","1","","3","2","323400202","6","0","0","0"
"3000","3","0","20","99","0","2","0","50","","2","0","1","","3","10","323400203","10","1","0","0"
"3000","3","0","20","99","0","2","0","50","","2","0","1","","3","30","323400204","10","1","0","0"
"3000","3","0","20","99","0.005","1","0","0","","2","0","1","","3","20","323400205","10","1","0","0"
"3000","3","0","20","99","0.005","1","0","0","","2","0","1","","3","40","323400206","10","1","0","0"
"3000","3","0","0","99","0","300","0","0","","2","0","1","","3","4","323400207","16","0","0","0"
"3000","3","0","0","99","20","2","0","0","","2","0","1","","3","2","323400208","8","0","0","0"
"3000","38","0","0","1","8","0","0","0","","1","0","1","","3","5","323400301","8","0","0","0"
"3000","38","0","0","1","0","0","0","0.01","","1","0","1","","3","2","323400302","16","0","0","0"
"3000","38","0","0","1","0","8","0","0","","1","0","1","","3","1","323400303","20","0","0","0"
"3000","3","0","0.00003","1","1","1.98","0","1.98","","1","0","1","","3","2","323400401","1","0","80","0"
"3000","34","0","0","99","0","1","0","2","","2","0","1","","3","951","323400501","23","0","323400502","0"
"3000","34","0","0","99","10000","2","0","0","","2","0","1","","3","1","323400502","71","142","0","180"
"3000","3","0","0","99","0","1","0","1","","1","0","1","","3","1504","323500101","23","323500103","323500105","0"
"3000","7","0","0","99","0","7","0","0.002","","2","0","1","","3","323500103","323500102","26","1","0","0"
"3000","3","0","0","99","0","50","0","0","","1","0","1","","3","1","323500103","46","2","100","0"
"3000","7","0","0","99","0","7","0","0.002","","2","0","1","","3","323500105","323500104","26","1","0","0"
"3000","3","0","0","99","0","30","0","0","","1","0","1","","3","1","323500105","46","2","100","0"
"3000","3","0","0.00025","99","1","8","0","8","","1","0","1","","3","1","323500201","1","0","80","0"
"3000","7","0","0","99","0","8","0","0.00015","","2","0","1","","3","323500203","323500202","26","3","0","0"
"3000","3","0","0","99","1","0","0","0","","1","0","1","","3","4","323500203","8","0","0","0"
"3000","3","0","0.00055","1","1","17.24","0","17.24","","1","0","1","","3","1","323500301","1","0","80","0"
"3000","7","0","0","1","33","100","0","0","","2","0","1","","3","3","323500401","17","0","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","10","323500402","10","0","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","30","323500403","10","0","0","0"
"0","7","0","0","1","90","100","0","0","","2","0","1","","3","7","323500501","17","0","0","0"
"3000","7","0","0","1","0","90","0","0","","3","0","1","","6","1","323500502","105","149","0","0"
"3000","3","0","0","99","90","0.25","0","0","","3","0","1","","6","1","323500503","83","0","0","0"
"250","7","1","0","1","0","0","0","0","","2","-2000","2","","1","2","323500504","15","501011011","1","0"
"3000","3","0","1","99","90","1","0","153","","3","0","1","","6","0","323500505","35","0","0","0"
"3000","7","0","0","1","0","10","0","200","","2","0","1","","3","323600103","323600101","26","1","0","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","1","323600102","1","0","100","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","2","323600103","1","0","100","0"
"3000","3","0","0","99","2","0","0","0","","1","0","1","","3","3","323600104","8","0","0","0"
"3000","7","0","0","1","0","10","0","100","","2","0","1","","3","323600202","323600201","26","1","0","0"
"3000","3","0","0","3","1","1","0","1","","1","0","1","","3","2","323600202","1","0","100","0"
"3000","3","0","0.00016","1","1","16","0","16","","1","0","1","","3","1","323600301","1","0","100","0"
"3000","7","0","0","1","0","10","0","400","","2","0","1","","3","323601103","323601101","26","1","0","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","1","323601102","1","0","100","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","2","323601103","1","0","100","0"
"3000","3","0","0","99","1.5","0","0","0","","1","0","1","","3","3","323601104","8","0","0","0"
"3000","7","0","0","1","0","10","0","0.0025","","2","0","1","","3","323601104","323601105","27","3","0","0"
"3000","7","0","0","1","0","10","0","100","","2","0","1","","3","323601202","323601201","26","1","0","0"
"3000","3","0","0","3","1","1","0","1","","1","0","1","","3","2","323601202","1","0","100","0"
"3000","3","0","0.00016","1","1","16","0","16","","1","0","1","","3","1","323601301","1","0","100","0"
"3000","7","0","0","1","0","10","0","400","","2","0","1","","3","323602103","323602101","26","1","0","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","1","323602102","1","0","100","0"
"3000","3","0","0","99","1","2","0","2","","1","0","1","","3","2","323602103","1","0","100","0"
"3000","3","0","0","99","1.5","0","0","0","","1","0","1","","3","3","323602104","8","0","0","0"
"3000","7","0","0","1","0","10","0","0.0025","","2","0","1","","3","323602104","323602105","27","3","0","0"
"3000","3","0","0","3","2.5","20000","0","0","","1","999999","1","","3","2","323602201","1","0","100","0"
"3000","3","0","0.00032","1","1","36","0","36","","1","0","1","","3","1","323602301","1","0","100","0"
"3000","3","0","0.00006","99","1","2.6","0","2.6","","1","0","1","","3","2","323700101","1","2","100","0"
"3000","3","0","0","99","0","6","0","2500","","1","0","1","","3","323700103","323700102","26","2","0","0"
"-1","7","0","0","1","0","1","0","0","","2","0","1","","3","2","323700103","4","0","0","0"
"3000","3","0","0.00006","99","1","2.6","0","2.6","","1","0","1","","3","2","323700201","1","0","100","0"
"3000","3","0","0","3","4","0","0","0","","1","0","1","","3","3","323700202","8","0","0","0"
"-1","7","90","0","1","0","40","0","0","","2","0","1","","3","2","323700301","48","4","0","0"
"3000","3","0","0.00034","1","1","24","0","24","","1","0","1","","3","2","323700401","1","0","100","0"
"3000","7","0","0","1","0","7","0","0.00025","","2","0","1","","3","323800102","323800101","26","1","0","0"
"3000","3","0","0","99","0","25","0","0","","1","0","1","","3","2","323800102","46","1","80","0"
"3000","7","0","0","1","0","8","0","0.00025","","2","0","1","","3","323800104","323800103","26","1","0","0"
"3000","3","0","0","99","0","25","0","0","","1","0","1","","3","2","323800104","46","2","80","0"
"3000","3","0","0","99","0","0","0","0","","1","0","1","","3","940","323800105","23","323800106","0","0"
"3000","3","0","0","99","0","100","0","0","","1","0","1","","3","1","323800106","49","0","0","0"
"3000","3","0","0","1","8","80","0","80","","1","0","1","","2","3","323800201","1","0","80","0"
"3000","3","0","0","1","0","0","0","0","","1","0","1","","2","4","323800202","7","0","0","0"
"200","3","0","0","99","1.8","20","0","20","","1","0","1","","2","2","323800203","1","0","80","0"
"200","3","0","0","99","180","0","0","0","","1","0","1","","2","10","323800204","8","1","0","0"
"2160","3","0","0","99","0.6","5","0","5","","1","0","1","","3","1","323800301","1","0","80","0"
"2160","3","0","0","99","0.6","5","0","5","","1","0","1","","3","2","323800302","1","0","80","0"
"3000","3","0","0.0001","1","1","60","0","0.6","","1","99999","1","","1","2","323900101","1","0","80","0"
"3000","3","0","0","1","0","6","0","0.225","","2","0","1","","1","323900103","323900102","26","2","0","0"
"3000","7","0","90","1","0.3","1","0","15","","2","1","1","","1","30","323900103","10","1","1","0"
"3000","3","0","0","1","0","100","0","0","","1","0","1","","1","10","323900104","49","0","0","0"
"3000","7","0","0","1","0","1","0","0","","2","0","1","","1","1000","323900105","28","323900106","0","0"
"3000","7","0","90","1","0","2","0","300","","2","1","1","","1","30","323900106","10","1","1","0"
"3000","3","0","0.0003","99","1.5","90","0","0.9","","1","0","1","","3","2","323900201","1","0","80","0"
"3000","3","0","0","99","1","0","0","0","","1","0","1","","3","4","323900202","8","0","0","0"
"3000","3","0","0.00015","99","1.5","60","0","5","","1","0","1","","3","2","323900301","1","0","80","0"
"3000","3","0","0","99","0","1","0","2","","1","0","1","","3","960","323900302","23","323900303","0","0"
"3000","3","0","0","99","3","0","0","0","","1","0","1","","3","4","323900303","8","0","0","0"
"3000","3","0","0","99","0","3","0","4","","1","0","1","","3","1504","323900304","23","323900305","323900306","0"
"3000","3","0","0.0009","99","1.5","90","0","0.9","","1","0","1","","3","2","323900305","1","0","80","0"
"3000","3","0","0.0006","99","1.5","60","0","0.6","","1","0","1","","3","2","323900306","1","0","80","0"
"3000","7","0","90","1","0","2","0","15","","2","0","1","","1","30","323900401","10","1","0","0"
"3000","7","0","0","1","0","200","0","0","","2","0","1","","1","4","323900402","16","0","0","0"
"3000","3","0","0.0006","1","1.5","60","0","0.6","","1","0","1","","3","2","323900501","1","0","80","0"
"3000","3","0","0.00015","99","1.5","2.4","0","2.4","","1","0","1","","3","1","324000101","1","0","80","0"
"3000","3","0","0","99","2","0","0","0","","1","0","1","","3","7","324000102","8","0","0","0"
"3000","3","0","0","1","0","0","0","0","","1","0","1","","2","4","324000201","7","0","0","0"
"150","3","0","0.00015","99","1","60","0","1.5","","1","0","1","","2","1","324000202","1","0","80","0"
"3000","38","0","0.0005","1","3.5","60","0","0.6","","1","0","1","","3","1","324000301","1","0","80","0"
"3000","38","0","0","1","0","7","0","0.3","","1","0","1","","3","324000304","324000302","26","2","0","0"
"3000","38","0","0","1","0","8","0","0.3","","1","0","1","","3","324000305","324000303","26","2","0","0"
"3000","7","0","20","1","0","1","0","0","","2","0","1","","3","10","324000304","10","1","0","0"
"3000","7","0","20","1","0","1","0","0","","2","0","1","","3","10","324000305","10","1","0","0"
"3000","38","0","20","1","0","3","0","100","","1","0","1","","3","11","324000306","10","1","0","0"
"3000","38","0","20","1","0","3","0","100","","1","0","1","","3","31","324000307","10","1","0","0"
"3000","38","0","0","1","2","0","0","0","","1","0","1","","3","5","324000308","8","0","0","0"
"0","7","0","0","1","0","200","0","0","","2","0","1","","1","4","324000401","16","0","0","0"
"3000","7","0","90","1","0.6","1","0","0","","2","0","1","","3","10","324000402","10","1","0","0"
"0","7","0","0","1","30","100","0","0","","2","0","1","","1","7","324000501","17","0","0","0"
"3000","7","0","90","1","0.002","2","0","0","","2","0","1","","3","10","324000502","10","0","0","0"
"3000","7","0","0","1","90","3","0","0","","2","0","1","","3","2","324000503","8","0","0","0"
"0","7","0","0","1","0","180","0","0","","2","0","1","","1","1","324000504","22","32400002","0","0"
"3000","3","0","0.00003","99","1","2","0","3","","1","0","1","","6","1","324400001","1","0","100","0"
"3000","3","0","0.00003","99","1","2","0","3","","1","0","1","","6","2","324400002","1","0","100","0"
"3000","3","24.5","0","1","0","0.1","0","0.2","","1","1000","1","","6","3","324400003","36","0","100","0"
"3000","3","24.5","0","1","0","0.1","0","0.2","","1","1000","1","","6","4","324400004","36","0","100","0"
"3000","3","0","0.00025","1","5","15","0","9","","1","0","1","","6","1","324400101","1","0","100","0"
"3000","3","0","0.00025","1","5","15","0","9","","1","0","1","","6","2","324400102","1","0","100","0"
"3000","3","0","18","99","0","3","0","30","","1","0","1","","6","21","324400201","10","1","0","0"
"3000","3","0","18","99","0","3","0","30","","1","0","1","","6","41","324400202","10","1","0","0"
"3000","3","0","18","99","0","2","0","100","","1","0","1","","6","91","324400203","10","1","0","0"
"3000","3","0","0","99","0","1","0","2","","1","0","1","","6","960","324400204","23","324400205","0","0"
"3000","3","0","0","99","18","0.25","0","0","","1","0","1","","6","1","324400205","83","0","0","0"
"3000","3","0","18","99","0","3","0","50","","1","0","1","","6","11","324400206","10","1","0","0"
"3000","3","0","18","99","0","3","0","50","","1","0","1","","6","31","324400207","10","1","0","0"
"3000","7","0","0","1","40","100","0","0","","2","0","1","","3","3","324400301","17","0","0","0"
"3000","7","0","0","1","0","0.25","0","90","","2","0","1","","3","0","324400302","98","0","0","0"
"3000","7","0","90","1","0","2","0","200","","2","0","1","","3","10","324400303","10","1","0","0"
"3000","7","0","90","1","0","2","0","200","","2","0","1","","3","30","324400304","10","1","0","0"
"3000","7","0","0","1","90","1","0","0","","2","0","1","","3","2","324400305","83","0","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","21","324400306","10","1","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","41","324400307","10","1","0","0"
"3000","7","0","0","1","90","100","0","0","","2","0","1","","3","9","324400401","17","0","0","0"
"3000","7","0","90","1","0","2","0","35","","2","0","1","","3","21","324400402","10","2","0","0"
"3000","7","0","90","1","0","2","0","35","","2","0","1","","3","41","324400403","10","2","0","0"
"3000","7","0","0","1","30","100","0","0","","2","0","1","","3","9","324400501","17","0","0","0"
"3000","7","0","30","1","0","2","0","35","","2","0","1","","3","21","324400502","10","2","0","0"
"3000","7","0","30","1","0","2","0","35","","2","0","1","","3","41","324400503","10","2","0","0"
"3000","3","0","0.00003","99","1","2","0","3","","1","0","1","","6","1","324401001","1","0","100","0"
"3000","3","0","0.00003","99","1","2","0","3","","1","0","1","","6","2","324401002","1","0","100","0"
"3000","3","24.5","0","1","0","0.1","0","0.2","","1","1000","1","","6","3","324401003","36","0","100","0"
"3000","3","24.5","0","1","0","0.1","0","0.2","","1","1000","1","","6","4","324401004","36","0","100","0"
"3000","3","0","0.00025","1","5","15","0","9","","1","0","1","","6","1","324401101","1","0","100","0"
"3000","3","0","0.00025","1","5","15","0","9","","1","0","1","","6","2","324401102","1","0","100","0"
"3000","3","0","18","99","0","3","0","30","","1","0","1","","6","21","324401201","10","1","0","0"
"3000","3","0","18","99","0","3","0","30","","1","0","1","","6","41","324401202","10","1","0","0"
"3000","3","0","18","99","0","2","0","100","","1","0","1","","6","91","324401203","10","1","0","0"
"3000","3","0","0","99","0","1","0","2","","1","0","1","","6","960","324401204","23","324401205","0","0"
"3000","3","0","0","99","18","0.25","0","0","","1","0","1","","6","1","324401205","83","0","0","0"
"3000","3","0","18","99","0","3","0","50","","1","0","1","","6","11","324401206","10","1","0","0"
"3000","3","0","18","99","0","3","0","50","","1","0","1","","6","31","324401207","10","1","0","0"
"3000","7","0","0","1","40","100","0","0","","2","0","1","","3","3","324401301","17","0","0","0"
"3000","7","0","0","1","0","0.25","0","90","","2","0","1","","3","0","324401302","98","0","0","0"
"3000","7","0","90","1","0","2","0","200","","2","0","1","","3","10","324401303","10","1","0","0"
"3000","7","0","90","1","0","2","0","200","","2","0","1","","3","30","324401304","10","1","0","0"
"3000","7","0","0","1","90","1","0","0","","2","0","1","","3","2","324401305","83","0","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","21","324401306","10","1","0","0"
"3000","7","0","90","1","0","2","0","50","","2","0","1","","3","41","324401307","10","1","0","0"
"3000","7","0","0","1","90","100","0","0","","2","0","1","","3","9","324401401","17","0","0","0"
