e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"2","0","7","0","0","10070679","10070680","33","0","0","0","2","10070122"
"3","0","7","0","0","10070122","10070681","31","0","0","0","14","10070683"
"10001","0","7","0","0","10070681","10070683","30","0","0","0","11","10070684"
"0","0","7","0","0","10070683","10070684","29","0","0","0","12","10070685"
"2","0","7","0","0","10070684","10070685","28","0","0","0","3","10070686"
"0","0","7","0","0","10070685","10070686","27","0","0","0","5","10070687"
"10002","0","7","0","0","10070686","10070687","26","0","0","0","7","10070688"
"0","0","7","0","0","10070687","10070688","25","0","0","0","4","10070689"
"2","0","7","0","0","10070688","10070689","24","0","0","0","3","10070690"
"10001","0","7","0","0","10070689","10070690","23","0","0","0","7","10070691"
"0","0","7","0","0","10070690","10070691","22","0","0","0","4","10070692"
"2","0","7","0","0","10070691","10070692","21","0","0","0","2","10071133"
"2","0","7","0","0","10071133","10070694","19","0","0","0","3","10071117"
"2","0","7","0","0","10071116","10070886","1","0","0","0","2","10070887"
"0","0","7","0","0","10070886","10070887","0","0","0","0","13","10070888"
"0","0","7","0","0","10070887","10070888","66","0","0","0","12","10070890"
"0","0","7","0","0","10070888","10070890","65","0","0","0","6","10070891"
"1","0","7","0","0","10070890","10070891","64","0","0","0","3","10070892"
"10002","0","7","0","0","10070891","10070892","63","0","0","0","7","10070893"
"0","0","7","0","0","10070892","10070893","62","0","0","0","5","10070894"
"1","0","7","0","0","10070893","10070894","61","0","0","0","2","10070895"
"10001","0","7","0","0","10070894","10070895","60","0","0","0","11","10070896"
"0","0","7","0","0","10070895","10070896","59","0","0","0","4","10070897"
"1","0","7","0","0","10070896","10070897","58","0","0","0","2","10070898"
"2","0","7","0","0","10070897","10070898","57","0","0","0","14","10070899"
"1","0","7","0","0","10070898","10070899","56","0","0","0","2","10070900"
"1","0","7","10070901","0","10070899","10070900","55","0","0","0","3","10070907"
"4","0","7","0","0","10070900","10070901","56","0","0","0","14","10070902"
"0","0","7","0","0","10070901","10070902","55","0","0","0","4","10070903"
"3","0","7","0","0","10070902","10070903","54","0","0","0","2","10070904"
"6","0","7","0","0","10070903","10070904","53","0","0","0","14","10070905"
"3","0","7","0","0","10070904","10070905","52","0","0","0","3","10070906"
"0","0","7","0","0","10070905","10070906","51","0","10070909","0","6","10070910"
"0","0","7","0","0","10070900","10070907","54","0","0","0","4","10070908"
"0","0","7","0","0","10070907","10070908","53","0","0","0","12","10070909"
"1","0","7","0","0","10070908","10070909","52","0","0","0","2","10070906"
"10001","0","7","0","0","10070906","10070910","50","0","0","0","11","10070911"
"2","0","7","0","0","10070910","10070911","49","0","0","0","2","10070912"
"2","0","7","0","0","10070911","10070912","48","0","0","0","14","10070913"
"1","0","7","0","0","10070912","10070913","47","0","0","0","2","10070914"
"10070914","0","7","0","0","10070913","10070914","46","0","0","0","16","10070915"
"0","0","7","0","0","10070914","10070915","45","0","0","0","4","10070916"
"2","0","7","0","0","10070915","10070916","44","0","0","0","3","10070917"
"10002","0","7","0","0","10070916","10070917","43","0","0","0","7","10070918"
"0","0","7","0","0","10070917","10070918","42","0","0","0","6","10070919"
"10003","0","7","0","0","10070918","10070919","41","0","0","0","7","10070921"
"3","0","7","0","0","10070919","10070921","40","0","0","0","14","10070922"
"2","0","7","0","0","10070921","10070922","39","0","0","0","2","10070923"
"0","0","7","0","0","10070922","10070923","38","0","0","0","4","10070924"
"10002","0","7","0","0","10070923","10070924","37","0","0","0","7","10070925"
"3","0","7","0","0","10070924","10070925","36","0","0","0","14","10070926"
"10001","0","7","0","0","10070925","10070926","35","0","0","0","11","10070927"
"0","0","7","0","0","10070926","10070927","34","0","0","0","5","10070928"
"0","0","7","0","0","10070927","10070928","33","0","0","0","15","10070929"
"3","0","7","0","0","10070928","10070929","32","0","0","0","14","10070930"
"0","0","7","0","0","10070929","10070930","31","0","0","0","4","10070931"
"10002","0","7","0","0","10070930","10070931","30","0","0","0","7","10070932"
"0","0","7","10070937","0","10070931","10070932","29","0","0","0","6","10070933"
"10001","0","7","0","0","10070932","10070933","28","0","0","0","7","10070935"
"10003","0","7","0","0","10070943","10070934","25","0","0","0","7","10070945"
"1","0","7","0","0","10070933","10070935","27","0","0","0","2","10070943"
"3","0","7","0","0","10070940","10070936","24","0","0","0","2","10070942"
"2","0","7","0","0","10070932","10070937","28","0","0","0","2","10070939"
"2","0","7","0","0","10070937","10070939","27","0","0","0","3","10070946"
"3","0","7","0","0","10070946","10070940","25","0","0","0","3","10070936"
"10001","0","7","0","0","10070945","10070941","23","0","0","0","11","10070947"
"0","0","7","0","0","10070936","10070942","23","0","0","0","4","10070947"
"1","0","7","0","0","10070935","10070943","26","0","0","0","14","10070934"
"2","0","7","0","0","10070934","10070945","24","0","0","0","14","10070941"
"1","0","7","0","0","10070939","10070946","26","0","0","0","14","10070940"
"0","0","7","0","0","10070941","10070947","22","0","10070942","0","12","10071039"
"10001","0","7","10070956","0","10071039","10070949","20","0","0","0","11","10070950"
"0","0","7","0","0","10070949","10070950","19","0","0","0","5","10070951"
"0","0","7","0","0","10070950","10070951","18","0","0","0","6","10070952"
"3","0","7","0","0","10070951","10070952","17","0","0","0","2","10070953"
"5","0","7","0","0","10070952","10070953","16","0","10070954","0","14","10070957"
"0","0","7","0","0","10070955","10070954","17","0","0","0","4","10070953"
"2","0","7","0","0","10070956","10070955","18","0","0","0","3","10070954"
"10003","0","7","0","0","10070949","10070956","19","0","0","0","7","10070955"
"2","0","7","0","0","10070953","10070957","15","0","0","0","2","10070961"
"1","0","7","0","0","10070961","10070958","13","0","0","0","2","10070962"
"2","0","7","0","0","10070962","10070959","11","0","0","0","2","10070963"
"0","0","7","0","0","10070957","10070961","14","0","0","0","12","10070958"
"10001","0","7","0","0","10070958","10070962","12","0","0","0","7","10070959"
"10001","0","7","0","0","10070959","10070963","10","0","0","0","7","10070965"
"10001","0","7","0","0","10070965","10070964","8","0","0","0","7","10070966"
"1","0","7","0","0","10070963","10070965","9","0","0","0","3","10070964"
"0","0","7","10070967","0","10070964","10070966","7","0","0","0","6","10070968"
"0","0","7","0","0","10070966","10070967","8","0","0","0","5","10070970"
"10001","0","7","0","0","10070966","10070968","6","0","0","0","7","10070973"
"5","0","7","0","0","10070967","10070970","7","0","0","0","14","10070971"
"10003","0","7","0","0","10070970","10070971","6","0","0","0","7","10070974"
"10002","0","7","0","0","10070973","10070972","4","0","10070974","0","7","10070976"
"1","0","7","0","0","10070968","10070973","5","0","0","0","3","10070972"
"3","0","7","0","0","10070971","10070974","5","0","0","0","3","10070972"
"0","0","7","0","0","10070972","10070976","3","0","0","0","4","10070977"
"3","0","7","0","0","10070976","10070977","2","0","0","0","2","10070978"
"3","0","7","0","0","10070977","10070978","1","0","0","0","3","10070979"
"0","0","7","0","0","10070978","10070979","0","0","0","0","13","10070980"
"1","0","7","0","0","10070979","10070980","66","0","0","0","2","10070982"
"2","0","7","0","0","10070982","10070981","64","0","0","0","2","10070983"
"2","0","7","0","0","10070980","10070982","65","0","0","0","3","10070981"
"0","0","7","0","0","10070981","10070983","63","0","0","0","5","10070984"
"10002","0","7","10071002","0","10070983","10070984","62","0","0","0","7","10070985"
"0","0","7","0","0","10070984","10070985","61","0","0","0","12","10070986"
"0","0","7","0","0","10070985","10070986","60","0","0","0","6","10070987"
"10001","0","7","0","0","10070986","10070987","59","0","0","0","11","10070988"
"1","0","7","0","0","10070987","10070988","58","0","0","0","2","10070989"
"0","0","7","0","0","10070988","10070989","57","0","0","0","4","10070990"
"0","0","7","0","0","10070989","10070990","56","0","10070991","0","5","10071003"
"3","0","7","0","0","10070992","10070991","57","0","0","0","2","10070990"
"7","0","7","0","0","10070993","10070992","58","0","0","0","14","10070991"
"0","0","7","0","0","10070994","10070993","59","0","0","0","4","10070992"
"3","0","7","0","0","10070996","10070994","60","0","0","0","14","10070993"
"3","0","7","0","0","10070997","10070996","61","0","0","0","3","10070994"
"3","0","7","0","0","10070998","10070997","62","0","0","0","14","10070996"
"3","0","7","0","0","10070999","10070998","63","0","0","0","2","10070997"
"2","0","7","0","0","10071000","10070999","64","0","0","0","2","10070998"
"6","0","7","0","0","10071001","10071000","65","0","0","0","14","10070999"
"1","0","7","0","0","10071002","10071001","66","0","0","0","2","10071000"
"3","0","7","0","0","10070984","10071002","67","0","0","0","2","10071001"
"1","0","7","0","0","10070990","10071003","55","0","0","0","3","10071005"
"1","0","7","0","0","10071005","10071004","53","0","0","0","3","10071006"
"2","0","7","0","0","10071003","10071005","54","0","0","0","14","10071004"
"10001","0","7","10071013","0","10071004","10071006","52","0","0","0","11","10071007"
"1","0","7","0","0","10071006","10071007","51","0","0","0","2","10071008"
"1","0","7","0","0","10071007","10071008","50","0","0","0","3","10071009"
"0","0","7","0","0","10071008","10071009","49","0","0","0","4","10071011"
"0","0","7","0","0","10071012","10071010","46","0","0","0","4","10071023"
"2","0","7","0","0","10071009","10071011","48","0","0","0","2","10071012"
"0","0","7","0","0","10071011","10071012","47","0","0","0","6","10071010"
"3","0","7","0","0","10071006","10071013","53","0","0","0","3","10071014"
"3","0","7","0","0","10071013","10071014","52","0","0","0","2","10071015"
"0","0","7","0","0","10071014","10071015","51","0","0","0","4","10071016"
"10003","0","7","0","0","10071015","10071016","50","0","0","0","7","10071019"
"10003","0","7","0","0","10071018","10071017","47","0","0","0","7","10071020"
"3","0","7","0","0","10071019","10071018","48","0","0","0","2","10071017"
"4","0","7","0","0","10071016","10071019","49","0","0","0","14","10071018"
"0","0","7","0","0","10071017","10071020","46","0","0","0","12","10071021"
"3","0","7","0","0","10071020","10071021","45","0","0","0","2","10071022"
"0","0","7","0","0","10071021","10071022","44","0","10071023","0","12","10071024"
"10002","0","7","0","0","10071010","10071023","45","0","0","0","7","10071022"
"2","0","7","0","0","10071022","10071024","43","0","0","0","3","10071025"
"0","0","7","0","0","10071024","10071025","42","0","0","0","4","10071038"
"10071038","0","7","0","0","10071025","10071038","41","0","0","0","16","10071040"
"0","0","7","0","0","10070947","10071039","21","0","0","0","4","10070949"
"2","0","7","0","0","10071038","10071040","40","0","0","0","2","10071041"
"10001","0","7","0","0","10071040","10071041","39","0","0","0","7","10071042"
"10001","0","7","0","0","10071041","10071042","38","0","0","0","11","10071043"
"10002","0","7","0","0","10071042","10071043","37","0","0","0","7","10071044"
"3","0","7","0","0","10071043","10071044","36","0","0","0","14","10071045"
"0","0","7","0","0","10071044","10071045","35","0","0","0","4","10071046"
"10003","0","7","0","0","10071045","10071046","34","0","0","0","7","10071048"
"10001","0","7","0","0","10071048","10071047","32","0","0","0","7","10071049"
"0","0","7","0","0","10071046","10071048","33","0","0","0","6","10071047"
"4","0","7","0","0","10071047","10071049","31","0","0","0","14","10071052"
"0","0","7","0","0","10071052","10071051","29","0","0","0","12","10071053"
"0","0","7","0","0","10071049","10071052","30","0","0","0","4","10071051"
"10001","0","7","0","0","10071051","10071053","28","0","0","0","11","10071054"
"0","0","7","0","0","10071053","10071054","27","0","0","0","5","10071055"
"10001","0","7","0","0","10071054","10071055","26","0","0","0","7","10071056"
"2","0","7","0","0","10071055","10071056","25","0","0","0","3","10071057"
"1","0","7","0","0","10071056","10071057","24","0","0","0","2","10071058"
"5","0","7","0","0","10071057","10071058","23","0","0","0","14","10071059"
"0","0","7","0","0","10071058","10071059","22","0","0","0","4","10071060"
"10001","0","7","0","0","10071059","10071060","21","0","0","0","11","10071061"
"0","0","7","0","0","10071060","10071061","20","0","0","0","6","10071062"
"0","0","7","0","0","10071061","10071062","19","0","0","0","15","10071063"
"0","0","7","10071102","0","10071062","10071063","18","0","0","0","5","10071090"
"0","0","7","0","0","10071063","10071090","17","0","0","0","4","10071098"
"0","0","7","10071114","0","10071110","10071091","9","0","0","0","4","10071111"
"0","0","7","0","0","10071097","10071092","5","0","10071115","0","4","10071134"
"3","0","7","0","0","10071134","10071093","3","0","0","0","2","10071095"
"10003","0","7","0","0","10071095","10071094","1","0","0","0","7","10070357"
"10001","0","7","0","0","10071093","10071095","2","0","0","0","7","10071094"
"0","0","7","0","0","10071112","10071097","6","0","0","0","12","10071092"
"2","0","7","0","0","10071090","10071098","16","0","0","0","2","10071099"
"1","0","7","0","0","10071098","10071099","15","0","0","0","2","10071109"
"3","0","7","0","0","10071109","10071100","13","0","0","0","2","10071101"
"1","0","7","0","0","10071100","10071101","12","0","0","0","2","10071104"
"1","0","7","0","0","10071063","10071102","17","0","0","0","3","10071108"
"3","0","7","0","0","10071105","10071103","12","0","0","0","3","10071104"
"0","0","7","0","0","10071101","10071104","11","0","10071103","0","6","10071110"
"10001","0","7","0","0","10071106","10071105","13","0","0","0","7","10071103"
"2","0","7","0","0","10071107","10071106","14","0","0","0","2","10071105"
"10001","0","7","0","0","10071108","10071107","15","0","0","0","11","10071106"
"10002","0","7","0","0","10071102","10071108","16","0","0","0","7","10071107"
"10002","0","7","0","0","10071099","10071109","14","0","0","0","7","10071100"
"3","0","7","0","0","10071104","10071110","10","0","0","0","14","10071091"
"2","0","7","0","0","10071091","10071111","8","0","0","0","2","10071112"
"10003","0","7","0","0","10071111","10071112","7","0","0","0","7","10071097"
"3","0","7","0","0","10071114","10071113","7","0","0","0","3","10071115"
"0","0","7","0","0","10071091","10071114","8","0","0","0","6","10071113"
"10001","0","7","0","0","10071113","10071115","6","0","0","0","11","10071092"
"3","0","7","0","0","10071128","10071116","2","0","0","0","3","10070886"
"10071117","0","7","0","0","10070694","10071117","18","0","0","0","16","10071118"
"0","0","7","0","0","10071117","10071118","17","0","0","0","12","10071125"
"0","0","7","0","0","10071120","10071119","11","0","0","0","12","10071126"
"1","0","7","0","0","10071129","10071120","12","0","0","0","3","10071119"
"1","0","7","0","0","10071122","10071121","5","0","0","0","2","10071127"
"2","0","7","0","0","10071131","10071122","6","0","0","0","2","10071121"
"3","0","7","0","0","10071124","10071123","14","0","0","0","2","10071129"
"2","0","7","0","0","10071125","10071124","15","0","0","0","2","10071123"
"0","0","7","0","0","10071118","10071125","16","0","0","0","4","10071124"
