3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"8","16235","21420","0","359","1337","163","0","1","5","48","124701","360","30","0","29","1445","0","21"
"8","17215","23642","0","379","1363","163","0","1","5","48","124701","380","30","0","30","1445","0","21"
"8","18195","25973","0","399","1389","163","0","1","5","48","124701","400","30","0","31","1445","0","21"
"8","19540","28524","0","404","1415","163","0","1","5","48","124701","405","30","0","32","1445","0","21"
"8","21190","31185","0","404","1440","163","0","1","5","48","124701","405","30","0","33","1445","0","21"
"8","22675","33878","0","419","1464","163","0","1","5","48","124701","420","30","0","34","1445","0","21"
"0","110","25","0","2","0","0","0","0","0","0","124801","0","0","0","2","25","0","0"
"0","290","89","0","4","0","5","0","0","0","0","124801","0","0","0","3","75","0","0"
"0","755","194","0","8","0","10","0","0","0","0","124801","1","0","0","4","105","0","0"
"0","1295","343","0","13","0","30","0","0","3","0","124801","3","10","0","5","105","0","0"
"0","2160","553","0","24","0","45","0","0","3","0","124801","5","10","0","6","195","0","0"
"0","3130","800","0","36","0","45","0","0","3","0","124801","7","10","0","7","665","0","0"
"0","4020","1132","0","44","0","60","0","0","3","0","124801","9","10","0","8","900","0","0"
"0","4575","1525","0","53","20","100","0","0","3","0","124801","11","10","0","9","900","0","9"
"5","4785","1981","0","59","50","115","0","0","3","0","124801","17","20","0","10","900","0","18"
"7","5405","2464","0","63","102","115","0","0","3","3","124801","22","30","0","11","900","0","22"
"9","6155","2949","0","69","134","115","0","0","3","19","124801","26","30","0","12","900","0","25"
"9","6685","3479","0","75","167","148","0","0","3","35","124801","32","30","0","13","900","0","25"
"9","7185","4076","0","82","208","181","0","0","3","38","124801","37","30","0","14","900","0","25"
"9","7545","4727","0","88","274","201","0","0","3","38","124801","43","30","0","15","900","0","25"
"9","7845","5429","0","96","368","201","0","0","3","41","124801","45","30","0","16","900","0","25"
"9","8215","5952","0","111","456","201","0","0","3","44","124801","77","30","0","17","900","0","25"
"9","8700","6525","0","126","560","201","0","0","3","44","124801","112","30","0","18","900","0","25"
"9","9085","7411","0","135","695","201","0","0","3","44","124801","119","30","0","19","900","0","25"
"9","9565","8393","0","148","835","201","0","0","3","44","124801","124","30","0","20","900","0","25"
"9","9925","9519","0","154","986","201","0","0","3","44","124801","129","30","0","21","900","0","25"
"9","10195","10803","0","165","1130","201","0","0","3","44","124801","137","30","0","22","900","0","25"
"9","10580","12221","0","176","1241","201","0","0","3","44","124801","146","30","0","23","900","0","25"
"9","11025","13739","0","186","1340","201","0","0","3","44","124801","159","30","0","24","900","0","25"
"9","11655","15390","0","199","1417","201","0","0","3","44","124801","172","30","0","25","900","0","25"
"9","13400","17030","0","214","1474","201","0","0","3","44","124801","192","30","0","26","900","0","25"
"9","14160","18948","0","227","1510","201","0","0","3","44","124801","205","30","0","27","900","0","25"
"9","15285","21088","0","227","1537","201","0","0","3","44","124801","205","30","0","28","900","0","25"
"9","16205","23366","0","232","1565","201","0","0","3","44","124801","210","30","0","29","900","0","25"
"9","16805","25829","0","237","1594","201","0","0","3","44","124801","215","30","0","30","900","0","25"
"9","17725","28366","0","242","1623","201","0","0","3","44","124801","220","30","0","31","900","0","25"
"9","18425","31029","0","248","1652","201","0","0","3","44","124801","226","30","0","32","900","0","25"
"9","19595","33786","0","254","1680","201","0","0","3","44","124801","232","30","0","33","900","0","25"
"9","20495","36723","0","260","1707","201","0","0","3","44","124801","238","30","0","34","900","0","25"
"0","65","21","0","1","0","5","0","0","1","0","124901","0","0","0","2","75","0","0"
"0","185","75","0","4","0","20","0","0","2","0","124901","0","0","0","3","125","0","0"
"0","365","174","0","7","0","55","0","0","4","0","124901","2","0","0","4","295","0","0"
"0","635","322","0","12","0","105","0","0","7","0","124901","4","10","0","5","455","0","0"
"3","985","541","0","20","0","120","0","0","11","0","124901","5","10","0","6","845","0","0"
"6","1540","755","0","29","0","145","0","0","15","0","124901","12","10","0","7","1425","0","0"
"9","1970","1108","0","37","10","170","0","0","15","0","124901","14","10","0","8","1985","0","9"
"9","2220","1537","0","48","40","195","0","5","16","0","124901","17","10","0","9","1985","0","23"
"9","2420","2019","0","53","100","195","0","10","16","0","124901","25","20","0","10","1985","0","37"
"9","2620","2483","0","60","144","195","0","15","18","13","124901","31","30","0","11","2235","0","37"
"9","2990","3005","0","64","198","195","0","15","18","36","124901","37","30","0","12","2235","0","37"
"9","3140","3565","0","73","257","220","0","15","18","49","124901","43","30","0","13","2235","0","37"
"9","3140","4190","0","85","350","245","0","15","18","49","124901","47","30","0","14","2235","0","37"
"9","3140","4817","0","97","474","245","0","15","18","49","124901","57","30","0","15","2235","0","37"
"9","3140","5478","0","109","616","245","0","15","18","52","124901","65","30","0","16","2235","0","37"
"9","3190","6160","0","119","762","245","0","15","18","55","124901","78","30","0","17","2235","0","37"
"9","3240","6928","0","128","937","245","0","15","18","55","124901","90","30","0","18","2235","0","37"
"9","3335","7772","0","145","1073","245","0","15","18","55","124901","104","30","0","19","2235","0","37"
"9","3530","8731","0","168","1184","245","0","15","18","55","124901","113","30","0","20","2235","0","37"
"9","3840","9831","0","186","1279","245","0","15","18","55","124901","118","30","0","21","2235","0","37"
"9","4050","11062","0","211","1353","245","0","15","18","55","124901","131","30","0","22","2235","0","37"
"9","4260","12420","0","236","1394","245","0","15","18","55","124901","149","30","0","23","2235","0","37"
"9","4670","13942","0","250","1423","245","0","15","18","55","124901","165","30","0","24","2235","0","37"
"9","4670","15740","0","256","1456","245","0","15","18","55","124901","174","30","0","25","2235","0","37"
"9","6015","17441","0","271","1480","245","0","15","18","55","124901","194","30","0","26","2235","0","37"
"9","7825","19239","0","283","1498","245","0","15","18","55","124901","210","30","0","27","2235","0","37"
"9","9700","21145","0","298","1523","245","0","15","18","55","124901","225","30","0","28","2235","0","37"
"9","10020","23487","0","303","1556","245","0","15","18","55","124901","230","30","0","29","2235","0","37"
"9","10020","25956","0","313","1606","245","0","15","18","55","124901","240","30","0","30","2235","0","37"
"9","10020","28535","0","323","1656","245","0","15","18","55","124901","250","30","0","31","2235","0","37"
"9","10020","31226","0","333","1705","245","0","15","18","55","124901","260","30","0","32","2235","0","37"
"9","10390","34067","0","339","1743","245","0","15","18","55","124901","266","30","0","33","2235","0","37"
"9","10390","37100","0","345","1779","245","0","15","18","55","124901","272","30","0","34","2235","0","37"
"0","65","22","0","3","0","0","0","0","0","0","125001","0","0","0","2","100","0","0"
"0","215","86","0","5","0","10","0","0","0","0","125001","0","0","0","3","150","0","0"
"0","560","189","0","9","0","35","0","0","0","0","125001","1","0","0","4","210","0","0"
"0","1010","338","0","14","0","70","0","0","3","0","125001","3","10","0","5","210","0","0"
"3","1740","541","0","28","0","70","0","0","3","0","125001","5","10","0","6","390","0","0"
"6","2410","788","0","40","0","95","0","0","3","0","125001","7","10","0","7","860","0","0"
"6","3115","1115","0","48","0","120","0","0","3","0","125001","9","10","0","8","1395","0","0"
"6","4100","1442","0","57","0","145","0","0","3","0","125001","18","10","0","9","1845","0","0"
"9","4720","1826","0","63","10","160","0","0","3","5","125001","31","20","0","10","2145","0","0"
"9","5300","2293","0","67","72","160","0","0","3","10","125001","36","30","0","11","2445","0","4"
"11","6050","2775","0","71","114","160","0","0","3","33","125001","38","30","0","12","2595","0","4"
"11","6500","3305","0","77","163","185","0","0","3","49","125001","44","30","0","13","2715","0","4"
"11","6790","3915","0","82","246","216","0","0","3","52","125001","48","30","0","14","2835","0","4"
"11","7040","4559","0","88","338","242","0","0","3","52","125001","54","30","0","15","2835","0","4"
"11","7200","5270","0","96","442","242","0","0","3","55","125001","56","30","0","16","2835","0","4"
"11","7310","6013","0","102","554","242","0","0","3","62","125001","60","30","0","17","2835","0","4"
"11","7440","6824","0","105","727","242","0","0","3","66","125001","65","30","0","18","2835","0","4"
"11","7845","7735","0","109","888","242","0","0","3","66","125001","69","30","0","19","2835","0","4"
"11","8445","8707","0","115","1017","242","0","0","8","66","125001","75","30","0","20","2835","0","4"
"11","8775","9796","0","121","1184","242","0","0","13","66","125001","80","30","0","21","2835","0","4"
"11","8985","11107","0","127","1357","242","0","0","13","66","125001","86","30","0","22","2835","0","4"
"11","9115","12577","0","132","1492","242","0","0","13","66","125001","94","30","0","23","2835","0","4"
"11","9290","14109","0","142","1624","242","0","0","13","66","125001","107","30","0","24","2835","0","4"
"11","9720","15772","0","155","1721","242","0","0","13","66","125001","120","30","0","25","2835","0","4"
"11","10345","17707","0","155","1788","242","0","0","13","66","125001","120","30","0","26","2835","0","4"
"11","10705","19668","0","168","1828","242","0","0","13","66","125001","133","30","0","27","2835","0","4"
"11","11430","21852","0","168","1859","242","0","0","13","66","125001","133","30","0","28","2835","0","4"
"11","11950","24173","0","173","1891","242","0","0","13","66","125001","138","30","0","29","2835","0","4"
"11","12150","26679","0","178","1924","242","0","0","13","66","125001","143","30","0","30","2835","0","4"
"11","12875","29286","0","178","1957","242","0","0","13","66","125001","143","30","0","31","2835","0","4"
"11","13075","32002","0","184","1990","242","0","0","13","66","125001","149","30","0","32","2835","0","4"
"11","13645","34824","0","190","2022","242","0","0","13","66","125001","155","30","0","33","2835","0","4"
"11","13945","37827","0","196","2053","242","0","0","13","66","125001","161","30","0","34","2835","0","4"
"0","65","20","0","2","0","0","0","0","1","0","125101","0","0","0","2","100","0","0"
"0","160","73","0","6","0","5","0","0","3","0","125101","0","0","0","3","150","0","0"
"0","375","175","0","9","0","30","0","0","5","0","125101","2","0","0","4","320","0","0"
"0","800","293","0","16","0","50","0","0","11","0","125101","5","10","0","5","480","0","0"
"3","1215","517","0","24","0","50","0","0","15","0","125101","6","10","0","6","870","0","0"
"6","1535","780","0","30","0","75","0","0","19","0","125101","8","10","0","7","1710","0","0"
"9","2015","1097","0","38","0","100","0","0","19","0","125101","10","10","0","8","2570","0","0"
"9","2480","1416","0","53","10","100","0","0","26","0","125101","20","10","0","9","3020","0","5"
"9","3260","1726","0","72","30","100","0","0","27","5","125101","35","10","0","10","3320","0","10"
"9","3880","2137","0","75","82","100","0","0","32","10","125101","42","30","0","11","3620","0","10"
"9","4310","2554","0","87","140","100","0","0","36","30","125101","45","30","0","12","4020","0","12"
"9","4660","3013","0","97","199","125","0","0","36","50","125101","53","30","0","13","4140","0","14"
"9","4990","3508","0","108","282","156","0","0","38","50","125101","67","30","0","14","4260","0","14"
"9","5100","4115","0","118","396","162","0","0","38","50","125101","75","30","0","15","4260","0","14"
"9","5100","4758","0","129","499","162","0","0","38","58","125101","81","30","0","16","4260","0","14"
"9","5150","5405","0","142","601","162","0","0","38","70","125101","88","30","0","17","4410","0","14"
"9","5200","6101","0","155","752","162","0","0","40","74","125101","98","30","0","18","4560","0","14"
"9","5545","6913","0","165","909","162","0","0","42","74","125101","107","30","0","19","4560","0","14"
"9","5990","7807","0","175","1027","162","0","0","47","74","125101","117","30","0","20","4560","0","14"
"9","6245","8779","0","188","1174","162","0","0","52","74","125101","129","30","0","21","4560","0","14"
"9","6400","9945","0","204","1339","162","0","0","52","74","125101","142","30","0","22","4560","0","14"
"9","6490","11311","0","218","1456","162","0","0","52","74","125101","157","30","0","23","4560","0","14"
"9","7105","12822","0","223","1550","162","0","0","52","74","125101","165","30","0","24","4560","0","14"
"9","7630","14498","0","229","1633","162","0","0","52","74","125101","174","30","0","25","4560","0","14"
"9","8155","16337","0","235","1682","162","0","0","52","74","125101","183","30","0","26","4560","0","14"
"9","9000","18276","0","240","1710","162","0","0","52","74","125101","190","30","0","27","4560","0","14"
"9","9845","20344","0","245","1738","162","0","0","52","74","125101","197","30","0","28","4560","0","14"
"9","10690","22585","0","250","1767","162","0","0","52","74","125101","202","30","0","29","4560","0","14"
"9","11010","24980","0","260","1797","162","0","0","52","74","125101","212","30","0","30","4560","0","14"
"9","11535","27511","0","265","1827","162","0","0","52","74","125101","217","30","0","31","4560","0","14"
"9","12060","30141","0","271","1857","162","0","0","52","74","125101","223","30","0","32","4560","0","14"
"9","12430","32874","0","283","1886","162","0","0","52","74","125101","235","30","0","33","4560","0","14"
"9","12800","35772","0","295","1914","162","0","0","52","74","125101","247","30","0","34","4560","0","14"
"0","60","26","0","3","0","0","0","0","0","0","125201","0","0","0","2","50","0","0"
"0","240","90","0","5","0","5","0","0","0","0","125201","0","0","0","3","100","0","0"
"0","585","213","0","8","0","15","0","0","0","0","125201","0","0","0","4","160","0","0"
"0","1125","351","0","15","0","35","0","0","3","0","125201","3","10","0","5","160","0","0"
"0","1990","554","0","29","0","35","0","0","3","0","125201","5","10","0","6","340","0","0"
"0","2960","801","0","41","0","35","0","0","3","0","125201","7","10","0","7","810","0","0"
"0","3765","1068","0","52","0","50","0","0","9","0","125201","14","10","0","8","1045","0","0"
"0","4255","1363","0","66","20","65","0","0","14","0","125201","23","25","10","9","1045","0","14"
"5","4695","1764","0","76","50","65","0","0","14","0","125201","31","25","10","10","1445","0","27"
"8","5255","2203","0","83","92","65","0","0","14","3","125201","43","35","10","11","1445","0","31"
"10","6035","2582","0","101","102","65","0","0","14","9","125201","57","45","10","12","1445","0","37"
"10","6545","3100","0","109","145","98","0","0","14","25","125201","63","45","10","13","1445","0","37"
