a4c89f871be0730ee1480cedb024b51c540b434bad309d85482271ac8ae56b48,589a501c0e0716d297f9fb49b984ecb368eda66a1c2838736df93fc19b006e5d,edb1d4b5db226f75003b8d513d53f5fc670463681c983d47cfaa826eb668af27,8262ba311d3c8fdf02d5197eb4834dcafb6fbd8fc35916e902ffb2fe4e8a182c,6efa5b4c5b5deaa825dd5c55240e3c8b7d156a3a9404374f7e56a1508f2dab46,9efb529ba6e25334aa5367c19356d6663f0cdba84bb06e2d1b5d4be84fff2572,541ee131a1d16b8e916bd8d90c3632f7fa599a97838459ac3fd178c7f48643e0,a4249210d6fec2ea73bdf701130f57be649020b34913abfdabf45f125691b588,1ff6719c098c23347a8937b7fdd85eaafa13bc3d5ddf6dc9f95fa757fc0a9f4e,57dfac86e7ca7aaca32e7a0161d90d783aa3762ab5f266282382f2b8e375066a,ace29fff7824523d8a2ef2ab407ecae1a7de0a5eb907cfcccf368848ce22920e
"travel_topdrama_r_4013_catch","","40152","","","3","","1000001","0","0.1","1401520041"
"1","","40152","","","32","","401313","","","1401520042"
"0","","40152","","","93","","0.66","","","1401520043"
"1","","40152","","","32","","401312","","","1401520044"
"se_travel_top_aruma_07","","40152","","","23","","se_travel_top","","","1401520045"
"0","","40152","","","93","","0.97","","","1401520046"
"1","","40152","","","4","","1000001","","","1401520047"
"travel_topdrama_r_4013_runaway","","40152","","","3","","1000001","1","0","1401520048"
"travel_topdrama_r_4000_run_normal","","40152","","","3","","1000002","1","0.1","1401520049"
"travel_topdrama_r_4000_run_normal","","40152","","","3","","1000003","1","0.1","1401520050"
"se_travel_top_aruma_08","","40152","","","23","","se_travel_top","","","1401520051"
"1","","40152","","0","4","","8","","","1401520052"
"-1600","","40152","","0","2","2.5","8","-195","","1401520053"
"travel_topdrama_r_4013_runaway_1","","40152","","1","3","","8","1","0","1401520054"
"-1600","","40152","","0","2","2.5","1000001","-195","","1401520055"
"-20","","40152","","0","2","1.4","1000002","-195","","1401520056"
"-215","","40152","","0","2","1.4","1000003","-140","","1401520057"
"0","","40152","","","93","","1.4","","","1401520058"
"1","","40152","","","32","","401310","","","1401520059"
"travel_topdrama_r_4013_touch_2","","40152","0.3","1","3","travel_topdrama_r_4013_touch_loop","1000002","0","0.2","1401520060"
"travel_topdrama_r_4000_idle","","40152","","","3","","1000003","1","0.2","1401520061"
"0","","40152","","","93","","1","","","1401520062"
"travel_topdrama_r_4013_danger_2","","40152","","","3","","7","0","0","1401520063"
"0","","40152","","","93","","1.67","","","1401520064"
"1","","40152","","","32","","401304","","","1401520065"
"se_travel_top_aruma_10","","40152","","","23","","se_travel_top","","","1401520066"
"0","","40152","","","93","","0.3","","","1401520067"
"travel_topdrama_r_4013_touch_loop","","40152","","","3","","1000002","1","0.3","1401520068"
"0","","40152","","","93","","0.2","","","1401520069"
"se_travel_top_aruma_05","","40152","","","23","","se_travel_top","","","1401520070"
"0","","40152","","","93","","0.83","","","1401520071"
"0","","40152","","0","4","","8","","","1401520072"
"-20","","40152","","0","2","0","8","-195","","1401520073"
"travel_topdrama_r_4013_catch_2","","40152","","","3","","8","0","0","1401520074"
"se_travel_top_aruma_11","","40152","","","23","","se_travel_top","","","1401520075"
"travel_topdrama_r_4013_safe","","40152","0.1","0","3","travel_topdrama_r_4013_static","7","0","0.1","1401520076"
"travel_topdrama_r_4013_catch","","40152","0","1","3","travel_topdrama_r_4013_runaway","1000002","0","0.1","1401520077"
"1","","40152","","","32","","4013132","","","1401520078"
"0","","40152","","","93","","0.66","","","1401520079"
"1","","40152","","","32","","4013122","","","1401520080"
"se_travel_top_aruma_12","","40152","","","23","","se_travel_top","","","1401520081"
"0","","40152","","","93","","0.97","","","1401520082"
"1","","40152","","","4","","1000002","","","1401520083"
"travel_topdrama_r_4013_runaway","","40152","","","3","","1000002","1","0","1401520084"
"travel_topdrama_r_4000_run_normal","","40152","","","3","","1000003","1","0.1","1401520085"
"se_travel_top_aruma_08","","40152","","","23","","se_travel_top","","","1401520086"
"1","","40152","","0","4","","8","","","1401520087"
"-1600","","40152","","0","2","2.5","8","-195","","1401520088"
"travel_topdrama_r_4013_runaway_2","","40152","","","3","","8","1","0","1401520089"
"-1600","","40152","","0","2","2.5","1000002","-195","","1401520090"
"-20","","40152","","0","2","1.4","1000003","-195","","1401520091"
"0","","40152","","","93","","1.4","","","1401520092"
"travel_topdrama_r_4013_touch_3","","40152","0.3","1","3","travel_topdrama_r_4013_touch_loop","1000003","0","0.2","1401520093"
"1","","40152","","","32","","401311","","","1401520094"
"0","","40152","","","93","","1","","","1401520095"
"travel_topdrama_r_4013_danger_3_in","","40152","","","3","","7","0","0","1401520096"
"0","","40152","","","93","","2.16","","","1401520097"
"1","","40152","","","32","","4013042","","","1401520098"
"0","","40152","","","93","","0.54","","","1401520099"
"travel_topdrama_r_4013_touch_loop","","40152","","","3","","1000003","1","0.3","1401520100"
"0","","40152","","","93","","1.07","","","1401520101"
"travel_topdrama_r_4013_danger_3_safe","","40152","0.1","1","3","travel_topdrama_r_4013_static","7","0","0.1","1401520102"
"1","","40152","","","32","","401315","","","1401520103"
"se_travel_top_aruma_15","","40152","","","23","","se_travel_top","","","1401520104"
"0","","40152","","","93","","0.83","","","1401520105"
"1","","40152","","","32","","401316","","","1401520106"
"0","","40152","","","93","","1.2","","","1401520107"
"0","","40152","","0","4","","8","","","1401520108"
"-20","","40152","","0","2","0","8","-195","","1401520109"
"travel_topdrama_r_4013_catch_3","","40152","","","3","","8","0","0","1401520110"
"se_travel_top_aruma_16","","40152","","","23","","se_travel_top","","","1401520111"
"1","","40152","","","32","","4013133","","","1401520112"
"travel_topdrama_r_4013_catch","","40152","0","1","3","travel_topdrama_r_4013_runaway","1000003","0","0.1","1401520113"
"0","","40152","","","93","","0.66","","","1401520114"
"1","","40152","","","32","","4013123","","","1401520115"
"se_travel_top_aruma_17","","40152","","","23","","se_travel_top","","","1401520116"
"0","","40152","","","93","","0.97","","","1401520117"
"1","","40152","","","4","","1000003","","","1401520118"
"travel_topdrama_r_4013_runaway","","40152","","","3","","1000003","1","0","1401520119"
"se_travel_top_aruma_08","","40152","","","23","","se_travel_top","","","1401520120"
"1","","40152","","0","4","","8","","","1401520121"
"-1600","","40152","","0","2","2.5","8","-195","","1401520122"
"travel_topdrama_r_4013_runaway_3","","40152","","","3","","8","1","0","1401520123"
"-1600","","40152","","0","2","2.5","1000003","-195","","1401520124"
"0","","40152","","","93","","1","","","1401520125"
"","","40152","","","111","","0","","","1401520126"
"","","40152","","","91","","0","","","1401520127"
"401600","","40161","","1","31","0","401600","0","1","1401610001"
"0","normal","40161","0","-77","5","0","0","110","1","1401610002"
"0","","40161","","","91","","0","","","1401610003"
"1000001","travel_topdrama_r_4016_look_in","40162","0","-184","1","-134","1","50","1.75","1401620001"
"1000002","travel_topdrama_r_4016_look_in","40162","1","-184","1","134","1","55","1.75","1401620002"
"401699","static","40162","0","-310","5","-7","19","30","1","1401620003"
"401698","empty","40162","0","-310","5","-7","26","70","1","1401620004"
"401601","","40162","","1","31","0","401601","0","1","1401620005"
"401602","","40162","","1","31","0","401602","0","1","1401620006"
"401603","","40162","","1","31","0","401603","0","0","1401620007"
"401605","","40162","","1","31","0","401605","0","0","1401620008"
"401606","","40162","","1","31","0","401606","0","0","1401620009"
"401607","","40162","","1","31","0","401607","0","0","1401620010"
"401608","","40162","","1","31","0","401608","0","0","1401620011"
"401609","","40162","","1","31","0","401609","0","0","1401620012"
"400016","","40162","","1","31","0","400016","0","0","1401620013"
"401620","","40162","","1","31","0","401620","0","1","1401620014"
"","","40162","","","91","","0","","","1401620015"
"1","","40162","","","32","","400016","","","1401620016"
"1","","40162","","","32","","401603","","","1401620017"
"1","","40162","","","32","","401606","","","1401620018"
"travel_topdrama_r_4016_look_out","","40162","","","3","","1000001","0","0","1401620019"
"travel_topdrama_r_4016_look_out","","40162","","","3","","1000002","0","0","1401620020"
"start","","40162","","","3","","401699","0","0","1401620021"
"0","","40162","","","93","","1.7","","","1401620022"
"travel_topdrama_r_4016_hop_R","","40162","0","0","3","travel_topdrama_r_4016_jump_surprise","1000002","0","0.2","1401620023"
"","","40162","","","91","","1401620019","","","1401620024"
"travel_topdrama_r_4016_hop_L","","40162","0","1","3","travel_topdrama_r_4016_jump_normal","1000001","0","0.2","1401620025"
"","","40162","","","91","","1401620021","","","1401620026"
"bound","","40162","","","3","","401699","1","0","1401620027"
"","","40162","","","91","","1401620023","","","1401620028"
"travel_topdrama_r_4016_jump_normal","","40162","","","3","","1000002","1","0.2","1401620029"
"bound","","40162","","","3","","401699","1","0.2","1401620030"
"0","","40162","","","93","","4.6","","","1401620031"
"jump","","40162","0","1","3","idle","401699","0","0","1401620032"
"rock_1","","40162","","","3","","401698","0","0","1401620033"
"10","","40162","","","122","","10","0.3","","1401620034"
"1","","40162","","","32","","401607","","","1401620035"
"se_travel_top_mandragora_06","","40162","","","23","","se_travel_top","0","","1401620036"
"travel_topdrama_r_4016_bounce_normal_L","","40162","","","3","","1000001","0","0","1401620037"
"0","","40162","","","93","","0.2","","","1401620038"
"travel_topdrama_r_4016_bounce_normal_R","","40162","","","3","","1000002","0","0","1401620039"
"1","","40162","","","32","","401605","","","1401620040"
"0","","40162","","","93","","0.7","","","1401620041"
"10","","40162","","","122","","10","0.3","","1401620042"
"se_travel_top_mandragora_07","","40162","","","23","","se_travel_top","0","","1401620043"
"se_travel_top_mandragora_08","","40162","","","23","","se_travel_top","0","","1401620044"
"0","","40162","","","91","","1401620037","","","1401620045"
"travel_topdrama_r_4016_run","","40162","","","3","","1000001","0","0","1401620046"
"travel_topdrama_r_4016_run","","40162","","","3","","1000002","0","0","1401620047"
"1","","40162","","","32","","401608","","","1401620048"
"1","","40162","","","32","","401609","","","1401620049"
"0","","40162","","","93","","2.13","","","1401620050"
"","","40162","","","111","","","","","1401620051"
"","","40162","","","91","","0","","","1401620052"
"401700","","40171","","1","31","0","401700","0","1","1401710001"
"0","normal","40171","0","-77","5","0","0","110","1","1401710002"
"0","","40171","","","91","","0","","","1401710003"
"1000001","travel_topdrama_r_4016_look_in","40172","0","-184","1","-134","1","50","1.75","1401720001"
"1000002","travel_topdrama_r_4016_look_in","40172","1","-184","1","134","1","55","1.75","1401720002"
"401799","static","40172","0","-310","5","-7","19","30","1","1401720003"
"401701","","40172","","1","31","0","401701","0","1","1401720004"
"401702","","40172","","1","31","0","401702","0","1","1401720005"
"401703","","40172","","1","31","0","401703","0","0","1401720006"
"401705","","40172","","1","31","0","401705","0","0","1401720007"
"401706","","40172","","1","31","0","401706","0","0","1401720008"
"401707","","40172","","1","31","0","401707","0","0","1401720009"
"401708","","40172","","1","31","0","401708","0","0","1401720010"
"400017","","40172","","1","31","0","400017","0","0","1401720011"
"401720","","40172","","1","31","0","401720","0","1","1401720012"
"","","40172","","","91","","0","","","1401720013"
"1","","40172","","","32","","400017","","","1401720014"
"1","","40172","","","32","","401703","","","1401720015"
"1","","40172","","","32","","401706","","","1401720016"
"travel_topdrama_r_4016_look_out","","40172","","","3","","1000001","0","0","1401720017"
"travel_topdrama_r_4016_look_out","","40172","","","3","","1000002","0","0","1401720018"
"start","","40172","","","3","","401799","0","0","1401720019"
"0","","40172","","","93","","1.7","","","1401720020"
"travel_topdrama_r_4016_hop_R","","40172","0","0","3","travel_topdrama_r_4016_jump_surprise","1000002","0","0.2","1401720021"
"","","40172","","","91","","1401720017","","","1401720022"
"travel_topdrama_r_4016_hop_L","","40172","0","1","3","travel_topdrama_r_4016_jump_normal","1000001","0","0.2","1401720023"
"","","40172","","","91","","1401720019","","","1401720024"
"bound","","40172","","","3","","401799","1","0","1401720025"
"","","40172","","","91","","1401720021","","","1401720026"
"travel_topdrama_r_4016_jump_normal","","40172","","","3","","1000002","1","0.2","1401720027"
"bound2","","40172","","","3","","401799","1","0.2","1401720028"
"0","","40172","","","93","","2.5","","","1401720029"
"1","","40172","","","32","","401707","","","1401720030"
"0","","40172","","","93","","1.4","","","1401720031"
"travel_topdrama_r_4016_jump_dreamy_in","","40172","0","1","3","travel_topdrama_r_4016_jump_dreamy_loop","1000002","0","0.1","1401720032"
"bound2","","40172","","","3","","401799","1","0.2","1401720033"
"0","","40172","","","93","","0.66","","","1401720034"
"travel_topdrama_r_4016_jump_dreamy_in","","40172","0","1","3","travel_topdrama_r_4016_jump_dreamy_loop","1000001","0","0.1","1401720035"
"0","","40172","","","93","","2.2","","","1401720036"
"1","","40172","","","32","","401708","","","1401720037"
"0","","40172","","","93","","2.5","","","1401720038"
"1","","40172","","","32","","401705","","","1401720039"
"0","","40172","","","93","","2.3","","","1401720040"
"","","40172","","","111","","","","","1401720041"
"","","40172","","","91","","0","","","1401720042"
"401800","","40181","","1","31","0","401800","0","1","1401810001"
"0","normal","40181","0","-77","5","0","0","110","1","1401810002"
"0","","40181","","","91","","0","","","1401810003"
"1000001","travel_topdrama_r_4016_look_in","40182","0","-184","1","-134","1","50","1.75","1401820001"
"1000002","travel_topdrama_r_4016_look_in","40182","1","-184","1","134","1","55","1.75","1401820002"
"401899","static","40182","0","-310","5","-7","19","30","1","1401820003"
"401898","empty","40182","0","-310","5","-7","26","70","1","1401820004"
"401801","","40182","","1","31","0","401801","0","1","1401820005"
"401802","","40182","","1","31","0","401802","0","1","1401820006"
"401803","","40182","","1","31","0","401803","0","0","1401820007"
"401804","","40182","","1","31","0","401804","0","0","1401820008"
"401805","","40182","","1","31","0","401805","0","0","1401820009"
"401806","","40182","","1","31","0","401806","0","0","1401820010"
"401807","","40182","","1","31","0","401807","0","0","1401820011"
"401808","","40182","","1","31","0","401808","0","0","1401820012"
"401809","","40182","","1","31","0","401809","0","0","1401820013"
"401810","","40182","","1","31","0","401810","0","0","1401820014"
"400018","","40182","","1","31","0","400018","0","0","1401820015"
"401820","","40182","","1","31","0","401820","0","1","1401820016"
"","","40182","","","91","","0","","","1401820017"
"1","","40182","","","32","","400018","","","1401820018"
"1","","40182","","","32","","401803","","","1401820019"
"1","","40182","","","32","","401804","","","1401820020"
"1","","40182","","","32","","401806","","","1401820021"
