350c2736ffd8ff2be936dd9a83336a11b966f198ff44a08272bdd5e65a999602,ea052cb414c4010a9c1b454c5e40201f50adad384f47c8365f7cadc02f5a8d87,f6e42491ffd45fddb15491b5e8f6f6f99b782f35c736bfe874f105fb977246b0,3503863126a6fbed898c6b87e96011e5d4a55272f6c916ab7af8b7809e7fa8d7,2c2a6744a5b2421f0b0f2369320b6ce4d9ef0a65d68695fea7d24ba141eea90c,c6f304f9098abc4b223d35127cd7b5f155d8622ec2877cc90877cbca628d997f,ba5e5398feeb3a81175b35dc924d94d297de8a331fc1bb309ef892791096b8fb,f0c94135a20f189b98990741fce85056e0049410f45ae3b20da12445a838b6f0,634db7cced186011310f63e87a5f09e5a5e60b3c23cc1a9c34fccb64b0d228a5,1e8a477c1dc52c04e7549c0be34a8af1b55c07989d14e9b41f3d3821d6ef7b69,754234af306326a46f376b4e05cad0e62b1b1fa2d5f4a4c3e24f5e5abd836053
"40152","1.4","-195","","-20","2","1000002","","","1401520056","0"
"40152","1.4","-140","","-215","2","1000003","","","1401520057","0"
"40152","","","","0","93","1.4","","","1401520058",""
"40152","","","","1","32","401310","","","1401520059",""
"40152","travel_topdrama_r_4013_touch_loop","0","0.3","travel_topdrama_r_4013_touch_2","3","1000002","","0.2","1401520060","1"
"40152","","1","","travel_topdrama_r_4000_idle","3","1000003","","0.2","1401520061",""
"40152","","","","0","93","1","","","1401520062",""
"40152","","0","","travel_topdrama_r_4013_danger_2","3","7","","0","1401520063",""
"40152","","","","0","93","1.67","","","1401520064",""
"40152","","","","1","32","401304","","","1401520065",""
"40152","","","","se_travel_top_aruma_10","23","se_travel_top","","","1401520066",""
"40152","","","","0","93","0.3","","","1401520067",""
"40152","","1","","travel_topdrama_r_4013_touch_loop","3","1000002","","0.3","1401520068",""
"40152","","","","0","93","0.2","","","1401520069",""
"40152","","","","se_travel_top_aruma_05","23","se_travel_top","","","1401520070",""
"40152","","","","0","93","0.83","","","1401520071",""
"40152","","","","0","4","8","","","1401520072","0"
"40152","0","-195","","-20","2","8","","","1401520073","0"
"40152","","0","","travel_topdrama_r_4013_catch_2","3","8","","0","1401520074",""
"40152","","","","se_travel_top_aruma_11","23","se_travel_top","","","1401520075",""
"40152","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_safe","3","7","","0.1","1401520076","0"
"40152","travel_topdrama_r_4013_runaway","0","0","travel_topdrama_r_4013_catch","3","1000002","","0.1","1401520077","1"
"40152","","","","1","32","4013132","","","1401520078",""
"40152","","","","0","93","0.66","","","1401520079",""
"40152","","","","1","32","4013122","","","1401520080",""
"40152","","","","se_travel_top_aruma_12","23","se_travel_top","","","1401520081",""
"40152","","","","0","93","0.97","","","1401520082",""
"40152","","","","1","4","1000002","","","1401520083",""
"40152","","1","","travel_topdrama_r_4013_runaway","3","1000002","","0","1401520084",""
"40152","","1","","travel_topdrama_r_4000_run_normal","3","1000003","","0.1","1401520085",""
"40152","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401520086",""
"40152","","","","1","4","8","","","1401520087","0"
"40152","2.5","-195","","-1600","2","8","","","1401520088","0"
"40152","","1","","travel_topdrama_r_4013_runaway_2","3","8","","0","1401520089",""
"40152","2.5","-195","","-1600","2","1000002","","","1401520090","0"
"40152","1.4","-195","","-20","2","1000003","","","1401520091","0"
"40152","","","","0","93","1.4","","","1401520092",""
"40152","travel_topdrama_r_4013_touch_loop","0","0.3","travel_topdrama_r_4013_touch_3","3","1000003","","0.2","1401520093","1"
"40152","","","","1","32","401311","","","1401520094",""
"40152","","","","0","93","1","","","1401520095",""
"40152","","0","","travel_topdrama_r_4013_danger_3_in","3","7","","0","1401520096",""
"40152","","","","0","93","2.16","","","1401520097",""
"40152","","","","1","32","4013042","","","1401520098",""
"40152","","","","0","93","0.54","","","1401520099",""
"40152","","1","","travel_topdrama_r_4013_touch_loop","3","1000003","","0.3","1401520100",""
"40152","","","","0","93","1.07","","","1401520101",""
"40152","travel_topdrama_r_4013_static","0","0.1","travel_topdrama_r_4013_danger_3_safe","3","7","","0.1","1401520102","1"
"40152","","","","1","32","401315","","","1401520103",""
"40152","","","","se_travel_top_aruma_15","23","se_travel_top","","","1401520104",""
"40152","","","","0","93","0.83","","","1401520105",""
"40152","","","","1","32","401316","","","1401520106",""
"40152","","","","0","93","1.2","","","1401520107",""
"40152","","","","0","4","8","","","1401520108","0"
"40152","0","-195","","-20","2","8","","","1401520109","0"
"40152","","0","","travel_topdrama_r_4013_catch_3","3","8","","0","1401520110",""
"40152","","","","se_travel_top_aruma_16","23","se_travel_top","","","1401520111",""
"40152","","","","1","32","4013133","","","1401520112",""
"40152","travel_topdrama_r_4013_runaway","0","0","travel_topdrama_r_4013_catch","3","1000003","","0.1","1401520113","1"
"40152","","","","0","93","0.66","","","1401520114",""
"40152","","","","1","32","4013123","","","1401520115",""
"40152","","","","se_travel_top_aruma_17","23","se_travel_top","","","1401520116",""
"40152","","","","0","93","0.97","","","1401520117",""
"40152","","","","1","4","1000003","","","1401520118",""
"40152","","1","","travel_topdrama_r_4013_runaway","3","1000003","","0","1401520119",""
"40152","","","","se_travel_top_aruma_08","23","se_travel_top","","","1401520120",""
"40152","","","","1","4","8","","","1401520121","0"
"40152","2.5","-195","","-1600","2","8","","","1401520122","0"
"40152","","1","","travel_topdrama_r_4013_runaway_3","3","8","","0","1401520123",""
"40152","2.5","-195","","-1600","2","1000003","","","1401520124","0"
"40152","","","","0","93","1","","","1401520125",""
"40152","","","","","111","0","","","1401520126",""
"40152","","","","","91","0","","","1401520127",""
"40161","0","0","","401600","31","401600","","1","1401610001","1"
"40161","0","110","0","0","5","0","normal","1","1401610002","-77"
"40161","","","","0","91","0","","","1401610003",""
"40162","-134","50","0","1000001","1","1","travel_topdrama_r_4016_look_in","1.75","1401620001","-184"
"40162","134","55","1","1000002","1","1","travel_topdrama_r_4016_look_in","1.75","1401620002","-184"
"40162","-7","30","0","401699","5","19","static","1","1401620003","-310"
"40162","-7","70","0","401698","5","26","empty","1","1401620004","-310"
"40162","0","0","","401601","31","401601","","1","1401620005","1"
"40162","0","0","","401602","31","401602","","1","1401620006","1"
"40162","0","0","","401603","31","401603","","0","1401620007","1"
"40162","0","0","","401605","31","401605","","0","1401620008","1"
"40162","0","0","","401606","31","401606","","0","1401620009","1"
"40162","0","0","","401607","31","401607","","0","1401620010","1"
"40162","0","0","","401608","31","401608","","0","1401620011","1"
"40162","0","0","","401609","31","401609","","0","1401620012","1"
"40162","0","0","","400016","31","400016","","0","1401620013","1"
"40162","0","0","","401620","31","401620","","1","1401620014","1"
"40162","","","","","91","0","","","1401620015",""
"40162","","","","1","32","400016","","","1401620016",""
"40162","","","","1","32","401603","","","1401620017",""
"40162","","","","1","32","401606","","","1401620018",""
"40162","","0","","travel_topdrama_r_4016_look_out","3","1000001","","0","1401620019",""
"40162","","0","","travel_topdrama_r_4016_look_out","3","1000002","","0","1401620020",""
"40162","","0","","start","3","401699","","0","1401620021",""
"40162","","","","0","93","1.7","","","1401620022",""
"40162","travel_topdrama_r_4016_jump_surprise","0","0","travel_topdrama_r_4016_hop_R","3","1000002","","0.2","1401620023","0"
"40162","","","","","91","1401620019","","","1401620024",""
"40162","travel_topdrama_r_4016_jump_normal","0","0","travel_topdrama_r_4016_hop_L","3","1000001","","0.2","1401620025","1"
"40162","","","","","91","1401620021","","","1401620026",""
"40162","","1","","bound","3","401699","","0","1401620027",""
"40162","","","","","91","1401620023","","","1401620028",""
"40162","","1","","travel_topdrama_r_4016_jump_normal","3","1000002","","0.2","1401620029",""
"40162","","1","","bound","3","401699","","0.2","1401620030",""
"40162","","","","0","93","4.6","","","1401620031",""
"40162","idle","0","0","jump","3","401699","","0","1401620032","1"
"40162","","0","","rock_1","3","401698","","0","1401620033",""
"40162","","0.3","","10","122","10","","","1401620034",""
"40162","","","","1","32","401607","","","1401620035",""
"40162","","0","","se_travel_top_mandragora_06","23","se_travel_top","","","1401620036",""
"40162","","0","","travel_topdrama_r_4016_bounce_normal_L","3","1000001","","0","1401620037",""
"40162","","","","0","93","0.2","","","1401620038",""
"40162","","0","","travel_topdrama_r_4016_bounce_normal_R","3","1000002","","0","1401620039",""
"40162","","","","1","32","401605","","","1401620040",""
"40162","","","","0","93","0.7","","","1401620041",""
"40162","","0.3","","10","122","10","","","1401620042",""
"40162","","0","","se_travel_top_mandragora_07","23","se_travel_top","","","1401620043",""
"40162","","0","","se_travel_top_mandragora_08","23","se_travel_top","","","1401620044",""
"40162","","","","0","91","1401620037","","","1401620045",""
"40162","","0","","travel_topdrama_r_4016_run","3","1000001","","0","1401620046",""
"40162","","0","","travel_topdrama_r_4016_run","3","1000002","","0","1401620047",""
"40162","","","","1","32","401608","","","1401620048",""
"40162","","","","1","32","401609","","","1401620049",""
"40162","","","","0","93","2.13","","","1401620050",""
"40162","","","","","111","","","","1401620051",""
"40162","","","","","91","0","","","1401620052",""
"40171","0","0","","401700","31","401700","","1","1401710001","1"
"40171","0","110","0","0","5","0","normal","1","1401710002","-77"
"40171","","","","0","91","0","","","1401710003",""
"40172","-134","50","0","1000001","1","1","travel_topdrama_r_4016_look_in","1.75","1401720001","-184"
"40172","134","55","1","1000002","1","1","travel_topdrama_r_4016_look_in","1.75","1401720002","-184"
"40172","-7","30","0","401799","5","19","static","1","1401720003","-310"
"40172","0","0","","401701","31","401701","","1","1401720004","1"
"40172","0","0","","401702","31","401702","","1","1401720005","1"
"40172","0","0","","401703","31","401703","","0","1401720006","1"
"40172","0","0","","401705","31","401705","","0","1401720007","1"
"40172","0","0","","401706","31","401706","","0","1401720008","1"
"40172","0","0","","401707","31","401707","","0","1401720009","1"
"40172","0","0","","401708","31","401708","","0","1401720010","1"
"40172","0","0","","400017","31","400017","","0","1401720011","1"
"40172","0","0","","401720","31","401720","","1","1401720012","1"
"40172","","","","","91","0","","","1401720013",""
"40172","","","","1","32","400017","","","1401720014",""
"40172","","","","1","32","401703","","","1401720015",""
"40172","","","","1","32","401706","","","1401720016",""
"40172","","0","","travel_topdrama_r_4016_look_out","3","1000001","","0","1401720017",""
"40172","","0","","travel_topdrama_r_4016_look_out","3","1000002","","0","1401720018",""
"40172","","0","","start","3","401799","","0","1401720019",""
"40172","","","","0","93","1.7","","","1401720020",""
"40172","travel_topdrama_r_4016_jump_surprise","0","0","travel_topdrama_r_4016_hop_R","3","1000002","","0.2","1401720021","0"
"40172","","","","","91","1401720017","","","1401720022",""
"40172","travel_topdrama_r_4016_jump_normal","0","0","travel_topdrama_r_4016_hop_L","3","1000001","","0.2","1401720023","1"
"40172","","","","","91","1401720019","","","1401720024",""
"40172","","1","","bound","3","401799","","0","1401720025",""
"40172","","","","","91","1401720021","","","1401720026",""
"40172","","1","","travel_topdrama_r_4016_jump_normal","3","1000002","","0.2","1401720027",""
"40172","","1","","bound2","3","401799","","0.2","1401720028",""
"40172","","","","0","93","2.5","","","1401720029",""
"40172","","","","1","32","401707","","","1401720030",""
"40172","","","","0","93","1.4","","","1401720031",""
"40172","travel_topdrama_r_4016_jump_dreamy_loop","0","0","travel_topdrama_r_4016_jump_dreamy_in","3","1000002","","0.1","1401720032","1"
"40172","","1","","bound2","3","401799","","0.2","1401720033",""
"40172","","","","0","93","0.66","","","1401720034",""
"40172","travel_topdrama_r_4016_jump_dreamy_loop","0","0","travel_topdrama_r_4016_jump_dreamy_in","3","1000001","","0.1","1401720035","1"
"40172","","","","0","93","2.2","","","1401720036",""
"40172","","","","1","32","401708","","","1401720037",""
"40172","","","","0","93","2.5","","","1401720038",""
"40172","","","","1","32","401705","","","1401720039",""
"40172","","","","0","93","2.3","","","1401720040",""
"40172","","","","","111","","","","1401720041",""
"40172","","","","","91","0","","","1401720042",""
"40181","0","0","","401800","31","401800","","1","1401810001","1"
"40181","0","110","0","0","5","0","normal","1","1401810002","-77"
"40181","","","","0","91","0","","","1401810003",""
"40182","-134","50","0","1000001","1","1","travel_topdrama_r_4016_look_in","1.75","1401820001","-184"
"40182","134","55","1","1000002","1","1","travel_topdrama_r_4016_look_in","1.75","1401820002","-184"
"40182","-7","30","0","401899","5","19","static","1","1401820003","-310"
"40182","-7","70","0","401898","5","26","empty","1","1401820004","-310"
"40182","0","0","","401801","31","401801","","1","1401820005","1"
"40182","0","0","","401802","31","401802","","1","1401820006","1"
"40182","0","0","","401803","31","401803","","0","1401820007","1"
"40182","0","0","","401804","31","401804","","0","1401820008","1"
"40182","0","0","","401805","31","401805","","0","1401820009","1"
"40182","0","0","","401806","31","401806","","0","1401820010","1"
"40182","0","0","","401807","31","401807","","0","1401820011","1"
"40182","0","0","","401808","31","401808","","0","1401820012","1"
"40182","0","0","","401809","31","401809","","0","1401820013","1"
"40182","0","0","","401810","31","401810","","0","1401820014","1"
"40182","0","0","","400018","31","400018","","0","1401820015","1"
"40182","0","0","","401820","31","401820","","1","1401820016","1"
"40182","","","","","91","0","","","1401820017",""
"40182","","","","1","32","400018","","","1401820018",""
"40182","","","","1","32","401803","","","1401820019",""
"40182","","","","1","32","401804","","","1401820020",""
"40182","","","","1","32","401806","","","1401820021",""
"40182","","0","","travel_topdrama_r_4016_look_out","3","1000001","","0","1401820022",""
"40182","","0","","travel_topdrama_r_4016_look_out","3","1000002","","0","1401820023",""
"40182","","0","","start","3","401899","","0","1401820024",""
"40182","","","","0","93","1.7","","","1401820025",""
"40182","travel_topdrama_r_4016_jump_surprise","0","0","travel_topdrama_r_4016_hop_R","3","1000002","","0.2","1401820026","0"
"40182","","","","","91","1401820022","","","1401820027",""
"40182","travel_topdrama_r_4016_jump_normal","0","0","travel_topdrama_r_4016_hop_L","3","1000001","","0.2","1401820028","1"
"40182","","","","","91","1401820024","","","1401820029",""
"40182","","1","","bound","3","401899","","0","1401820030",""
"40182","","","","","91","1401820026","","","1401820031",""
"40182","","1","","travel_topdrama_r_4016_jump_normal","3","1000002","","0.2","1401820032",""
"40182","","1","","bound2","3","401899","","0.2","1401820033",""
"40182","","","","0","93","2.5","","","1401820034",""
"40182","","","","1","32","401807","","","1401820035",""
"40182","","","","0","93","0.1","","","1401820036",""
"40182","","0","","se_travel_top_mandragora_20","23","se_travel_top","","","1401820037",""
