90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"127801","4","102613","102613","103521","103252","103221","103521"
"127801","5","103611","103611","103522","103222","103252","103371"
"127801","6","103613","103371","103522","104221","103222","103372"
"127801","7","103613","103614","103614","104222","104221","104371"
"127801","8","103583","104611","104461","104223","104222","104522"
"127801","9","104581","104612","104522","104224","104223","104462"
"127801","10","104612","104613","104523","105221","104224","104463"
"127801","11","104613","105611","104463","105222","105221","105521"
"127801","12","105611","105612","105521","105223","105222","105372"
"127801","13","105612","105613","105522","105224","105223","105373"
"127801","14","105613","105614","105462","105225","105224","105523"
"127801","15","105614","105615","105523","105226","105225","105375"
"127801","16","105615","105616","105375","105227","105226","105376"
"127801","17","105616","105617","105376","106221","105227","105377"
"127801","18","105617","106611","105377","106222","106221","106371"
"127801","19","106611","106612","106371","106223","106222","106372"
"127801","20","106612","106613","106521","107221","106223","106373"
"127801","21","106613","107611","106373","107222","107221","107371"
"127801","22","107611","107612","107371","107223","107222","107372"
"127801","23","107612","107613","107372","108221","107223","107373"
"127801","24","107613","108611","107373","108222","108221","108521"
"127801","25","108611","108612","108521","108223","108222","108462"
"127801","26","108612","108613","108462","108224","108223","108523"
"127801","27","108613","108614","108523","109221","108224","108524"
"127801","28","108614","109611","108524","109222","109221","109461"
"127801","29","109611","109612","109461","109223","109222","109522"
"127801","30","109612","109613","109522","109224","109223","109463"
"127801","31","109613","109614","109463","10022032","109224","109524"
"127801","32","109614","10061032","109524","10022033","10022032","10046032"
"127801","33","10061032","10061033","10046032","10022034","10022033","10046033"
"127801","34","10061033","10061034","10046033","10022035","10022034","10052034"
"127801","35","10061034","999999","10052034","999999","10022035","999999"
"127901","1","101581","101581","101431","101251","101521","101281"
"127901","2","101581","101581","102431","102521","102251","102371"
"127901","3","102581","102581","102432","103251","102521","102372"
"127901","4","102582","102582","103581","103252","103521","103521"
"127901","5","103581","103581","103461","103222","103522","103371"
"127901","6","103582","103371","103461","104251","103583","103372"
"127901","7","103582","103583","103583","104222","104401","104461"
"127901","8","103583","104581","104461","104253","104222","104372"
"127901","9","104581","104582","104372","104224","104253","104523"
"127901","10","104582","104583","104462","105251","104224","104373"
"127901","11","104583","105581","104463","105252","105251","105521"
"127901","12","105581","105582","105371","105253","105252","105342"
"127901","13","105582","105583","105372","105254","105253","105373"
"127901","14","105583","105584","105373","105255","105254","105374"
"127901","15","105584","105585","105374","105256","105255","105463"
"127901","16","105585","105586","105463","105257","105256","105524"
"127901","17","105586","105587","105524","106251","105257","105464"
"127901","18","105587","106581","105464","106252","106251","106461"
"127901","19","106581","106582","106461","106253","106252","106521"
"127901","20","106582","106583","106372","107251","106253","106462"
"127901","21","106583","107581","106462","107252","107251","107461"
"127901","22","107581","107582","107461","107253","107252","107462"
"127901","23","107582","107583","107462","108251","107253","107463"
"127901","24","107583","108581","107463","108252","108251","108371"
"127901","25","108581","108582","108371","108253","108252","108372"
"127901","26","108582","108583","108372","108254","108253","108373"
"127901","27","108583","108584","108373","109251","108254","108374"
"127901","28","108584","109581","108374","109252","109251","109371"
"127901","29","109581","109582","109371","109253","109252","109312"
"127901","30","109582","109583","109312","109254","109253","109313"
"127901","31","109583","109584","109313","10025032","109254","109314"
"127901","32","109584","10058032","109314","10025033","10025032","10031032"
"127901","33","10058032","10058033","10031032","10025034","10025033","10031033"
"127901","34","10058033","10058034","10031033","10025035","10025034","10031034"
"127901","35","10058034","999999","10031034","999999","10025035","999999"
"128001","1","101551","101131","101431","101131","101071","101071"
"128001","2","101551","101131","102431","102131","102071","102341"
"128001","3","102551","102071","102432","103071","102131","102131"
"128001","4","102552","102432","103551","103131","103071","103341"
"128001","5","103551","103341","103552","103072","103131","103342"
"128001","6","103552","103131","103342","104131","103072","103553"
"128001","7","103582","103132","103553","104132","104071","104341"
"128001","8","103553","104551","104131","104133","104072","104342"
"128001","9","104551","104552","104132","104134","104073","104343"
"128001","10","104552","104553","104133","105131","104074","104433"
"128001","11","104553","105551","104134","105132","105071","105341"
"128001","12","105551","105552","105131","105133","105072","105282"
"128001","13","105552","105553","105132","105134","105073","105343"
"128001","14","105553","105554","105133","105135","105074","105344"
"128001","15","105554","105555","105134","105136","105075","105345"
"128001","16","105555","105556","105135","105137","105076","105286"
"128001","17","105556","105557","105136","106131","105077","105287"
"128001","18","105557","106551","105137","106132","106071","106341"
"128001","19","106551","106552","106131","106133","106072","106342"
"128001","20","106552","106553","106132","107131","106073","106343"
"128001","21","106553","107551","106133","107132","107071","107491"
"128001","22","107551","107552","107131","107133","107072","107492"
"128001","23","107552","107553","107132","108131","107073","107493"
"128001","24","107553","108551","107133","108132","108071","108431"
"128001","25","108551","108552","108131","108133","108072","108342"
"128001","26","108552","108553","108132","108134","108073","108343"
"128001","27","108553","108554","108133","109131","108074","108434"
"128001","28","108554","109551","108134","109132","109071","109341"
"128001","29","109551","109552","109131","109133","109072","109432"
"128001","30","109552","109553","109132","109134","109073","109493"
"128001","31","109553","109554","109133","10013032","109074","109494"
"128001","32","109554","10055032","109134","10013033","10007032","10034032"
"128001","33","10055032","10055033","10013032","10013034","10007033","10043033"
"128001","34","10055033","10055034","10013033","10013035","10007034","10034034"
"128001","35","10055034","999999","10013034","999999","10007035","999999"
"128301","1","101581","101551","101401","101191","101161","101281"
"128301","2","101551","101551","102493","102192","102162","102311"
"128301","3","102551","102191","102401","103191","102163","102282"
"128301","4","102552","102552","103581","103192","103161","103311"
"128301","5","103551","103191","103401","103193","103162","103282"
"128301","6","103552","103552","103401","104191","103193","103283"
"128301","7","103582","103193","103553","104192","104161","104311"
"128301","8","103553","104551","104401","104193","104162","104282"
"128301","9","104551","104552","104282","104194","104163","104402"
"128301","10","104552","104583","104283","105191","104164","104433"
"128301","11","104554","105551","104284","105192","105161","105401"
"128301","12","105551","105552","105281","105193","105162","105431"
"128301","13","105552","105553","105282","105194","105163","105283"
"128301","14","105553","105554","105283","105195","105164","105284"
"128301","15","105554","105555","105284","105196","105165","105402"
"128301","16","105555","105556","105402","105197","105166","105346"
"128301","17","105556","105557","105346","106191","105167","105403"
"128301","18","105557","106551","105403","106192","106161","106401"
"128301","19","106551","106552","106401","106193","106162","106431"
