4142006983581ded313a05e6b60a151e8cb298a43089dccebe014b69098adf4b,8ed19918ac7b777f44fd080b7104185591c143c28a2dd61cf9a8e65b180098df,036fe7a3ef38aad4cde4a4408614279d3a56d738dd6000b2e15d6c940a7a60b1,fc6a0444c815be9c415b2045354ffc18f7fb21dbb1f5bd013c94703684046046
"1010","5400","9054","905407"
"1003","6250","9054","905408"
"6","7000","9054","905409"
"1020","7900","9054","905410"
"1004","8600","9054","905411"
"1011","9450","9054","905412"
"1009","10200","9054","905413"
"1001","11050","9054","905414"
"1018","11850","9054","905415"
"1009","12650","9054","905416"
"1008","800","9055","905501"
"1006","1600","9055","905502"
"1006","2400","9055","905503"
"1008","3200","9055","905504"
"6","4000","9055","905505"
"1014","4800","9055","905506"
"6","5600","9055","905507"
"1014","6400","9055","905508"
"1006","7200","9055","905509"
"6","8000","9055","905510"
"1006","8800","9055","905511"
"6","9600","9055","905512"
"1014","10400","9055","905513"
"1008","11200","9055","905514"
"1006","12000","9055","905515"
"6","1000","9056","905601"
"6","1800","9056","905602"
"1006","2500","9056","905603"
"1006","3300","9056","905604"
"1006","4150","9056","905605"
"1014","5000","9056","905606"
"6","5700","9056","905607"
"1006","6600","9056","905608"
"1014","7400","9056","905609"
"6","8150","9056","905610"
"1014","8950","9056","905611"
"1008","9750","9056","905612"
"1006","10500","9056","905613"
"1008","11300","9056","905614"
"1008","12200","9056","905615"
"1014","900","9057","905701"
"6","1700","9057","905702"
"1008","2600","9057","905703"
"6","3400","9057","905704"
"1006","4200","9057","905705"
"1008","4950","9057","905706"
"1014","5800","9057","905707"
"1014","6550","9057","905708"
"1006","7300","9057","905709"
"1006","8100","9057","905710"
"6","8900","9057","905711"
"1006","9800","9057","905712"
"1008","10550","9057","905713"
"1006","11400","9057","905714"
"6","12150","9057","905715"
"1001","800","9058","905801"
"1010","1600","9058","905802"
"1001","2400","9058","905803"
"1020","3200","9058","905804"
"1002","4000","9058","905805"
"1003","4800","9058","905806"
"1011","5600","9058","905807"
"1011","6400","9058","905808"
"1018","7200","9058","905809"
"1018","8000","9058","905810"
"1018","8800","9058","905811"
"1018","9600","9058","905812"
"1019","10400","9058","905813"
"1010","11200","9058","905814"
"1001","12000","9058","905815"
"1018","650","9059","905901"
"1018","1500","9059","905902"
"1020","2200","9059","905903"
"1019","3100","9059","905904"
"1002","3850","9059","905905"
"1001","4600","9059","905906"
"1011","5450","9059","905907"
"1018","6300","9059","905908"
"1001","7000","9059","905909"
"1001","7850","9059","905910"
"1010","8700","9059","905911"
"1003","9500","9059","905912"
"1010","10250","9059","905913"
"1018","11100","9059","905914"
"1011","11850","9059","905915"
"1001","700","9060","906001"
"1020","1400","9060","906002"
"1011","2250","9060","906003"
"1018","3050","9060","906004"
"1018","3900","9060","906005"
"1010","4650","9060","906006"
"1003","5400","9060","906007"
"1010","6250","9060","906008"
"1001","7100","9060","906009"
"1019","7800","9060","906010"
"1018","8650","9060","906011"
"1001","9400","9060","906012"
"1018","10300","9060","906013"
"1002","11050","9060","906014"
"1011","11800","9060","906015"
"3","1350","9061","906101"
"3","2150","9061","906102"
"1019","2400","9061","906103"
"1019","3200","9061","906104"
"1009","4000","9061","906105"
"1007","4800","9061","906106"
"1009","5600","9061","906107"
"1007","6400","9061","906108"
"1006","7200","9061","906109"
"1009","8000","9061","906110"
"1006","8800","9061","906111"
"1009","9600","9061","906112"
"6","10400","9061","906113"
"6","11200","9061","906114"
"6","12000","9061","906115"
"1009","1000","9062","906201"
"1006","1800","9062","906202"
"1019","2550","9062","906203"
"1009","3350","9062","906204"
"1009","4100","9062","906205"
"1007","4950","9062","906206"
"1007","5750","9062","906207"
"1019","6500","9062","906208"
"1009","7300","9062","906209"
"3","8650","9062","906210"
"6","8950","9062","906211"
"6","9800","9062","906212"
"6","10600","9062","906213"
"3","11900","9062","906214"
"1006","12150","9062","906215"
"1007","950","9063","906301"
"1009","1700","9063","906302"
"1019","2600","9063","906303"
"6","3300","9063","906304"
"1006","4200","9063","906305"
"1009","5000","9063","906306"
"3","6250","9063","906307"
"1009","6600","9063","906308"
"1009","7400","9063","906309"
"1019","8200","9063","906310"
"1007","8900","9063","906311"
"3","10300","9063","906312"
"6","10500","9063","906313"
"1006","11300","9063","906314"
"6","12100","9063","906315"
"1014","800","9064","906401"
"1015","1600","9064","906402"
"1019","2400","9064","906403"
"1007","3200","9064","906404"
"1016","4000","9064","906405"
"1017","4800","9064","906406"
"1018","5600","9064","906407"
"1006","6400","9064","906408"
"1019","7200","9064","906409"
"1018","8000","9064","906410"
"1018","8800","9064","906411"
"1019","9600","9064","906412"
"1007","10400","9064","906413"
"1006","11200","9064","906414"
"1007","12000","9064","906415"
"1019","600","9065","906501"
"1018","1450","9065","906502"
"1007","2250","9065","906503"
"1018","3050","9065","906504"
"1016","3800","9065","906505"
"1014","4600","9065","906506"
"1006","5400","9065","906507"
"1007","6200","9065","906508"
"1019","7050","9065","906509"
"1006","7900","9065","906510"
"1015","8700","9065","906511"
"1019","9500","9065","906512"
"1017","10200","9065","906513"
"1018","11100","9065","906514"
"1007","11800","9065","906515"
"1017","700","9066","906601"
"1006","1500","9066","906602"
"1019","2200","9066","906603"
"1014","3100","9066","906604"
"1018","3900","9066","906605"
"1018","4700","9066","906606"
"1016","5500","9066","906607"
"1018","6250","9066","906608"
"1007","7000","9066","906609"
"1006","7850","9066","906610"
"1007","8650","9066","906611"
"1015","9400","9066","906612"
"1019","10300","9066","906613"
"1007","11050","9066","906614"
"1019","11900","9066","906615"
"1009","800","9067","906701"
"1019","1600","9067","906702"
"1019","2400","9067","906703"
"1009","3200","9067","906704"
"1010","4000","9067","906705"
"1010","4800","9067","906706"
"1020","5600","9067","906707"
"1020","6400","9067","906708"
"1016","7200","9067","906709"
"1017","8000","9067","906710"
"1006","8800","9067","906711"
"1018","9600","9067","906712"
"1002","10400","9067","906713"
"1020","11200","9067","906714"
"1020","12000","9067","906715"
"1020","1000","9068","906801"
"1018","1800","9068","906802"
"1010","2600","9068","906803"
"1006","3400","9068","906804"
"1020","4200","9068","906805"
"1020","4950","9068","906806"
"1020","5700","9068","906807"
"1009","6550","9068","906808"
"1017","7400","9068","906809"
"1019","8100","9068","906810"
"1016","8950","9068","906811"
"1019","9800","9068","906812"
"1002","10500","9068","906813"
"1010","11350","9068","906814"
"1009","12100","9068","906815"
"1006","900","9069","906901"
"1020","1700","9069","906902"
"1020","2550","9069","906903"
"1016","3300","9069","906904"
"1017","4100","9069","906905"
"1009","5000","9069","906906"
"1002","5750","9069","906907"
"1019","6600","9069","906908"
"1010","7350","9069","906909"
"1018","8150","9069","906910"
"1020","8900","9069","906911"
"1020","9750","9069","906912"
"1010","10600","9069","906913"
"1019","11300","9069","906914"
"1009","12150","9069","906915"
"1011","800","9070","907001"
"1010","1600","9070","907002"
"1011","2400","9070","907003"
"1010","3200","9070","907004"
"1010","4000","9070","907005"
"1003","4800","9070","907006"
"1010","5600","9070","907007"
"1003","6400","9070","907008"
"1009","7200","9070","907009"
"1020","8000","9070","907010"
"1020","8800","9070","907011"
"1009","9600","9070","907012"
"1017","10400","9070","907013"
"1017","11200","9070","907014"
"1017","12000","9070","907015"
"1003","700","9071","907101"
"1017","1450","9071","907102"
"1009","2200","9071","907103"
"1011","3000","9071","907104"
"1017","3850","9071","907105"
"1009","4700","9071","907106"
"1003","5450","9071","907107"
"1010","6300","9071","907108"
"1010","7000","9071","907109"
"1011","7850","9071","907110"
"1020","8600","9071","907111"
"1010","9500","9071","907112"
"1017","10200","9071","907113"
"1010","11100","9071","907114"
"1020","11900","9071","907115"
"1003","650","9072","907201"
"1010","1500","9072","907202"
"1017","2300","9072","907203"
"1020","3050","9072","907204"
"1010","3900","9072","907205"
"1017","4650","9072","907206"
"1010","5400","9072","907207"
"1020","6250","9072","907208"
"1009","7100","9072","907209"
"1009","7800","9072","907210"
"1011","8700","9072","907211"
"1011","9400","9072","907212"
"1017","10300","9072","907213"
"1010","11000","9072","907214"
"1003","11850","9072","907215"
"1007","800","9073","907301"
"1007","1600","9073","907302"
"1019","2400","9073","907303"
"1019","3200","9073","907304"
"6","4000","9073","907305"
"3","5350","9073","907306"
"3","6150","9073","907307"
"6","6400","9073","907308"
"1011","7200","9073","907309"
"1011","8000","9073","907310"
"3","9350","9073","907311"
"6","9600","9073","907312"
"1009","10400","9073","907313"
"1009","11200","9073","907314"
"1009","12000","9073","907315"
"1007","950","9074","907401"
"3","2300","9074","907402"
"1011","2500","9074","907403"
"1009","3350","9074","907404"
"6","4100","9074","907405"
"1019","5000","9074","907406"
"6","5700","9074","907407"
"6","6500","9074","907408"
"1011","7350","9074","907409"
"3","8650","9074","907410"
"1007","8900","9074","907411"
"3","10350","9074","907412"
"1009","10600","9074","907413"
"1009","11300","9074","907414"
"1019","12150","9074","907415"
"1009","1000","9075","907501"
"1007","1800","9075","907502"
"1019","2550","9075","907503"
"6","3400","9075","907504"
"1009","4200","9075","907505"
"1011","4900","9075","907506"
"6","5750","9075","907507"
"3","7100","9075","907508"
"1009","7300","9075","907509"
"1007","8150","9075","907510"
"1011","9000","9075","907511"
"3","10300","9075","907512"
"6","10550","9075","907513"
"1019","11350","9075","907514"
"3","12650","9075","907515"
"1019","800","9076","907601"
"1007","1600","9076","907602"
"1007","2400","9076","907603"
"1019","3200","9076","907604"
"1002","4000","9076","907605"
"1018","4800","9076","907606"
"1002","5600","9076","907607"
"1018","6400","9076","907608"
"1003","7200","9076","907609"
"1009","8000","9076","907610"
"1003","8800","9076","907611"
"1009","9600","9076","907612"
"1020","10400","9076","907613"
"1020","11200","9076","907614"
"1020","12000","9076","907615"
"1018","700","9077","907701"
"1007","1400","9077","907702"
"1002","2200","9077","907703"
"1007","3050","9077","907704"
"1018","3850","9077","907705"
"1009","4700","9077","907706"
"1020","5500","9077","907707"
"1003","6250","9077","907708"
"1002","7000","9077","907709"
"1003","7900","9077","907710"
"1009","8600","9077","907711"
"1020","9500","9077","907712"
"1019","10200","9077","907713"
"1020","11000","9077","907714"
"1019","11800","9077","907715"
"1002","650","9078","907801"
"1003","1500","9078","907802"
"1002","2250","9078","907803"
"1009","3000","9078","907804"
"1020","3800","9078","907805"
"1007","4650","9078","907806"
"1019","5400","9078","907807"
"1018","6200","9078","907808"
"1009","7050","9078","907809"
"1020","7850","9078","907810"
"1019","8700","9078","907811"
"1020","9450","9078","907812"
"1003","10250","9078","907813"
"1007","11050","9078","907814"
"1018","11850","9078","907815"
"1015","800","9079","907901"
"1019","1600","9079","907902"
"1014","2400","9079","907903"
"1019","3200","9079","907904"
"1007","4000","9079","907905"
"1019","4800","9079","907906"
"1007","5600","9079","907907"
"1019","6400","9079","907908"
"1004","7200","9079","907909"
"1003","8000","9079","907910"
"1004","8800","9079","907911"
"1002","9600","9079","907912"
"1020","10400","9079","907913"
"1019","11200","9079","907914"
"1020","12000","9079","907915"
"1004","950","9080","908001"
"1020","1700","9080","908002"
"1019","2600","9080","908003"
"1007","3300","9080","908004"
"1007","4100","9080","908005"
"1019","4900","9080","908006"
"1019","5700","9080","908007"
"1003","6550","9080","908008"
"1019","7400","9080","908009"
"1002","8150","9080","908010"
"1014","8900","9080","908011"
"1020","9700","9080","908012"
"1015","10600","9080","908013"
"1004","11400","9080","908014"
"1019","12100","9080","908015"
"1014","900","9081","908101"
"1019","1750","9081","908102"
"1007","2550","9081","908103"
"1019","3400","9081","908104"
"1002","4200","9081","908105"
"1019","5000","9081","908106"
"1020","5800","9081","908107"
"1004","6600","9081","908108"
"1007","7350","9081","908109"
"1020","8100","9081","908110"
"1019","9000","9081","908111"
"1004","9750","9081","908112"
"1003","10500","9081","908113"
"1019","11300","9081","908114"
"1015","12150","9081","908115"
"1014","800","9082","908201"
"6","1600","9082","908202"
"1014","2400","9082","908203"
"6","3200","9082","908204"
"1006","4000","9082","908205"
"1008","4800","9082","908206"
"1008","5600","9082","908207"
"1006","6400","9082","908208"
"1020","7200","9082","908209"
"6","8000","9082","908210"
"6","8800","9082","908211"
"1020","9600","9082","908212"
"1014","10400","9082","908213"
"1014","11200","9082","908214"
"1006","12000","9082","908215"
"1006","600","9083","908301"
"1020","1450","9083","908302"
"1008","2250","9083","908303"
"1014","3100","9083","908304"
"1006","3900","9083","908305"
"1006","4650","9083","908306"
"6","5450","9083","908307"
"6","6200","9083","908308"
"1020","7100","9083","908309"
"1008","7900","9083","908310"
"1014","8600","9083","908311"
"6","9450","9083","908312"
"6","10200","9083","908313"
"1014","11100","9083","908314"
"1014","11850","9083","908315"
"6","650","9084","908401"
"6","1500","9084","908402"
"1020","2300","9084","908403"
"1008","3050","9084","908404"
"1006","3800","9084","908405"
"1014","4600","9084","908406"
"1014","5500","9084","908407"
"1020","6300","9084","908408"
"1014","7050","9084","908409"
"6","7850","9084","908410"
"1006","8700","9084","908411"
"1014","9400","9084","908412"
"1008","10300","9084","908413"
"1006","11000","9084","908414"
"6","11900","9084","908415"
"1004","800","9085","908501"
"1020","1600","9085","908502"
"1020","2400","9085","908503"
"1004","3200","9085","908504"
"1008","4000","9085","908505"
"1020","4800","9085","908506"
"1020","5600","9085","908507"
"1008","6400","9085","908508"
"1011","7200","9085","908509"
"1010","8000","9085","908510"
"1010","8800","9085","908511"
"1011","9600","9085","908512"
"1004","10400","9085","908513"
"1008","11200","9085","908514"
"1011","12000","9085","908515"
"1011","900","9086","908601"
"1010","1800","9086","908602"
"1010","2550","9086","908603"
"1020","3400","9086","908604"
"1004","4100","9086","908605"
"1011","4900","9086","908606"
"1020","5800","9086","908607"
"1008","6550","9086","908608"
"1020","7400","9086","908609"
"1008","8200","9086","908610"
"1011","9000","9086","908611"
"1004","9750","9086","908612"
"1004","10600","9086","908613"
"1008","11300","9086","908614"
"1020","12100","9086","908615"
"1020","1000","9087","908701"
"1004","1700","9087","908702"
"1010","2600","9087","908703"
"1020","3350","9087","908704"
"1008","4150","9087","908705"
"1011","4950","9087","908706"
"1020","5750","9087","908707"
"1004","6500","9087","908708"
"1010","7350","9087","908709"
"1011","8150","9087","908710"
"1008","8950","9087","908711"
"1008","9800","9087","908712"
"1004","10550","9087","908713"
