690436b07993a67fc0c5b159c9d2a639c38faca508369a5a39d8857eececb56f,aee233191bdedeff047030e921720b70a05142002d9076074fc94075b4ee747f,3887efa59fd6bf884e84965b95b41a9871fec51118b4537a8bb59f72146217d3,63a722897007df6bbc989537a7e570144496dd18936d060eb80ff0be8fa5b8c6,cf8e31c9a300cbac0dba05119b895abeb89880a4eb0b946b60f64943bbb1dca3,26911870ab630813d5aff5a56e8dcaa79c46ea0137f2b5be0d5ec90ff69de0c0,1e9613b1b33c66fc9c1f143bae7c299bacb758755974ec49b2ea523327904e06,eb9627aecb76f00409d905d80886261d940c6bcf2b3481f15a6d5354dddeca28,81ea617f96b343e3d51e04e6e95e3bca94639ff75a5ccdf463c2261c8fe3ef42,dca8d877c8f208118e7a7350da4a2512cbc90b591751eb843ccd4dc2616e156d,d33f5715be2b0af7810a5097c355550a61300b250339c8788c233b1df7882b47,8e948cb442114f38876eef32381a5b67ceba90e2f00bab3cd03485d4b1d91859,a87b792453224006731d4dfcb53eb79138ee92671c77104b2a5ac386eca6dc75,663edf562fdde1ed533f37b6ccab6a2e11a6b848fc3949be985135d3e93b09c4
"2251","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/31 12:00:00","6004","0","96"
"2252","1500","100","0","0","1","1","-1","0","2024/06/01 4:59:59","2024/05/31 12:00:00","6005","0","97"
"2255","2000","30","0","0","261","1","-1","0","2024/06/06 4:59:59","2024/06/01 5:00:00","102","0","32"
"2256","2000","40","0","0","261","1","-1","0","2024/06/06 4:59:59","2024/06/01 5:00:00","102","0","42"
"2257","2000","30","0","0","261","1","-1","0","2024/06/10 4:59:59","2024/06/06 5:00:00","101","0","31"
"2258","2000","40","0","0","261","1","-1","0","2024/06/10 4:59:59","2024/06/06 5:00:00","101","0","41"
"2259","2000","30","0","0","261","1","-1","0","2024/06/25 4:59:59","2024/06/10 5:00:00","111","0","39"
"2260","2000","40","0","0","261","1","-1","0","2024/06/25 4:59:59","2024/06/10 5:00:00","111","0","49"
"2261","2000","30","0","0","1","1","-1","0","2024/06/15 4:59:59","2024/06/10 5:00:00","109","0","37"
"2262","2000","30","0","0","1","1","-1","0","2024/06/15 4:59:59","2024/06/10 5:00:00","112","0","38"
"2263","3000","30","0","0","271","1","-1","0","2024/06/20 4:59:59","2024/06/15 5:00:00","101","0","31"
"2264","2000","40","0","0","271","1","-1","0","2024/06/20 4:59:59","2024/06/15 5:00:00","101","0","41"
"2265","2000","40","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/15 5:00:00","104","0","45"
"2266","2000","30","0","0","271","1","-1","0","2024/06/25 4:59:59","2024/06/20 5:00:00","102","0","32"
"2267","2000","40","0","0","271","1","-1","0","2024/06/25 4:59:59","2024/06/20 5:00:00","102","0","42"
"2268","1500","80","0","0","1","1","49","0","2024/07/01 4:59:59","2024/06/23 5:00:00","101","0","81"
"2269","1500","80","0","0","307","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","101","0","81"
"2270","1500","80","0","0","1","1","49","0","2024/07/01 4:59:59","2024/06/23 5:00:00","102","0","82"
"2271","1500","80","0","0","307","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","102","0","82"
"2272","1500","80","0","0","1","1","49","0","2024/07/01 4:59:59","2024/06/23 5:00:00","111","0","83"
"2273","1500","80","0","0","307","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","111","0","83"
"2274","1500","80","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","109","0","84"
"2275","1500","80","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","112","0","85"
"2276","1500","80","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","8004","0","351"
"2277","1500","80","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","8005","0","352"
"2278","1500","80","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/23 5:00:00","130","0","641"
"2279","2000","30","0","0","271","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","101","0","31"
"2280","2000","40","0","0","271","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","101","0","41"
"2281","2000","30","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","109","0","37"
"2282","2000","30","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","112","0","38"
"2283","2000","30","0","0","1","1","-1","0","2024/07/06 4:59:59","2024/06/25 5:00:00","103","0","34"
"2284","2000","40","0","0","1","1","-1","0","2024/07/06 4:59:59","2024/06/25 5:00:00","103","0","44"
"2285","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","101","0","91"
"2286","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","102","0","92"
"2287","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","111","0","93"
"2288","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","109","0","94"
"2289","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","112","0","95"
"2290","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","8004","0","100"
"2291","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","8005","0","101"
"2292","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/25 5:00:00","130","0","651"
"2293","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/30 12:00:00","6004","0","96"
"2294","1500","100","0","0","1","1","-1","0","2024/07/01 4:59:59","2024/06/30 12:00:00","6005","0","97"
"2295","1500","80","0","0","1","1","-1","0","2024/06/24 20:59:59","2024/06/17 15:00:00","7004","0","251"
"2296","1500","80","0","0","1","1","-1","0","2024/06/24 20:59:59","2024/06/17 15:00:00","7005","0","252"
"2297","2000","120","0","0","1","1","-1","0","2024/06/23 4:59:59","2024/06/18 5:00:00","122","0","541"
"2300","2000","30","0","0","271","1","-1","0","2024/07/06 4:59:59","2024/07/01 5:00:00","102","0","32"
"2301","2000","40","0","0","271","1","-1","0","2024/07/06 4:59:59","2024/07/01 5:00:00","102","0","42"
"2302","2000","30","0","0","271","1","-1","0","2024/07/10 4:59:59","2024/07/06 5:00:00","101","0","31"
"2303","2000","40","0","0","271","1","-1","0","2024/07/10 4:59:59","2024/07/06 5:00:00","101","0","41"
"2304","2000","30","0","0","271","1","-1","0","2024/07/26 4:59:59","2024/07/10 5:00:00","111","0","39"
"2305","2000","40","0","0","271","1","-1","0","2024/07/26 4:59:59","2024/07/10 5:00:00","111","0","49"
"2306","2000","30","0","0","1","1","-1","0","2024/07/15 4:59:59","2024/07/10 5:00:00","109","0","37"
"2307","2000","30","0","0","1","1","-1","0","2024/07/15 4:59:59","2024/07/10 5:00:00","112","0","38"
"2308","3000","30","0","0","271","1","-1","0","2024/07/20 4:59:59","2024/07/15 5:00:00","101","0","31"
"2309","2000","40","0","0","271","1","-1","0","2024/07/20 4:59:59","2024/07/15 5:00:00","101","0","41"
"2310","2000","40","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/15 5:00:00","104","0","45"
"2311","2000","30","0","0","271","1","-1","0","2024/07/26 4:59:59","2024/07/20 5:00:00","102","0","32"
"2312","2000","40","0","0","271","1","-1","0","2024/07/26 4:59:59","2024/07/20 5:00:00","102","0","42"
"2313","1500","80","0","0","1","1","49","0","2024/07/31 4:59:59","2024/07/24 5:00:00","101","0","81"
"2314","1500","80","0","0","310","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","101","0","81"
"2315","1500","80","0","0","1","1","49","0","2024/07/31 4:59:59","2024/07/24 5:00:00","102","0","82"
"2316","1500","80","0","0","310","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","102","0","82"
"2317","1500","80","0","0","1","1","49","0","2024/07/31 4:59:59","2024/07/24 5:00:00","111","0","83"
"2318","1500","80","0","0","310","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","111","0","83"
"2319","1500","80","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","109","0","84"
"2320","1500","80","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","112","0","85"
"2321","1500","80","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","8004","0","351"
"2322","1500","80","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","8005","0","352"
"2323","1500","80","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/24 5:00:00","130","0","641"
"2324","2000","30","0","0","271","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","101","0","31"
"2325","2000","40","0","0","271","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","101","0","41"
"2326","2000","30","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","109","0","37"
"2327","2000","30","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","112","0","38"
"2328","2000","30","0","0","1","1","-1","0","2024/08/06 4:59:59","2024/07/26 5:00:00","103","0","34"
"2329","2000","40","0","0","1","1","-1","0","2024/08/06 4:59:59","2024/07/26 5:00:00","103","0","44"
"2330","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","101","0","91"
"2331","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","102","0","92"
"2332","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","111","0","93"
"2333","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","109","0","94"
"2334","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","112","0","95"
"2335","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","8004","0","100"
"2336","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","8005","0","101"
"2337","1500","100","0","0","1","1","-1","0","2024/07/31 4:59:59","2024/07/26 5:00:00","130","0","651"
"2338","2000","30","0","0","271","1","-1","0","2024/08/04 4:59:59","2024/07/31 5:00:00","102","0","32"
"2339","2000","40","0","0","271","1","-1","0","2024/08/04 4:59:59","2024/07/31 5:00:00","102","0","42"
"2340","1500","80","0","0","1","1","-1","0","2024/07/23 20:59:59","2024/07/16 12:00:00","7004","0","251"
"2341","1500","80","0","0","1","1","-1","0","2024/07/23 20:59:59","2024/07/16 12:00:00","7005","0","252"
"2344","2000","30","0","0","271","1","-1","0","2024/08/10 4:59:59","2024/08/04 5:00:00","101","0","31"
"2345","2000","40","0","0","271","1","-1","0","2024/08/10 4:59:59","2024/08/04 5:00:00","101","0","41"
"2346","2000","30","0","0","271","1","-1","0","2024/08/15 4:59:59","2024/08/10 5:00:00","111","0","39"
"2347","2000","40","0","0","271","1","-1","0","2024/08/15 4:59:59","2024/08/10 5:00:00","111","0","49"
"2348","2000","30","0","0","1","1","-1","0","2024/08/15 4:59:59","2024/08/10 5:00:00","109","0","37"
"2349","2000","30","0","0","1","1","-1","0","2024/08/15 4:59:59","2024/08/10 5:00:00","112","0","38"
"2350","4000","30","0","0","271","1","-1","0","2024/08/22 4:59:59","2024/08/15 5:00:00","101","0","31"
"2351","2000","40","0","0","271","1","-1","0","2024/08/22 4:59:59","2024/08/15 5:00:00","101","0","41"
"2352","4000","30","0","0","1","1","-1","0","2024/08/22 4:59:59","2024/08/15 5:00:00","103","0","34"
"2353","4000","40","0","0","1","1","-1","0","2024/08/22 4:59:59","2024/08/15 5:00:00","103","0","44"
"2354","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","101","0","91"
"2355","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","102","0","92"
"2356","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","111","0","93"
"2357","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","109","0","94"
"2358","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","112","0","95"
"2359","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","8004","0","100"
"2360","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","8005","0","101"
"2361","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","130","0","651"
"2362","2500","100","0","0","1","1","-1","0","2024/08/24 20:59:59","2024/08/17 12:00:00","7004","0","98"
"2363","2500","100","0","0","1","1","-1","0","2024/08/24 20:59:59","2024/08/17 12:00:00","7005","0","99"
"2364","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/31 12:00:00","6004","0","96"
"2365","2500","100","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/31 12:00:00","6005","0","97"
"2366","2000","80","0","0","1","1","49","0","2024/09/01 4:59:59","2024/08/15 5:00:00","101","0","81"
"2367","2000","80","0","0","313","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","101","0","81"
"2368","2000","80","0","0","1","1","49","0","2024/09/01 4:59:59","2024/08/15 5:00:00","102","0","82"
"2369","2000","80","0","0","313","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","102","0","82"
"2370","2000","80","0","0","1","1","49","0","2024/09/01 4:59:59","2024/08/15 5:00:00","111","0","83"
"2371","2000","80","0","0","313","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","111","0","83"
"2372","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","109","0","84"
"2373","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","112","0","85"
"2374","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","8004","0","351"
"2375","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","8005","0","352"
"2376","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","130","0","641"
"2377","2000","80","0","0","1","1","-1","0","2024/08/24 20:59:59","2024/08/17 12:00:00","7004","0","251"
"2378","2000","80","0","0","1","1","-1","0","2024/08/24 20:59:59","2024/08/17 12:00:00","7005","0","252"
"2379","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/31 12:00:00","6004","0","151"
"2380","2000","80","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/31 12:00:00","6005","0","152"
"2381","2000","40","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/15 5:00:00","104","0","45"
"2382","4000","30","0","0","271","1","-1","0","2024/08/28 4:59:59","2024/08/22 5:00:00","111","0","39"
"2383","4000","40","0","0","271","1","-1","0","2024/08/28 4:59:59","2024/08/22 5:00:00","111","0","49"
"2384","4000","30","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/22 5:00:00","109","0","37"
"2385","4000","30","0","0","1","1","-1","0","2024/09/01 4:59:59","2024/08/22 5:00:00","112","0","38"
"2386","4000","30","0","0","271","1","-1","0","2024/09/01 4:59:59","2024/08/28 5:00:00","102","0","32"
"2387","4000","40","0","0","271","1","-1","0","2024/09/01 4:59:59","2024/08/28 5:00:00","102","0","42"
"2390","1500","80","0","0","1","1","-1","0","2024/09/24 20:59:59","2024/09/01 5:00:00","6004","0","151"
"2391","1500","80","0","0","1","1","-1","0","2024/09/24 20:59:59","2024/09/01 5:00:00","6005","0","152"
"2400","2000","120","0","0","1","1","-1","0","2024/09/23 4:59:59","2024/09/18 5:00:00","122","0","541"
"2401","1500","80","0","0","1","1","-1","0","2024/09/24 20:59:59","2024/09/15 15:00:00","7004","0","251"
"2402","1500","80","0","0","1","1","-1","0","2024/09/24 20:59:59","2024/09/15 15:00:00","7005","0","252"
"2403","2000","30","0","0","271","1","-1","0","2024/09/04 4:59:59","2024/09/01 5:00:00","102","0","32"
"2404","2000","40","0","0","271","1","-1","0","2024/09/04 4:59:59","2024/09/01 5:00:00","102","0","42"
"2405","2000","30","0","0","271","1","-1","0","2024/09/10 4:59:59","2024/09/04 5:00:00","101","0","31"
"2406","2000","40","0","0","271","1","-1","0","2024/09/10 4:59:59","2024/09/04 5:00:00","101","0","41"
"2407","2000","30","0","0","271","1","-1","0","2024/09/25 4:59:59","2024/09/10 5:00:00","111","0","39"
"2408","2000","40","0","0","271","1","-1","0","2024/09/25 4:59:59","2024/09/10 5:00:00","111","0","49"
"2409","2000","30","0","0","1","1","-1","0","2024/09/15 4:59:59","2024/09/10 5:00:00","109","0","37"
"2410","2000","30","0","0","1","1","-1","0","2024/09/15 4:59:59","2024/09/10 5:00:00","112","0","38"
"2411","3000","30","0","0","271","1","-1","0","2024/09/20 4:59:59","2024/09/15 5:00:00","101","0","31"
"2412","2000","40","0","0","271","1","-1","0","2024/09/20 4:59:59","2024/09/15 5:00:00","101","0","41"
"2413","2000","40","0","0","1","1","-1","0","2024/9/30 4:59:59","2024/09/15 5:00:00","104","0","45"
"2414","2000","30","0","0","271","1","-1","0","2024/09/25 4:59:59","2024/09/20 5:00:00","102","0","32"
"2415","2000","40","0","0","271","1","-1","0","2024/09/25 4:59:59","2024/09/20 5:00:00","102","0","42"
"2416","1500","80","0","0","1","1","49","0","2024/9/30  4:59:59","2024/09/23 5:00:00","101","0","81"
"2417","1500","80","0","0","316","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","101","0","81"
"2418","1500","80","0","0","1","1","49","0","2024/9/30  4:59:59","2024/09/23 5:00:00","102","0","82"
"2419","1500","80","0","0","316","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","102","0","82"
"2420","1500","80","0","0","1","1","49","0","2024/9/30  4:59:59","2024/09/23 5:00:00","111","0","83"
"2421","1500","80","0","0","316","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","111","0","83"
"2422","1500","80","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","109","0","84"
"2423","1500","80","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","112","0","85"
"2424","1500","80","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","8004","0","351"
"2425","1500","80","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","8005","0","352"
"2426","1500","80","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/23 5:00:00","130","0","641"
"2427","2000","30","0","0","271","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","101","0","31"
"2428","2000","40","0","0","271","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","101","0","41"
"2429","2000","30","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","109","0","37"
"2430","2000","30","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","112","0","38"
"2431","2000","30","0","0","1","1","-1","0","2024/10/04 4:59:59","2024/09/25 5:00:00","103","0","34"
"2432","2000","40","0","0","1","1","-1","0","2024/10/04 4:59:59","2024/09/25 5:00:00","103","0","44"
"2433","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","101","0","91"
"2434","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","102","0","92"
"2435","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","111","0","93"
"2436","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","109","0","94"
"2437","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","112","0","95"
"2438","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","8004","0","100"
"2439","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","8005","0","101"
"2440","1500","100","0","0","1","1","-1","0","2024/9/30  4:59:59","2024/09/25 5:00:00","130","0","651"
"2441","2000","30","0","0","271","1","-1","0","2024/10/04 4:59:59","2024/9/30  5:00:00","102","0","32"
"2442","2000","40","0","0","271","1","-1","0","2024/10/04 4:59:59","2024/9/30  5:00:00","102","0","42"
"5001","3000","82","0","0","50","3","100","0","2023/12/16 4:59:59","2022/12/16 5:00:00","101","0","81"
"5002","5000","82","0","0","101","3","200","0","2023/12/16 4:59:59","2022/12/16 5:00:00","101","0","81"
"5003","3000","82","0","0","50","3","100","0","2023/12/16 4:59:59","2022/12/16 5:00:00","102","0","82"
"5004","5000","82","0","0","101","3","200","0","2023/12/16 4:59:59","2022/12/16 5:00:00","102","0","82"
"5005","3000","82","0","0","50","3","100","0","2023/12/16 4:59:59","2022/12/16 5:00:00","111","0","83"
"5006","5000","82","0","0","101","3","200","0","2023/12/16 4:59:59","2022/12/16 5:00:00","111","0","83"
"5007","3000","32","0","0","1","3","200","0","2023/02/15 4:59:59","2022/12/16 5:00:00","101","0","31"
"5008","3000","32","0","0","1","3","200","0","2023/02/22 4:59:59","2022/12/16 5:00:00","102","0","32"
"5009","3000","32","0","0","1","3","200","0","2023/02/22 4:59:59","2022/12/16 5:00:00","111","0","39"
"5010","3000","42","0","0","1","3","200","0","2023/02/15 4:59:59","2022/12/16 5:00:00","101","0","41"
"5011","3000","42","0","0","1","3","200","0","2023/02/22 4:59:59","2022/12/16 5:00:00","102","0","42"
"5012","3000","42","0","0","1","3","200","0","2023/02/22 4:59:59","2022/12/16 5:00:00","111","0","49"
"5013","5000","32","0","0","1","3","200","0","2023/02/22 4:59:59","2023/02/15 5:00:00","101","0","31"
"5014","5000","32","0","0","1","3","200","0","2023/3/1 04:59:59","2023/02/22 05:00:00","102","0","32"
"5015","5000","32","0","0","1","3","200","0","2023/3/1 04:59:59","2023/02/22 05:00:00","111","0","39"
"5016","3000","42","0","0","1","3","200","0","2023/02/22 4:59:59","2023/02/15 5:00:00","101","0","41"
"5017","5000","42","0","0","1","3","200","0","2023/3/1 04:59:59","2023/02/22 05:00:00","102","0","42"
"5018","5000","42","0","0","1","3","200","0","2023/3/1 04:59:59","2023/02/22 05:00:00","111","0","49"
"5019","3000","32","0","0","1","3","200","0","2023/04/30 4:59:59","2023/02/22 05:00:00","101","0","31"
"5020","3000","32","0","0","1","3","200","0","2023/05/09 4:59:59","2023/3/1 05:00:00","102","0","32"
