1278a7e031dac2e8881d1622397247d81c384e0bf6b79b47fcbc00be3d559e21,948c73ed2855a7bb43fec245734ea2d840f676ae4fe6538fd693dbdcb5bf5966,61f1fa5436419bc3c450366ad1b1c7df29c6760d4475e5e819c39ec52c26d255,28ab1b82c485b42ef32466e7234cba7b0ed69c6ae71e455c9444a11c382b8d1d,d75cabcc234383a5b1957792c4e434581e1bfb528ed297cc8f46d0cbddfd3cca
"30","91002","8","71155005","10155011"
"1","22002","2","71155005","10155012"
"30","91002","8","71155006","10155013"
"1","22002","2","71155006","10155014"
"30","91002","8","71155007","10155015"
"1","22002","2","71155007","10155016"
"30","91002","8","71155008","10155017"
"1","22002","2","71155008","10155018"
"30","91002","8","71155009","10155019"
"1","22002","2","71155009","10155020"
"30","91002","8","71155010","10155021"
"1","22002","2","71155010","10155022"
"30","91002","8","71155011","10155023"
"1","22002","2","71155011","10155024"
"30","91002","8","71155012","10155025"
"1","22002","2","71155012","10155026"
"30","91002","8","71155013","10155027"
"1","22002","2","71155013","10155028"
"30","91002","8","71155014","10155029"
"1","22002","2","71155014","10155030"
"30","91002","8","71155015","10155031"
"1","22002","2","71155015","10155032"
"60","91002","8","71155016","10155033"
"2","22002","2","71155016","10155034"
"60","91002","8","71155017","10155035"
"2","22002","2","71155017","10155036"
"60","91002","8","71155018","10155037"
"2","22002","2","71155018","10155038"
"60","91002","8","71155019","10155039"
"2","22002","2","71155019","10155040"
"60","91002","8","71155020","10155041"
"2","22002","2","71155020","10155042"
"50000","94002","12","71155021","10155043"
"100000","94002","12","71155022","10155044"
"150000","94002","12","71155023","10155045"
"200000","94002","12","71155024","10155046"
"250000","94002","12","71155025","10155047"
"50","91002","8","71155026","10155048"
"1","31011","2","71155027","10155049"
"1","31011","2","71155028","10155050"
"1","31011","2","71155029","10155051"
"1","31011","2","71155030","10155052"
"1","31011","2","71155031","10155053"
"4","31011","2","71155032","10155054"
"1","31011","2","81155001","10155055"
"25","91002","8","81155001","10155056"
"200","61542","2","81155001","10155057"
"1","31011","2","81155002","10155058"
"25","91002","8","81155002","10155059"
"200","61542","2","81155002","10155060"
"1","31011","2","81155003","10155061"
"25","91002","8","81155003","10155062"
"120000","94002","12","81155003","10155063"
"50","91002","8","81155004","10155064"
"5","61552","2","61156001","10156001"
"5","61552","2","61156002","10156002"
"30","91002","8","71156001","10156003"
"1","22002","2","71156001","10156004"
"30","91002","8","71156002","10156005"
"1","22002","2","71156002","10156006"
"30","91002","8","71156003","10156007"
"1","22002","2","71156003","10156008"
"30","91002","8","71156004","10156009"
"1","22002","2","71156004","10156010"
"30","91002","8","71156005","10156011"
"1","22002","2","71156005","10156012"
"30","91002","8","71156006","10156013"
"1","22002","2","71156006","10156014"
"30","91002","8","71156007","10156015"
"1","22002","2","71156007","10156016"
"30","91002","8","71156008","10156017"
"1","22002","2","71156008","10156018"
"30","91002","8","71156009","10156019"
"1","22002","2","71156009","10156020"
"30","91002","8","71156010","10156021"
"1","22002","2","71156010","10156022"
"60","91002","8","71156016","10156023"
"2","22002","2","71156016","10156024"
"60","91002","8","71156017","10156025"
"2","22002","2","71156017","10156026"
"60","91002","8","71156018","10156027"
"2","22002","2","71156018","10156028"
"60","91002","8","71156019","10156029"
"2","22002","2","71156019","10156030"
"60","91002","8","71156020","10156031"
"2","22002","2","71156020","10156032"
"50000","94002","12","71156021","10156033"
"100000","94002","12","71156022","10156034"
"150000","94002","12","71156023","10156035"
"200000","94002","12","71156024","10156036"
"250000","94002","12","71156025","10156037"
"50","91002","8","71156026","10156038"
"1","31049","2","71156027","10156039"
"1","31049","2","71156028","10156040"
"2","31049","2","71156029","10156041"
"2","31049","2","71156030","10156042"
"4","31049","2","71156031","10156043"
"10","31049","2","71156032","10156044"
"2","31049","2","81156001","10156045"
"30","91002","8","81156001","10156046"
"200","61552","2","81156001","10156047"
"2","31049","2","81156002","10156048"
"30","91002","8","81156002","10156049"
"200","61552","2","81156002","10156050"
"2","31049","2","81156003","10156051"
"30","91002","8","81156003","10156052"
"120000","94002","12","81156003","10156053"
"100","91002","8","81156004","10156054"
"500000","94002","12","81156011","10156055"
"500000","94002","12","81156012","10156056"
"20","140001","4","81156013","10156057"
"1000000","94002","12","81156013","10156058"
"5","61562","2","61157001","10157001"
"5","61562","2","61157002","10157002"
"30","91002","8","71157001","10157003"
"1","22002","2","71157001","10157004"
"30","91002","8","71157002","10157005"
"1","22002","2","71157002","10157006"
"30","91002","8","71157003","10157007"
"1","22002","2","71157003","10157008"
"30","91002","8","71157004","10157009"
"1","22002","2","71157004","10157010"
"30","91002","8","71157005","10157011"
"1","22002","2","71157005","10157012"
"30","91002","8","71157006","10157013"
"1","22002","2","71157006","10157014"
"30","91002","8","71157007","10157015"
"1","22002","2","71157007","10157016"
"30","91002","8","71157008","10157017"
"1","22002","2","71157008","10157018"
"30","91002","8","71157009","10157019"
"1","22002","2","71157009","10157020"
"30","91002","8","71157010","10157021"
"1","22002","2","71157010","10157022"
"30","91002","8","71157011","10157023"
"1","22002","2","71157011","10157024"
"30","91002","8","71157012","10157025"
"1","22002","2","71157012","10157026"
"30","91002","8","71157013","10157027"
"1","22002","2","71157013","10157028"
"30","91002","8","71157014","10157029"
"1","22002","2","71157014","10157030"
"30","91002","8","71157015","10157031"
"1","22002","2","71157015","10157032"
"60","91002","8","71157016","10157033"
"2","22002","2","71157016","10157034"
"60","91002","8","71157017","10157035"
"2","22002","2","71157017","10157036"
"60","91002","8","71157018","10157037"
"2","22002","2","71157018","10157038"
"60","91002","8","71157019","10157039"
"2","22002","2","71157019","10157040"
"60","91002","8","71157020","10157041"
"2","22002","2","71157020","10157042"
"50000","94002","12","71157021","10157043"
"100000","94002","12","71157022","10157044"
"150000","94002","12","71157023","10157045"
"200000","94002","12","71157024","10157046"
"250000","94002","12","71157025","10157047"
"50","91002","8","71157026","10157048"
"1","31056","2","71157027","10157049"
"1","31056","2","71157028","10157050"
"1","31056","2","71157029","10157051"
"1","31056","2","71157030","10157052"
"1","31056","2","71157031","10157053"
"4","31056","2","71157032","10157054"
"1","31056","2","81157001","10157055"
"25","91002","8","81157001","10157056"
"200","61562","2","81157001","10157057"
"1","31056","2","81157002","10157058"
"25","91002","8","81157002","10157059"
"200","61562","2","81157002","10157060"
"1","31056","2","81157003","10157061"
"25","91002","8","81157003","10157062"
"120000","94002","12","81157003","10157063"
"50","91002","8","81157004","10157064"
"5","61572","2","61158001","10158001"
"5","61572","2","61158002","10158002"
"30","91002","8","71158001","10158003"
"1","22002","2","71158001","10158004"
"30","91002","8","71158002","10158005"
"1","22002","2","71158002","10158006"
"30","91002","8","71158003","10158007"
"1","22002","2","71158003","10158008"
"30","91002","8","71158004","10158009"
"1","22002","2","71158004","10158010"
"30","91002","8","71158005","10158011"
"1","22002","2","71158005","10158012"
"30","91002","8","71158006","10158013"
"1","22002","2","71158006","10158014"
"30","91002","8","71158007","10158015"
"1","22002","2","71158007","10158016"
"30","91002","8","71158008","10158017"
"1","22002","2","71158008","10158018"
"30","91002","8","71158009","10158019"
"1","22002","2","71158009","10158020"
"30","91002","8","71158010","10158021"
"1","22002","2","71158010","10158022"
"60","91002","8","71158016","10158023"
"2","22002","2","71158016","10158024"
"60","91002","8","71158017","10158025"
"2","22002","2","71158017","10158026"
"60","91002","8","71158018","10158027"
"2","22002","2","71158018","10158028"
"60","91002","8","71158019","10158029"
"2","22002","2","71158019","10158030"
"60","91002","8","71158020","10158031"
"2","22002","2","71158020","10158032"
"50000","94002","12","71158021","10158033"
"100000","94002","12","71158022","10158034"
"150000","94002","12","71158023","10158035"
"200000","94002","12","71158024","10158036"
"250000","94002","12","71158025","10158037"
"50","91002","8","71158026","10158038"
"1","31016","2","71158027","10158039"
"1","31016","2","71158028","10158040"
"2","31016","2","71158029","10158041"
"2","31016","2","71158030","10158042"
"4","31016","2","71158031","10158043"
"10","31016","2","71158032","10158044"
"2","31016","2","81158001","10158045"
"30","91002","8","81158001","10158046"
"200","61572","2","81158001","10158047"
"2","31016","2","81158002","10158048"
"30","91002","8","81158002","10158049"
"200","61572","2","81158002","10158050"
"2","31016","2","81158003","10158051"
"30","91002","8","81158003","10158052"
"120000","94002","12","81158003","10158053"
"100","91002","8","81158004","10158054"
"500000","94002","12","81158011","10158055"
"500000","94002","12","81158012","10158056"
"20","140001","4","81158013","10158057"
"1000000","94002","12","81158013","10158058"
"5","61582","2","61159001","10159001"
"5","61582","2","61159002","10159002"
"30","91002","8","71159001","10159003"
"1","22002","2","71159001","10159004"
"30","91002","8","71159002","10159005"
"1","22002","2","71159002","10159006"
"30","91002","8","71159003","10159007"
"1","22002","2","71159003","10159008"
"30","91002","8","71159004","10159009"
"1","22002","2","71159004","10159010"
"30","91002","8","71159005","10159011"
"1","22002","2","71159005","10159012"
"30","91002","8","71159006","10159013"
"1","22002","2","71159006","10159014"
"30","91002","8","71159007","10159015"
"1","22002","2","71159007","10159016"
"30","91002","8","71159008","10159017"
"1","22002","2","71159008","10159018"
"30","91002","8","71159009","10159019"
"1","22002","2","71159009","10159020"
"30","91002","8","71159010","10159021"
"1","22002","2","71159010","10159022"
"30","91002","8","71159011","10159023"
"1","22002","2","71159011","10159024"
"30","91002","8","71159012","10159025"
"1","22002","2","71159012","10159026"
"30","91002","8","71159013","10159027"
"1","22002","2","71159013","10159028"
"30","91002","8","71159014","10159029"
"1","22002","2","71159014","10159030"
"30","91002","8","71159015","10159031"
"1","22002","2","71159015","10159032"
"60","91002","8","71159016","10159033"
"2","22002","2","71159016","10159034"
"60","91002","8","71159017","10159035"
"2","22002","2","71159017","10159036"
"60","91002","8","71159018","10159037"
"2","22002","2","71159018","10159038"
"60","91002","8","71159019","10159039"
"2","22002","2","71159019","10159040"
"60","91002","8","71159020","10159041"
"2","22002","2","71159020","10159042"
"50000","94002","12","71159021","10159043"
"100000","94002","12","71159022","10159044"
"150000","94002","12","71159023","10159045"
"200000","94002","12","71159024","10159046"
"250000","94002","12","71159025","10159047"
"50","91002","8","71159026","10159048"
"1","31018","2","71159027","10159049"
"1","31018","2","71159028","10159050"
"1","31018","2","71159029","10159051"
"1","31018","2","71159030","10159052"
"1","31018","2","71159031","10159053"
"4","31018","2","71159032","10159054"
"1","31018","2","81159001","10159055"
"25","91002","8","81159001","10159056"
"200","61582","2","81159001","10159057"
"1","31018","2","81159002","10159058"
"25","91002","8","81159002","10159059"
"200","61582","2","81159002","10159060"
"1","31018","2","81159003","10159061"
"25","91002","8","81159003","10159062"
"120000","94002","12","81159003","10159063"
"50","91002","8","81159004","10159064"
"5","61592","2","61160001","10160001"
"5","61592","2","61160002","10160002"
"30","91002","8","71160001","10160003"
"1","22002","2","71160001","10160004"
"30","91002","8","71160002","10160005"
"1","22002","2","71160002","10160006"
"30","91002","8","71160003","10160007"
"1","22002","2","71160003","10160008"
"30","91002","8","71160004","10160009"
"1","22002","2","71160004","10160010"
"30","91002","8","71160005","10160011"
"1","22002","2","71160005","10160012"
"30","91002","8","71160006","10160013"
"1","22002","2","71160006","10160014"
"30","91002","8","71160007","10160015"
"1","22002","2","71160007","10160016"
"30","91002","8","71160008","10160017"
"1","22002","2","71160008","10160018"
"30","91002","8","71160009","10160019"
"1","22002","2","71160009","10160020"
"30","91002","8","71160010","10160021"
"1","22002","2","71160010","10160022"
"60","91002","8","71160016","10160023"
"2","22002","2","71160016","10160024"
"60","91002","8","71160017","10160025"
"2","22002","2","71160017","10160026"
"60","91002","8","71160018","10160027"
"2","22002","2","71160018","10160028"
"60","91002","8","71160019","10160029"
"2","22002","2","71160019","10160030"
"60","91002","8","71160020","10160031"
"2","22002","2","71160020","10160032"
"50000","94002","12","71160021","10160033"
"100000","94002","12","71160022","10160034"
"150000","94002","12","71160023","10160035"
"200000","94002","12","71160024","10160036"
"250000","94002","12","71160025","10160037"
"50","91002","8","71160026","10160038"
"1","31332","2","71160027","10160039"
"1","31332","2","71160028","10160040"
"2","31332","2","71160029","10160041"
"2","31332","2","71160030","10160042"
"4","31332","2","71160031","10160043"
"1","133201","1","71160032","10160044"
"10","31332","2","71160033","10160045"
"2","31332","2","81160001","10160046"
"30","91002","8","81160001","10160047"
