e66fdd876ff892702b213f6387b81de292433459b921510c3f984fda3869fbdf,558a3924cbb0dd5cb01b161b2545c851c2d9aea707a6ea5a908d3e4e8cdc8543,4bbdb7ff55ab2069e2852e8c3b36e96b686018f6e6a4661f89171f769ce7c9e1,1d8b79cb8f403843d0cc4f6f91ec6b3edc59ae89261243004a30ba80b4a26c52,dcef78fa1bf4556472c7c8bdf458708d994b2ed5b573ea0e879c4cfa0e9d638c,e812a8166fb9080096a01b1f50a07ab57afd14495255aa7642f392033361ba90,261662590851092ebd76ebc4d1444ef48da4239e8efe4318870d4f770e51c0ad,bc9825847d6d2aff15fde9046ff2bd2a8ebec8801006f295fcc8979e3c87de0b,e1541ca86a77508452882e556e4e7db56a8783d6ed63171087bc9e8069661b0c,da143926f46101ba3b3d213cf8dcdeb24a3066410f6f76a49fdf279b76cf9dc1,447b673186e20f50e1f12cd2c91b4d018d68d21cbd60d7a490cb5df7e110daf4,1ca259791b5342ec17f8c4360a23273c93b810f0b6980cd8374bc41a59306632,502fd7a587017359137464f43a38f567e3ce4ed8ee822976d018b679ab6596f0
"28","7","0","0","10","0","0","0","10100932","0","10100933","10001","10100935"
"25","7","0","0","10","0","0","0","10100943","0","10100934","10003","10100945"
"27","2","0","0","10","0","0","0","10100933","0","10100935","1","10100943"
"24","2","0","0","10","0","0","0","10100940","0","10100936","3","10100942"
"28","2","0","0","10","0","0","0","10100932","0","10100937","2","10100939"
"27","3","0","0","10","0","0","0","10100937","0","10100939","2","10100946"
"25","3","0","0","10","0","0","0","10100946","0","10100940","3","10100936"
"23","11","0","0","10","0","0","0","10100945","0","10100941","10001","10100947"
"23","4","0","0","10","0","0","0","10100936","0","10100942","0","10100947"
"26","14","0","0","10","0","0","0","10100935","0","10100943","1","10100934"
"24","14","0","0","10","0","0","0","10100934","0","10100945","2","10100941"
"26","14","0","0","10","0","0","0","10100939","0","10100946","1","10100940"
"22","12","10100942","0","10","0","0","0","10100941","0","10100947","0","10101039"
"20","11","0","0","10","0","0","10100956","10101039","0","10100949","10001","10100950"
"19","5","0","0","10","0","0","0","10100949","0","10100950","0","10100951"
"18","6","0","0","10","0","0","0","10100950","0","10100951","0","10100952"
"17","2","0","0","10","0","0","0","10100951","0","10100952","3","10100953"
"16","14","10100954","0","10","0","0","0","10100952","0","10100953","5","10100957"
"17","4","0","0","10","0","0","0","10100955","0","10100954","0","10100953"
"18","3","0","0","10","0","0","0","10100956","0","10100955","2","10100954"
"19","7","0","0","10","0","0","0","10100949","0","10100956","10003","10100955"
"15","2","0","0","10","0","0","0","10100953","0","10100957","2","10100961"
"13","2","0","0","10","0","0","0","10100961","0","10100958","1","10100962"
"11","2","0","0","10","0","0","0","10100962","0","10100959","2","10100963"
"14","12","0","0","10","0","0","0","10100957","0","10100961","0","10100958"
"12","7","0","0","10","0","0","0","10100958","0","10100962","10001","10100959"
"10","7","0","0","10","0","0","0","10100959","0","10100963","10001","10100965"
"8","7","0","0","10","0","0","0","10100965","0","10100964","10001","10100966"
"9","3","0","0","10","0","0","0","10100963","0","10100965","1","10100964"
"7","6","0","0","10","0","0","10100967","10100964","0","10100966","0","10100968"
"8","5","0","0","10","0","0","0","10100966","0","10100967","0","10100970"
"6","7","0","0","10","0","0","0","10100966","0","10100968","10001","10100973"
"7","14","0","0","10","0","0","0","10100967","0","10100970","5","10100971"
"6","7","0","0","10","0","0","0","10100970","0","10100971","10003","10100974"
"4","7","10100974","0","10","0","0","0","10100973","0","10100972","10002","10100976"
"5","3","0","0","10","0","0","0","10100968","0","10100973","1","10100972"
"5","3","0","0","10","0","0","0","10100971","0","10100974","3","10100972"
"3","4","0","0","10","0","0","0","10100972","0","10100976","0","10100977"
"2","2","0","0","10","0","0","0","10100976","0","10100977","3","10100978"
"1","3","0","0","10","0","0","0","10100977","0","10100978","3","10100979"
"0","13","0","0","10","0","0","0","10100978","0","10100979","0","10100980"
"66","2","0","0","10","0","0","0","10100979","0","10100980","1","10100982"
"64","2","0","0","10","0","0","0","10100982","0","10100981","2","10100983"
"65","3","0","0","10","0","0","0","10100980","0","10100982","2","10100981"
"63","5","0","0","10","0","0","0","10100981","0","10100983","0","10100984"
"62","7","0","0","10","0","0","10101002","10100983","0","10100984","10002","10100985"
"61","12","0","0","10","0","0","0","10100984","0","10100985","0","10100986"
"60","6","0","0","10","0","0","0","10100985","0","10100986","0","10100987"
"59","11","0","0","10","0","0","0","10100986","0","10100987","10001","10100988"
"58","2","0","0","10","0","0","0","10100987","0","10100988","1","10100989"
"57","4","0","0","10","0","0","0","10100988","0","10100989","0","10100990"
"56","5","10100991","0","10","0","0","0","10100989","0","10100990","0","10101003"
"57","2","0","0","10","0","0","0","10100992","0","10100991","3","10100990"
"58","14","0","0","10","0","0","0","10100993","0","10100992","7","10100991"
"59","4","0","0","10","0","0","0","10100994","0","10100993","0","10100992"
"60","14","0","0","10","0","0","0","10100996","0","10100994","3","10100993"
"61","3","0","0","10","0","0","0","10100997","0","10100996","3","10100994"
"62","14","0","0","10","0","0","0","10100998","0","10100997","3","10100996"
"63","2","0","0","10","0","0","0","10100999","0","10100998","3","10100997"
"64","2","0","0","10","0","0","0","10101000","0","10100999","2","10100998"
"65","14","0","0","10","0","0","0","10101001","0","10101000","6","10100999"
"66","2","0","0","10","0","0","0","10101002","0","10101001","1","10101000"
"67","2","0","0","10","0","0","0","10100984","0","10101002","3","10101001"
"55","3","0","0","10","0","0","0","10100990","0","10101003","1","10101005"
"53","3","0","0","10","0","0","0","10101005","0","10101004","1","10101006"
"54","14","0","0","10","0","0","0","10101003","0","10101005","2","10101004"
"52","11","0","0","10","0","0","10101013","10101004","0","10101006","10001","10101007"
"51","2","0","0","10","0","0","0","10101006","0","10101007","1","10101008"
"50","3","0","0","10","0","0","0","10101007","0","10101008","1","10101009"
"49","4","0","0","10","0","0","0","10101008","0","10101009","0","10101011"
"46","4","0","0","10","0","0","0","10101012","0","10101010","0","10101023"
"48","2","0","0","10","0","0","0","10101009","0","10101011","2","10101012"
"47","6","0","0","10","0","0","0","10101011","0","10101012","0","10101010"
"53","3","0","0","10","0","0","0","10101006","0","10101013","3","10101014"
"52","2","0","0","10","0","0","0","10101013","0","10101014","3","10101015"
"51","4","0","0","10","0","0","0","10101014","0","10101015","0","10101016"
"50","7","0","0","10","0","0","0","10101015","0","10101016","10003","10101019"
"47","7","0","0","10","0","0","0","10101018","0","10101017","10003","10101020"
"48","2","0","0","10","0","0","0","10101019","0","10101018","3","10101017"
"49","14","0","0","10","0","0","0","10101016","0","10101019","4","10101018"
"46","12","0","0","10","0","0","0","10101017","0","10101020","0","10101021"
"45","2","0","0","10","0","0","0","10101020","0","10101021","3","10101022"
"44","12","10101023","0","10","0","0","0","10101021","0","10101022","0","10101024"
"45","7","0","0","10","0","0","0","10101010","0","10101023","10002","10101022"
"43","3","0","0","10","0","0","0","10101022","0","10101024","2","10101025"
"42","4","0","0","10","0","0","0","10101024","0","10101025","0","10101038"
"41","16","0","0","10","0","0","0","10101025","0","10101038","10101038","10101040"
"21","4","0","0","10","0","0","0","10100947","0","10101039","0","10100949"
"40","2","0","0","10","0","0","0","10101038","0","10101040","2","10101041"
"39","7","0","0","10","0","0","0","10101040","0","10101041","10001","10101042"
"38","11","0","0","10","0","0","0","10101041","0","10101042","10001","10101043"
"37","7","0","0","10","0","0","0","10101042","0","10101043","10002","10101044"
"36","14","0","0","10","0","0","0","10101043","0","10101044","3","10101045"
"35","4","0","0","10","0","0","0","10101044","0","10101045","0","10101046"
"34","7","0","0","10","0","0","0","10101045","0","10101046","10003","10101048"
"32","7","0","0","10","0","0","0","10101048","0","10101047","10001","10101049"
"33","6","0","0","10","0","0","0","10101046","0","10101048","0","10101047"
"31","14","0","0","10","0","0","0","10101047","0","10101049","4","10101052"
"29","12","0","0","10","0","0","0","10101052","0","10101051","0","10101053"
"30","4","0","0","10","0","0","0","10101049","0","10101052","0","10101051"
"28","11","0","0","10","0","0","0","10101051","0","10101053","10001","10101054"
"27","5","0","0","10","0","0","0","10101053","0","10101054","0","10101055"
"26","7","0","0","10","0","0","0","10101054","0","10101055","10001","10101056"
"25","3","0","0","10","0","0","0","10101055","0","10101056","2","10101057"
"24","2","0","0","10","0","0","0","10101056","0","10101057","1","10101058"
"23","14","0","0","10","0","0","0","10101057","0","10101058","5","10101059"
"22","4","0","0","10","0","0","0","10101058","0","10101059","0","10101060"
"21","11","0","0","10","0","0","0","10101059","0","10101060","10001","10101061"
"20","6","0","0","10","0","0","0","10101060","0","10101061","0","10101062"
"19","15","0","0","10","0","0","0","10101061","0","10101062","0","10101063"
"18","5","0","0","10","0","0","10101102","10101062","0","10101063","0","10101090"
"17","4","0","0","10","0","0","0","10101063","0","10101090","0","10101098"
"9","4","0","0","10","0","0","10101114","10101110","0","10101091","0","10101111"
"5","4","10101115","0","10","0","0","0","10101097","0","10101092","0","10101134"
"3","2","0","0","10","0","0","0","10101134","0","10101093","3","10101095"
"1","7","0","0","10","0","0","0","10101095","0","10101094","10003","10100357"
"2","7","0","0","10","0","0","0","10101093","0","10101095","10001","10101094"
"6","12","0","0","10","0","0","0","10101112","0","10101097","0","10101092"
"16","2","0","0","10","0","0","0","10101090","0","10101098","2","10101099"
"15","2","0","0","10","0","0","0","10101098","0","10101099","1","10101109"
"13","2","0","0","10","0","0","0","10101109","0","10101100","3","10101101"
"12","2","0","0","10","0","0","0","10101100","0","10101101","1","10101104"
"17","3","0","0","10","0","0","0","10101063","0","10101102","1","10101108"
"12","3","0","0","10","0","0","0","10101105","0","10101103","3","10101104"
"11","6","10101103","0","10","0","0","0","10101101","0","10101104","0","10101110"
"13","7","0","0","10","0","0","0","10101106","0","10101105","10001","10101103"
"14","2","0","0","10","0","0","0","10101107","0","10101106","2","10101105"
"15","11","0","0","10","0","0","0","10101108","0","10101107","10001","10101106"
"16","7","0","0","10","0","0","0","10101102","0","10101108","10002","10101107"
"14","7","0","0","10","0","0","0","10101099","0","10101109","10002","10101100"
"10","14","0","0","10","0","0","0","10101104","0","10101110","3","10101091"
"8","2","0","0","10","0","0","0","10101091","0","10101111","2","10101112"
"7","7","0","0","10","0","0","0","10101111","0","10101112","10003","10101097"
"7","3","0","0","10","0","0","0","10101114","0","10101113","3","10101115"
"8","6","0","0","10","0","0","0","10101091","0","10101114","0","10101113"
"6","11","0","0","10","0","0","0","10101113","0","10101115","10001","10101092"
"2","3","0","0","10","0","0","0","10101128","0","10101116","3","10100886"
"18","16","0","0","10","0","0","0","10100694","0","10101117","10101117","10101118"
"17","12","0","0","10","0","0","0","10101117","0","10101118","0","10101125"
"11","12","0","0","10","0","0","0","10101120","0","10101119","0","10101126"
"12","3","0","0","10","0","0","0","10101129","0","10101120","1","10101119"
"5","2","0","0","10","0","0","0","10101122","0","10101121","1","10101127"
"6","2","0","0","10","0","0","0","10101131","0","10101122","2","10101121"
"14","2","0","0","10","0","0","0","10101124","0","10101123","3","10101129"
"15","2","0","0","10","0","0","0","10101125","0","10101124","2","10101123"
"16","4","0","0","10","0","0","0","10101118","0","10101125","0","10101124"
"10","4","0","0","10","0","0","0","10101119","0","10101126","0","10101132"
"4","12","0","0","10","0","0","0","10101121","0","10101127","0","10101128"
"3","14","0","0","10","0","0","0","10101127","0","10101128","1","10101116"
"13","14","0","0","10","0","0","0","10101123","0","10101129","3","10101120"
"8","14","0","0","10","0","0","0","10101132","0","10101130","3","10101131"
"7","6","0","0","10","0","0","0","10101130","0","10101131","0","10101122"
"9","5","0","0","10","0","0","0","10101126","0","10101132","0","10101130"
"20","14","0","0","10","0","0","0","10100692","0","10101133","2","10100694"
"4","3","0","0","10","0","0","0","10101092","0","10101134","1","10101093"
"71","1","0","0","11","0","0","0","0","0","10110001","0","10110002"
"70","2","10110390","0","11","0","0","0","10110001","0","10110002","1","10110003"
"69","4","0","0","11","0","0","0","10110002","0","10110003","0","10110004"
"68","6","0","0","11","0","0","0","10110003","0","10110004","0","10110005"
"67","7","0","0","11","0","0","0","10110004","0","10110005","10001","10110006"
"66","2","0","0","11","0","0","0","10110005","0","10110006","2","10110595"
"11","4","0","0","11","0","0","0","10110834","0","10110063","0","10110064"
"10","3","0","0","11","0","0","0","10110063","0","10110064","2","10110515"
"7","7","0","0","11","0","0","0","10110516","0","10110079","10002","10110404"
"3","7","0","0","11","0","0","0","10110406","0","10110083","10003","10110084"
"2","12","0","0","11","0","0","0","10110083","0","10110084","0","10110085"
"1","6","0","0","11","0","0","0","10110084","0","10110085","0","10110086"
"0","13","0","0","11","0","0","0","10110085","0","10110086","0","10110087"
"74","2","0","0","11","0","0","0","10110086","0","10110087","2","10110088"
"73","4","0","0","11","0","0","0","10110087","0","10110088","0","10110089"
"72","7","0","0","11","0","0","0","10110088","0","10110089","10001","10110090"
"71","6","0","0","11","0","0","0","10110089","0","10110090","0","10110091"
"70","12","0","0","11","0","0","0","10110090","0","10110091","0","10110092"
"69","3","0","0","11","0","0","0","10110091","0","10110092","1","10110655"
"66","4","0","0","11","0","0","0","10110656","0","10110101","0","10110491"
"46","7","0","0","11","0","0","0","10110837","0","10110127","10002","10110128"
"45","6","0","10110567","11","0","0","10110561","10110127","0","10110128","0","10110838"
"42","3","0","0","11","0","0","0","10110564","0","10110146","2","10110659"
"9","7","0","0","11","0","0","0","10110696","0","10110180","10003","10110182"
"8","3","0","0","11","0","0","0","10110180","0","10110182","3","10110183"
"7","11","0","0","11","0","0","0","10110182","0","10110183","10001","10110697"
"4","6","0","0","11","0","0","0","10110840","0","10110186","0","10110187"
"3","14","0","0","11","0","0","0","10110186","0","10110187","3","10110188"
"2","7","0","0","11","0","0","0","10110187","0","10110188","10003","10110189"
"1","2","0","0","11","0","0","0","10110188","0","10110189","1","10110190"
"0","13","0","0","11","0","0","0","10110189","0","10110190","0","10110191"
"74","6","0","0","11","0","0","0","10110190","0","10110191","0","10110192"
"73","7","0","0","11","0","0","0","10110191","0","10110192","10001","10110698"
"33","7","0","0","11","0","0","0","10110740","0","10110235","10002","10110236"
"32","2","0","0","11","0","0","0","10110235","0","10110236","1","10110237"
"31","4","0","0","11","0","0","10110549","10110236","0","10110237","0","10110741"
"29","6","0","0","11","0","0","0","10110741","0","10110253","0","10110742"
"27","3","10110742","0","11","0","0","0","10110555","0","10110255","2","10110844"
"31","4","0","0","11","0","0","10110350","10110824","0","10110349","0","10110825"
"32","3","0","0","11","0","0","0","10110349","0","10110350","3","10110352"
"31","2","0","0","11","0","0","0","10110350","0","10110352","3","10110826"
"29","3","0","0","11","0","0","0","10110825","0","10110353","2","10110354"
"28","2","0","0","11","0","0","0","10110353","0","10110354","2","10110358"
"29","7","0","0","11","0","0","0","10110826","0","10110356","10003","10110357"
"28","3","0","0","11","0","0","0","10110356","0","10110357","3","10110358"
