f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10
"1","99","0","3000","1250","0","0","1","0","0","0","3","3","0","","1800","314900103","3","3","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","314900201","0","92","","0"
"1","99","0","3000","0","0","0","1","0","1","0","3","3","0","","10","314900202","1","46","","0"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","100","314900301","11","17","","0"
"1","1","1","0","0","90","0","2","0","1","0","1","7","0","","2","314900302","21","10","","2000"
"1","1","1","0","0","90","0","2","0","1","0","1","7","0","","2","314900303","41","10","","2000"
"1","1","0","0","0","0","0","2","0","31490102","0","1","7","0","","180","314900304","1","22","","0"
"1","1","314900403","0","7000000","0","0","2","0","314900402","0","3","7","0","","40","314900401","0","63","","5"
"1","1","0","0","0","0","0","2","50","2","0","1","7","0","","120","314900402","1","48","","0"
"1","1","0","0","40.5","0","0","2","0","0","0","1","7","0","","500000","314900403","2","9","","0"
"1","1","0","0","90","0","0","2","1","0","0","1","7","0","","1","314900501","1","8","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","314900601","9","17","","0"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900602","21","10","","25"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900603","41","10","","25"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","314900701","9","17","","0"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900702","21","10","","25"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900703","41","10","","25"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","314900801","9","17","","0"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900802","21","10","","25"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900803","41","10","","25"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","314900901","9","17","","0"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900902","21","10","","25"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314900903","41","10","","25"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","314901001","9","17","","0"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314901002","21","10","","25"
"1","1","0","0","0","0","0","2","0","2","0","1","7","0","","1","314901003","41","10","","25"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","314901101","7","17","","0"
"1","1","0","0","90","0","0","2","850000","0","0","3","7","0","","100000","314901102","3","73","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314901103","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","314901104","1040","10","","50"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","315000101","0","92","","0"
"1","99","0","3000","0","0","0","1","0","1","0","3","3","0","","0","315000102","2","46","","1"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","315000201","0","92","","0"
"1","99","0","3000","1","0","0","1","0","0","0","3","3","0","","50","315000202","1","1","","50"
"1","99","0","3000","3","0","0","1","0","0","0","3","3","0","","0","315000203","7","8","","0"
"1","99","0","600","0","0","0","1","0","0","0","1","3","0","","0.5","315000301","0","92","","0"
"1","99","0","600","1","0","0","1","0","0","0","1","3","0","","50","315000302","1","1","","50"
"1","99","0","600","750","0","0","1","0","0","0","1","3","0","","450","315000303","3","3","","0"
"1","0","0","0","7.8","0","0","0","0","0","0","0","0","0","","100","315000401","3","17","","0"
"1","1","0","-1","90","0","0","2","0","0","0","3","7","0","","1.5","315000402","2","8","","0"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","1","315000403","10","10","","20000"
"1","1","0","0","0","0","0","2","0","31500202","0","1","7","0","","180","315000404","1","22","","0"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0.5","315000501","0","92","","0"
"1","1","0","3000","0","0","0","1","0","1","0","1","3","0","","25","315000502","1","46","","0"
"1","1","0","0","0","0","0","2","0","0","0","3","7","0","","90","315000601","1","21","","0"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","315000701","7","17","","0"
"1","1","0","0","90","0","0","2","850000","0","0","3","7","0","","100000","315000702","3","73","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315000703","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315000704","1040","10","","50"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","315000801","7","17","","0"
"1","1","0","0","0","0","0","2","0","0","0","3","7","0","","90","315000802","1","21","","0"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","1","315000901","10","10","","5000"
"1","1","0","3000","0","0","0","2","0","1","0","3","7","0","","7","315001001","315001002","26","","0.001"
"1","1","0","3000","0","0","0","1","0","1","0","1","3","0","","5","315001002","1","46","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","315001101","0","92","","0"
"1","1","0","3000","0","0","0","2","0","1","0","3","7","0","","7","315001102","315001103","26","","0.001"
"1","99","0","3000","0","0","0","1","0","1","0","3","3","0","","40","315001103","2","46","","0"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","1","315001104","10","10","","20000"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","100","315003101","10","49","","0"
"1","99","100","3000","0","0","0","1","0","1","0","3","3","0","","0","315003102","1","46","","0.006"
"1","1","0","3000","0","0","0","2","0","1","0","3","7","0","","7","315003103","315003102","26","","0.006"
"1","1","0","3000","0","90","0","2","0","1","0","3","7","0","","2","315003104","10","10","","25"
"1","99","100","3000","1.5","0","0","1","0","0","0","3","3","9999999","","0","315003201","1","1","","3"
"1","99","315003203","3000","0","0","0","1","0","315003204","0","3","3","0","","1","315003202","970","23","","2"
"1","99","0","3000","2.5","0","0","1","0","0","0","3","3","0","","0","315003203","7","8","","0"
"1","99","0","3000","5","0","0","1","0","0","0","3","3","0","","0","315003204","7","8","","0"
"1","99","50","600","2.5","0","0","1","0","0","0","1","3","9999999","","0","315003301","1","1","","6"
"1","99","0","600","1200","0","0","1","0","0","0","1","3","0","","1000","315003302","3","3","","0"
"1","0","0","0","30","0","0","0","0","0","0","0","0","0","","100","315003401","7","17","","0"
"1","1","0","-1","90","0","0","2","0","0","0","3","7","0","","2","315003402","2","8","","0"
"1","1","0","-1","0","90","0","2","0","1","0","3","7","0","","2","315003403","10","10","","50"
"1","1","0","0","0","0","0","2","0","31500302","0","1","7","0","","180","315003404","1","22","","0"
"1","1","50","3000","0","0.006","0","1","0","0","0","3","3","0","","0","315003501","1","1","","60"
"1","1","315100102","0","1","0","0","2","0","315100103","0","3","7","0","","0","315100101","685","28","","0"
"1","99","0","3000","12","0","0","1","0","0","0","3","3","0","","10","315100102","1","1","","20"
"1","99","0","3000","5","0","0","1","0","0","0","3","3","0","","10","315100103","1","1","","60"
"1","99","0","3000","0","37","0","1","0","1","0","2","3","0","","2","315100104","21","10","","40"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0","315100201","4","7","","0"
"1","99","0","200","1","37","0","1","0","1","0","2","3","0","","2","315100202","21","10","","30"
"1","99","0","200","1","37","0","1","0","1","0","2","3","0","","2","315100203","41","10","","30"
"1","2","0","3000","10","90","0","2","0","1","0","3","3","1","","1","315100301","10","10","","0"
"1","1","0","3000","0","0","0","2","0","0","0","3","7","1","","1000","315100302","1","16","","0"
"1","1","0","0","90","1","0","2","0","1","0","3","7","0","","1","315100401","0","35","","85"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","3","315100402","2","8","","0"
"1","1","0","3000","10","0","0","1","0","0","0","2","3","0","","10","315100501","1","1","","40"
"1","1","0","3000","2","0","0","1","0","0","0","2","3","0","","10","315100601","1","1","","10"
"1","1","315100603","3000","315200","0","0","2","0","0","0","3","3","0","","1","315100602","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510302","0","3","7","0","","120","315100603","1","22","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","315100701","7","17","","0"
"1","1","315100703","3000","315200","0","0","2","0","0","0","3","3","0","","1","315100702","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510302","0","3","7","0","","120","315100703","1","22","","0"
"1","1","0","3000","2","0","0","1","0","0","0","2","3","0","","10","315100801","1","1","","10"
"1","1","315100803","3000","315200","0","0","2","0","0","0","3","3","0","","1","315100802","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510102","0","3","7","0","","120","315100803","1","22","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","315100901","7","17","","0"
"1","1","315100903","3000","315200","0","0","2","0","0","0","3","3","0","","1","315100902","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510102","0","3","7","0","","120","315100903","1","22","","0"
"1","1","0","3000","2","0","0","1","0","0","0","2","3","0","","10","315101001","1","1","","10"
"1","1","315101003","3000","315200","0","0","2","0","0","0","3","3","0","","1","315101002","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510202","0","3","7","0","","120","315101003","1","22","","0"
"1","1","315101102","0","1","0","0","2","0","315101103","0","3","7","0","","0","315101101","685","28","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","315101102","0","92","","0"
"1","99","0","3000","0","0","0","1","0","0","0","3","3","0","","0.5","315101103","0","92","","0"
"1","99","0","3000","15","0","0","1","0","0","0","3","3","0","","10","315101104","1","1","","10"
"1","99","0","3000","20","0","0","1","0","0","0","3","3","0","","10","315101105","1","1","","200"
"1","99","0","3000","0","30","0","1","0","1","0","2","3","0","","2","315101106","21","10","","20"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0","315101201","4","7","","0"
"1","99","0","200","0.1","20","0","1","0","1","0","2","3","0","","2","315101202","21","10","","10"
"1","99","0","200","0.1","20","0","1","0","1","0","2","3","0","","2","315101203","41","10","","10"
"1","2","0","3000","10","90","0","2","0","1","0","3","3","1","","1","315101301","10","10","","0"
"1","1","0","3000","0","0","0","2","0","0","0","3","7","1","","1000","315101302","1","16","","0"
"1","1","0","0","90","1","0","2","0","1","0","3","7","0","","1","315101401","0","35","","85"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","3","315101402","2","8","","0"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0.5","315101501","0","92","","0"
"1","1","0","3000","20","0","0","1","0","0","0","1","3","0","","10","315101502","1","1","","20"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","315101601","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315101602","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315101603","1040","10","","50"
"1","1","1","-1","1","0","0","2","1","610115404","0","1","7","300","","0","315101701","2","15","","1"
"1","1","1","-1","2","0","0","2","1","610115405","0","1","7","350","","0","315101702","2","15","","2"
"1","1","1","-1","3","0","0","2","1","610115406","0","1","7","400","","0","315101703","2","15","","3"
"1","99","0","2160","1000","0","0","1","0","0","0","2","3","0","","100","315101704","3","3","","0"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0.5","315101801","0","92","","0"
"1","1","0","3000","8","0","0","1","0","0","0","2","3","0","","10","315101802","1","1","","10"
"1","1","315101804","3000","315206","0","0","2","0","0","0","3","3","0","","1","315101803","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510602","0","3","7","0","","120","315101804","1","22","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","315101901","7","17","","0"
"1","1","315101903","3000","315206","0","0","2","0","0","0","3","3","0","","1","315101902","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510602","0","3","7","0","","120","315101903","1","22","","0"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","315102001","7","17","","0"
"1","1","315102003","3000","315200","0","0","2","0","0","0","3","3","0","","1","315102002","720","28","","2"
"1","1","0","3000","0","0","0","2","0","31510202","0","3","7","0","","120","315102003","1","22","","0"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0","315200101","4","7","","0"
"1","99","0","200","32","0","0","1","0","0","0","2","3","0","","10","315200102","1","1","","20"
"1","1","0","-1","5","0","0","1","0","0","0","1","3","0","","10","315200201","1","1","","20"
"1","1","0","-1","0","6","0","1","0","1","0","1","3","1","","2","315200202","21","10","","30"
"1","1","0","3000","2","0","0","1","0","0","0","1","3","0","","10","315200301","1","1","","10"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0","315201101","4","7","","0"
"1","99","0","200","0","0","0","1","0","0","0","2","3","0","","0.5","315201102","0","92","","0"
"1","99","0","200","30","0.1","0","1","0","0","0","2","3","0","","10","315201103","1","1","","20"
"1","1","0","-1","0","0","0","1","0","0","0","1","3","0","","0.5","315201201","0","92","","0"
"1","1","0","-1","20","0","0","1","0","0","0","1","3","0","","10","315201202","1","1","","20"
"1","1","0","-1","0","40","0","1","0","1","0","1","3","1","","2","315201203","21","10","","40"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0.5","315201301","0","92","","0"
"1","1","0","3000","20","0","0","1","0","0","0","1","3","0","","10","315201302","1","1","","20"
"1","1","0","0","50","0","0","2","0","0","0","1","7","0","","100","315201501","3","17","","0"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","90","315201502","0","54","","0"
"1","1","0","0","0","0","0","2","0","300000019","0","3","7","0","","90","315201503","1","82","","0"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","1000","315201504","2","16","","0"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","100","315201601","8","17","","0"
"1","1","0","0","90","0","0","2","1","0","0","3","7","0","","0","315201602","10","8","","0"
"1","1","0","0","90","0","0","2","0","0","0","3","7","0","","100","315201701","7","17","","0"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315201702","1020","10","","50"
"1","1","0","0","0","90","0","2","0","0","0","3","7","1","","1","315201703","1040","10","","50"
"1","1","0","0","90","0","0","2","0","0","0","1","7","0","","100","315201801","7","17","","0"
"1","1","0","3000","0","0","0","2","0","315201803","0","3","3","0","","1","315201802","950","28","","2"
"1","1","0","0","0","0","0","2","0","300000019","0","3","7","0","","90","315201803","1","82","","0"
"1","1","0","0","0","0","0","2","0","0","0","1","7","0","","90","315201804","0","54","","0"
"1","1","0","3000","0","0","0","1","0","0","0","1","3","0","","0","315206101","4","7","","0"
"1","99","0","200","0","0","0","1","0","0","0","2","3","0","","0.5","315206102","0","92","","0"
"1","99","0","200","50","0","0","1","0","0","0","2","3","0","","0","315206103","1","1","","40"
"1","99","0","2160","0","0","0","1","0","2","0","1","3","0","","20","315300101","1","46","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","攻撃アクションの倍率に刻印数を渡す","256","315300102","315300101","26","","0.5"
"1","1","0","2160","99","5","0","2","0","0","0","3","7","0","自身に刻印を付与","99","315300103","1","35","","56"
"1","1","2","2160","0","0","0","2","0","0","0","1","11","0","","960","315300201","3","7","","0"
"1","99","0","2160","0","0","0","1","0","0","0","1","3","0","対象のＴＰ上昇をダウン","100","315300202","2","16","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","攻撃アクションの倍率に刻印数を渡す","256","315300203","315300202","26","","0.5"
"1","99","0","2160","12","0","0","1","350","2","0","1","11","0","TP上昇率デバフフィールド","20","315300204","81","38","","0"
"1","1","0","0","0","0","0","2","0","1","0","1","7","0","攻撃アクションの倍率に刻印数を渡す","256","315300205","315300204","27","","0.5"
"1","99","0","2160","0.5","0","0","1","0","0","0","1","3","0","","1","315300206","2","1","","1"
"1","1","1","-1","1","0","0","2","1","610045701","300","1","7","350","召喚","0","315300301","2","15","","1"
