d98df469d77a2ae4bb295f13e2579dbbc4a51a691788bf39ba6e5455883d22a7,bd9c8acf152193e7b8a27a15ed499c350a7324d53188d31975b84264b100592e,dcfbb93211a888f100d2549be64640efaa88ac03a10cfdad7f4f7b304e4ba0af,17c327117043b4df26a8bd7c8aff48fb518274a3351e44fcfe5459d71401cb55,3898e90078ce8037b09dced558691f4b891ca76ee032c916eae3a6b5c2f26380,4d8c8ff92d2ba4271d3f839ae77cc01e322b9b4c7703d9ae00bef9c2b39667a9,c9084b9459f5e23c60154603232cad1647e7ec4749d7a1cb008916eb8ae48ec4,ce8676148d31d309870baa096a4a1121f16b9ea0b0731a7a0f574c6db6b1bc17,3982931f659928e652dc036a2622bb7b1a5d258c2efc2513bbe39e0980879b2b,8399f2fb0fa6e0cfb87e2e5af5381387753f82df35fff1d77ae705d502498722,c8a2bbe30ec718bcef570c1e0c7cf454b4754e95e31a921b7906e8ae638e7fb3,ba54e9ec150fe85580cc1a20c46b4c21bd5fbad56c8f1fc2eb23cbc7665dba10,118938e947957b3367868d6689117d54d5adc59d785c99c0aef48fbbe8a48d2d,eb2a1c857f6d1931b791ef692a2add07bb7f947d5c3ef211f4d456e17f7e6cf4,2fbb9bc14c84ac44a688ca28b6326b307a92449641e03ef04d99578f835f6d21,36ed123888bf7291ca3653c783d6eb8791111b8b0e4920170c18c669013a7103,a0d76e6f37ec5255d11a2a57ef0be3183b576fcfdd510bdcd85bc1ad2b460c11,c883bee899b2874a950ee6c56fe5f4258d68cdcc25306aef983c1cb9df7f466b,5e2ade782bf6d1bff8975be48f9cc72eca97d7e3de0608a96c15938652a5ba54,2c71f015b95d56704298aac20c7b927a5183f4a294747cc30fe7f442e6cfd956,7e47a94b8ff739eae73b06ce627b5bdfd330f6468c693ad147a4addd8b25c476
"1","2","7","3","","1","1200","1","0","0","-1","0","2","610149303","","1200","7","1","7","319000802","15"
"1","2","5","3","","1","1000","1","0","0","-1","0","2","610149304","","1000","7","1","5","319000803","15"
"99","1","2000","3","","1","0","0","0","0","3000","700","3","0","","0","3","0","0","319000804","3"
"99","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319003101","92"
"99","1","0","3","","1","0","0","0","0","3000","0","1","1","","0","3","0","0.02","319003102","46"
"99","1","8","3","","1","0","0","18","0","3000","1","11","1","","0","3","0","0","319003103","10"
"99","1","8","3","","1","0","0","18","0","3000","1","31","1","","0","3","0","0","319003104","10"
"99","2","0","3","","1","0","0","0","0","3000","4","319003203","1","","0","3","0","20","319003201","26"
"99","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319003202","92"
"99","1","0","3","","1","0","0","0","0","3000","10","1","2","","0","3","0","0.01","319003203","46"
"3","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319003301","92"
"3","1","2.5","3","","1","0","0","0.0006","0","3000","60","2","0","","0","3","0","0.6","319003302","1"
"3","1","500","3","","1","0","0","0","0","3000","300","3","0","","0","3","0","0","319003303","3"
"3","1","1","3","","1","0","0","0","0","3000","0","7","0","","0","3","0","0","319003304","8"
"1","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319003401","92"
"1","1","3.5","3","","1","0","0","0.0012","0","3000","60","1","0","","0","3","0","0.6","319003402","1"
"1","2","34","1","","1","0","0","0","0","0","100","3","0","","0","7","0","0","319003501","17"
"1","2","0","3","","1","0","0","0","0","3000","120","1","31900502","","0","7","0","0","319003502","22"
"1","2","90","3","","1","0","0","0","0","3000","1.1","2","0","","0","7","0","0","319003503","8"
"1","2","90","3","","1","0","0","0","0","0","100","7","0","","0","7","0","0","319003601","17"
"1","2","1","3","","1","1","0","90","0","0","1","1020","0","","0","7","0","0","319003602","10"
"1","2","1","3","","1","1","0","90","0","0","1","1040","0","","0","7","0","0","319003603","10"
"1","2","9","1","","1","1400","1","0","0","-1","0","2","610149407","","1400","7","1","9","319003701","15"
"1","2","7","1","","1","1200","1","0","0","-1","0","2","610149408","","1200","7","1","7","319003702","15"
"1","2","5","1","","1","1000","1","0","0","-1","0","2","610149409","","1000","7","1","5","319003703","15"
"99","1","2000","3","","1","0","0","0","0","3000","700","3","0","","0","3","0","0","319003704","3"
"1","2","0","3","","1","0","0","0","0","-1","7","319100102","1","","0","7","0","0.005","319100101","26"
"99","1","0","3","","1","0","0","0","0","3000","0","1","1","","0","3","0","0.01","319100102","46"
"99","1","0","3","","1","0","0","0","0","3000","0","950","319100104","","0","3","319100105","0","319100103","23"
"99","1","3","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319100104","8"
"99","1","1","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319100105","8"
"1","2","0","3","","1","0","0","0","0","-1","7","319100202","1","","0","7","0","0.005","319100201","26"
"3","1","0","2","","1","0","0","0","0","3000","0","1","1","","0","3","0","0.01","319100202","46"
"1","2","5","3","","1","0","0","90","0","3000","1","10","1","","0","7","1","0","319100301","10"
"1","2","50","3","","1","0","0","0","0","3000","100","3","0","","0","7","1","0","319100401","17"
"1","2","8","3","","1","0","0","90","0","3000","1","10","1","","0","7","1","0","319100402","10"
"1","1","3.5","2","","1","0","0","0.0012","0","3000","60","1","0","","0","3","0","0.6","319100501","1"
"99","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319104101","92"
"1","2","0","3","","1","0","0","0","0","-1","7","319104103","1","","0","7","0","0.001","319104102","26"
"99","1","0","3","","1","0","0","0","0","3000","0","1","1","","0","3","0","0.01","319104103","46"
"99","1","0","3","","1","0","0","0","0","3000","0","950","319104105","","0","3","319104106","0","319104104","23"
"99","1","3","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319104105","8"
"99","1","1","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319104106","8"
"3","1","0","2","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319104201","92"
"1","2","0","3","","1","0","0","0","0","-1","7","319104203","1","","0","7","0","0.001","319104202","26"
"3","1","0","2","","1","0","0","0","0","3000","0","1","1","","0","3","0","0.01","319104203","46"
"1","2","5","3","","1","0","0","90","0","3000","1","10","1","","0","7","1","0","319104301","10"
"1","2","26","3","","1","0","0","0","0","3000","100","3","0","","0","7","1","0","319104401","17"
"1","2","8","3","","1","0","0","90","0","3000","1","10","1","","0","7","1","0","319104402","10"
"1","1","0","2","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319104501","92"
"1","1","3.5","2","","1","0","0","0.0012","0","3000","60","1","0","","0","3","0","0.6","319104502","1"
"1","1","0","2","","1","0","0","0","0","3000","5000000","1","1","","0","3","0","0.1","319104601","46"
"1","1","0","2","","1","0","0","0","0","3000","5000000","1","1","","0","3","0","0.1","319104701","46"
"1","2","83","3","","1","0","0","0","0","0","100","7","0","","0","7","0","0","319104801","17"
"1","2","1","3","","1","1","0","90","0","0","1","1020","0","","0","7","0","0","319104802","10"
"1","2","1","3","","1","1","0","90","0","0","1","1040","0","","0","7","0","0","319104803","10"
"99","1","0","2","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319104901","92"
"2","1","3","2","","1","0","0","0.0004","0","3000","40","1","0","","0","4","0","0.4","319104902","1"
"2","1","1500","2","","1","0","0","0","0","3000","-360","3","0","","0","4","0","0","319104903","3"
"2","1","4","2","","1","0","0","0","0","3000","0","7","0","","0","4","0","0","319104904","8"
"99","1","0","2","","1","0","0","0","0","290","0.5","0","0","","0","3","0","0","319105001","92"
"99","1","2.5","2","","1","0","0","0.0006","0","290","60","1","0","","0","3","0","0.6","319105002","1"
"99","1","0","2","","1","0","0","20","0","290","2","11","1","","0","3","1","50","319105003","10"
"99","1","0","2","","1","0","0","20","0","290","2","31","1","","0","3","1","50","319105004","10"
"99","1","3000","1","","1","0","0","0","0","550","1000","3","0","","0","3","0","0","319105005","3"
"2","1","3","1","","1","0","0","0.00135","0","2160","90","2","0","","0","1","0","0.9","319200101","1"
"99","1","3","3","","1","0","0","0","0","2160","0","3","0","","0","1","0","0","319200102","8"
"2","1","3.5","1","","1","0","0","0.0006","0","2160","60","2","0","","0","1","0","0.6","319200201","1"
"2","1","2000","1","","1","0","0","0","0","2160","500","3","0","","0","1","0","0","319200202","3"
"2","1","3.5","1","","1","0","0","0.0008","0","2160","40","2","0","","0","1","0","0.4","319200301","1"
"2","1","0","1","","1","0","0","12","0","2160","2","41","1","","0","1","0","30","319200302","10"
"99","1","1.5","3","","1","0","0","0.00135","0","3000","90","2","0","","0","3","100","0.9","319201101","1"
"99","1","3","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319201102","8"
"2","1","3","9","","1","0","0","0.0002","0","3000","20","2","0","","0","3","50","0.2","319201201","1"
"2","1","2000","9","","1","0","0","0","0","3000","3000","3","0","","0","3","0","0","319201202","3"
"2","1","3","9","","1","0","0","0.0012","0","3000","60","2","0","","0","3","50","0.6","319201301","1"
"2","1","0.03","9","","1","0","0","12","0","3000","1","41","1","","0","3","0","0","319201302","10"
"99","1","1.5","3","","1","0","0","0.00135","0","3000","90","2","0","","0","3","100","0.9","319202101","1"
"99","1","3","3","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319202102","8"
"2","1","3","9","","1","0","0","0.0002","0","3000","20","2","0","","0","3","80","0.2","319202201","1"
"2","1","2000","9","","1","0","0","0","0","3000","3000","3","0","","0","3","0","0","319202202","3"
"2","1","3","9","","1","0","0","0.0006","0","3000","60","2","0","","0","3","80","0.6","319202203","1"
"2","1","3","9","","1","0","0","0.0012","0","3000","60","2","0","","0","3","80","0.6","319202301","1"
"2","1","0.03","9","","1","0","0","12","0","3000","1","41","1","","0","3","0","0","319202302","10"
"99","1","1","6","","1","0","0","0.00034","0","3000","5","2","0","","0","3","100","5","319203101","1"
"99","1","3","6","","1","0","0","0","0","3000","0","3","0","","0","3","0","0","319203102","8"
"2","1","1","9","","1","0","0","0.00009","0","3000","1","2","0","","0","3","80","1","319203201","1"
"2","1","2000","9","","1","0","0","0","0","3000","3000","3","0","","0","3","0","0","319203202","3"
"2","1","1","9","","1","0","0","0.0003","0","3000","4","2","0","","0","3","80","4","319203203","1"
"2","1","1","9","","1","0","0","0.0003","0","3000","4","2","0","","0","3","80","4","319203301","1"
"2","1","0.003","9","","1","0","0","12","0","3000","1","41","1","","0","3","0","0","319203302","10"
"99","1","1.5","3","","1","0","0","0.00135","0","3000","90","2","0","","0","3","0","0.9","319300101","1"
"99","1","3","3","","1","0","0","18","0","3000","1","11","1","","0","3","0","0","319300102","10"
"99","1","3","3","","1","0","0","18","0","3000","1","31","1","","0","3","0","0","319300103","10"
"99","1","0","3","","1","0","0","0","0","3000","0.7","1","0","","0","3","0","12.1","319300104","59"
"99","1","3","1","","1","0","0","0.0006","0","450","60","2","0","","0","3","0","0.6","319300201","1"
"99","1","12.5","1","","1","0","0","0","0","450","70","3","0","","0","3","0","0.7","319300202","9"
"99","1","0","1","","1","0","0","0","0","450","0","960","319300204","","0","3","0","0","319300203","23"
"99","1","3","1","","1","0","0","0","0","450","0","7","0","","0","3","0","0","319300204","8"
"99","1","1.5","3","","1","0","0","0.0004","0","3000","40","2","0","","0","3","0","0.4","319300301","1"
"99","1","0","3","","1","0","0","0","0","3000","0","960","319300303","","0","3","0","0","319300302","23"
"99","1","100","3","","1","0","0","0","0","3000","8","1","0","","0","3","0","0","319300303","11"
"1","0","50","0","","1","0","0","0","0","0","100","3","0","","0","7","0","0","319300401","17"
"1","2","0","3","","1","0","0","0","0","3000","120","1","31930202","","0","7","0","0","319300402","22"
"1","2","0","3","","1","0","0","90","0","3000","2","30","1","","0","7","1","30","319300403","10"
"1","1","3.5","1","","1","0","0","0.0012","0","3000","60","2","0","","0","3","0","0.6","319300501","1"
"99","1","0","3","","1","0","0","0","0","3000","0","0","0","","0","3","0","0","319303101","92"
"99","1","1.5","3","","1","0","0","0.00135","0","3000","90","2","0","","0","3","0","0.9","319303102","1"
"99","1","8","3","","1","0","0","18","0","3000","1","11","1","","0","3","0","0","319303103","10"
"99","1","8","3","","1","0","0","18","0","3000","1","31","1","","0","3","0","0","319303104","10"
"99","1","0","3","","1","0","0","0","0","3000","0.9","1","0","","0","3","0","12.1","319303105","59"
"99","1","0","1","","1","0","0","0","0","450","0.5","0","0","","0","3","0","0","319303201","92"
"99","1","3","1","","1","0","0","0.0006","0","450","60","2","0","","0","3","0","0.6","319303202","1"
"99","1","0","1","","1","0","0","0","0","450","0","0","0","","0","3","0","0","319303203","92"
"99","1","12.5","1","","1","0","0","0","0","450","70","3","0","","0","3","0","0.7","319303204","9"
"99","1","0","1","","1","0","0","0","0","450","0","980","319303206","","0","3","0","0","319303205","23"
"99","1","3","1","","1","0","0","0","0","450","0","7","0","","0","3","0","0","319303206","8"
"99","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319303301","92"
"99","1","1.5","3","","1","0","0","0.0004","0","3000","40","2","0","","0","3","0","0.4","319303302","1"
"99","1","0","3","","1","0","0","0","0","3000","0","980","319303304","","0","3","0","0","319303303","23"
"99","1","100","3","","1","0","0","0","0","3000","8","1","0","","0","3","0","0","319303304","11"
"1","0","33","0","","1","0","0","0","0","0","100","3","0","","0","7","0","0","319303401","17"
"1","2","0","3","","1","0","0","0","0","0","120","1","31930502","","0","7","0","0","319303402","22"
"1","2","0","3","","1","0","0","120","0","0","2","30","1","","0","7","1","30","319303403","10"
"1","1","0","1","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319303501","92"
"1","1","3.5","1","","1","0","0","0.0012","0","3000","60","2","0","","0","3","0","0.6","319303502","1"
"1","2","90","3","","1","0","0","0","0","0","100","7","0","","0","7","0","0","319303601","17"
"1","2","1","3","","1","1","0","90","0","0","1","1020","0","","0","7","0","0","319303602","10"
"1","2","1","3","","1","1","0","90","0","0","1","1040","0","","0","7","0","0","319303603","10"
"1","2","0","3","","1","1","0","0","0","0","0.5","0","0","","0","7","0","90","319303604","98"
"99","1","0","3","","1","0","0","90","0","3000","2","91","0","","0","3","1","200","319303605","10"
"1","2","-1","1","","1","700","1","0","0","-1","0","2","610151404","","700","7","1","0","319303701","15"
"1","2","1","1","","1","550","1","0","0","-1","0","2","610151405","","550","7","1","0","319303702","15"
"1","2","2","1","","1","400","1","0","0","-1","0","2","610151406","","400","7","1","0","319303703","15"
"99","1","1000","3","","1","0","0","0","0","3000","400","3","0","","0","3","0","0","319303704","3"
"99","1","0","3","","1","0","0","0","0","3000","0","0","0","","0","3","0","0","319400101","92"
"99","1","0","3","","1","0","0","0","0","3000","10","1","2","","0","3","0","0.012","319400102","46"
"99","1","0","3","","1","0","0","0","0","3000","100","1","0","","0","3","0","0","319400103","49"
"99","1","0","3","","1","0","0","0","0","3000","500","2","0","","0","3","0","0","319400104","16"
"99","1","5","3","","1","0","0","90","0","3000","1","11","1","","0","3","0","0","319400105","10"
"99","1","5","3","","1","0","0","90","0","3000","1","31","1","","0","3","0","0","319400106","10"
"1","1","0","3","","1","0","0","0","0","3000","0","4","0","","0","3","0","0","319400201","7"
"99","1","0","2","","1","0","0","0","0","200","0.5","0","0","","0","3","0","0","319400202","92"
"99","1","3.5","2","","1","0","0","0.0006","0","200","60","1","0","","0","3","0","0.6","319400203","1"
"99","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319400301","92"
"99","1","1.5","3","","1","0","0","0.0004","0","3000","40","2","0","","0","3","0","0.4","319400302","1"
"99","1","100","3","","1","0","0","0","0","3000","4","0","0","","0","3","0","0","319400303","13"
"1","2","0","1","","1","0","0","0","0","3000","1","950","319400402","","0","7","319400403","2","319400401","23"
"1","2","20","1","","1","0","0","0","0","3000","0","2","0","","0","7","0","1000","319400402","6"
"1","2","20","1","","1","0","0","0","0","3000","0","1","0","","0","7","0","1000","319400403","6"
"1","2","0","1","","1","0","0","0","0","3000","0","950","319400405","","0","7","319400406","0","319400404","23"
"1","2","0","3","","1","0","0","20","0","0","2","41","1","","0","7","0","50","319400405","10"
"1","2","0","3","","1","0","0","20","0","0","2","21","1","","0","7","0","50","319400406","10"
"1","2","0","3","","1","0","0","12","0","0","2","10","1","","0","7","0","75","319400501","10"
"1","2","0","3","","1","0","0","12","0","0","2","30","1","","0","7","0","75","319400502","10"
"1","2","0","1","","1","0","0","0","0","3000","1","1900","319400504","","0","7","319400505","2","319400503","23"
"1","2","0","1","","1","0","0","0","0","3000","1000","1","0","","0","7","0","0","319400504","16"
"1","2","0","1","","1","0","0","0","0","3000","2000","2","0","","0","7","0","0","319400505","16"
"1","1","0","3","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319400601","92"
"1","1","3.5","3","","1","0","0","0.0012","0","3000","60","1","0","","0","3","0","0.6","319400602","1"
"1","2","90","3","","1","0","0","0","0","0","100","7","0","","0","7","0","0","319400701","17"
"1","2","90","3","","1","0","850000","0","0","0","100000","3","0","","0","7","0","0","319400702","73"
"1","2","1","3","","1","1","0","90","0","0","1","1020","0","","0","7","0","0","319400703","10"
"1","2","1","3","","1","1","0","90","0","0","1","1040","0","","0","7","0","0","319400704","10"
"1","2","0","3","","1","1","0","0","0","0","0.5","0","0","","0","7","0","90","319400705","98"
"1","1","3.5","1","","1","99999","0","0.0009","0","3000","60","2","0","","0","3","0","0.6","319500101","1"
"1","2","0","1","","1","0","0.675","0","0","3000","6","319500103","2","","0","3","0","0.1125","319500102","26"
"1","2","15","1","","1","1","0","90","0","3000","1","30","1","","0","7","1","15","319500103","10"
"1","1","0","1","","1","0","0","0","0","3000","100","10","0","","0","3","0","0","319500104","49"
"99","1","1.5","3","","1","0","0","0.0009","0","3000","90","2","0","","0","3","0","0.9","319500201","1"
"99","1","1.5","3","","1","0","0","0.0006","0","3000","60","2","0","","0","3","0","0.6","319500301","1"
"1","2","0","1","","1","0","0","90","0","3000","2","30","1","","0","7","0","25","319500401","10"
"1","2","0","1","","1","0","0","0","0","3000","200","1","0","","0","7","0","0","319500402","16"
"1","1","3.5","1","","1","0","0","0.0012","0","3000","60","2","0","","0","3","0","0.6","319500501","1"
"1","1","0","1","","1","0","0","0","0","3000","0.5","0","0","","0","3","0","0","319503101","92"
