3bbb0ef125bbe23b84040b66cdcd6b5307a615f4f2ec2c60202e5bda98bcbf45,69bf2bbbf0d5733f4f120ea36cfa7f98790c83787b922450f5fc6d7e4c02bace,37c05769ff3e3d9eac2cd3ff893dd9050d4a2a6dcdab708e51e4a5e80192b0a2,c38b3126be781f04f146ff3a1db27e197518a4c00638c79723e195f2f429bab7,21b5efbb59ea58f706e2cb747da94f1c743edf1f530d41d58d1c4c1376da1f89,d3f1dd94463a10e68c117031e327354f26ec642e53f441b82cceaa8c6c4c132a,65e0130c0717d94447a4a0c4938ba9fc91bcd481693ef427c5c98bb43f622dfd,edc03e9d2ccb44dddd20030a27abe561dbba57e4a1b2adb63daca6303bf25f91,f320c72636bac51f483ebf4fde2db9339134697228e25dfed9cf868748c9f676,1a8fc92f7b1170a13a5b96f5450ffbde43e3e534cc7db76e38ef502500a8a5ff,e07ad4bb9fe1db91e0f8fd6266cdb1726d63b768743e7d107a4b45f6550f5a63,491b976798437e6adfacb81093f9270e1afa06785e6fcba6996d449a4db83eec,f64ef529c8305831143a7d3ed5c6425e1a4006eb8adb47723016b8ff54675b15,d550f82d01d7fec13d4caeb620508da9be6b3eb88939c6be184995a29adc4d6c,400308a260c98012e4fcef0680d907066805521f749e3f80cbb5dba98edb3ab0,0b8604842e0b3eb1a503d507ce6c0bc9265db734949694c94010cfb28c47139e,0b6d6a309ccad89d0a8aa3505301ef5a3700354301e1c7d3699336de3d0f83f5,d2b3741cd5c2a7f66e3e4e7c2a31c0d4da9d4959dc2bf703fb9981bb8c1aea58,fdf61a47e0c094ff4f30d1e008ecb6a3cf56a59f299f63562bff3eefbebbd1e1,278c67e3932b14d5043bf37602adcac7c114237fed2a375401f680f43c145722,26e1257804cd97e536403a8bba1121903276874ee5ffdc69e75758d6a8e4f906
"0","0","16","0","0","0","0","0","7","323100206","1","0","3","0","1","0","4","","2","300",""
"3000","80","1","0","0","1.32","0","0","3","323100207","1","1","3","0.00002","99","0","1","","1","1.32",""
"0","0","72","0","0","0","0","0","7","323100301","1","90","3","0","1","0","1","","2","75",""
"0","0","72","0","0","0","0","0","7","323100302","1","90","3","0","1","0","2","","2","75",""
"0","0","10","0","0","600","0","0","7","323100303","1","0","3","90","1","1","10","","2","2",""
"0","0","8","0","0","0","0","0","7","323100304","1","90","3","0","1","0","2","","2","2",""
"0","100","9","0","0","1","0","1","7","323100305","1","90","3","0","1","0","0","","2","0",""
"3000","80","1","0","0","6.54","0","0","3","323100401","1","1","3","0.00017","1","0","1","","1","6.54",""
"3000","100","1","0","0","10","0","0","3","323107101","1","1","3","0.00008","99","0","1","","1","10",""
"3000","0","8","0","0","0","0","0","3","323107102","1","5","3","0","99","0","7","","1","0",""
"0","0","10","0","0","50","0","0","7","323107201","1","0.007","3","90","1","1","20","","2","1",""
"0","0","10","0","0","50","0","0","7","323107202","1","0.007","3","90","1","1","40","","2","1",""
"3000","0","10","0","0","50","0","0","3","323107203","1","0.007","3","90","99","1","21","","1","1",""
"0","323107206","23","0","0","2","0","0","7","323107204","1","0","3","0","1","323107205","599","","2","1",""
"0","0","16","0","0","0","0","0","7","323107205","1","0","3","0","1","0","4","","2","50",""
"0","0","16","0","0","0","0","0","7","323107206","1","0","3","0","1","0","4","","2","1000",""
"3000","100","1","0","0","6","0","0","3","323107207","1","1","3","0.00004","99","0","1","","1","6",""
"0","0","72","0","0","0","0","0","7","323107301","1","90","3","0","1","0","1","","2","75",""
"0","0","72","0","0","0","0","0","7","323107302","1","90","3","0","1","0","2","","2","75",""
"0","0","10","0","0","600","0","0","7","323107303","1","0","3","90","1","1","10","","2","2",""
"0","0","8","0","0","0","0","0","7","323107304","1","90","3","0","1","0","2","","2","2",""
"0","100","9","0","0","1","0","1","7","323107305","1","90","3","0","1","0","0","","2","0",""
"3000","100","1","0","0","36","0","0","3","323107401","1","1","3","0.00034","1","0","1","","1","36",""
"3000","100","1","0","0","2","0","0","3","323200101","1","1","6","0.00006","99","0","2","","1","2",""
"3000","0","10","0","0","10","0","0","3","323200102","1","0.0004","6","90","99","1","111","","1","2",""
"3000","0","10","0","0","10","0","0","3","323200103","1","0.0004","6","90","99","1","121","","1","2",""
"3000","0","7","0","0","0","0","0","3","323200201","1","0","3","0","1","0","4","","1","0",""
"310","100","1","0","0","16","0","0","3","323200202","1","1","2","0.00072","99","0","2","","1","16",""
"310","0","10","0","0","0","0","0","3","323200203","1","0.01","2","12","99","1","41","","1","1",""
"3000","0","7","0","0","0","0","0","3","323200301","1","0","3","0","1","0","4","","1","0",""
"310","100","1","0","0","16","0","0","3","323200302","1","1","2","0.00072","99","0","2","","1","16",""
"3000","100","1","0","0","4.6","0","0","3","323201101","1","1","6","0.00005","99","0","2","","1","4.6",""
"3000","0","10","0","0","20","0","0","3","323201102","1","0.0008","6","90","99","1","111","","1","2",""
"3000","0","10","0","0","20","0","0","3","323201103","1","0.0008","6","90","99","1","121","","1","2",""
"3000","0","7","0","0","0","0","0","3","323201201","1","0","3","0","1","0","4","","1","0",""
"310","100","1","0","0","39.7","0","0","3","323201202","1","0","2","0.00057","99","0","2","","1","39.7",""
"310","0","10","0","0","0","0","0","3","323201203","1","0.01","2","12","99","1","41","","1","1",""
"310","323201205","28","0","0","0","0","0","3","323201204","1","0","2","0","99","0","701","","1","0",""
"310","100","46","0","0","0.001","0","0","3","323201205","1","0","2","0","99","2","1","","1","60",""
"3000","0","7","0","0","0","0","0","3","323201301","1","0","3","0","1","0","4","","1","0",""
"310","100","1","0","0","39.7","0","0","3","323201302","1","0","2","0.00057","99","0","2","","1","39.7",""
"3000","80","1","0","0","1.25","0","0","3","323300101","1","1","3","0.00004","99","0","1","","1","1.25",""
"3000","80","1","0","0","1.25","0","0","3","323300102","1","1","3","0.00004","99","0","2","","1","1.25",""
"3000","100","9","0","0","0.1","0","0","3","323300103","1","8.5","3","0","99","0","2","","1","0",""
"3000","80","1","0","0","6.84","0","0","3","323300201","1","1","3","0.0003","2","0","2","","1","6.84",""
"3000","100","9","0","0","0.1","0","0","3","323300202","1","8.5","3","0","2","0","2","","1","0",""
"0","0","17","0","0","0","0","0","7","323300301","1","30","1","0","1","0","7","","2","100",""
"0","0","10","0","0","0","0","0","7","323300302","1","0.01","1","90","1","0","30","","2","2",""
"0","0","8","0","0","0","0","0","7","323300303","1","90","1","0","1","0","2","","2","3",""
"0","0","22","0","0","0","0","0","7","323300304","1","0","1","0","1","32330002","1","","2","90",""
"3000","80","1","0","0","9.26","0","0","3","323300401","1","1","3","0.00041","1","0","1","","1","9.26",""
"3000","80","1","0","0","9.26","0","0","3","323300501","1","1","3","0.00041","1","0","1","","1","9.26",""
"3000","80","1","0","0","9.26","0","0","3","323300502","1","1","3","0.00041","1","0","2","","1","9.26",""
"3000","80","1","2","9999999","0","0","0","38","323302101","1","0","9","0","3","0","1","","1","9999999",""
"3000","80","1","2","9999999","0","0","0","38","323302102","1","0","9","0","3","0","2","","1","9999999",""
"0","0","13","0","0","0","0","0","7","323302103","1","100","1","0","1","0","1","","2","90",""
"0","0","17","0","0","0","0","0","7","323302301","1","90","1","0","1","0","7","","2","100",""
"0","0","16","0","0","0","0","0","7","323302302","1","0","1","0","1","0","4","","2","1000",""
"3000","0","10","0","0","0","0","0","7","323302303","1","0.05","3","90","1","0","10","","2","2",""
"3000","0","10","0","0","0","0","0","7","323302304","1","0.05","3","90","1","0","30","","2","2",""
"3000","0","8","0","0","0","0","0","7","323302305","1","90","3","0","1","0","2","","2","3",""
"0","0","22","0","0","0","0","0","7","323302306","1","0","1","0","1","32330002","1","","2","180",""
"3000","0","10","0","0","0","0","0","38","323302307","1","1","6","90","2","0","10","","1","2",""
"3000","0","10","0","0","0","0","0","38","323302308","1","1","6","90","2","0","30","","1","2",""
"3000","0","8","0","0","0","0","0","38","323302309","1","90","6","0","2","0","2","","1","3",""
"3000","323400103","28","0","0","2","0","0","7","323400101","1","0","3","0","1","323400102","1900","","2","1",""
"3000","80","46","0","0","0.002","0","0","3","323400102","1","0","3","0","99","2","1","","1","48",""
"3000","80","46","0","0","0.0005","0","0","3","323400103","1","0","3","0","99","2","1","","1","25",""
"3000","0","6","0","0","20","0","0","3","323400201","1","20","3","0","99","0","1","","2","0",""
"3000","0","6","0","0","20","0","0","3","323400202","1","20","3","0","99","0","2","","2","0",""
"3000","0","10","0","0","50","0","0","3","323400203","1","0","3","20","99","1","10","","2","2",""
"3000","0","10","0","0","50","0","0","3","323400204","1","0","3","20","99","1","30","","2","2",""
"3000","0","10","0","0","0","0","0","3","323400205","1","0.005","3","20","99","1","20","","2","1",""
"3000","0","10","0","0","0","0","0","3","323400206","1","0.005","3","20","99","1","40","","2","1",""
"3000","0","16","0","0","0","0","0","3","323400207","1","0","3","0","99","0","4","","2","300",""
"3000","0","8","0","0","0","0","0","3","323400208","1","20","3","0","99","0","2","","2","2",""
"3000","0","8","0","0","0","0","0","38","323400301","1","8","3","0","1","0","5","","1","0",""
"3000","0","16","0","0","0.01","0","0","38","323400302","1","0","3","0","1","0","2","","1","0",""
"3000","0","20","0","0","0","0","0","38","323400303","1","0","3","0","1","0","1","","1","8",""
"3000","80","1","0","0","1.98","0","0","3","323400401","1","1","3","0.00003","1","0","2","","1","1.98",""
"3000","323400502","23","0","0","2","0","0","34","323400501","1","0","3","0","99","0","951","","2","1",""
"3000","0","71","0","0","0","0","180","34","323400502","1","10000","3","0","99","142","1","","2","2",""
"3000","323500105","23","0","0","1","0","0","3","323500101","1","0","3","0","99","323500103","1504","","1","1",""
"3000","0","26","0","0","0.002","0","0","7","323500102","1","0","3","0","99","1","323500103","","2","7",""
"3000","100","46","0","0","0","0","0","3","323500103","1","0","3","0","99","2","1","","1","50",""
"3000","0","26","0","0","0.002","0","0","7","323500104","1","0","3","0","99","1","323500105","","2","7",""
"3000","100","46","0","0","0","0","0","3","323500105","1","0","3","0","99","2","1","","1","30",""
"3000","80","1","0","0","8","0","0","3","323500201","1","1","3","0.00025","99","0","1","","1","8",""
"3000","0","26","0","0","0.00015","0","0","7","323500202","1","0","3","0","99","3","323500203","","2","8",""
"3000","0","8","0","0","0","0","0","3","323500203","1","1","3","0","99","0","4","","1","0",""
"3000","80","1","0","0","17.24","0","0","3","323500301","1","1","3","0.00055","1","0","1","","1","17.24",""
"3000","0","17","0","0","0","0","0","7","323500401","1","33","3","0","1","0","3","","2","100",""
"3000","0","10","0","0","50","0","0","7","323500402","1","0","3","90","1","0","10","","2","2",""
"3000","0","10","0","0","50","0","0","7","323500403","1","0","3","90","1","0","30","","2","2",""
"0","0","17","0","0","0","0","0","7","323500501","1","90","3","0","1","0","7","","2","100",""
"3000","0","105","0","0","0","0","0","7","323500502","1","0","6","0","1","149","1","","3","90",""
"3000","0","83","0","0","0","0","0","3","323500503","1","90","6","0","99","0","1","","3","0.25",""
"250","1","15","0","-2000","0","1","0","7","323500504","2","0","1","0","1","501011011","2","","2","0",""
"3000","0","35","0","0","153","0","0","3","323500505","1","90","6","1","99","0","0","","3","1",""
"3000","0","26","0","0","200","0","0","7","323600101","1","0","3","0","1","1","323600103","","2","10",""
"3000","100","1","0","0","2","0","0","3","323600102","1","1","3","0","99","0","1","","1","2",""
"3000","100","1","0","0","2","0","0","3","323600103","1","1","3","0","99","0","2","","1","2",""
"3000","0","8","0","0","0","0","0","3","323600104","1","2","3","0","99","0","3","","1","0",""
"3000","0","26","0","0","100","0","0","7","323600201","1","0","3","0","1","1","323600202","","2","10",""
"3000","100","1","0","0","1","0","0","3","323600202","1","1","3","0","3","0","2","","1","1",""
"3000","100","1","0","0","16","0","0","3","323600301","1","1","3","0.00016","1","0","1","","1","16",""
"3000","0","26","0","0","400","0","0","7","323601101","1","0","3","0","1","1","323601103","","2","10",""
"3000","100","1","0","0","2","0","0","3","323601102","1","1","3","0","99","0","1","","1","2",""
"3000","100","1","0","0","2","0","0","3","323601103","1","1","3","0","99","0","2","","1","2",""
"3000","0","8","0","0","0","0","0","3","323601104","1","1.5","3","0","99","0","3","","1","0",""
"3000","0","27","0","0","0.0025","0","0","7","323601105","1","0","3","0","1","3","323601104","","2","10",""
"3000","0","26","0","0","100","0","0","7","323601201","1","0","3","0","1","1","323601202","","2","10",""
"3000","100","1","0","0","1","0","0","3","323601202","1","1","3","0","3","0","2","","1","1",""
"3000","100","1","0","0","16","0","0","3","323601301","1","1","3","0.00016","1","0","1","","1","16",""
"3000","0","26","0","0","400","0","0","7","323602101","1","0","3","0","1","1","323602103","","2","10",""
"3000","100","1","0","0","2","0","0","3","323602102","1","1","3","0","99","0","1","","1","2",""
"3000","100","1","0","0","2","0","0","3","323602103","1","1","3","0","99","0","2","","1","2",""
"3000","0","8","0","0","0","0","0","3","323602104","1","1.5","3","0","99","0","3","","1","0",""
"3000","0","27","0","0","0.0025","0","0","7","323602105","1","0","3","0","1","3","323602104","","2","10",""
"3000","100","1","0","999999","0","0","0","3","323602201","1","2.5","3","0","3","0","2","","1","20000",""
"3000","100","1","0","0","36","0","0","3","323602301","1","1","3","0.00032","1","0","1","","1","36",""
"3000","100","1","0","0","2.6","0","0","3","323700101","1","1","3","0.00006","99","2","2","","1","2.6",""
"3000","0","26","0","0","2500","0","0","3","323700102","1","0","3","0","99","2","323700103","","1","6",""
"-1","0","4","0","0","0","0","0","7","323700103","1","0","3","0","1","0","2","","2","1",""
"3000","100","1","0","0","2.6","0","0","3","323700201","1","1","3","0.00006","99","0","2","","1","2.6",""
"3000","0","8","0","0","0","0","0","3","323700202","1","4","3","0","3","0","3","","1","0",""
"-1","0","48","0","0","0","90","0","7","323700301","1","0","3","0","1","4","2","","2","40",""
"3000","100","1","0","0","24","0","0","3","323700401","1","1","3","0.00034","1","0","2","","1","24",""
"3000","0","26","0","0","0.00025","0","0","7","323800101","1","0","3","0","1","1","323800102","","2","7",""
"3000","80","46","0","0","0","0","0","3","323800102","1","0","3","0","99","1","2","","1","25",""
"3000","0","26","0","0","0.00025","0","0","7","323800103","1","0","3","0","1","1","323800104","","2","8",""
"3000","80","46","0","0","0","0","0","3","323800104","1","0","3","0","99","2","2","","1","25",""
"3000","0","23","0","0","0","0","0","3","323800105","1","0","3","0","99","323800106","940","","1","0",""
"3000","0","49","0","0","0","0","0","3","323800106","1","0","3","0","99","0","1","","1","100",""
"3000","80","1","0","0","80","0","0","3","323800201","1","8","2","0","1","0","3","","1","80",""
"3000","0","7","0","0","0","0","0","3","323800202","1","0","2","0","1","0","4","","1","0",""
"200","80","1","0","0","20","0","0","3","323800203","1","1.8","2","0","99","0","2","","1","20",""
"200","0","8","0","0","0","0","0","3","323800204","1","180","2","0","99","1","10","","1","0",""
"2160","80","1","0","0","5","0","0","3","323800301","1","0.6","3","0","99","0","1","","1","5",""
"2160","80","1","0","0","5","0","0","3","323800302","1","0.6","3","0","99","0","2","","1","5",""
"3000","80","1","0","99999","0.6","0","0","3","323900101","1","1","1","0.0001","1","0","2","","1","60",""
"3000","0","26","0","0","0.225","0","0","3","323900102","1","0","1","0","1","2","323900103","","2","6",""
"3000","1","10","0","1","15","0","0","7","323900103","1","0.3","1","90","1","1","30","","2","1",""
"3000","0","49","0","0","0","0","0","3","323900104","1","0","1","0","1","0","10","","1","100",""
"3000","0","28","0","0","0","0","0","7","323900105","1","0","1","0","1","323900106","1000","","2","1",""
"3000","1","10","0","1","300","0","0","7","323900106","1","0","1","90","1","1","30","","2","2",""
"3000","80","1","0","0","0.9","0","0","3","323900201","1","1.5","3","0.0003","99","0","2","","1","90",""
"3000","0","8","0","0","0","0","0","3","323900202","1","1","3","0","99","0","4","","1","0",""
"3000","80","1","0","0","5","0","0","3","323900301","1","1.5","3","0.00015","99","0","2","","1","60",""
"3000","0","23","0","0","2","0","0","3","323900302","1","0","3","0","99","323900303","960","","1","1",""
"3000","0","8","0","0","0","0","0","3","323900303","1","3","3","0","99","0","4","","1","0",""
"3000","323900306","23","0","0","4","0","0","3","323900304","1","0","3","0","99","323900305","1504","","1","3",""
"3000","80","1","0","0","0.9","0","0","3","323900305","1","1.5","3","0.0009","99","0","2","","1","90",""
"3000","80","1","0","0","0.6","0","0","3","323900306","1","1.5","3","0.0006","99","0","2","","1","60",""
"3000","0","10","0","0","15","0","0","7","323900401","1","0","1","90","1","1","30","","2","2",""
"3000","0","16","0","0","0","0","0","7","323900402","1","0","1","0","1","0","4","","2","200",""
"3000","80","1","0","0","0.6","0","0","3","323900501","1","1.5","3","0.0006","1","0","2","","1","60",""
"3000","80","1","0","0","2.4","0","0","3","324000101","1","1.5","3","0.00015","99","0","1","","1","2.4",""
"3000","0","8","0","0","0","0","0","3","324000102","1","2","3","0","99","0","7","","1","0",""
"3000","0","7","0","0","0","0","0","3","324000201","1","0","2","0","1","0","4","","1","0",""
"150","80","1","0","0","1.5","0","0","3","324000202","1","1","2","0.00015","99","0","1","","1","60",""
"3000","80","1","0","0","0.6","0","0","38","324000301","1","3.5","3","0.0005","1","0","1","","1","60",""
"3000","0","26","0","0","0.3","0","0","38","324000302","1","0","3","0","1","2","324000304","","1","7",""
"3000","0","26","0","0","0.3","0","0","38","324000303","1","0","3","0","1","2","324000305","","1","8",""
"3000","0","10","0","0","0","0","0","7","324000304","1","0","3","20","1","1","10","","2","1",""
"3000","0","10","0","0","0","0","0","7","324000305","1","0","3","20","1","1","10","","2","1",""
"3000","0","10","0","0","100","0","0","38","324000306","1","0","3","20","1","1","11","","1","3",""
"3000","0","10","0","0","100","0","0","38","324000307","1","0","3","20","1","1","31","","1","3",""
"3000","0","8","0","0","0","0","0","38","324000308","1","2","3","0","1","0","5","","1","0",""
