e481cfd87426479cd75d9a59211c37dd7aea0b6b2a46f7aeaa3848e36ef29ca1,5b0a45d667cbaa487e8997a8e6924780677ae2f63f8e55cb5a99050b7fe4b47d,77b88a4ec6823f30ff5c39a8e0cc29dbe99d63efd1bcb5af1962842e2f53f19c,09b0433d2970ec290c8672393bed662960d442f7ee09623ef7fc7a1d344e043f,2956842b61c2e007c7aa41c35e66c9822cd8fe281d1c9ed93142b8feeabf8ad7,9938a7261e059cd12a4d824f64a393a2d4dcb6bce6a000d693ef5c2568f0a66c,19c484ce500a1240214df946652fa3c2f651df7a92ead555a4964604c0df0128,486b37b9aa9a77ac33e41e24affddeb316a5de3583e5758872c2217f4d22fb2f,8e113cf074c1ab2169cdab05c5e04bc8db1fdccd6f242d98ea4476df70d55e8e,b69129c8732e56cc0bb8d8d9315f29a7e23f348fd7003400da43e4493774449f,ea479ff9a77d17db412c2bb15c2afc48bd93d6e7ece859f32e468cb9d270917e,fc50b376250d38f42d47ebd27a95ef03ed6cb600474755b65fda7cc364ab2ae7
"20039022","117001","3","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070427"
"20039023","117001","3","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070447"
"20039024","117001","3","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070427"
"20039025","104901","4","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070408"
"20039026","117101","4","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070428"
"20039027","117101","4","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070448"
"20039028","117101","4","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070428"
"20039029","102701","5","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070409"
"20039030","117001","5","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070429"
"20039031","117001","5","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070449"
"20039032","117001","5","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070429"
"20039033","102701","6","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070410"
"20039034","117001","6","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070430"
"20039035","117001","6","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070450"
"20039036","117001","6","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070430"
"20039037","102701","7","20039","0","2023/04/17 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5070411"
"20039038","117001","7","20039","1","2023/04/17 15:00:00","0","5070001","1003","0","2030/01/01 14:59:59","5070431"
"20039039","117001","7","20039","1","2023/04/17 15:00:00","0","5070004","1003","0","2030/01/01 14:59:59","5070451"
"20039040","117001","7","20039","1","2023/04/17 15:00:00","0","5070005","1003","0","2030/01/01 14:59:59","5070431"
"20040001","117401","117401","20040","0","2023/05/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5072401"
"20040002","117201","2004003","20040","0","2023/05/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5072402"
"20040006","117201","2","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072406"
"20040007","117301","3","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072407"
"20040008","117401","4","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072408"
"20040009","117301","5","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072409"
"20040010","117201","6","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072410"
"20040011","117201","7","20040","0","2023/05/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5072411"
"20040013","117201","2004003","20040","1","2023/05/16 15:00:00","1","5072004","1002","0","2030/01/01 14:59:59","5072422"
"20040017","117201","2","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072426"
"20040018","117301","3","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072427"
"20040019","117401","4","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072428"
"20040020","117301","5","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072429"
"20040021","117201","6","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072430"
"20040022","117201","7","20040","1","2023/05/16 15:00:00","0","5072004","1003","0","2030/01/01 14:59:59","5072431"
"20040023","117201","2004003","20040","1","2023/05/16 15:00:00","1","5072006","1002","0","2030/01/01 14:59:59","5072442"
"20040027","117201","2","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072446"
"20040028","117301","3","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072447"
"20040029","117401","4","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072448"
"20040030","117301","5","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072449"
"20040031","117201","6","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072450"
"20040032","117201","7","20040","1","2023/05/16 15:00:00","0","5072006","1003","0","2030/01/01 14:59:59","5072451"
"20041001","105101","2004103","20041","0","2023/06/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5074402"
"20041005","105101","2","20041","0","2023/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5074406"
"20041007","105101","4","20041","0","2023/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5074408"
"20041009","105101","6","20041","0","2023/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5074410"
"20041010","105101","7","20041","0","2023/06/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5074411"
"20041011","117501","2004103","20041","1","2023/06/16 15:00:00","1","5074001","1002","0","2030/01/01 14:59:59","5074422"
"20041015","117501","2","20041","1","2023/06/16 15:00:00","0","5074001","1003","0","2030/01/01 14:59:59","5074426"
"20041016","100801","3","20041","1","2023/06/16 15:00:00","0","5074002","1003","0","2030/01/01 14:59:59","5074427"
"20041017","117501","4","20041","1","2023/06/16 15:00:00","0","5074001","1003","0","2030/01/01 14:59:59","5074428"
"20041018","100801","5","20041","1","2023/06/16 15:00:00","0","5074002","1003","0","2030/01/01 14:59:59","5074429"
"20041019","117501","6","20041","1","2023/06/16 15:00:00","0","5074001","1003","0","2030/01/01 14:59:59","5074430"
"20041020","117501","7","20041","1","2023/06/16 15:00:00","0","5074001","1003","0","2030/01/01 14:59:59","5074431"
"20041021","117501","2004103","20041","1","2023/06/16 15:00:00","1","5074003","1002","0","2030/01/01 14:59:59","5074442"
"20041023","117601","3","20041","1","2023/06/16 15:00:00","0","5074003","1003","0","2030/01/01 14:59:59","5074447"
"20041024","117601","5","20041","1","2023/06/16 15:00:00","0","5074003","1003","0","2030/01/01 14:59:59","5074449"
"20041025","117501","7","20041","1","2023/06/16 15:00:00","0","5074003","1003","0","2030/01/01 14:59:59","5074451"
"20042001","117801","117801","20042","0","2023/07/18 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5076401"
"20042002","101701","2004203","20042","0","2023/07/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5076402"
"20042006","101701","2","20042","0","2023/07/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5076406"
"20042007","103001","3","20042","0","2023/07/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5076407"
"20042008","101701","4","20042","0","2023/07/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5076408"
"20042010","101701","6","20042","0","2023/07/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5076410"
"20042011","101701","7","20042","0","2023/07/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5076411"
"20042012","117701","2004203","20042","1","2023/07/18 15:00:00","1","5076002","1002","0","2030/01/01 14:59:59","5076422"
"20042016","117701","2","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076426"
"20042017","117801","3","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076427"
"20042018","117701","4","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076428"
"20042019","117901","5","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076429"
"20042020","117701","6","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076430"
"20042021","117701","7","20042","1","2023/07/18 15:00:00","0","5076002","1003","0","2030/01/01 14:59:59","5076431"
"20042022","117701","2004203","20042","1","2023/07/18 15:00:00","1","5076005","1002","0","2030/01/01 14:59:59","5076442"
"20042026","117701","2","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076446"
"20042027","117801","3","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076447"
"20042028","117701","4","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076448"
"20042029","117901","5","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076449"
"20042030","117701","6","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076450"
"20042031","117701","7","20042","1","2023/07/18 15:00:00","0","5076005","1003","0","2030/01/01 14:59:59","5076451"
"20043004","120101","2","20043","0","2023/08/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5078406"
"20043005","120201","3","20043","1","2023/08/18 15:00:00","0","5078002","1003","0","2030/01/01 14:59:59","5078407"
"20043009","120101","2","20043","1","2023/08/18 15:00:00","0","5078004","1003","0","2030/01/01 14:59:59","5078426"
"20043010","120201","3","20043","1","2023/08/18 15:00:00","0","5078004","1003","0","2030/01/01 14:59:59","5078427"
"20043011","120301","4","20043","1","2023/08/18 15:00:00","0","5078004","1003","0","2030/01/01 14:59:59","5078428"
"20043012","119001","2004303","20043","0","2023/08/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5078442"
"20043016","119001","2","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078446"
"20043017","119101","3","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078447"
"20043018","120001","4","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078448"
"20043019","119001","5","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078449"
"20043020","119101","6","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078450"
"20043021","119001","7","20043","1","2023/08/18 15:00:00","0","5078006","1003","0","2030/01/01 14:59:59","5078451"
"20044001","119201","119201","20044","0","2023/09/19 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5080401"
"20044002","103301","2004403","20044","0","2023/09/19 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5080402"
"20044006","100701","2","20044","0","2023/09/19 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5080406"
"20044007","103301","4","20044","0","2023/09/19 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5080408"
"20044008","100701","6","20044","0","2023/09/19 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5080410"
"20044009","100701","7","20044","0","2023/09/19 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5080411"
"20044010","101101","3","20044","1","2023/09/19 15:00:00","0","5080001","1003","0","2030/01/01 14:59:59","5080407"
"20044011","101101","5","20044","1","2023/09/19 15:00:00","0","5080001","1003","0","2030/01/01 14:59:59","5080409"
"20044012","119201","2004403","20044","1","2023/09/19 15:00:00","1","5080002","1002","0","2030/01/01 14:59:59","5080422"
"20044016","119901","2","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080426"
"20044017","119301","3","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080427"
"20044018","119201","4","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080428"
"20044019","119301","5","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080429"
"20044020","119901","6","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080430"
"20044021","119901","7","20044","1","2023/09/19 15:00:00","0","5080002","1003","0","2030/01/01 14:59:59","5080431"
"20044022","119201","119201","20044","1","2023/09/19 15:00:00","0","5080005","1004","0","2030/01/01 14:59:59","5080421"
"20044023","119201","2004403","20044","1","2023/09/19 15:00:00","1","5080005","1002","0","2030/01/01 14:59:59","5080442"
"20044027","119901","2","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080446"
"20044028","119301","3","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080447"
"20044029","119201","4","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080448"
"20044030","119301","5","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080449"
"20044031","119901","6","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080450"
"20044032","119901","7","20044","1","2023/09/19 15:00:00","0","5080005","1003","0","2030/01/01 14:59:59","5080451"
"20045001","120801","120801","20045","0","2023/10/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5082401"
"20045002","120701","2004503","20045","0","2023/10/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5082402"
"20045003","120701","2004503","20045","1","2023/10/16 15:00:00","1","5082002","1002","0","2030/01/01 14:59:59","5082422"
"20045004","120701","2004503","20045","1","2023/10/16 15:00:00","1","5082004","1002","0","2030/01/01 14:59:59","5082442"
"20045005","120701","2004503","20045","1","2023/10/16 15:00:00","1","5082005","1002","0","2030/01/01 14:59:59","5082402"
"20045018","120701","2","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082406"
"20045019","120701","2","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082426"
"20045020","120701","2","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082446"
"20045021","120701","2","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082406"
"20045022","120801","3","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082407"
"20045023","120801","3","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082427"
"20045024","120801","3","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082447"
"20045025","120801","3","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082407"
"20045026","120902","4","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082408"
"20045027","120902","4","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082428"
"20045028","120902","4","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082448"
"20045029","120902","4","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082408"
"20045030","120701","5","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082409"
"20045031","120701","5","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082429"
"20045032","120701","5","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082449"
"20045033","120701","5","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082409"
"20045034","120801","6","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082410"
"20045035","120801","6","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082430"
"20045036","120801","6","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082450"
"20045037","120801","6","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082410"
"20045038","120801","7","20045","0","2023/10/16 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5082411"
"20045039","120801","7","20045","1","2023/10/16 15:00:00","0","5082002","1003","0","2030/01/01 14:59:59","5082431"
"20045040","120801","7","20045","1","2023/10/16 15:00:00","0","5082004","1003","0","2030/01/01 14:59:59","5082451"
"20045041","120801","7","20045","1","2023/10/16 15:00:00","0","5082005","1003","0","2030/01/01 14:59:59","5082411"
"20046001","106401","2004603","20046","0","2023/11/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5084402"
"20046005","106001","2","20046","1","2023/11/16 15:00:00","0","5084003","1003","0","2030/01/01 14:59:59","5084406"
"20046006","105901","3","20046","1","2023/11/16 15:00:00","0","5084003","1003","0","2030/01/01 14:59:59","5084407"
"20046007","106401","4","20046","1","2023/11/16 15:00:00","0","5084003","1003","0","2030/01/01 14:59:59","5084408"
"20046008","106401","2004603","20046","1","2023/11/16 15:00:00","1","5084003","1002","0","2030/01/01 14:59:59","5084422"
"20047001","121201","121201","20047","0","2023/11/16 15:00:00","0","0","1004","0","2030/01/01 14:59:59","5085401"
"20047002","121201","2004703","20047","0","2023/11/16 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5085402"
"20047006","121001","2","20047","1","2023/11/16 15:00:00","0","5085005","1003","0","2030/01/01 14:59:59","5085406"
"20047007","121101","3","20047","1","2023/11/16 15:00:00","0","5085005","1003","0","2030/01/01 14:59:59","5085407"
"20047008","121201","4","20047","1","2023/11/16 15:00:00","0","5085005","1003","0","2030/01/01 14:59:59","5085408"
"20047009","121001","5","20047","1","2023/11/16 15:00:00","0","5085005","1003","0","2030/01/01 14:59:59","5085411"
"20047010","121201","2004703","20047","1","2023/11/16 15:00:00","1","5085004","1002","0","2030/01/01 14:59:59","5085422"
"20047014","121201","2004703","20047","1","2023/11/16 15:00:00","1","5085005","1002","0","2030/01/01 14:59:59","5085442"
"20048001","105001","2004803","20048","0","2023/12/18 15:00:00","1","0","1002","0","2030/01/01 14:59:59","5088402"
"20048002","121401","2004803","20048","1","2023/12/18 15:00:00","1","5088003","1002","0","2030/01/01 14:59:59","5088422"
"20048003","121401","2004803","20048","1","2023/12/18 15:00:00","1","5088005","1002","0","2030/01/01 14:59:59","5088442"
"20048013","105001","2","20048","0","2023/12/18 15:00:00","0","0","1003","0","2030/01/01 14:59:59","5088406"
