4d39914288e0a1a2e63efa51b2a2835717f8bd45caff23e1632a2460a3b6a3c4,79a79405817cdbd31a2f04c13b8c9b8ed2a1072cf23342f62c405b83164acd5b,8215dc52e11f1c352c17f0aa136fc3a8c7ad5c1782fdcd688cf372de9342acdf,5f3fcd71532ae4fee012072ca95b7e124fbc2e74ca86b63d1a36c19ef5fe027d,80fbb56a28d0cb854076f0a1d148ad88a1ec0c6fd2f9dd80c70af7577a4de3d5,7db8b19c3e49f6a34138584a588b867579135ed14360bd9abcc1752a3a54b492,ead0f6999a64663d27eea81ec5b43cee6b177daad9795c2f2815d5a421a64bbe,f51465341dbf02b59b4f21553ea5bf9a0b451ec45eadc2538d16f66ca182fcf5,f5be549b4755ccdaedf33772bee660864762ca20b06ebed6c2165357bb18c5c2,69aec0c591b78dfacc136d5475fc06ce2cca2e7fcdd5c0402b6606be89e403ab,f9f2509ca184ea8a7fba0da140a9d1ac09151e5bb38ab4d53202d7fd44732a66,2a15a94924b769e629b2888d0f1106d05d4c18f2c1a82f97bba24633208843e9,efef0dbd150bc7e3203f81287e37a51555a2907d8602e0ecabb4d18160831ab4,fa0a2feec9fad3afbde371dd853fe9c7a7a3929a75c3b1b3891b6236902b03ab,95c13a72ec45884b36324f0199ec901b3217e99e49a4513967dcad978b818981,6023ab2ba89b8d4c47456401a52d9a14bc45c82831eaf5f815e887b412f2e027,d9f1fa505426349883d71ec4c3c9787aada6a54afec0b1a7c883b8a05742d993,8df1fd54929d1a47f03b859d5561e9e023463997942afb8abe82c04d2c89c8a2,58dc2fe0fe01c4becbb4a2492af1646c4b20961a640ebab8f6644289e8a57073
"102","0","1280","0","0","534","12","0","0","5795","16","34","37","0","105","129801","5613","43","48"
"102","0","1280","0","0","647","12","0","0","5945","17","39","37","0","115","129801","6339","43","52"
"102","0","1280","0","0","805","12","0","0","5995","18","41","37","0","118","129801","7174","43","57"
"102","0","1280","0","0","966","12","0","0","6090","19","41","37","0","127","129801","8080","43","64"
"102","0","1280","0","0","1149","12","0","0","6285","20","46","37","0","140","129801","9057","43","69"
"102","0","1280","0","0","1362","12","0","0","6475","21","51","37","0","146","129801","10155","43","74"
"102","0","1280","0","0","1548","12","0","0","6565","22","56","37","0","157","129801","11432","43","80"
"102","0","1280","0","0","1693","12","0","0","6655","23","56","37","0","167","129801","12876","43","88"
"102","0","1280","0","0","1807","12","0","0","7310","24","56","37","0","172","129801","14452","43","88"
"102","0","1280","0","0","1910","12","0","0","7390","25","56","37","0","178","129801","16206","43","97"
"102","0","1280","0","0","1977","12","0","0","7840","26","56","37","0","184","129801","18086","43","106"
"102","0","1280","0","0","2019","12","0","0","8300","27","56","37","0","189","129801","20104","43","113"
"102","0","1280","0","0","2050","12","0","0","8450","28","56","37","0","194","129801","22302","43","118"
"102","0","1280","0","0","2083","12","0","0","8920","29","56","37","0","199","129801","24628","43","123"
"102","0","1280","0","0","2118","12","0","0","9070","30","56","37","0","204","129801","27138","43","128"
"102","0","1280","0","0","2153","12","0","0","9745","31","56","37","0","204","129801","29749","43","128"
"102","0","1280","0","0","2188","12","0","0","9905","32","56","37","0","210","129801","32470","43","134"
"102","0","1280","0","0","2222","12","0","0","10445","33","56","37","0","216","129801","35295","43","140"
"102","0","1280","0","0","2255","12","0","0","10625","34","56","37","0","222","129801","38310","43","146"
"102","0","1280","0","0","2288","12","0","0","11175","35","56","37","0","228","129801","41431","43","152"
"102","0","1280","0","0","2321","12","0","0","11355","36","56","37","0","235","129801","44695","43","159"
"102","0","1280","0","0","2354","12","0","0","11955","37","56","37","0","242","129801","48023","43","166"
"0","0","50","0","0","0","0","0","0","15","2","0","0","0","3","129901","32","0","0"
"0","0","100","0","0","0","0","0","0","105","3","0","0","0","5","129901","109","0","0"
"10","0","160","0","0","0","0","0","0","255","4","0","0","0","6","129901","256","0","1"
"30","0","160","0","0","0","0","0","0","500","5","0","0","0","9","129901","473","10","2"
"30","0","340","0","0","0","0","0","0","825","6","0","0","0","17","129901","763","10","4"
"30","0","810","0","0","0","0","0","0","1205","7","0","0","0","23","129901","1102","10","6"
"30","0","1045","0","0","0","0","0","0","1795","8","0","0","0","35","129901","1462","10","8"
"55","0","1045","0","0","10","0","0","0","2115","9","0","5","0","44","129901","1909","10","10"
"55","0","1045","0","0","50","0","0","0","2265","10","0","10","0","51","129901","2411","20","16"
"55","0","1045","0","2","88","2","0","0","2425","11","11","10","0","55","129901","2933","30","21"
"55","0","1045","0","2","130","4","0","0","2795","12","22","16","0","61","129901","3463","30","25"
"80","0","1045","0","2","185","6","0","0","2985","13","33","19","0","69","129901","4011","30","31"
"105","0","1145","0","2","266","6","0","0","3045","14","33","22","0","74","129901","4652","30","35"
"105","0","1245","0","2","354","6","0","0","3105","15","33","22","0","79","129901","5345","30","40"
"105","0","1345","0","2","432","6","0","0","3105","16","36","22","0","87","129901","6078","30","43"
"105","0","1345","0","2","510","6","0","0","3355","17","39","22","0","93","129901","6833","30","48"
"105","0","1345","0","2","617","6","0","0","3605","18","39","22","0","96","129901","7679","30","53"
"105","0","1345","0","2","715","6","0","0","3900","19","39","22","0","105","129901","8595","30","60"
"114","0","1345","0","2","796","6","0","0","4095","20","39","22","0","118","129901","9632","30","65"
"123","0","1345","0","2","891","6","0","0","4285","21","39","22","0","137","129901","10642","30","75"
"123","0","1345","0","2","975","6","0","0","4630","22","39","22","0","149","129901","11857","30","86"
"123","0","1345","0","2","1041","6","0","0","5215","23","39","22","0","154","129901","13310","30","94"
"123","0","1345","0","2","1095","6","0","0","6395","24","39","22","0","154","129901","14882","30","94"
"123","0","1345","0","2","1170","6","0","0","6775","25","39","22","0","165","129901","16567","30","108"
"123","0","1345","0","2","1211","6","0","0","7265","26","39","22","0","182","129901","18290","30","131"
"123","0","1345","0","2","1229","6","0","0","7855","27","39","22","0","187","129901","20305","30","138"
"123","0","1345","0","2","1259","6","0","0","8155","28","39","22","0","196","129901","22445","30","147"
"123","0","1345","0","2","1293","6","0","0","8675","29","39","22","0","210","129901","24629","30","161"
"123","0","1345","0","2","1331","6","0","0","8975","30","39","22","0","220","129901","27071","30","171"
"123","0","1345","0","2","1366","6","0","0","9700","31","39","22","0","230","129901","29527","30","181"
"123","0","1345","0","2","1395","6","0","0","10625","32","39","22","0","230","129901","32225","30","181"
"123","0","1345","0","2","1423","6","0","0","11495","33","39","22","0","236","129901","35015","30","187"
"123","0","1345","0","2","1447","6","0","0","12265","34","39","22","0","248","129901","37869","30","199"
"123","0","1345","0","2","1471","6","0","0","13035","35","39","22","0","260","129901","40852","30","211"
"123","0","1345","0","2","1495","6","0","0","13805","36","39","22","0","273","129901","43934","30","224"
"123","0","1345","0","2","1519","6","0","0","14625","37","39","22","0","287","129901","47111","30","238"
"0","0","125","0","0","0","0","0","0","80","2","0","0","0","3","130001","16","0","0"
"0","0","175","0","1","0","0","0","0","370","3","0","0","0","6","130001","56","0","1"
"0","0","200","0","1","0","0","0","0","965","4","0","0","0","14","130001","130","0","3"
"0","0","200","0","1","0","0","0","0","1850","5","0","0","0","25","130001","230","0","10"
"0","0","200","0","5","0","0","0","0","3075","6","0","0","0","39","130001","340","0","18"
"0","0","200","0","5","0","0","0","0","4280","7","0","0","0","57","130001","525","0","28"
"15","0","200","0","5","0","0","0","0","5830","8","0","0","0","81","130001","649","0","46"
"30","0","200","0","10","10","0","0","10","7010","9","0","9","0","98","130001","842","15","60"
"55","0","200","0","10","30","2","0","20","7980","10","0","18","0","120","130001","1092","15","77"
"55","0","200","0","10","50","5","0","20","8990","11","3","18","0","147","130001","1327","25","102"
"55","0","300","0","15","60","5","0","20","9730","12","9","21","0","169","130001","1617","45","121"
"63","0","400","0","15","70","5","0","20","10410","13","12","24","0","205","130001","1914","47","145"
"71","3","400","0","15","74","5","0","20","10900","14","12","24","0","245","130001","2208","49","177"
"71","5","500","0","15","88","5","0","20","11270","15","12","24","0","284","130001","2529","49","214"
"83","5","650","0","15","112","5","0","20","11560","16","12","24","0","323","130001","2875","49","254"
"83","5","700","0","18","142","5","0","20","11985","17","12","24","0","371","130001","3195","49","296"
"83","5","700","0","21","179","5","0","20","12545","18","12","24","0","424","130001","3553","49","338"
"98","5","795","0","21","220","5","0","20","13170","19","12","24","0","481","130001","3960","49","386"
"133","5","890","0","21","258","5","0","20","13680","20","12","24","0","542","130001","4411","49","440"
"173","5","890","0","21","294","5","0","20","14295","21","12","24","0","607","130001","4914","49","497"
"213","5","890","0","21","328","5","0","20","15400","22","12","24","0","679","130001","5463","49","563"
"233","5","890","0","21","358","5","0","20","16740","23","12","24","0","764","130001","6030","49","644"
"233","5","890","0","21","390","5","0","20","17840","24","12","24","0","862","130001","6646","49","733"
"233","5","890","0","21","420","5","0","20","18735","25","12","24","0","946","130001","7562","49","813"
"233","5","890","0","21","435","5","0","20","20310","26","12","24","0","1004","130001","8779","49","874"
"233","5","890","0","21","441","5","0","20","22555","27","12","24","0","1062","130001","10040","49","934"
"233","5","890","0","21","447","5","0","20","24965","28","12","24","0","1122","130001","11392","49","996"
"233","5","890","0","21","453","5","0","20","27545","29","12","24","0","1195","130001","12769","49","1069"
"233","5","890","0","21","459","5","0","20","30095","30","12","24","0","1286","130001","14114","49","1160"
"233","5","890","0","21","474","5","0","20","32545","31","12","24","0","1374","130001","15605","49","1248"
"233","5","890","0","21","498","5","0","20","34990","32","12","24","0","1459","130001","17232","49","1333"
"233","5","890","0","21","513","5","0","20","38305","33","12","24","0","1535","130001","18950","49","1409"
"233","5","890","0","21","519","5","0","20","42390","34","12","24","0","1617","130001","20690","49","1491"
"233","5","890","0","21","533","5","0","20","46360","35","12","24","0","1711","130001","22498","49","1585"
"233","5","890","0","21","555","5","0","20","50310","36","12","24","0","1802","130001","24444","49","1676"
"233","5","890","0","21","577","5","0","20","54505","37","12","24","0","1895","130001","26452","49","1769"
"0","0","50","0","0","0","0","0","0","15","2","0","0","0","3","130101","32","0","0"
"0","0","100","0","0","0","0","0","0","105","3","0","0","0","5","130101","109","0","0"
"10","0","160","0","0","0","0","0","0","255","4","0","0","0","6","130101","256","0","1"
"30","0","160","0","0","0","0","0","0","500","5","0","0","0","9","130101","473","10","2"
"30","0","340","0","0","0","0","0","0","825","6","0","0","0","17","130101","763","10","4"
"30","0","810","0","0","0","0","0","0","1205","7","0","0","0","23","130101","1102","10","6"
"30","0","1045","0","0","0","0","0","0","1795","8","0","0","0","35","130101","1462","10","8"
"55","0","1045","0","0","10","0","0","0","2115","9","0","5","0","44","130101","1909","10","10"
"55","0","1045","0","0","50","0","0","0","2265","10","0","10","0","51","130101","2411","20","16"
"55","0","1045","0","2","88","2","0","0","2425","11","11","10","0","55","130101","2933","30","21"
"55","0","1045","0","2","130","4","0","0","2795","12","22","16","0","61","130101","3463","30","25"
"80","0","1045","0","2","185","6","0","0","2985","13","33","19","0","69","130101","4011","30","31"
"105","0","1145","0","2","266","6","0","0","3045","14","33","22","0","74","130101","4652","30","35"
"105","0","1245","0","2","354","6","0","0","3105","15","33","22","0","79","130101","5345","30","40"
"105","0","1345","0","2","432","6","0","0","3105","16","36","22","0","87","130101","6078","30","43"
"105","0","1345","0","2","510","6","0","0","3355","17","39","22","0","93","130101","6833","30","48"
"105","0","1345","0","2","617","6","0","0","3605","18","39","22","0","96","130101","7679","30","53"
"105","0","1345","0","2","715","6","0","0","3900","19","39","22","0","105","130101","8595","30","60"
"114","0","1345","0","2","796","6","0","0","4095","20","39","22","0","118","130101","9632","30","65"
"123","0","1345","0","2","891","6","0","0","4285","21","39","22","0","137","130101","10642","30","75"
"123","0","1345","0","2","975","6","0","0","4630","22","39","22","0","149","130101","11857","30","86"
"123","0","1345","0","2","1041","6","0","0","5215","23","39","22","0","154","130101","13310","30","94"
"123","0","1345","0","2","1095","6","0","0","6395","24","39","22","0","154","130101","14882","30","94"
"123","0","1345","0","2","1170","6","0","0","6775","25","39","22","0","165","130101","16567","30","108"
"123","0","1345","0","2","1211","6","0","0","7265","26","39","22","0","182","130101","18290","30","131"
"123","0","1345","0","2","1229","6","0","0","7855","27","39","22","0","187","130101","20305","30","138"
"123","0","1345","0","2","1259","6","0","0","8155","28","39","22","0","196","130101","22445","30","147"
"123","0","1345","0","2","1293","6","0","0","8675","29","39","22","0","210","130101","24629","30","161"
"123","0","1345","0","2","1331","6","0","0","8975","30","39","22","0","220","130101","27071","30","171"
"123","0","1345","0","2","1366","6","0","0","9700","31","39","22","0","230","130101","29527","30","181"
"123","0","1345","0","2","1395","6","0","0","10625","32","39","22","0","230","130101","32225","30","181"
"123","0","1345","0","2","1423","6","0","0","11495","33","39","22","0","236","130101","35015","30","187"
"123","0","1345","0","2","1447","6","0","0","12265","34","39","22","0","248","130101","37869","30","199"
"123","0","1345","0","2","1471","6","0","0","13035","35","39","22","0","260","130101","40852","30","211"
"123","0","1345","0","2","1495","6","0","0","13805","36","39","22","0","273","130101","43934","30","224"
"123","0","1345","0","2","1519","6","0","0","14625","37","39","22","0","287","130101","47111","30","238"
"0","0","50","0","1","0","0","0","0","95","2","0","0","0","2","130201","20","0","0"
"0","0","100","0","3","0","0","0","0","245","3","0","0","0","6","130201","70","0","0"
"10","0","270","0","5","0","0","0","0","575","4","0","0","0","9","130201","169","0","2"
"30","0","430","0","8","0","0","0","0","1050","5","0","0","0","14","130201","317","10","4"
"30","0","820","0","12","0","0","0","0","1650","6","0","0","0","22","130201","536","10","5"
"30","0","1660","0","16","0","0","0","0","2270","7","0","0","0","28","130201","799","10","7"
"45","0","1985","0","16","0","0","0","0","3005","8","0","0","0","43","130201","1096","10","13"
"60","0","1985","0","23","20","0","0","0","3490","9","0","9","0","58","130201","1435","10","18"
"60","0","1985","0","24","60","2","0","0","4010","10","0","18","0","68","130201","1841","20","25"
"60","0","1985","0","31","98","4","0","0","4470","11","13","18","0","71","130201","2248","40","32"
"60","0","2235","0","33","118","4","0","0","5180","12","29","18","0","89","130201","2616","50","41"
"93","0","2235","0","33","141","4","0","0","5690","13","52","18","0","99","130201","3075","50","49"
"126","0","2235","0","35","192","4","0","0","6150","14","52","18","0","110","130201","3578","50","63"
"126","0","2235","0","35","280","4","0","0","6370","15","52","18","0","120","130201","4192","50","71"
"126","0","2235","0","35","382","4","0","0","6510","16","55","18","0","133","130201","4828","50","77"
"126","0","2235","0","35","479","4","0","0","6700","17","58","18","0","147","130201","5502","50","83"
"126","0","2235","0","35","603","4","0","0","6965","18","58","18","0","156","130201","6248","50","92"
"126","0","2235","0","35","752","4","0","0","7290","19","58","18","0","163","130201","7094","50","101"
