19d613b12c88574229e3e52e86a74fd47b2465c6e12622245ed39a40d2001026,eeaff8240e9bb561c85840813acc014c35a12f0ef29024f993a959bb2dee8348,9b45c8302194d0c17f327d11585d2ed871c63d6a34800015d116bcfadd567ff2,a478f63532bd531f1adc0765392c0539d3a5b80fef77ff0e8748e3a2af7b2073,f7259a0e3651370c5a724a4ae4e94ef1ef941f8dda0a9e6facd5a4df50858f3e,5ba4309552ca049faf52878396d35bab2c743b70cf5ed9d4d51d24295438d1d8,0df7966450dc24e2869b4803d17c7743e7d71a75c9a51d7c391c30310ebce171,5839013aacc80c360c3a8b1ddc526f8a130cc69afb21ce0234c37ecafb155268,eb190f4c6da853f9c6130a374fdb1b6d4dc217c92b79d205e476ab6b49f49570,6325a6b6feaf133eeb08f668f43dc256b2ba43f482c29da879dc85ab7136ab6a,dc7c9287f1b1a79bfa7a61924d0fb45abc1e92cb3e27938993b2b6b3483d5bd8
"40152","","","","","0","0.83","93","","1401520036",""
"40152","","0","0","-195","-20","8","2","","1401520037",""
"40152","","","","0","travel_topdrama_r_4013_catch_1","8","3","","1401520038","0"
"40152","","","","","se_travel_top_aruma_06","se_travel_top","23","","1401520039",""
"40152","","travel_topdrama_r_4013_static","0","0","travel_topdrama_r_4013_safe","7","3","0.1","1401520040","0.1"
"40152","","","","0","travel_topdrama_r_4013_catch","1000001","3","","1401520041","0.1"
"40152","","","","","1","401313","32","","1401520042",""
"40152","","","","","0","0.66","93","","1401520043",""
"40152","","","","","1","401312","32","","1401520044",""
"40152","","","","","se_travel_top_aruma_07","se_travel_top","23","","1401520045",""
"40152","","","","","0","0.97","93","","1401520046",""
"40152","","","","","1","1000001","4","","1401520047",""
"40152","","","","1","travel_topdrama_r_4013_runaway","1000001","3","","1401520048","0"
"40152","","","","1","travel_topdrama_r_4000_run_normal","1000002","3","","1401520049","0.1"
"40152","","","","1","travel_topdrama_r_4000_run_normal","1000003","3","","1401520050","0.1"
"40152","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401520051",""
"40152","","","0","","1","8","4","","1401520052",""
"40152","","2.5","0","-195","-1600","8","2","","1401520053",""
"40152","","","1","1","travel_topdrama_r_4013_runaway_1","8","3","","1401520054","0"
"40152","","2.5","0","-195","-1600","1000001","2","","1401520055",""
"40152","","1.4","0","-195","-20","1000002","2","","1401520056",""
"40152","","1.4","0","-140","-215","1000003","2","","1401520057",""
"40152","","","","","0","1.4","93","","1401520058",""
"40152","","","","","1","401310","32","","1401520059",""
"40152","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_2","1000002","3","0.3","1401520060","0.2"
"40152","","","","1","travel_topdrama_r_4000_idle","1000003","3","","1401520061","0.2"
"40152","","","","","0","1","93","","1401520062",""
"40152","","","","0","travel_topdrama_r_4013_danger_2","7","3","","1401520063","0"
"40152","","","","","0","1.67","93","","1401520064",""
"40152","","","","","1","401304","32","","1401520065",""
"40152","","","","","se_travel_top_aruma_10","se_travel_top","23","","1401520066",""
"40152","","","","","0","0.3","93","","1401520067",""
"40152","","","","1","travel_topdrama_r_4013_touch_loop","1000002","3","","1401520068","0.3"
"40152","","","","","0","0.2","93","","1401520069",""
"40152","","","","","se_travel_top_aruma_05","se_travel_top","23","","1401520070",""
"40152","","","","","0","0.83","93","","1401520071",""
"40152","","","0","","0","8","4","","1401520072",""
"40152","","0","0","-195","-20","8","2","","1401520073",""
"40152","","","","0","travel_topdrama_r_4013_catch_2","8","3","","1401520074","0"
"40152","","","","","se_travel_top_aruma_11","se_travel_top","23","","1401520075",""
"40152","","travel_topdrama_r_4013_static","0","0","travel_topdrama_r_4013_safe","7","3","0.1","1401520076","0.1"
"40152","","travel_topdrama_r_4013_runaway","1","0","travel_topdrama_r_4013_catch","1000002","3","0","1401520077","0.1"
"40152","","","","","1","4013132","32","","1401520078",""
"40152","","","","","0","0.66","93","","1401520079",""
"40152","","","","","1","4013122","32","","1401520080",""
"40152","","","","","se_travel_top_aruma_12","se_travel_top","23","","1401520081",""
"40152","","","","","0","0.97","93","","1401520082",""
"40152","","","","","1","1000002","4","","1401520083",""
"40152","","","","1","travel_topdrama_r_4013_runaway","1000002","3","","1401520084","0"
"40152","","","","1","travel_topdrama_r_4000_run_normal","1000003","3","","1401520085","0.1"
"40152","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401520086",""
"40152","","","0","","1","8","4","","1401520087",""
"40152","","2.5","0","-195","-1600","8","2","","1401520088",""
"40152","","","","1","travel_topdrama_r_4013_runaway_2","8","3","","1401520089","0"
"40152","","2.5","0","-195","-1600","1000002","2","","1401520090",""
"40152","","1.4","0","-195","-20","1000003","2","","1401520091",""
"40152","","","","","0","1.4","93","","1401520092",""
"40152","","travel_topdrama_r_4013_touch_loop","1","0","travel_topdrama_r_4013_touch_3","1000003","3","0.3","1401520093","0.2"
"40152","","","","","1","401311","32","","1401520094",""
"40152","","","","","0","1","93","","1401520095",""
"40152","","","","0","travel_topdrama_r_4013_danger_3_in","7","3","","1401520096","0"
"40152","","","","","0","2.16","93","","1401520097",""
"40152","","","","","1","4013042","32","","1401520098",""
"40152","","","","","0","0.54","93","","1401520099",""
"40152","","","","1","travel_topdrama_r_4013_touch_loop","1000003","3","","1401520100","0.3"
"40152","","","","","0","1.07","93","","1401520101",""
"40152","","travel_topdrama_r_4013_static","1","0","travel_topdrama_r_4013_danger_3_safe","7","3","0.1","1401520102","0.1"
"40152","","","","","1","401315","32","","1401520103",""
"40152","","","","","se_travel_top_aruma_15","se_travel_top","23","","1401520104",""
"40152","","","","","0","0.83","93","","1401520105",""
"40152","","","","","1","401316","32","","1401520106",""
"40152","","","","","0","1.2","93","","1401520107",""
"40152","","","0","","0","8","4","","1401520108",""
"40152","","0","0","-195","-20","8","2","","1401520109",""
"40152","","","","0","travel_topdrama_r_4013_catch_3","8","3","","1401520110","0"
"40152","","","","","se_travel_top_aruma_16","se_travel_top","23","","1401520111",""
"40152","","","","","1","4013133","32","","1401520112",""
"40152","","travel_topdrama_r_4013_runaway","1","0","travel_topdrama_r_4013_catch","1000003","3","0","1401520113","0.1"
"40152","","","","","0","0.66","93","","1401520114",""
"40152","","","","","1","4013123","32","","1401520115",""
"40152","","","","","se_travel_top_aruma_17","se_travel_top","23","","1401520116",""
"40152","","","","","0","0.97","93","","1401520117",""
"40152","","","","","1","1000003","4","","1401520118",""
"40152","","","","1","travel_topdrama_r_4013_runaway","1000003","3","","1401520119","0"
"40152","","","","","se_travel_top_aruma_08","se_travel_top","23","","1401520120",""
"40152","","","0","","1","8","4","","1401520121",""
"40152","","2.5","0","-195","-1600","8","2","","1401520122",""
"40152","","","","1","travel_topdrama_r_4013_runaway_3","8","3","","1401520123","0"
"40152","","2.5","0","-195","-1600","1000003","2","","1401520124",""
"40152","","","","","0","1","93","","1401520125",""
"40152","","","","","","0","111","","1401520126",""
"40152","","","","","","0","91","","1401520127",""
"40161","","0","1","0","401600","401600","31","","1401610001","1"
"40161","normal","0","-77","110","0","0","5","0","1401610002","1"
"40161","","","","","0","0","91","","1401610003",""
"40162","travel_topdrama_r_4016_look_in","-134","-184","50","1000001","1","1","0","1401620001","1.75"
"40162","travel_topdrama_r_4016_look_in","134","-184","55","1000002","1","1","1","1401620002","1.75"
"40162","static","-7","-310","30","401699","19","5","0","1401620003","1"
"40162","empty","-7","-310","70","401698","26","5","0","1401620004","1"
"40162","","0","1","0","401601","401601","31","","1401620005","1"
"40162","","0","1","0","401602","401602","31","","1401620006","1"
"40162","","0","1","0","401603","401603","31","","1401620007","0"
"40162","","0","1","0","401605","401605","31","","1401620008","0"
"40162","","0","1","0","401606","401606","31","","1401620009","0"
"40162","","0","1","0","401607","401607","31","","1401620010","0"
"40162","","0","1","0","401608","401608","31","","1401620011","0"
"40162","","0","1","0","401609","401609","31","","1401620012","0"
"40162","","0","1","0","400016","400016","31","","1401620013","0"
"40162","","0","1","0","401620","401620","31","","1401620014","1"
"40162","","","","","","0","91","","1401620015",""
"40162","","","","","1","400016","32","","1401620016",""
"40162","","","","","1","401603","32","","1401620017",""
"40162","","","","","1","401606","32","","1401620018",""
"40162","","","","0","travel_topdrama_r_4016_look_out","1000001","3","","1401620019","0"
"40162","","","","0","travel_topdrama_r_4016_look_out","1000002","3","","1401620020","0"
"40162","","","","0","start","401699","3","","1401620021","0"
"40162","","","","","0","1.7","93","","1401620022",""
"40162","","travel_topdrama_r_4016_jump_surprise","0","0","travel_topdrama_r_4016_hop_R","1000002","3","0","1401620023","0.2"
"40162","","","","","","1401620019","91","","1401620024",""
"40162","","travel_topdrama_r_4016_jump_normal","1","0","travel_topdrama_r_4016_hop_L","1000001","3","0","1401620025","0.2"
"40162","","","","","","1401620021","91","","1401620026",""
"40162","","","","1","bound","401699","3","","1401620027","0"
"40162","","","","","","1401620023","91","","1401620028",""
"40162","","","","1","travel_topdrama_r_4016_jump_normal","1000002","3","","1401620029","0.2"
"40162","","","","1","bound","401699","3","","1401620030","0.2"
"40162","","","","","0","4.6","93","","1401620031",""
"40162","","idle","1","0","jump","401699","3","0","1401620032","0"
"40162","","","","0","rock_1","401698","3","","1401620033","0"
"40162","","","","0.3","10","10","122","","1401620034",""
"40162","","","","","1","401607","32","","1401620035",""
"40162","","","","0","se_travel_top_mandragora_06","se_travel_top","23","","1401620036",""
"40162","","","","0","travel_topdrama_r_4016_bounce_normal_L","1000001","3","","1401620037","0"
"40162","","","","","0","0.2","93","","1401620038",""
"40162","","","","0","travel_topdrama_r_4016_bounce_normal_R","1000002","3","","1401620039","0"
"40162","","","","","1","401605","32","","1401620040",""
"40162","","","","","0","0.7","93","","1401620041",""
"40162","","","","0.3","10","10","122","","1401620042",""
"40162","","","","0","se_travel_top_mandragora_07","se_travel_top","23","","1401620043",""
"40162","","","","0","se_travel_top_mandragora_08","se_travel_top","23","","1401620044",""
"40162","","","","","0","1401620037","91","","1401620045",""
"40162","","","","0","travel_topdrama_r_4016_run","1000001","3","","1401620046","0"
"40162","","","","0","travel_topdrama_r_4016_run","1000002","3","","1401620047","0"
"40162","","","","","1","401608","32","","1401620048",""
"40162","","","","","1","401609","32","","1401620049",""
"40162","","","","","0","2.13","93","","1401620050",""
"40162","","","","","","","111","","1401620051",""
"40162","","","","","","0","91","","1401620052",""
"40171","","0","1","0","401700","401700","31","","1401710001","1"
"40171","normal","0","-77","110","0","0","5","0","1401710002","1"
"40171","","","","","0","0","91","","1401710003",""
"40172","travel_topdrama_r_4016_look_in","-134","-184","50","1000001","1","1","0","1401720001","1.75"
"40172","travel_topdrama_r_4016_look_in","134","-184","55","1000002","1","1","1","1401720002","1.75"
"40172","static","-7","-310","30","401799","19","5","0","1401720003","1"
"40172","","0","1","0","401701","401701","31","","1401720004","1"
"40172","","0","1","0","401702","401702","31","","1401720005","1"
"40172","","0","1","0","401703","401703","31","","1401720006","0"
"40172","","0","1","0","401705","401705","31","","1401720007","0"
"40172","","0","1","0","401706","401706","31","","1401720008","0"
"40172","","0","1","0","401707","401707","31","","1401720009","0"
"40172","","0","1","0","401708","401708","31","","1401720010","0"
"40172","","0","1","0","400017","400017","31","","1401720011","0"
"40172","","0","1","0","401720","401720","31","","1401720012","1"
"40172","","","","","","0","91","","1401720013",""
"40172","","","","","1","400017","32","","1401720014",""
"40172","","","","","1","401703","32","","1401720015",""
"40172","","","","","1","401706","32","","1401720016",""
"40172","","","","0","travel_topdrama_r_4016_look_out","1000001","3","","1401720017","0"
"40172","","","","0","travel_topdrama_r_4016_look_out","1000002","3","","1401720018","0"
"40172","","","","0","start","401799","3","","1401720019","0"
"40172","","","","","0","1.7","93","","1401720020",""
"40172","","travel_topdrama_r_4016_jump_surprise","0","0","travel_topdrama_r_4016_hop_R","1000002","3","0","1401720021","0.2"
"40172","","","","","","1401720017","91","","1401720022",""
"40172","","travel_topdrama_r_4016_jump_normal","1","0","travel_topdrama_r_4016_hop_L","1000001","3","0","1401720023","0.2"
"40172","","","","","","1401720019","91","","1401720024",""
"40172","","","","1","bound","401799","3","","1401720025","0"
"40172","","","","","","1401720021","91","","1401720026",""
"40172","","","","1","travel_topdrama_r_4016_jump_normal","1000002","3","","1401720027","0.2"
"40172","","","","1","bound2","401799","3","","1401720028","0.2"
"40172","","","","","0","2.5","93","","1401720029",""
"40172","","","","","1","401707","32","","1401720030",""
"40172","","","","","0","1.4","93","","1401720031",""
"40172","","travel_topdrama_r_4016_jump_dreamy_loop","1","0","travel_topdrama_r_4016_jump_dreamy_in","1000002","3","0","1401720032","0.1"
"40172","","","","1","bound2","401799","3","","1401720033","0.2"
"40172","","","","","0","0.66","93","","1401720034",""
"40172","","travel_topdrama_r_4016_jump_dreamy_loop","1","0","travel_topdrama_r_4016_jump_dreamy_in","1000001","3","0","1401720035","0.1"
"40172","","","","","0","2.2","93","","1401720036",""
"40172","","","","","1","401708","32","","1401720037",""
"40172","","","","","0","2.5","93","","1401720038",""
"40172","","","","","1","401705","32","","1401720039",""
"40172","","","","","0","2.3","93","","1401720040",""
"40172","","","","","","","111","","1401720041",""
"40172","","","","","","0","91","","1401720042",""
"40181","","0","1","0","401800","401800","31","","1401810001","1"
"40181","normal","0","-77","110","0","0","5","0","1401810002","1"
"40181","","","","","0","0","91","","1401810003",""
"40182","travel_topdrama_r_4016_look_in","-134","-184","50","1000001","1","1","0","1401820001","1.75"
"40182","travel_topdrama_r_4016_look_in","134","-184","55","1000002","1","1","1","1401820002","1.75"
"40182","static","-7","-310","30","401899","19","5","0","1401820003","1"
"40182","empty","-7","-310","70","401898","26","5","0","1401820004","1"
"40182","","0","1","0","401801","401801","31","","1401820005","1"
"40182","","0","1","0","401802","401802","31","","1401820006","1"
"40182","","0","1","0","401803","401803","31","","1401820007","0"
"40182","","0","1","0","401804","401804","31","","1401820008","0"
"40182","","0","1","0","401805","401805","31","","1401820009","0"
"40182","","0","1","0","401806","401806","31","","1401820010","0"
"40182","","0","1","0","401807","401807","31","","1401820011","0"
"40182","","0","1","0","401808","401808","31","","1401820012","0"
"40182","","0","1","0","401809","401809","31","","1401820013","0"
"40182","","0","1","0","401810","401810","31","","1401820014","0"
