50160bcb2c94148df7d2c27b07504d075c7fee35d6c97eebe95e9dfa50007d6a,139fbc86f80ea9fd933da87a6373d9874ada79ba86b55d4068fdb26785d3bf57,c57a3141ff8bbb48b10643ede65356127756c31c48b250d9056c04d9542a8c2b,af7bb691d5d6211d9119bbc9eeb3728dc51b6d4cc79a36e02f1cc9a5d0be47fd,24609f845b4013585cb5a7f931b026379522e181556a77f7d0dd47f39d24ffe2,12fb7c6148dc8cdb4a4adbf877a985fc58ca67fbbad0a1d5058fa9cbe36134b3,71f5c78dd6e1ae3588958940afa34baa92ede718c95c80b84396bccf1853f019,4498f4968f5ed0ff9fde7b54aa500f8a1b4d5d879b094f4d938fda1ceb0d8a2c,6bb5bed54808c85a02112dff6dd7907bedf6ae6f21642f54b3025639aa5ab2e8,58ea8aa981350975842ab4d5454c37c5e8583ef608ff82e167e4f658eb608f22
"77651","2","77605","0","650000","0","0","25021","0","1000"
"77711","2","77701","0","650000","0","0","25021","0","5000"
"77811","2","77801","0","650000","0","0","25021","0","1000"
"77821","2","77802","0","650000","0","0","25021","0","1000"
"77831","2","77803","0","650000","0","0","25021","0","1000"
"77841","2","77804","0","650000","0","0","25021","0","1000"
"77851","2","77805","0","650000","0","0","25021","0","1000"
"77911","2","77901","0","650000","0","0","25021","0","5000"
"78011","2","78001","0","650000","0","0","25021","0","1000"
"78021","2","78002","0","650000","0","0","25021","0","1000"
"78031","2","78003","0","650000","0","0","25021","0","1000"
"78041","2","78004","0","650000","0","0","25021","0","1000"
"78051","2","78005","0","650000","0","0","25021","0","1000"
"78111","2","78101","0","650000","0","0","25021","0","1000"
"78121","2","78102","0","650000","0","0","25021","0","1000"
"78131","2","78103","0","650000","0","0","25021","0","1000"
"78141","2","78104","0","650000","0","0","25021","0","1000"
"78151","2","78105","0","650000","0","0","25021","0","1000"
"78211","2","78201","0","650000","0","0","25021","0","1000"
"78221","2","78202","0","650000","0","0","25021","0","1000"
"78231","2","78203","0","650000","0","0","25021","0","1000"
"78241","2","78204","0","650000","0","0","25021","0","1000"
"78251","2","78205","0","650000","0","0","25021","0","1000"
"78311","2","78301","0","650000","0","0","25021","0","1000"
"78321","2","78302","0","650000","0","0","25021","0","1000"
"78331","2","78303","0","650000","0","0","25021","0","1000"
"78341","2","78304","0","650000","0","0","25021","0","1000"
"78351","2","78305","0","650000","0","0","25021","0","1000"
"78411","2","78401","0","650000","0","0","25021","0","1000"
"78421","2","78402","0","650000","0","0","25021","0","1000"
"78431","2","78403","0","650000","0","0","25021","0","1000"
"78441","2","78404","0","650000","0","0","25021","0","1000"
"78451","2","78405","0","650000","0","0","25021","0","1000"
"78511","2","78501","0","650000","0","0","25021","0","1000"
"78521","2","78502","0","650000","0","0","25021","0","1000"
"78531","2","78503","0","650000","0","0","25021","0","1000"
"78541","2","78504","0","650000","0","0","25021","0","1000"
"78551","2","78505","0","650000","0","0","25021","0","1000"
"78611","2","78601","0","650000","0","0","25021","0","1000"
"78621","2","78602","0","650000","0","0","25021","0","1000"
"78631","2","78603","0","650000","0","0","25021","0","1000"
"78641","2","78604","0","650000","0","0","25021","0","1000"
"78651","2","78605","0","650000","0","0","25021","0","1000"
"78711","2","78701","0","650000","0","0","25021","0","1000"
"78721","2","78702","0","650000","0","0","25021","0","1000"
"78731","2","78703","0","650000","0","0","25021","0","1000"
"78741","2","78704","0","650000","0","0","25021","0","1000"
"78751","2","78705","0","650000","0","0","25021","0","1000"
"78811","2","78801","0","650000","0","0","25021","0","1000"
"78821","2","78802","0","650000","0","0","25021","0","1000"
"78831","2","78803","0","650000","0","0","25021","0","1000"
"78841","2","78804","0","650000","0","0","25021","0","1000"
"78851","2","78805","0","650000","0","0","25021","0","1000"
"78911","2","78901","0","650000","0","0","25021","0","1000"
"78921","2","78902","0","650000","0","0","25021","0","1000"
"78931","2","78903","0","650000","0","0","25021","0","1000"
"78941","2","78904","0","650000","0","0","25021","0","1000"
"78951","2","78905","0","650000","0","0","25021","0","1000"
"79011","2","79001","0","650000","0","0","25021","0","1000"
"79021","2","79002","0","650000","0","0","25021","0","1000"
"79031","2","79003","0","650000","0","0","25021","0","1000"
"79041","2","79004","0","650000","0","0","25021","0","1000"
"79051","2","79005","0","650000","0","0","25021","0","1000"
"79111","2","79101","0","650000","0","0","25021","0","1000"
"79121","2","79102","0","650000","0","0","25021","0","1000"
"79131","2","79103","0","650000","0","0","25021","0","1000"
"79141","2","79104","0","650000","0","0","25021","0","1000"
"79151","2","79105","0","650000","0","0","25021","0","1000"
"79211","2","79201","0","650000","0","0","25021","0","5000"
"79311","2","79301","0","650000","0","0","25021","0","1000"
"79321","2","79302","0","650000","0","0","25021","0","1000"
"79331","2","79303","0","650000","0","0","25021","0","1000"
"79341","2","79304","0","650000","0","0","25021","0","1000"
"79351","2","79305","0","650000","0","0","25021","0","1000"
"79411","2","79401","0","650000","0","0","25021","0","1050"
"79421","2","79402","0","650000","0","0","25021","0","1050"
"79431","2","79403","0","650000","0","0","25021","0","1050"
"79441","2","79404","0","650000","0","0","25021","0","1050"
"79451","2","79405","0","650000","0","0","25021","0","1050"
"79511","2","79501","0","650000","0","0","25021","0","1050"
"79521","2","79502","0","650000","0","0","25021","0","1050"
"79531","2","79503","0","650000","0","0","25021","0","1050"
"79541","2","79504","0","650000","0","0","25021","0","1050"
"79551","2","79505","0","650000","0","0","25021","0","1050"
"79611","2","79601","0","650000","0","0","25021","0","1050"
"79621","2","79602","0","650000","0","0","25021","0","1050"
"79631","2","79603","0","650000","0","0","25021","0","1050"
"79641","2","79604","0","650000","0","0","25021","0","1050"
"79651","2","79605","0","650000","0","0","25021","0","1050"
"79711","2","79701","0","650000","0","0","25021","0","1050"
"79721","2","79702","0","650000","0","0","25021","0","1050"
"79731","2","79703","0","650000","0","0","25021","0","1050"
"79741","2","79704","0","650000","0","0","25021","0","1050"
"79751","2","79705","0","650000","0","0","25021","0","1050"
"79811","2","79801","0","650000","0","0","25021","0","1050"
"79821","2","79802","0","650000","0","0","25021","0","1050"
"79831","2","79803","0","650000","0","0","25021","0","1050"
"79841","2","79804","0","650000","0","0","25021","0","1050"
"79851","2","79805","0","650000","0","0","25021","0","1050"
"79911","2","79901","0","650000","0","0","25021","0","1050"
"79921","2","79902","0","650000","0","0","25021","0","1050"
"79931","2","79903","0","650000","0","0","25021","0","1050"
"79941","2","79904","0","650000","0","0","25021","0","1050"
"79951","2","79905","0","650000","0","0","25021","0","1050"
"80011","2","80001","0","650000","0","0","25021","0","1050"
"80021","2","80002","0","650000","0","0","25021","0","1050"
"80031","2","80003","0","650000","0","0","25021","0","1050"
"80041","2","80004","0","650000","0","0","25021","0","1050"
"80051","2","80005","0","650000","0","0","25021","0","1050"
"80111","2","80101","0","650000","0","0","25021","0","1050"
"80121","2","80102","0","650000","0","0","25021","0","1050"
"80131","2","80103","0","650000","0","0","25021","0","1050"
"80141","2","80104","0","650000","0","0","25021","0","1050"
"80151","2","80105","0","650000","0","0","25021","0","1050"
"80211","2","80201","0","650000","0","0","25021","0","5250"
"80311","2","80301","0","650000","0","0","25021","0","1050"
"80321","2","80302","0","650000","0","0","25021","0","1050"
"80331","2","80303","0","650000","0","0","25021","0","1050"
"80341","2","80304","0","650000","0","0","25021","0","1050"
"80351","2","80305","0","650000","0","0","25021","0","1050"
"80411","2","80401","0","650000","0","0","25021","0","1050"
"80421","2","80402","0","650000","0","0","25021","0","1050"
"80431","2","80403","0","650000","0","0","25021","0","1050"
"80441","2","80404","0","650000","0","0","25021","0","1050"
"80451","2","80405","0","650000","0","0","25021","0","1050"
"80511","2","80501","0","650000","0","0","25021","0","1050"
"80521","2","80502","0","650000","0","0","25021","0","1050"
"80531","2","80503","0","650000","0","0","25021","0","1050"
"80541","2","80504","0","650000","0","0","25021","0","1050"
"80551","2","80505","0","650000","0","0","25021","0","1050"
"80611","2","80601","0","650000","0","0","25021","0","1050"
"80621","2","80602","0","650000","0","0","25021","0","1050"
"80631","2","80603","0","650000","0","0","25021","0","1050"
"80641","2","80604","0","650000","0","0","25021","0","1050"
"80651","2","80605","0","650000","0","0","25021","0","1050"
"80711","2","80701","0","650000","0","0","25021","0","1050"
"80721","2","80702","0","650000","0","0","25021","0","1050"
"80731","2","80703","0","650000","0","0","25021","0","1050"
"80741","2","80704","0","650000","0","0","25021","0","1050"
"80751","2","80705","0","650000","0","0","25021","0","1050"
"80811","2","80801","0","650000","0","0","25021","0","5250"
"80911","2","80901","0","650000","0","0","25021","0","1050"
"80921","2","80902","0","650000","0","0","25021","0","1050"
"80931","2","80903","0","650000","0","0","25021","0","1050"
"80941","2","80904","0","650000","0","0","25021","0","1050"
"80951","2","80905","0","650000","0","0","25021","0","1050"
"81011","2","81001","0","650000","0","0","25021","0","5250"
"81111","2","81101","0","650000","0","0","25021","0","1050"
"81121","2","81102","0","650000","0","0","25021","0","1050"
"81131","2","81103","0","650000","0","0","25021","0","1050"
"81141","2","81104","0","650000","0","0","25021","0","1050"
"81151","2","81105","0","650000","0","0","25021","0","1050"
"81211","2","81201","0","650000","0","0","25021","0","1050"
"81221","2","81202","0","650000","0","0","25021","0","1050"
"81231","2","81203","0","650000","0","0","25021","0","1050"
"81241","2","81204","0","650000","0","0","25021","0","1050"
"81251","2","81205","0","650000","0","0","25021","0","1050"
"81311","2","81301","0","650000","0","0","25021","0","1050"
"81321","2","81302","0","650000","0","0","25021","0","1050"
"81331","2","81303","0","650000","0","0","25021","0","1050"
"81341","2","81304","0","650000","0","0","25021","0","1050"
"81351","2","81305","0","650000","0","0","25021","0","1050"
"81411","2","81401","0","650000","0","0","25021","0","1050"
"81421","2","81402","0","650000","0","0","25021","0","1050"
"81431","2","81403","0","650000","0","0","25021","0","1050"
"81441","2","81404","0","650000","0","0","25021","0","1050"
"81451","2","81405","0","650000","0","0","25021","0","1050"
"81511","2","81501","0","650000","0","0","25021","0","1050"
"81521","2","81502","0","650000","0","0","25021","0","1050"
"81531","2","81503","0","650000","0","0","25021","0","1050"
"81541","2","81504","0","650000","0","0","25021","0","1050"
"81551","2","81505","0","650000","0","0","25021","0","1050"
"81611","2","81601","0","650000","0","0","25021","0","1050"
"81621","2","81602","0","650000","0","0","25021","0","1050"
"81631","2","81603","0","650000","0","0","25021","0","1050"
"81641","2","81604","0","650000","0","0","25021","0","1050"
"81651","2","81605","0","650000","0","0","25021","0","1050"
"81711","2","81701","0","650000","0","0","25021","0","1050"
"81721","2","81702","0","650000","0","0","25021","0","1050"
"81731","2","81703","0","650000","0","0","25021","0","1050"
"81741","2","81704","0","650000","0","0","25021","0","1050"
"81751","2","81705","0","650000","0","0","25021","0","1050"
"81811","2","81801","0","650000","0","0","25021","0","1050"
"81821","2","81802","0","650000","0","0","25021","0","1050"
"81831","2","81803","0","650000","0","0","25021","0","1050"
"81841","2","81804","0","650000","0","0","25021","0","1050"
"81851","2","81805","0","650000","0","0","25021","0","1050"
"81911","2","81901","0","650000","0","0","25021","0","1050"
"81921","2","81902","0","650000","0","0","25021","0","1050"
"81931","2","81903","0","650000","0","0","25021","0","1050"
"81941","2","81904","0","650000","0","0","25021","0","1050"
"81951","2","81905","0","650000","0","0","25021","0","1050"
"82011","2","82001","0","650000","0","0","25021","0","1050"
"82021","2","82002","0","650000","0","0","25021","0","1050"
"82031","2","82003","0","650000","0","0","25021","0","1050"
"82041","2","82004","0","650000","0","0","25021","0","1050"
"82051","2","82005","0","650000","0","0","25021","0","1050"
"82111","2","82101","0","650000","0","0","25021","0","1050"
"82121","2","82102","0","650000","0","0","25021","0","1050"
"82131","2","82103","0","650000","0","0","25021","0","1050"
"82141","2","82104","0","650000","0","0","25021","0","1050"
"82151","2","82105","0","650000","0","0","25021","0","1050"
"82211","2","82201","0","650000","0","0","25021","0","1050"
"82221","2","82202","0","650000","0","0","25021","0","1050"
"82231","2","82203","0","650000","0","0","25021","0","1050"
"82241","2","82204","0","650000","0","0","25021","0","1050"
"82251","2","82205","0","650000","0","0","25021","0","1050"
"82311","2","82301","0","650000","0","0","25021","0","5250"
"82411","2","82401","0","650000","0","0","25021","0","1050"
"82421","2","82402","0","650000","0","0","25021","0","1050"
"82431","2","82403","0","650000","0","0","25021","0","1050"
"82441","2","82404","0","650000","0","0","25021","0","1050"
"82451","2","82405","0","650000","0","0","25021","0","1050"
"82511","2","82501","0","650000","0","0","25021","0","1050"
"82521","2","82502","0","650000","0","0","25021","0","1050"
"82531","2","82503","0","650000","0","0","25021","0","1050"
"82541","2","82504","0","650000","0","0","25021","0","1050"
"82551","2","82505","0","650000","0","0","25021","0","1050"
"82611","2","82601","0","650000","0","0","25021","0","5250"
"82711","2","82701","0","650000","0","0","25021","0","1050"
"82721","2","82702","0","650000","0","0","25021","0","1050"
"82731","2","82703","0","650000","0","0","25021","0","1050"
"82741","2","82704","0","650000","0","0","25021","0","1050"
"82751","2","82705","0","650000","0","0","25021","0","1050"
"82811","2","82801","0","650000","0","0","25021","0","5250"
"82911","2","82901","0","650000","0","0","25021","0","1050"
"82921","2","82902","0","650000","0","0","25021","0","1050"
"82931","2","82903","0","650000","0","0","25021","0","1050"
"82941","2","82904","0","650000","0","0","25021","0","1050"
"82951","2","82905","0","650000","0","0","25021","0","1050"
"83011","2","83001","0","650000","0","0","25021","0","1050"
"83021","2","83002","0","650000","0","0","25021","0","1050"
"83031","2","83003","0","650000","0","0","25021","0","1050"
"83041","2","83004","0","650000","0","0","25021","0","1050"
"83051","2","83005","0","650000","0","0","25021","0","1050"
"83111","2","83101","0","650000","0","0","25021","0","1050"
"83121","2","83102","0","650000","0","0","25021","0","1050"
"83131","2","83103","0","650000","0","0","25021","0","1050"
"83141","2","83104","0","650000","0","0","25021","0","1050"
"83151","2","83105","0","650000","0","0","25021","0","1050"
"83211","2","83201","0","650000","0","0","25021","0","1050"
