1c741169e04cff23fd67d2d293b9459430d8e532c66da66a7d738d3fbc1a1ecf,b10b660c6865337e9626278a79fc76ef0e39007b1aa6f7d2e09b3e2ea3edcff4,77161b2dda0fb5394d6ce9f72a986d11efa37ad81cdc856968654d6214ea8e13,dfa2bb074b4465e1bc99003c4075d0515780943413d0565191c9bc0115f6e7ff,1341360091b3d178ef24a094e0c6f87168df370cec72c846f21a8b064b0cafc1,303741490f37554f89afb1136f3a9718daf5d8183ed211dba0b07b43824bd69e,272d023e4dc92128d7fba865034b6ff3d7f08ab797bc81558d18afd35fb1d6ec,dcb88b037377cbcab762b4ac5bdaaf843f2b8920b81e6798498460065e8e768c,6066a5bdd5328413be1435c8ee0aec0295f6813897536900b64ef7bbd29045d1,0be295de67b1c414917d1dc2e9a04da59d152a9b1f993fecbfe53659502daed3,f921db48650c3c0e1e332c2595cde379def3d6e830ed0c08f84e5d67c0ffe2ee,e380d97bea7495142687eabb53447517f6c096107cc3fb9b69b1db95afaeb4d3,ba25f7dbc6774ce49e7bb7ee07c96c7043591877d9e0ad447dc6458ae2c49ffa,0cc7f171d62cab7a2dd316c2dea56902ce442254acf99f96c0ccacc549ae1870,7ba5d86fde7c8346621420574c2a1c7357597c85c6e78c8f76365c25e641fd2f,58681c7e2285e6a9971ce8712dea92863d2e84f3fcc3120455608f48544c3416,d299702637769b8448f38ee895d4ee668064444fadaad80e60760fde77b45eb1,4aad06b28573ecede330806cda7b96055733d617ecda2c08d4eb8aff20391acb,0f4c91ba1644d2d09e12abd28b3c806f6f23a0f177c1adbef58ab1d9d2b8dbe3,73cda6485e8343663979c86d0dc1d1175d56d76e84b72842b2ed479aa2eb1f09,ff7472f527de30142e22111b2cd36dcad86304fdc2c94bda333d185364079cd1,cd26a7b85da0d466b4e36b5d9d41e01afa91695320fd31825fa6cfe42f15fc02,38c4d0cf3fc7698f931a371724063c906ddce665f9177f7b848c2564b50c1a05,84a0e391d94262c33e0a1c41801597f0e0aee6644eb1afa337b62f89c506d8dd,d332f124e5a4df05444d0542761b4c2a63bdc5e3e5df26976753153d3d614ae5,a7422a61b31ad1f315ddcf332b6cbb0019033316655061a0449339e11240af32,f1863770c64170f79138c78638e2aca653a34ae8dc2e96d7cf9b89523058a806,06295b4b1fe55349503b5e99d6d84117dec14da94c0fed5ee4cd23066b05b4b0,2575a05c4399b47179e1ed343e3a15f1446d66888eab613e2947408a5e2f0f96,5912aa05714488618775e8d2a5ff0affdd3f01216d9fb5a68fb42113c91ebabc,f86e4487ad809ef572e633bedba91665162d025027c2c859fa34f2ea7764076c,1911f8d11fd2f3f5ba3b4d9da314afc5318ba097170a21c289ec31a8ea008503,20c11e6379211502cf93e8231e24140f13c53fab81b644e4271a673569550071,2213803c0caa921326a0a9ba12b5a2e81966b557505fc463d24bd511473c57bb,32c107c7cc795939a18ba35a742ac10a77b01758a5bb136399ced19a38dcb777,77d9b17914e2de1094b0fc0bda421c6b4b67dedd2a3676d56e6953b35041443d,b456ec1d08fc16c54caa734cdbb23e5c01949fae99e47aecf6d2d7f603f28fc4,a362e0044855741ca7e50ff6608e0b0ecb33cb0541ff1a1fe15f3ab6014b38fc,6115681096d7b670cb38d6ad36d8b74c96ed275d89756370a1d8fab4537d2796,155ebd6ddce7ee6b1cdc5c40b820de6d5a7e6f23a1c3ea29957eb3fc93cdcc04,f945109d717c9192393f694be233c53c7bb8736fd645f6208cbc1376bb1218aa
"62003","620340059","0","0","2","1","10011008","1","0","100","12","0","0","62003","0","4","600110623","0","0","61362","600003997","101011","0","620160059","0","0","0","620290159","63001002","10011006","0","1","3","10011007","1","70","1","0","5","874","620380158"
"63003","620340060","0","0","2","1","10011008","1","0","100","12","0","0","63003","0","4","600110633","0","0","61362","600003998","101011","0","620160060","0","0","0","620290160","63001002","10011006","0","1","3","10011007","1","70","1","0","5","888","620380159"
"64003","620340061","0","0","2","1","10011008","1","0","100","12","0","0","64003","0","4","600110643","0","0","61362","600003999","101011","0","620160061","0","0","0","620290161","63001002","10011006","0","1","3","10011007","1","70","1","0","5","899","620380160"
"65003","620340062","0","0","2","1","10011008","1","0","100","12","0","0","65003","0","4","600110653","0","0","61362","600004000","101011","0","620160062","0","0","0","620290162","63001002","10011006","0","1","3","10011007","1","70","1","0","5","907","620380161"
"66003","620340063","0","0","2","1","10011008","1","0","100","12","0","0","66003","0","4","600110663","0","0","61362","600004001","101011","0","620160063","0","0","0","620290163","63001002","10011006","0","1","3","10011007","1","70","1","0","5","918","620380162"
"67003","620340064","0","0","2","1","10011008","1","0","100","12","0","0","67003","0","4","600110673","0","0","61362","600004002","101011","0","620160064","0","0","0","620290164","63001002","10011006","0","1","3","10011007","1","70","1","0","5","926","620380163"
"68003","620340065","0","0","2","1","10011008","1","0","100","12","0","0","68003","0","4","600110683","0","0","61362","600004003","101011","0","620160065","0","0","0","620290165","63001002","10011006","0","1","3","10011007","1","70","1","0","5","938","620380164"
"69003","620340066","0","0","2","1","10011008","1","0","100","12","0","0","69003","0","4","600110693","0","0","61362","600004004","101011","0","620160066","0","0","0","620290166","63001002","10011006","0","1","3","10011007","1","70","1","0","5","954","620380165"
"3003","620160001","0","0","2","1","10011001","1","0","100","12","0","0","3003","0","4","600110033","0","0","61362","600004009","101011","0","620420001","0","0","0","620270001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","323","620380101"
"4003","620160001","0","0","2","1","10011001","1","0","100","12","0","0","4003","0","4","600110043","0","0","61362","600004010","101011","0","620420001","0","0","0","620270001","63001002","10011001","0","1","3","10011001","1","24","1","0","36","323","620380101"
"5003","620160002","0","0","2","1","10011001","1","0","100","12","0","0","5003","0","4","600110053","0","0","61362","600004011","101011","0","620420002","0","0","0","620270002","63001002","10011001","0","1","3","10011001","1","24","1","0","36","336","620380101"
"6003","620160003","0","0","2","1","10011001","1","0","100","12","0","0","6003","0","4","600110063","0","0","61362","600004012","101011","0","620420003","0","0","0","620270003","63001002","10011001","0","1","3","10011001","1","24","1","0","36","342","620380102"
"7003","620160004","0","0","2","1","10011001","1","0","100","12","0","0","7003","0","4","600110073","0","0","61362","600004013","101011","0","620420004","0","0","0","620270004","63001002","10011001","0","1","3","10011001","1","24","1","0","36","352","620380103"
"8003","620160005","0","0","2","1","10011001","1","0","100","12","0","0","8003","0","4","600110083","0","0","61362","600004014","101011","0","620420005","0","0","0","620270005","63001002","10011001","0","1","3","10011001","1","24","1","0","36","360","620380104"
"9003","620160006","0","0","2","1","10011002","1","0","100","12","0","0","9003","0","4","600110093","0","0","61362","600004015","101011","0","620420006","0","0","0","620270006","63001002","10011001","0","1","3","10011001","1","24","1","0","36","373","620380105"
"10003","620160007","0","0","2","1","10011002","1","0","100","12","0","0","10003","0","4","600110103","0","0","61362","600004016","101011","0","620420007","0","0","0","620270007","63001002","10011001","0","1","3","10011001","1","24","1","0","36","386","620380106"
"11003","620160008","0","0","2","1","10011002","1","0","100","12","0","0","11003","0","4","600110113","0","0","61362","600004017","101011","0","620420008","0","0","0","620270008","63001002","10011001","0","1","3","10011001","1","24","1","0","36","392","620380107"
"12003","620160009","0","0","2","1","10011002","1","0","100","12","0","0","12003","0","4","600110123","0","0","61362","600004018","101011","0","620420009","0","0","0","620270009","63001002","10011001","0","1","3","10011001","1","24","1","0","36","402","620380108"
"13003","620160010","0","0","2","1","10011002","1","0","100","12","0","0","13003","0","4","600110133","0","0","61362","600004019","101011","0","620420010","0","0","0","620270010","63001002","10011001","0","1","3","10011001","1","24","1","0","36","408","620380109"
"14003","620160011","0","0","2","1","10011002","1","0","100","12","0","0","14003","0","4","600110143","0","0","61362","600004020","101011","0","620420011","0","0","0","620270011","63001002","10011001","0","1","3","10011001","1","24","1","0","36","420","620380110"
"15003","620160012","0","0","2","1","10011002","1","0","100","12","0","0","15003","0","4","600110153","0","0","61362","600004021","101011","0","620420012","0","0","0","620270012","63001002","10011001","0","1","3","10011001","1","24","1","0","36","427","620380111"
"16003","620160013","0","0","2","1","10011002","1","0","100","12","0","0","16003","0","4","600110163","0","0","61362","600004022","101011","0","620420013","0","0","0","620270013","63001002","10011001","0","1","3","10011001","1","24","1","0","36","439","620380112"
"17003","620160014","0","0","2","1","10011002","1","0","100","12","0","0","17003","0","4","600110173","0","0","61362","600004023","101011","0","620420014","0","0","0","620270014","63001002","10011001","0","1","3","10011001","1","24","1","0","36","445","620380113"
"18003","620160015","0","0","2","1","10011003","1","0","100","12","0","0","18003","0","4","600110183","0","0","61362","600004024","101011","0","620420015","0","0","0","620270015","63001002","10011001","0","1","3","10011002","1","24","1","0","36","458","620380114"
"19003","620160016","0","0","2","1","10011003","1","0","100","12","0","0","19003","0","4","600110193","0","0","61362","600004025","101011","0","620420016","0","0","0","620270016","63001002","10011001","0","1","3","10011002","1","24","1","0","36","465","620380115"
"20003","620160017","0","0","2","1","10011003","1","0","100","12","0","0","20003","0","4","600110203","0","0","61362","600004026","101011","0","620420017","0","0","0","620270017","63001002","10011001","0","1","3","10011002","1","24","1","0","36","469","620380116"
"21003","620160018","0","0","2","1","10011003","1","0","100","12","0","0","21003","0","4","600110213","0","0","61362","600004027","101011","0","620420018","0","0","0","620270018","63001002","10011001","0","1","3","10011002","1","24","1","0","36","477","620380117"
"22003","620160019","0","0","2","1","10011003","1","0","100","12","0","0","22003","0","4","600110223","0","0","61362","600004028","101011","0","620420019","0","0","0","620270019","63001002","10011001","0","1","3","10011002","1","24","1","0","36","483","620380118"
"23003","620160020","0","0","2","1","10011003","1","0","100","12","0","0","23003","0","4","600110233","0","0","61362","600004029","101011","0","620420020","0","0","0","620270020","63001002","10011001","0","1","3","10011002","1","24","1","0","36","488","620380119"
"24003","620160021","0","0","2","1","10011003","1","0","100","12","0","0","24003","0","4","600110243","0","0","61362","600004030","101011","0","620420021","0","0","0","620270021","63001002","10011001","0","1","3","10011002","1","24","1","0","36","496","620380120"
"25003","620160022","0","0","2","1","10011003","1","0","100","12","0","0","25003","0","4","600110253","0","0","61362","600004031","101011","0","620420022","0","0","0","620270022","63001002","10011001","0","1","3","10011002","1","24","1","0","36","502","620380121"
"26003","620160023","0","0","2","1","10011003","1","0","100","12","0","0","26003","0","4","600110263","0","0","61362","600004032","101011","0","620420023","0","0","0","620270023","63001002","10011001","0","1","3","10011002","1","24","1","0","36","507","620380122"
"27003","620160024","0","0","2","1","10011004","1","0","100","12","0","0","27003","0","4","600110273","0","0","61362","600004033","101011","0","620420024","0","0","0","620270024","63001002","10011001","0","1","3","10011003","1","24","1","0","36","515","620380123"
"28003","620160025","0","0","2","1","10011004","1","0","100","12","0","0","28003","0","4","600110283","0","0","61362","600004034","101011","0","620420025","0","0","0","620270025","63001002","10011001","0","1","3","10011003","1","24","1","0","36","522","620380124"
"29003","620160026","0","0","2","1","10011004","1","0","100","12","0","0","29003","0","4","600110293","0","0","61362","600004035","101011","0","620420026","0","0","0","620270026","63001002","10011001","0","1","3","10011003","1","24","1","0","36","528","620380125"
"30003","620160027","0","0","2","1","10011004","1","0","100","12","0","0","30003","0","4","600110303","0","0","61362","600004036","101011","0","620420027","0","0","0","620270027","63001002","10011001","0","1","3","10011003","1","24","1","0","36","534","620380126"
"31003","620160028","0","0","2","1","10011004","1","0","100","12","0","0","31003","0","4","600110313","0","0","61362","600004037","101011","0","620420028","0","0","0","620270028","63001002","10011001","0","1","3","10011003","1","24","1","0","36","542","620380127"
"32003","620160029","0","0","2","1","10011004","1","0","100","12","0","0","32003","0","4","600110323","0","0","61362","600004038","101011","0","620420029","0","0","0","620270029","63001002","10011001","0","1","3","10011003","1","24","1","0","36","553","620380128"
"33003","620160030","0","0","2","1","10011004","1","0","100","12","0","0","33003","0","4","600110333","0","0","61362","600004039","101011","0","620420030","0","0","0","620270030","63001002","10011001","0","1","3","10011003","1","24","1","0","36","569","620380129"
"34003","620160031","0","0","2","1","10011004","1","0","100","12","0","0","34003","0","4","600110343","0","0","61362","600004040","101011","0","620420031","0","0","0","620270031","63001002","10011001","0","1","3","10011003","1","24","1","0","36","576","620380130"
"35003","620160032","0","0","2","1","10011005","1","0","100","12","0","0","35003","0","4","600110353","0","0","61362","600004041","101011","0","620420032","0","0","0","620270032","63001002","10011002","0","1","3","10011004","1","24","1","0","36","580","620380131"
"36003","620160033","0","0","2","1","10011005","1","0","100","12","0","0","36003","0","4","600110363","0","0","61362","600004042","101011","0","620420033","0","0","0","620270033","63001002","10011002","0","1","3","10011004","1","24","1","0","36","595","620380132"
"37003","620160034","0","0","2","1","10011005","1","0","100","12","0","0","37003","0","4","600110373","0","0","61362","600004043","101011","0","620420034","0","0","0","620270034","63001002","10011002","0","1","3","10011004","1","24","1","0","36","603","620380133"
"38003","620160035","0","0","2","1","10011005","1","0","100","12","0","0","38003","0","4","600110383","0","0","61362","600004044","101011","0","620420035","0","0","0","620270035","63001002","10011002","0","1","3","10011004","1","24","1","0","36","615","620380134"
"39003","620160036","0","0","2","1","10011005","1","0","100","12","0","0","39003","0","4","600110393","0","0","61362","600004045","101011","0","620420036","0","0","0","620270036","63001002","10011002","0","1","3","10011004","1","24","1","0","36","625","620380135"
"40003","620160037","0","0","2","1","10011005","1","0","100","12","0","0","40003","0","4","600110403","0","0","61362","600004046","101011","0","620420037","0","0","0","620270037","63001002","10011002","0","1","3","10011004","1","24","1","0","36","643","620380136"
"41003","620160038","0","0","2","1","10011005","1","0","100","12","0","0","41003","0","4","600110413","0","0","61362","600004047","101011","0","620420038","0","0","0","620270038","63001002","10011002","0","1","3","10011004","1","24","1","0","36","647","620380137"
"42003","620160039","0","0","2","1","10011006","1","0","100","12","0","0","42003","0","4","600110423","0","0","61362","600004048","101011","0","620420039","0","0","0","620270039","63001002","10011003","0","1","3","10011005","1","24","1","0","36","654","620380138"
"43003","620160040","0","0","2","1","10011006","1","0","100","12","0","0","43003","0","4","600110433","0","0","61362","600004049","101011","0","620420040","0","0","0","620270040","63001002","10011003","0","1","3","10011005","1","24","1","0","36","673","620380139"
"44003","620160041","0","0","2","1","10011006","1","0","100","12","0","0","44003","0","4","600110443","0","0","61362","600004050","101011","0","620420041","0","0","0","620270041","63001002","10011003","0","1","3","10011005","1","24","1","0","36","689","620380140"
"45003","620160042","0","0","2","1","10011006","1","0","100","12","0","0","45003","0","4","600110453","0","0","61362","600004051","101011","0","620420042","0","0","0","620270042","63001002","10011003","0","1","3","10011005","1","24","1","0","36","706","620380141"
"46003","620160043","0","0","2","1","10011006","1","0","100","12","0","0","46003","0","4","600110463","0","0","61362","600004052","101011","0","620420043","0","0","0","620270043","63001002","10011003","0","1","3","10011005","1","24","1","0","36","717","620380142"
"47003","620160044","0","0","2","1","10011006","1","0","100","12","0","0","47003","0","4","600110473","0","0","61362","600004053","101011","0","620420044","0","0","0","620270044","63001002","10011003","0","1","3","10011005","1","24","1","0","36","722","620380143"
"48003","620160045","0","0","2","1","10011006","1","0","100","12","0","0","48003","0","4","600110483","0","0","61362","600004054","101011","0","620420045","0","0","0","620270045","63001002","10011003","0","1","3","10011005","1","24","1","0","36","733","620380144"
"49003","620160046","0","0","2","1","10011007","1","0","100","12","0","0","49003","0","4","600110493","0","0","61362","600004055","101011","0","620420046","0","0","0","620270046","63001002","10011004","0","1","3","10011006","1","24","1","0","36","748","620380145"
"50003","620160047","0","0","2","1","10011007","1","0","100","12","0","0","50003","0","4","600110503","0","0","61362","600004056","101011","0","620420047","0","0","0","620270047","63001002","10011004","0","1","3","10011006","1","24","1","0","36","768","620380146"
"51003","620160048","0","0","2","1","10011007","1","0","100","12","0","0","51003","0","4","600110513","0","0","61362","600004057","101011","0","620420048","0","0","0","620270048","63001002","10011004","0","1","3","10011006","1","24","1","0","36","777","620380147"
"52003","620160049","0","0","2","1","10011007","1","0","100","12","0","0","52003","0","4","600110523","0","0","61362","600004058","101011","0","620420049","0","0","0","620270049","63001002","10011004","0","1","3","10011006","1","24","1","0","36","786","620380148"
