tbl,idx,stat
"v1_ee6b75cfe1a6a8b92f161728474762b0adf8121bb53b9d27e2d9bc623838a925","v1_ee6b75cfe1a6a8b92f161728474762b0adf8121bb53b9d27e2d9bc623838a925_0_813917d0c692cca01c7c61ccbc5effcc2c9519ffbcb4319b11b98e85c6ce8bd2","5522 32"
"v1_09904b1df6628853e9a6e0e26633af6b4d4923a028cba5b457c7c5985fe0413d","","192"
"v1_9333922a5ec61255a0d0ef0b736278c5056d3d84480acb628d8317f6557d649b","","1"
"v1_bc5024b190cdce00d04fbb639ad194582c3f0fdc2a916431874e098d7c69f3b6","","39"
"v1_e47a40f2cc10e9dfcc3bf7861761bbd4b9c026db32d64667f45e34f9c3650fc9","","1248"
"v1_ed59b8ca13c8f2a8aea4acfce846811d1cca6b99f16bc1f54637d0bd598097c3","v1_ed59b8ca13c8f2a8aea4acfce846811d1cca6b99f16bc1f54637d0bd598097c3_0_506a014c467eb577533431feffffac082c171d39e69537ad1322b5279a4c9b6c_1_3906457b0af11317ddebf0b956aada169c04ce549884531fdbd112a49efdfe33","148 50 1"
"v1_83de5a4c68135c86f621abd7b66b0d4c05f011c80d051f333ab8cc6c125d6ddf","","1"
"v1_0cd3793b903aa69ed6a1221f4ac6f4685e45491afb93b447cbf09c67815872d0","","178"
"v1_08dc97eb5d6d2dbe571d5c1047f0298daffbb1263edfee510ffdac9621ea1eae","","1"
"v1_3eabf2c58601e15802188cb8999f4d2d6939e9bc3c54ac2306124ab97564bb25","","8"
"v1_9a5162a9d24560ce1e37dd228838e3f5801c29b57d6d7da3b8700650a27c6855","","6"
"v1_c9d09e7510e0cbc9a0ddaf68a9a0e85b386c0799d6b471d68053319401d6b458","","96"
"v1_567a1c8854bb5742f931bb9ecc866b3bf32610437f793e17cc7266dd7ed60458","","5"
"v1_a0ff329f465c03a59863e8e9287c7393e41404ee2b207cd75aedb469d3aa70ea","","572"
"v1_d3dd6ade919b35635398c4319a7d2b7c245f640ca27959b8cce0cdffc8c15da3","v1_d3dd6ade919b35635398c4319a7d2b7c245f640ca27959b8cce0cdffc8c15da3_0_1f14a12a580f15577ba5bd5a5af1ed27bbc5ff6921b6a132c0b4de9ebf8dc05a","50 10"
"v1_0257d0a7a21046cd8dc32317d72c818530a5a997a19d2e355092fb7d3977968f","","4"
"v1_18c81e00ab2f96e4a885f0a1bc70b047fb0ed095c4cde3722119abd3dc492358","","128"
"v1_bbd86ddab6648f3780d551863604178cffb2ada3dc69e5286f671c87af669a14","","4"
"v1_d1ecc6e886da40fdc14c161d94c257eb440838a011755cc550fe195cc78514fa","","176"
"v1_a48d2656cb84f2f25a32b7680da5dde973b7daf4b6c78c5caa9dedbdb45b839b","v1_a48d2656cb84f2f25a32b7680da5dde973b7daf4b6c78c5caa9dedbdb45b839b_0_2aafa4d271d6444dce30b772c321019e39ac9e5108b0dbc59b7b625d2dff3a84","59 20"
"v1_fd9f165b7f724b744eacca93c8d4c2fa6644c8dca91e47a26bebc86e11b14b01","","1"
"v1_eb8e826242978b12c44570f6c6df2ef93fd4763aa3066528a8cefc77c965bd04","","1"
"v1_11b8bc5a0898c87cda45e71dbbddc2fac91d33235174c1f2de8b05fdc9a186d8","v1_11b8bc5a0898c87cda45e71dbbddc2fac91d33235174c1f2de8b05fdc9a186d8_0_947cca7ca4b7c4ed19c8ea5816396e947572149261a1bfbb851e3c8ffe071f6e","682 2"
"v1_11b8bc5a0898c87cda45e71dbbddc2fac91d33235174c1f2de8b05fdc9a186d8","sqlite_autoindex_v1_11b8bc5a0898c87cda45e71dbbddc2fac91d33235174c1f2de8b05fdc9a186d8_1","682 2 1"
"v1_15e78ef19eb805960bb34cc25681ba4d176ac28538d5f80fc4ddac9d4f1626d5","v1_15e78ef19eb805960bb34cc25681ba4d176ac28538d5f80fc4ddac9d4f1626d5_0_8ff691af0aaa72475cff10e48b5da8219d927cb37d6a3fb8e3b2b828ba4ee7a6","54 11"
"v1_ad52534492317c588811d63392cfa9d709871a62087e5e2301acdae4cebb2174","v1_ad52534492317c588811d63392cfa9d709871a62087e5e2301acdae4cebb2174_0_fda696864133a359dabbd1fc34dd675c69666d7e8693faab3dd0ec4e03159833","155 1"
"v1_7ec9e4bb5e15e24b088277d6729cd4e76e21e2b8dd93a8fd67a274eeb6217fd3","v1_7ec9e4bb5e15e24b088277d6729cd4e76e21e2b8dd93a8fd67a274eeb6217fd3_0_3373160476fb070609d826163bc380723c29d3adb4db395f3e87850026a5cf92","234 1"
"v1_03340ba50dffbb32228695a416df9b9c3617d580ba056f6c8a53dd80d45af89b","","1"
"v1_20d3a7a842e5b6f8c80c5e0d1089b830a6fe1c950901b7602dd29148a40f0028","","105"
"v1_8ee6742633ba57e6a0276792b4b0768dbf38c63a855f92f8e90c7607009bed5b","v1_8ee6742633ba57e6a0276792b4b0768dbf38c63a855f92f8e90c7607009bed5b_0_c555fd5467428ddaf3b9141320c5b305a87c839527673c68405cb1b7cf42cb06_1_bd0d8c2f828fb7efe60e9c9f3cde8d77b59c9c636f4cd9bf68744d87332764eb","3230 14 5"
"v1_e07f677f28dd4ac462f863a01d29c1fd7c35a0321430dc8af7d6029723f86b12","","2"
"v1_c3102f8b4f8f2d85fee61661a3b4215ff4711ecb864c51deb42bc7eb9b978d66","","70"
"v1_c095f549998b22e3b678e4c63c02b5be7747cd286a1a1dc209821fa01fa5cabd","","566"
"v1_090bb34aa14323c05c0750f1ed6cf60d4e0c724484619bf4847c022e8619dc54","v1_090bb34aa14323c05c0750f1ed6cf60d4e0c724484619bf4847c022e8619dc54_0_5fb0a7835119d0b7b9e779fd49fb2ab127d222188943f3858e53633ad45eca10","510 57"
"v1_a125202bffbac99a05907583c2748dbca9a6879f5d8c2cce5406f43604b1a44c","","1"
"v1_9db4c08d10748872513a8e7bfb6bf3db159c8e65f8906a016c094c61e5adf8c0","v1_9db4c08d10748872513a8e7bfb6bf3db159c8e65f8906a016c094c61e5adf8c0_0_40706598329c01bb0b210ac54778cf93f3c5b7af59b39e28d2f7ac1d2035ec37","15720 41"
"v1_9db4c08d10748872513a8e7bfb6bf3db159c8e65f8906a016c094c61e5adf8c0","sqlite_autoindex_v1_9db4c08d10748872513a8e7bfb6bf3db159c8e65f8906a016c094c61e5adf8c0_1","15720 41 1"
"v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952","v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952_0_05addf5386e9c344ade9ec880a8aa4dd4115b13039d5a461f1116f49cc0d9e90","58 3"
"v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952","v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952_0_68c25b6824dd98ca2be65a0fc6823bcb8990a37828c7a5d1cf35d5cf68889cf7","58 2"
"v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952","sqlite_autoindex_v1_5c2e357accaaaee9af45e8fe1eb23a78d5c3e4e0ff75518cd32c0261489f9952_1","58 2 1"
"v1_f2acb73994c55d9848fb554456ccf8b7bbd2fd3fbfa8423a074ea133c93ba83e","","50"
"v1_065ed0ebb804c7be03848e24ff3b91c743c4c8eb638589b5a819736f88f1ee6a","","2381"
"v1_c14da0d948a5a8f6ee975a5fea05c9edc3994d931116a641c5d83afbe4e71445","","43"
"v1_00c4dc52307a9349377702f43c0d6c7362008a38afd8c058f94db120f76b1b2a","sqlite_autoindex_v1_00c4dc52307a9349377702f43c0d6c7362008a38afd8c058f94db120f76b1b2a_1","25 1"
"v1_e795a10a5b591559cbbb582cac10560ff269d8f202fccf87bfe30180ea35fff2","","26"
"v1_09777b67dc46bad78764473e54c70af52fcf3ad703255d0111109142039de63d","sqlite_autoindex_v1_09777b67dc46bad78764473e54c70af52fcf3ad703255d0111109142039de63d_1","13 3 1"
"v1_94fa6f4a762fd66cb890b82c6bb0be601f1e329bf1060ba6b31d4638078f5914","","105"
"v1_2b3f18874c5e96091bd49bd15223e665d47c0bbae024a6e9be6261db376e3bfb","v1_2b3f18874c5e96091bd49bd15223e665d47c0bbae024a6e9be6261db376e3bfb_0_d4b9fc73270a008275138414f7effb449570ba0eeca8594fb6c1a5c7dfdadfbd","2 2"
"v1_ec030218cff42acbb981859a1a397f824a7c596bb9f3fb2bd2cbd6bdeda1ffec","v1_ec030218cff42acbb981859a1a397f824a7c596bb9f3fb2bd2cbd6bdeda1ffec_0_a21ea36e79175b5012071c2bdd4ef1fe8da4689c455fbdb456efa54799de0970","147 11"
"v1_ec030218cff42acbb981859a1a397f824a7c596bb9f3fb2bd2cbd6bdeda1ffec","sqlite_autoindex_v1_ec030218cff42acbb981859a1a397f824a7c596bb9f3fb2bd2cbd6bdeda1ffec_1","147 11 1"
"v1_372550e8a3a7fa75a55675c0038b9c293b2c8a3e295a1a78113ea04325abbff3","v1_372550e8a3a7fa75a55675c0038b9c293b2c8a3e295a1a78113ea04325abbff3_0_dc55675d54b1f04cf4d2a576d5907e474734e4994567d7d354737fd638e891aa","753 377"
"v1_372550e8a3a7fa75a55675c0038b9c293b2c8a3e295a1a78113ea04325abbff3","v1_372550e8a3a7fa75a55675c0038b9c293b2c8a3e295a1a78113ea04325abbff3_0_56327912bb379f5650590087353e3b3320cdcda77b178a804afadab5555589f9","753 4"
"v1_5faf14191855f186793c2a4d86f76c441f5154413e1b647cf0c0b47a958d5208","","6"
"v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8","v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8_0_7d8ae972aea49774b3d06a29de410ec4d64e8f987975974bec7b1ab012507eeb","1576 7"
"v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8","v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8_0_b68624d1f95d3e9f579fbeb195ab0efa148a4f06fbaee658742853fa03a90a74","1576 39"
"v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8","sqlite_autoindex_v1_2fb797ee3aab18634782cbc89b5c3ecd5e9497fc1f2ac4c7a5d718a3ecf178f8_1","1576 39 1"
"v1_f2e83a7a4c883e506f2e4ed1032766e91311839bc53fa39d3770de918d2a57b5","sqlite_autoindex_v1_f2e83a7a4c883e506f2e4ed1032766e91311839bc53fa39d3770de918d2a57b5_1","239 1"
"v1_397a005ed722ab93693756d3bd21e44ad9c8e3356dad901f9afc7542f05ff8dc","v1_397a005ed722ab93693756d3bd21e44ad9c8e3356dad901f9afc7542f05ff8dc_0_8bcb3e3aab4717364c8606c6742aa74b736c8321ea0749dca85b1a2efc13b4a2","50 10"
"v1_3cc0538a66429ee1fbfe7f8604ad4281c7776f6672bc2c1c8ad935cd4d27560b","v1_3cc0538a66429ee1fbfe7f8604ad4281c7776f6672bc2c1c8ad935cd4d27560b_0_ddb1f64aac6d22758f851626a52921a5cebc2f08c75dfb08ff45703491209d5b_1_bd5e7bc5cca929e7db32b86ee9d3e836d5da53a6ae978c3ff9b7923e4b93bff1","25 5 1"
"v1_e2d6c775af1ac1e9a3733fe3b7afefd1e89c71ba0e78379c3759cc1b929e973d","v1_e2d6c775af1ac1e9a3733fe3b7afefd1e89c71ba0e78379c3759cc1b929e973d_0_a6cd4f3ee4b01f86ceae9c99c003d784a807f42364fb798611cfea89b3d5030b","7 2"
"v1_e2d6c775af1ac1e9a3733fe3b7afefd1e89c71ba0e78379c3759cc1b929e973d","sqlite_autoindex_v1_e2d6c775af1ac1e9a3733fe3b7afefd1e89c71ba0e78379c3759cc1b929e973d_1","7 2 1"
"v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238","v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238_0_4b204b60e77feb78ad45014c5975b23c2f13a18d6099f5b719a206536b26c39b_1_636478c10f568e6ecff41ff0855806ebda361423e36866d3e484a96af0ec3767","20 10 5"
"v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238","v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238_0_4b204b60e77feb78ad45014c5975b23c2f13a18d6099f5b719a206536b26c39b","20 10"
"v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238","v1_b7c5e539febab847fe1a1b8a564b6689563d69ed031802bea872ea350726d238_0_d00133360d1086701f2cae90588e0caf916502912e921ff28403b98003ec80ac","20 1"
"v1_0c4e1b2c52d9435f80b92054d09b9a5e97e662d1c9ef28f7adc91448d9f97fac","","2"
"v1_d9f26e27e5128ddbc80c14ef8870015669c73176c4fad90d22109ca4710cf1cc","sqlite_autoindex_v1_d9f26e27e5128ddbc80c14ef8870015669c73176c4fad90d22109ca4710cf1cc_1","140 10 1"
"v1_94dfdc1ea98af94a2be5d04259cda90c407bc1655d156f9251cdcb6ab8e96792","","1559"
"v1_5823e2b06c81de0415f35b44bf41ad4a34098c2df098b002d83bd6d189f4b0dd","v1_5823e2b06c81de0415f35b44bf41ad4a34098c2df098b002d83bd6d189f4b0dd_0_556b20adaca57113b09a405fe8c0c7d7c88f62d7389eb7ddbfd403410942e058_1_596844c4318e93a2fe8caef123ac4f338b48bc76054337dc11891120dbf7c2e8","11 11 4"
"v1_513452ff58c61db7a127f52b9e88d57d1e6e4f26d9b892a8e6434e0ef1ff0474","v1_513452ff58c61db7a127f52b9e88d57d1e6e4f26d9b892a8e6434e0ef1ff0474_0_87481adabe6f6008b92d86900fca206301e883c6bdbbaf99768f2053358219e6_1_5e38a1d0dcf4360fc98cf700991dca533f4fa59eacc1a905b79ba2e8a16e32ff","8 4 1"
"v1_1ca2d155f55ed5dfde15ff92b90425d5d14623fdb68f800eba33347537c31087","","128"
"v1_e94bd79af5d506e900fa7fb0c8e968bf40334acbeada0f328c288668f3e00e7e","","32"
"v1_0a0659913f4a9f9136f2a0de3ecacd9730c0a22ce8147ddee097e0bb722b05e3","","32"
"v1_398af885c9e85165669f9e7c66546b05853c109e6bbb632718034133cd019e04","v1_398af885c9e85165669f9e7c66546b05853c109e6bbb632718034133cd019e04_0_b76da75d9036109a4ab3762da44750c080da66f079f02accc17b65c643659d47","396 18"
"v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a","v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a_0_8b0c9dc09bf18e179b8bc44d045b0273d48fbb163e28affa92a565656859c79f_1_d7b180605726b2a13cd2fbd65eb924a543fac5e66247b280e8b8121d6952af03","7 7 3"
"v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a","v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a_0_8b0c9dc09bf18e179b8bc44d045b0273d48fbb163e28affa92a565656859c79f","7 7"
"v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a","sqlite_autoindex_v1_ee3309783812ce253382d85ee6e9816c8192d8fb42799d80feb7b98b146c375a_1","7 1 1"
"v1_1260318a2537480a242a157264772459be423a16a664b88f759eada65bcfb645","","184"
"v1_8ce928ff9eead0d9488715ebc0bf99baccf6f4abffbeac2551b8b70518c4afaa","","1"
"v1_f2e459bdea5d5f49da0079944b98f54b9860c370c77d6e94cf7597b750525721","","11"
"v1_d47c910662fb099cf67e6bc52e99fcb3bfa88aae346f74604ae55db2684ed258","","2878"
"v1_b1e5c5c4cc4188e8bdf7fd50481e4877fc276c106a758a554db31aa891dd7bde","","85"
"v1_c1debc6bbd55d0dc7347cac1d21589a4a3223fc2e73ac9ddf2c8895a2a2be8c1","v1_c1debc6bbd55d0dc7347cac1d21589a4a3223fc2e73ac9ddf2c8895a2a2be8c1_0_db77b7849ed1d3d9b2d190bfc848b99dbc3c9651e9ae0eb3f3b423c7564f640a","1 1"
"v1_67a01f50f1517256c2f2a98b7df4ede86952c700e5fa3c2ca99376c7c1f2ac00","","9"
"v1_debce15c9b4b3d203794135a47b1eef89723e725d635ea9207318fffdf4d8b3d","","41"
"v1_04252f824780db27f41bbf05d4b80fa1263f1a6226258502fbcdd6dc5390d47d","","398"
"v1_e9f09a0cacb1e3db7ae7e5b8947f00228a0f808f0b9b0731ae27ed501aac32b9","v1_e9f09a0cacb1e3db7ae7e5b8947f00228a0f808f0b9b0731ae27ed501aac32b9_0_9f7cded9ef4f78c27ca2905d129c37ea7a7267b3a90757d92e9019191fe0f786","6 3"
"v1_b71d5d24f9450724b76842e6c9fddce8e1e0d89b3f4493d003f10e83f022ea92","","64"
"v1_9bcc2a0b310e4627c5294a189488d074a84da27fb0339fb7c36fee85d46608c4","sqlite_autoindex_v1_9bcc2a0b310e4627c5294a189488d074a84da27fb0339fb7c36fee85d46608c4_1","2 2 1"
"v1_221b7620957070379233a3908901355bc371d43262ee7a5b4e9451db8ab59a81","v1_221b7620957070379233a3908901355bc371d43262ee7a5b4e9451db8ab59a81_0_2bbb4e50e49c66b32d74f527271908be37b861eef0b8269f914e98379d494e31","100 1"
"v1_9b4242c7d4513bbfab065798d93f3c8b09c768d750634f9b56da2b330e08cfbc","v1_9b4242c7d4513bbfab065798d93f3c8b09c768d750634f9b56da2b330e08cfbc_0_b8f06481ba757a4118aa73cb6916e2e3d4397fb6d26a8af9b807fcdaf4cb4a62","5 1"
"v1_042bc01b8ac580afaecf890ab420496090d5ea0f2586b0a2a9e35e7e67f11d7b","v1_042bc01b8ac580afaecf890ab420496090d5ea0f2586b0a2a9e35e7e67f11d7b_0_f904e4b6ba62abf2cd3eeffc1b364b837358574456ce0d444c2b354f38b4681c","400 100"
"v1_635b1e0ab2f9e6f8979b7fd7a38a4b1359767b5e221e36ebe5c177f4f33c8a8a","","2"
"v1_fa44a9231baa32550b77dc0772397b34f95931d676ffdc8a76d595f9f64da2fc","","1"
"v1_56236a2d6190c23bc046811a8037fb1cff683c20032dad01e964a85179342e5d","","131"
"v1_196b67c5577458cd41f7bca1b44e1bffd2d38ef7927fd1dcd10f5b6b5017c5d5","v1_196b67c5577458cd41f7bca1b44e1bffd2d38ef7927fd1dcd10f5b6b5017c5d5_0_24d5cda86a698439393d943cc053c673d2dc0322e84b8d3c34d7446726bc87c1","57 1"
"v1_387bc78bd01c3e75dfb40f881d659a5274c19aeadb407a76e80ecc36591ed17b","v1_387bc78bd01c3e75dfb40f881d659a5274c19aeadb407a76e80ecc36591ed17b_0_1ca6bbed96a2ef9ad2610893f93fa747d3b3488e5309945a6ce3cc71b25578e3","2440 163"
"v1_3bb095ecb89e4fd573c67cf01f415e501214fc94fd92b1c2062d53c3a3f54176","v1_3bb095ecb89e4fd573c67cf01f415e501214fc94fd92b1c2062d53c3a3f54176_0_ad7560fbc5700738c19b53cb36298e2ab9f0f17da62c64b7baa2f629cb7d9cdc","2293 26"
"v1_366d6e6228d24b3ca413909edc6b7d5bb64f3e33f0a30c35fea4f8561b969637","","3764"
"v1_a16833fd346c6c104c6578ffbed7996936c769d662dd29e81c1a3695029f724c","","70"
"v1_a4344bc2e2d56331836c13ae7970f0791b26badc30d8a961f7971463556e11b4","","118"
"v1_e157a1307ac695fbe611a70a49c9d84edf5bea4e2836aeaa20b9e980283ae2f1","v1_e157a1307ac695fbe611a70a49c9d84edf5bea4e2836aeaa20b9e980283ae2f1_0_1aa410a76f8515f428a69b7c9980d07de72a57051570a7f88bae677760388a71","2739 5"
"v1_e157a1307ac695fbe611a70a49c9d84edf5bea4e2836aeaa20b9e980283ae2f1","v1_e157a1307ac695fbe611a70a49c9d84edf5bea4e2836aeaa20b9e980283ae2f1_0_1757a14e7e704e4c9bce8d980d72e665abc0fc6ed8ccb3fc6f9b99e949f9b51d","2739 2"
"v1_3a38fc037906d9f119c98cac1329e04ac8dd106d1287fc0a80aa0a333dce61a7","","341"
"v1_f133b370fb066c98a4e5e3087dbb4472adb8dbe794d5ff624d7bbba2278593fa","","342"
"v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0","v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0_0_bf4deda3798c6cdcee2af61dad52a54b3b1c598debd97f29d5bf227337074643","58 3"
"v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0","v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0_0_ed1d69b9b2068c0e0059d6195473a6456b71754cc942bef90701206a8cf72897","58 2"
"v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0","sqlite_autoindex_v1_92d0fa44a13eabe8ae49bf4df98b39e40d8c09298b3baacbf471fcce3579eee0_1","58 2 1"
"v1_ce2a08f68469948517184f8236c2f2d1d9cf7f12888b5fca5758aaee198b83da","v1_ce2a08f68469948517184f8236c2f2d1d9cf7f12888b5fca5758aaee198b83da_0_40ac16ceb8f90a3cb53419be74034ba96e376b5016cb90c64ec0b9d48eb5b30c","2 1"
"v1_c247d80ae38d92ba4e20e69e8aba4c4787c73c6e11a0d1ce74dbaacf14c78716","","1464"
"v1_65ef89fd6d74d1b0d68ef371b7c6f6742aaef0f8ce85b9b9f641c0727c540204","v1_65ef89fd6d74d1b0d68ef371b7c6f6742aaef0f8ce85b9b9f641c0727c540204_0_ceab9d85523fdc9f7e19648502ca5df453e9e28d538f86c59d954270ca433f50","4 4"
"v1_65ef89fd6d74d1b0d68ef371b7c6f6742aaef0f8ce85b9b9f641c0727c540204","v1_65ef89fd6d74d1b0d68ef371b7c6f6742aaef0f8ce85b9b9f641c0727c540204_0_ceab9d85523fdc9f7e19648502ca5df453e9e28d538f86c59d954270ca433f50_1_3440459cac844053de067b0ab6ac9e7d7574227363e682c228645a0fce2ce530","4 4 2"
"v1_ee6cd6588210c20b2db12965e762e898fc9a97c1a70b8d663ad222d16e0d0f68","v1_ee6cd6588210c20b2db12965e762e898fc9a97c1a70b8d663ad222d16e0d0f68_0_c49da0f7a68d3f5f4679a8decff4e200fd46671b6462bd1c5e66dbb1e25a61b2","41 4"
"v1_5d5ede74083479322a12a806600a856b7e43e68a6a192313764df1c7464d9f17","","375"
"v1_233342cfa854e418565d1102c6f62bed93dbf75fd3ffeee788b9beece9e4b93b","v1_233342cfa854e418565d1102c6f62bed93dbf75fd3ffeee788b9beece9e4b93b_0_10370a4a65454032497eb51d17c8003b0db4e9b4c1da5814f38aa11c164fb55d","500 1"
"v1_8771ad8c9799ec21853a735ff84342b93e857d336625f205eecd77ca16c6f823","sqlite_autoindex_v1_8771ad8c9799ec21853a735ff84342b93e857d336625f205eecd77ca16c6f823_1","15 15 1"
"v1_eb17289109b989095c1407a26e5adef78a548cc7a896ed375543ad5a1a8f8bcb","","5"
"v1_1b8a351bb9d94cee32134fed15f8c73d5d9ab08595d402c60d85d09a4d79c806","sqlite_autoindex_v1_1b8a351bb9d94cee32134fed15f8c73d5d9ab08595d402c60d85d09a4d79c806_1","41 1"
"v1_c31df565ce9f37344cfe9c35e99f448a47871c8d45ff736249ef5a335076856e","","1828"
"v1_660dafd631565e829a6047efb31aa47f13923ea604a5e2325c519ae7b244eeb9","v1_660dafd631565e829a6047efb31aa47f13923ea604a5e2325c519ae7b244eeb9_0_e48d2449a6d1ac6bd2fca5457a53c917f53ea4bbe81fe67fe1f001255f13c1f7","78 16"
"v1_660dafd631565e829a6047efb31aa47f13923ea604a5e2325c519ae7b244eeb9","v1_660dafd631565e829a6047efb31aa47f13923ea604a5e2325c519ae7b244eeb9_0_d309f0d6984f2364d5ad68682bebd8d478d6685097a7a8676be1e87abea05072","78 1"
"v1_990b08d549322ec090c041278eec48318d689f0a99d0bcd1186c42a34799848e","v1_990b08d549322ec090c041278eec48318d689f0a99d0bcd1186c42a34799848e_0_1c1db573aa481754404c97a745a56e3f02d8e5a2763601b4519acb9e114ac9dc","3374 20"
"v1_5641fa95f5ca834593c09f5439343972519e67ff1f2ce546d8a686579ed85b4f","","70"
"v1_da0b48f9291c8f70a4efcf648e44f307c4ee4985d2ccc0f4cca9e6bdad9ea99c","","210"
"v1_dbd71509260b5cd797313bf753126740912601e6ddfc9e5c1f0a0b638218f4a7","v1_dbd71509260b5cd797313bf753126740912601e6ddfc9e5c1f0a0b638218f4a7_0_b80092092f9373e6fa3ed52b4448c98bd61c1815e8f15717b0080cd4e7f1b49f","159 6"
"v1_4517960f89d831d889ff1d57db4b36dad87bfe7ea040d0f976d11b39979edad5","v1_4517960f89d831d889ff1d57db4b36dad87bfe7ea040d0f976d11b39979edad5_0_61f0c68ace9aa2a46927230e0fc7646c8d19365deacbc1dc75c92d5b14c3c9d3","72 1"
"v1_7942ba6fca12826869c16e2e960d25d3ee9bfea0a6719d32c6968e9789909b51","","33"
"v1_2147e6ec82374d1ae62f69d41ab33bd7e0e11e5c28addabd89fd43076f0f13f4","","290"
"v1_837f4ebc555baf535a19f79a3716ced7d4359738b17273561e3eed89b8312610","","136"
"v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1","v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1_0_2aed041b0c7e0a701324acd7536757efb901818fb0e651b0bdf138e1f745edd4","110 5"
"v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1","v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1_0_608d605adad2828fc3e856a3db9aa1ac8c12f3fc4faa3037800a86e563b04820_1_45cb226ffbbf12732517c22ef4b7c9fafc8fbcb22094efdeb7c972349bbf5869","110 110 1"
"v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1","v1_e3a11e7fe71c04c17ae8ed341370df47430f42e8043cdb5e9ec948215a124ec1_0_608d605adad2828fc3e856a3db9aa1ac8c12f3fc4faa3037800a86e563b04820","110 110"
"v1_5f4790b3988504cf3cff9c821ab775b8c67d0b37dcd881b90abfcd80e93ddc97","v1_5f4790b3988504cf3cff9c821ab775b8c67d0b37dcd881b90abfcd80e93ddc97_0_7bb002f0478469d825b737d958146b5d3d157c4551b70b5798abefe5ae652a29","54 11"
"v1_4a4e8cb511b599863a4925476af361c560d7dfc896afeb4205b1954206e458cd","v1_4a4e8cb511b599863a4925476af361c560d7dfc896afeb4205b1954206e458cd_0_ed87d31e1786a3a64e0771fc92760c6505977b61948937fade37a5c2c6ad6bf7","7 2"
"v1_4a4e8cb511b599863a4925476af361c560d7dfc896afeb4205b1954206e458cd","sqlite_autoindex_v1_4a4e8cb511b599863a4925476af361c560d7dfc896afeb4205b1954206e458cd_1","7 2 1"
"v1_c80b0f55f5e946f42a365a0827a59b4cb6fb4ec01e0dcc97a4013d59077b0a24","","2"
"v1_7ca088b5427773399109f834bec979506808aa03304d0541ef8ea8f994c3b972","","5"
"v1_d1590c83702c88625bcfeebc564f06dbf9f0a3c76ce3f51a5c09543f1ba24367","","18"
"v1_55f27d146c2ef0c52ecef8602aba8536d126acc5e00d6b7a659bb2ab8b01a31e","","12"
"v1_21547559d4310b910d19d44494193842fa964b37a497fdd2e59951b05a58b6e0","v1_21547559d4310b910d19d44494193842fa964b37a497fdd2e59951b05a58b6e0_0_b4f033ed6ff1ce4c62786e088aa38fbc05c6e93aac57dd0e8604f4d725855f5a","50 1"
