b4aa905035b327ee736d1f8edf89faef13491eec2840e8deb992987537eef49e,fc475327134b605741616aa289fbe1ab138cd0fc02f1548f6544a98026b95e53,ae63b33a915eae53d487b13b01c832bb6ffaa5b2b8a27cfac360f2a3cca992f4,a9f66c8619d5df483e68574b7062ba3020ecd515730e26060a8d9cdf48e5b483,81ac90cd49976afed47cc29b0625cfca4610cdf89eb9d73f9547813bd6f76076,b6de204641f8be44d2af43efad2d6bfba978c5bc6f1f87538cf870f45f323dc7,af7c9dc93334bf1a30727df0e4a96a75db41a94c36387d2e8e56efc31d1d9bc8,d446435c9356c61bdc4ece806d4255953943f2ed504997e6beeaaa20d3ac1d8d,0ad3286952910de14b9489819e2fd7385207bbc0e2284423c6092331463a715e,a3f459f6eccc9ad79be5ae5f86407193115a8602c4524fc9cbeff853eb112f2a,10f28aac2cf884c1553f2287b1195ed63494c70588d7d89e1f0d8b193e185995,bbb1fec810c063829bfab9b5d0d379be272feb29fae71185aa7ddd094c9c9549,dd5718b5557c30e2d6f2e053d447f457a4c8aae77421a6a08e5ac53c6093a035,9a83001a0fcde4c7d5a795a559d4ed731250d725d1229574708e4a331348544f,bf2f27166e54b99bfd7416b48895f88eb03386cd37bd3a5a2ce3c98f11575a75,99f31f3e7ed7c6e5d1708fe69c262b2d5970310f27594cf0300984b172515ccd,3be68fbd7a5b057958fb05e472774391ccf7fb637c1e7c2169a11defd6d6bc3c,e6e72111dce420bbd097f131b9c16ce90dd9cccb4b3e692b526a488fdd95078a,a600c471378db333d645cb5936217ef140d618db6bedf636349518e125191c56,407160c9a46f94546459d042a88a1d276e6375408452e9108c88b59b771de09b,25b53862fa6cabadcb81c2e92eb5d5273bddd60df8fbfbf291b69988c0493954
"316601503","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316601601","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316601602","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
"316601603","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316602101","3000","0","1","10","80","0","0","4","","1","0","0.01","","1","1","0","100","3","1","9"
"316602102","3000","0","8","0","0","0","0","4","","3","0","0","","1","1","0","0","3","7","9"
"316602201","3000","0","7","0","0","0","0","4","","0","0","0","","1","1","0","0","2","4","9"
"316602202","3000","0","1","10","80","0","0","4","","1","0","0.01","","1","1","0","100","2","1","9"
"316602203","3000","0","10","300","0","0","0","4","","0","1","12","","1","1","0","1","2","21","9"
"316602301","3000","0","93","0","0","0","0","4","","0","0","0","","1","1","0","0","1","316602302","3"
"316602302","3000","0","1","10","100","0","0","4","","1","0","0.01","","1","1","0","100","1","1","3"
"316602501","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316602502","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
"316602503","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316602601","0","0","17","0","0","0","0","7","","20","0","0","","1","2","0","100","1","9","1"
"316602602","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","21","1"
"316602603","0","0","10","0","0","0","0","7","","1","2","20","","1","2","0","1","1","41","1"
"316700101","0","0","26","2","0","0","0","7","","0","3","0","","1","2","0","2123","1","316700102","1"
"316700102","3000","0","1","10","0","0","0","3","","1","0","0","","1","1","0","10","1","1","2"
"316700103","3000","0","35","123","0","0","0","7","","90","15","15","","1","2","0","99","1","1","3"
"316700201","3000","0","10","1","0","0","0","7","","1","1","4.5","","1","2","0","2","1","21","1"
"316700202","3000","0","10","1","0","0","0","7","","1","1","4.5","","1","2","0","2","1","41","1"
"316700203","3000","0","35","123","0","0","0","7","","90","10","10","","1","2","0","99","1","1","3"
"316700204","0","0","26","4","0","0","0","7","","0","2","0","","1","2","0","2123","1","316700205","1"
"316700205","3000","0","10","1","0","0","0","7","","0","1","90","","1","2","0","2","1","10","1"
"316700206","0","0","26","10","0","0","0","7","","0","1","0","","1","2","0","2123","1","316700207","1"
"316700207","3000","0","16","0","0","0","0","7","","0","0","0","","1","2","1","1","1","1","3"
"316700301","3000","0","1","10","0","0","0","3","","3.5","0","0","","1","1","0","10","2","1","2"
"316700302","3000","0","35","123","0","0","0","7","","90","5","5","","1","2","0","99","1","1","3"
"316700401","0","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"316700402","2160","0","10","1","0","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316700403","2160","0","8","0","0","0","0","7","","90","0","0","","1","2","0","2","1","2","3"
"316700501","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316700502","3000","0","35","123","0","0","0","7","","90","5","5","","1","2","0","99","1","1","3"
"316700601","0","0","17","0","0","0","0","0","","0","0","1","","1","0","0","100","0","10","0"
"316700602","3000","0","35","123","0","0","0","7","","90","-5","-5","","1","2","0","99","1","1","3"
"316704101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316704102","0","0","26","0","0","0","0","7","","0","1","0","","1","2","0","2123","1","316704103","1"
"316704103","3000","0","1","0","0","0","0","3","","1.35","0","0","","1","1","0","36","1","1","2"
"316704301","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","2","0","2"
"316704302","3000","0","1","0","0","0","0","3","","0.6","0","0","","1","1","0","16","2","1","2"
"316704501","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316704502","3000","0","35","123","0","0","0","7","","90","99","99","","1","2","0","99","1","1","3"
"316704701","2160","0","92","0","0","0","0","7","","0","0","0","","1","1","0","0.5","1","0","3"
"316704702","2160","0","36","0","0","0","120","7","","0","0","0","","1","1","2160","1200","1","3","3"
"316704703","2160","0","38","0","0","0","2160","7","","120","1","0","","1","1","0","1300","1","21","3"
"316704704","2160","0","38","0","0","0","2160","7","","120","1","0","","1","1","0","1300","1","41","3"
"316704705","0","0","10","1300","0","0","0","7","","0","0","90","","1","2","0","1","1","21","3"
"316704706","0","0","10","1300","0","0","0","7","","0","0","90","","1","2","0","1","1","41","3"
"316704707","3000","0","10","100","1","0","0","3","","0","0","90","","1","1","0","2","99","91","3"
"316704801","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316704802","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1020","3"
"316704803","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1040","3"
"316704901","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316704902","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1020","3"
"316704903","0","0","10","50","0","0","0","7","","0","0","90","","1","2","1","1","1","1040","3"
"316704904","3000","0","35","123","0","0","0","7","","90","99","99","","1","2","0","99","1","1","3"
"316705101","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","1","0","1"
"316705102","0","0","26","0.8","0","0","0","7","","0","3","0","","1","2","0","2123","1","316705103","1"
"316705103","3000","0","1","10","0","0","0","3","","1","0","0","","1","1","0","10","1","1","2"
"316705104","3000","0","35","123","0","0","0","7","","90","15","15","","1","2","0","99","1","1","3"
"316705201","3000","0","10","1","0","0","0","7","","1","1","4.5","","1","2","0","2","1","21","1"
"316705202","3000","0","10","1","0","0","0","7","","1","1","4.5","","1","2","0","2","1","41","1"
"316705203","3000","0","35","123","0","0","0","7","","90","10","10","","1","2","0","99","1","1","3"
"316705204","0","0","26","1","0","0","0","7","","0","2","0","","1","2","0","2123","1","316705205","1"
"316705205","3000","0","10","1","0","0","0","7","","0","1","90","","1","2","0","2","1","10","1"
"316705206","0","0","26","10","0","0","0","7","","0","1","0","","1","2","0","2123","1","316705207","1"
"316705207","3000","0","16","0","0","0","0","7","","0","0","0","","1","2","1","1","1","1","3"
"316705301","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","2","0","2"
"316705302","3000","0","1","10","0","0","0","3","","20","0","0","","1","1","0","10","2","1","2"
"316705303","3000","0","35","123","0","0","0","7","","90","5","5","","1","2","0","99","1","1","3"
"316705401","0","0","17","0","0","0","0","7","","33","0","0","","1","2","0","100","1","3","1"
"316705402","2160","0","10","1","0","0","0","7","","1","1","90","","1","2","0","2","1","10","3"
"316705403","2160","0","8","0","0","0","0","7","","90","0","0","","1","2","0","2","1","2","3"
"316705501","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316705502","3000","0","35","123","0","0","0","7","","90","10","10","","1","2","0","99","1","1","3"
"316705601","0","0","17","0","0","0","0","0","","0","0","1","","1","0","0","100","0","10","0"
"316705602","3000","0","35","123","0","0","0","7","","90","-5","-5","","1","2","0","99","1","1","3"
"316705901","3000","0","92","0","0","0","0","3","","0","0","0","","1","1","0","0.5","2","0","2"
"316705902","3000","0","1","60","0","0","0","3","","2","0","0","","1","1","0","0","2","1","2"
"316800101","3000","0","1","50","0","0","0","3","","7","0","0","","1","1","0","1000","99","1","3"
"316800102","3000","0","9","5","0","0","0","3","","18","0","0","","1","1","0","500","99","1","3"
"316800201","3000","0","1","25","0","0","0","3","","3.5","0","0","","1","1","0","500","3","1","3"
"316800202","3000","0","10","50","0","0","0","3","","0","1","12","","1","1","0","2","3","21","3"
"316800203","3000","0","16","1","0","0","0","3","","0","0","0","","1","1","0","0","3","2","3"
"316800301","3000","0","1","25","0","0","0","3","","3.5","0","0","","1","1","0","500","99","1","1"
"316800302","3000","0","10","50","0","0","0","3","","0","1","12","","1","1","2","2","99","21","1"
"316800303","3000","0","23","0","0","0","0","3","","0","316800304","0","","1","1","0","0","99","950","1"
"316800304","3000","0","8","0","0","0","0","3","","12","0","0","","1","1","0","0.5","99","1","1"
"316800401","-1","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"316800402","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"316800403","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","10","3"
"316800501","3000","0","1","25","0","0","0","3","","7","0","0","","1","1","0","1000","1","1","3"
"316800601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","9","1"
"316800602","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","21","1"
"316800603","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","41","1"
"316800701","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","9","1"
"316800702","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","21","1"
"316800703","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","41","1"
"316800801","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","9","1"
"316800802","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","21","1"
"316800803","0","0","10","0","0","0","0","7","","1","2","90","","1","2","0","1","1","41","1"
"316800901","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316800902","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"316800903","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"316900101","3000","0","1","60","0","0","0","3","","12","0","0","","1","1","0","3000","99","2","3"
"316900102","3000","0","10","50","0","0","0","3","","0","1","18","","1","1","0","2","99","41","3"
"316900103","3000","0","23","0","0","0","0","3","","0","316900104","0","","1","1","0","0","99","1400","3"
"316900104","3000","0","9","7.5","0","0","0","3","","18","0","0","","1","1","0","750","99","3","3"
"316900201","3000","0","1","25","0","0","0","3","","3.5","0","0","","1","1","0","1000","99","2","3"
"316900202","3000","0","23","0","0","0","0","3","","0","316900203","0","","1","1","0","0","99","970","3"
"316900203","3000","0","69","0","0","0","0","3","","0","1","87","","1","1","0","8","99","210100","3"
"316900204","3000","0","49","0","0","0","0","3","","0","0","0","","1","1","0","100","99","1","3"
"316900301","3000","0","1","35","0","0","0","3","","5","0","0","","1","1","0","1500","3","2","3"
"316900302","3000","0","8","0","0","0","0","3","","6","0","0","","1","1","0","0","3","7","3"
"316900401","-1","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"316900402","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"316900403","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","30","3"
"316900501","3000","0","1","50","0","0","0","3","","10","0","0","","1","1","0","2500","1","2","3"
"316900601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"316900602","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"316900603","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"317000101","3000","0","1","100","0","0","0","3","","10","0","0","","1","1","0","6000","1","2","3"
"317000102","3000","0","10","50","0","0","0","3","","0","1","18","","1","1","0","2","1","41","3"
"317000201","3000","0","1","50","0","0","0","4","","5","0","0","","1","1","0","3000","1","1","3"
"317000202","3000","0","3","0","0","0","0","4","","8640","0","0","","1","1","0","-2160","1","6","3"
"317000203","3000","0","8","0","0","0","0","4","","3","0","0","","1","1","0","0","1","7","3"
"317000301","3000","0","1","50","0","0","0","3","","5","0","0","","1","1","0","3000","1","2","3"
"317000302","3000","0","1","50","0","0","0","3","","5","0","0","","1","1","0","3000","3","2","3"
"317000303","3000","0","3","0","0","0","0","3","","1200","0","0","","1","1","0","300","3","3","3"
"317000401","-1","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"317000402","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"317000403","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","30","3"
"317000501","3000","0","1","75","0","0","0","3","","10","0","0","","1","1","0","4500","1","2","3"
"317000601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"317000602","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"317000603","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"317100101","3000","0","46","0.1","0","0","0","3","","0","1","0","","1","1","0","30","99","2","3"
"317100201","3000","0","46","0.05","0","0","0","3","","0","1","0","","1","1","0","10","99","2","3"
"317100202","3000","0","8","0","0","0","0","3","","3","0","0","","1","1","0","0","99","3","3"
"317100203","3000","0","10","50","0","0","0","3","","0","1","12","","1","1","1","2","99","21","3"
"317100301","3000","0","1","100","0","0","0","3","","10","0","0","","1","1","0","6000","1","1","3"
"317100401","-1","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"317100402","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"317100403","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","10","3"
"317100501","3000","0","46","0.03","0","0","0","3","","0","1","0","","1","1","0","5","1","1","3"
"317100601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"317100602","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"317100603","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"317200101","3000","0","1","100","0","0","0","3","","12","0","0","","1","1","0","6000","1","1","3"
"317200201","3000","0","1","100","0","0","0","3","","7","0","0","","1","1","0","6000","1","1","3"
"317200202","3000","0","3","0","0","0","0","3","","2400","0","0","","1","1","0","1200","1","3","3"
"317200301","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","10","3"
"317200401","3000","0","1","100","0","0","0","3","","7","0","0","","1","1","0","6000","1","1","3"
"317200402","3000","0","10","25","0","0","0","3","","0","1","12","","1","1","1","2","1","21","3"
"317200501","-1","0","17","0","0","0","0","7","","50","0","0","","1","2","0","100","1","3","1"
"317200502","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"317200503","-1","0","10","50","0","0","0","7","","0","1","90","","1","2","0","2","1","10","3"
"317200601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"317200602","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"317200603","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"317300101","3000","0","1","50","0","0","0","3","","7","0","0","","1","1","0","1000","99","1","3"
"317300201","3000","0","1","25","0","0","0","3","","3.5","0","0","","1","1","0","500","99","2","3"
"317300202","3000","0","10","50","0","0","0","3","","0","1","12","","1","1","0","2","99","21","3"
"317300203","3000","0","10","50","0","0","0","3","","0","1","12","","1","1","0","2","99","41","3"
"317300301","3000","0","1","100","0","0","0","3","","7","0","0","","1","1","0","3000","1","1","3"
"317300401","-1","0","17","0","0","0","0","7","","40","0","0","","1","2","0","100","1","3","1"
"317300402","-1","0","8","0","0","0","0","7","","90","0","0","","1","2","0","1.5","1","2","3"
"317300403","-1","0","10","100","0","0","0","7","","0","1","90","","1","2","0","2","1","10","3"
"317300404","-1","0","10","100","0","0","0","7","","0","1","90","","1","2","0","2","1","30","3"
"317300501","3000","0","1","50","0","0","0","3","","7","0","0","","1","1","0","1000","1","1","3"
"317300601","0","0","17","0","0","0","0","7","","90","0","0","","1","2","0","100","1","7","3"
"317300602","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1020","3"
"317300603","0","0","10","0","0","0","0","7","","1","0","90","","1","2","1","1","1","1040","3"
"317400101","3000","0","1","50","0","0","0","3","","7","0","0","","1","1","0","1000","99","2","3"
"317400201","3000","0","1","25","0","0","0","3","","3.5","0","0","","1","1","0","500","99","1","3"
"317400202","3000","0","10","100","0","0","0","3","","0","1","12","","1","1","0","2","99","11","3"
