2c29dc11d686949dedfb7d73b55ad51aa76a5471cd3e551fd1c3bfcca3679a74,1341ca031e8915ae4c1a37f2a4de676e8a3731e96d5e35f73d6cf4c5d7a54e09,d1acf9f553423b5bd59eec0fc387e49149fb6b73c8378c3aea5355c3767db580,034063545b30eb65b52627bf70c86653dcadded61de67e7c135955819ab901c0,9c275eed11f19d2e8b81e5f7e163b85a59efd507f204e4c48946aa00366585bb,70d3a9370372f244f0a1c77aba9f225dc865ffc5c8ac2aafa96aea61a8b3c63e,5447900f941998c419b9be5e3d08a5bbe23e3de3dd45a2aae2cdb4f3bf224fe4,b2a2b5aa8e4c7fe809f17bd3ff25c1a7663dc946ad2b287b29327d39531552a8,aee9139ca325039d1a09dd95a2f746fe486e3de59762310e94fe71489926746a,9045831d8d4731244ce177ea17730018cb51fde8190e26ae787c561459da9997,47106ab9efa439e0103595ed38b87deacffbe2f171084e590f3e160a89c37149,1a74b2e4e73f2e9af7f0b3d34263cf97fe6221e61c6b64e507c694f62b79e567,f8a5c8b4ef7852014a893a08f760866eaa45d2a18ba89edb48d132dce054632f,c227c0fd0f9dce01cce915d0bbea14c12669e174eb211b2c3e98b928c761718a,28673249ce725ea90f8965900c3ce2200654a78d95589f9e078a39930538e342,d429c2451f6130f040c4b672451d8aec03c705b12eab58c5e37792c000b4cdda,dc519809c8bfdb396016dccb5b6f42cb990371ee44c05d09b932b8f963832b26,4516c689290be65046c03c38e9e1bd800e72ca66c2f67884b88b767d23238eef,fe719c0c39264386c38263c84347ed79f841265a575aec162c63107696ce9bed
"6","17","2109","268","133501","0","1280","45","35","0","372","22","0","135","40856","0","4950","0","0"
"6","17","2141","272","133501","0","1280","45","36","0","372","22","0","139","44155","0","4950","0","0"
"6","17","2173","277","133501","0","1280","45","37","0","372","22","0","144","47499","0","5450","0","0"
"6","17","2205","282","133501","0","1280","45","38","0","372","22","0","149","50947","0","5950","0","0"
"6","17","2237","286","133501","0","1280","45","39","0","372","22","0","153","54562","0","5950","0","0"
"0","0","0","0","133601","0","75","0","2","0","5","0","21","1","0","0","65","1","0"
"0","0","0","0","133601","0","125","0","3","0","20","0","75","4","0","0","185","2","0"
"0","0","0","2","133601","0","295","0","4","0","55","0","174","7","0","0","365","4","0"
"0","0","0","4","133601","0","455","10","5","0","105","0","322","12","0","0","635","7","0"
"3","0","0","5","133601","0","845","10","6","0","120","0","541","20","0","0","985","11","0"
"6","0","0","8","133601","0","1660","10","7","0","145","0","773","26","0","0","1540","15","0"
"9","0","0","10","133601","10","2220","10","8","0","170","9","1126","34","0","0","1970","15","0"
"9","0","0","18","133601","30","2370","10","9","0","195","23","1545","45","0","0","2220","16","0"
"9","0","0","36","133601","80","2370","20","10","0","195","37","1937","54","0","0","2720","16","0"
"9","0","0","49","133601","134","2370","30","11","0","195","37","2360","63","0","0","3030","18","13"
"9","0","0","55","133601","188","2370","30","12","0","195","37","2882","67","0","0","3400","18","36"
"9","0","0","61","133601","247","2370","30","13","0","220","37","3442","76","0","0","3550","18","49"
"9","0","0","65","133601","340","2370","30","14","0","245","37","4067","88","0","0","3550","18","49"
"9","0","0","75","133601","464","2370","30","15","0","245","37","4694","100","0","0","3550","18","49"
"9","0","0","83","133601","606","2370","30","16","0","245","37","5355","112","0","0","3550","18","52"
"9","0","0","96","133601","752","2370","30","17","0","245","37","6037","122","0","0","3600","18","55"
"9","0","0","108","133601","927","2370","30","18","0","245","37","6805","131","0","0","3650","18","55"
"9","0","0","119","133601","1073","2370","30","19","0","245","37","7684","143","0","0","3745","18","55"
"9","0","0","128","133601","1184","2370","30","20","0","245","37","8643","166","0","0","3940","18","55"
"9","0","0","133","133601","1279","2370","30","21","0","245","37","9743","184","0","0","4250","18","55"
"9","0","0","147","133601","1371","2370","30","22","0","245","37","10950","211","0","0","4460","18","55"
"9","0","0","162","133601","1434","2370","30","23","0","245","37","12332","232","0","0","4670","18","55"
"9","0","0","181","133601","1485","2370","30","24","0","245","37","13854","248","0","0","4760","18","55"
"9","0","0","195","133601","1535","2370","30","25","0","245","37","15594","259","0","0","4760","18","55"
"9","0","0","208","133601","1568","2370","30","26","0","245","37","17512","267","0","0","4760","18","55"
"9","0","0","221","133601","1586","2370","30","27","0","245","37","19495","280","0","0","5020","18","55"
"9","0","0","226","133601","1611","2370","30","28","0","245","37","21712","285","0","0","5020","18","55"
"9","0","0","236","133601","1653","2370","30","29","0","245","37","24036","295","0","0","5020","18","55"
"9","0","0","246","133601","1703","2370","30","30","0","245","37","26505","305","0","0","5020","18","55"
"9","0","0","256","133601","1753","2370","30","31","0","245","37","29084","315","0","0","5020","18","55"
"9","0","0","266","133601","1802","2370","30","32","0","245","37","31775","325","0","0","5020","18","55"
"9","0","0","277","133601","1848","2370","30","33","0","245","37","34604","336","0","0","5020","18","55"
"9","0","0","288","133601","1892","2370","30","34","0","245","37","37582","347","0","0","5020","18","55"
"9","0","0","299","133601","1936","2370","30","35","0","245","37","40708","358","0","0","5020","18","55"
"9","0","0","311","133601","1980","2370","30","36","0","245","37","43936","370","0","0","5020","18","55"
"9","0","0","323","133601","2024","2370","30","37","0","245","37","47275","382","0","0","5020","18","55"
"9","0","0","335","133601","2068","2370","30","38","0","245","37","50718","394","0","0","5020","18","55"
"9","0","0","347","133601","2112","2370","30","39","0","245","37","54267","406","0","0","5020","18","55"
"0","0","0","3","133701","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","7","133701","0","100","0","3","0","0","0","0","0","94","0","150","0","0"
"0","0","0","14","133701","0","100","10","4","0","0","0","0","2","214","0","270","0","0"
"0","0","0","29","133701","0","100","10","5","0","0","0","0","2","405","0","450","0","0"
"0","0","0","42","133701","0","100","10","6","0","50","0","0","4","634","0","800","0","0"
"0","0","0","56","133701","0","100","15","7","0","85","0","0","8","894","0","1395","0","0"
"1","0","0","63","133701","0","100","30","8","0","120","4","0","10","1286","0","1560","0","0"
"2","0","16","70","133701","0","100","45","9","0","155","9","0","10","1710","0","1700","0","0"
"4","0","40","82","133701","0","520","45","10","0","170","14","0","11","2145","0","1970","0","0"
"5","5","85","87","133701","0","740","45","11","0","186","14","0","11","2657","0","2130","0","0"
"6","11","138","92","133701","0","840","45","12","0","222","14","0","14","3181","0","2230","0","0"
"6","17","200","99","133701","0","840","45","13","0","242","16","0","19","3714","0","2370","0","0"
"6","17","276","106","133701","0","960","45","14","0","272","18","0","23","4294","0","2510","0","0"
"6","17","346","115","133701","0","1080","45","15","0","282","22","0","31","4899","0","2540","0","0"
"6","17","421","123","133701","0","1080","45","16","0","312","22","0","36","5572","0","2570","0","0"
"6","17","493","132","133701","0","1080","45","17","0","342","22","0","40","6300","0","2570","0","0"
"6","17","582","141","133701","0","1080","45","18","0","372","22","0","46","7084","0","2570","0","0"
"6","17","715","148","133701","0","1080","45","19","0","372","22","0","51","7972","0","2570","0","0"
"6","17","872","162","133701","0","1080","45","20","0","372","22","0","61","8893","0","2570","0","0"
"6","17","1074","170","133701","0","1180","45","21","0","372","22","0","67","9912","0","2570","0","0"
"6","17","1292","177","133701","0","1280","45","22","0","372","22","0","72","11109","0","2570","0","0"
"6","17","1476","193","133701","0","1280","45","23","0","372","22","0","78","12432","0","2570","0","0"
"6","17","1619","210","133701","0","1280","45","24","0","372","22","0","84","13907","0","2570","0","0"
"6","17","1738","219","133701","0","1280","45","25","0","372","22","0","90","15602","0","2570","0","0"
"6","17","1810","228","133701","0","1280","45","26","0","372","22","0","96","17442","0","3030","0","0"
"6","17","1855","236","133701","0","1280","45","27","0","372","22","0","102","19477","0","3030","0","0"
"6","17","1887","241","133701","0","1280","45","28","0","372","22","0","107","21675","0","3030","0","0"
"6","17","1920","245","133701","0","1280","45","29","0","372","22","0","111","23997","0","3490","0","0"
"6","17","1954","249","133701","0","1280","45","30","0","372","22","0","115","26518","0","3490","0","0"
"6","17","1988","253","133701","0","1280","45","31","0","372","22","0","119","29097","0","3950","0","0"
"6","17","2022","257","133701","0","1280","45","32","0","372","22","0","123","31839","0","3950","0","0"
"6","17","2055","261","133701","0","1280","45","33","0","372","22","0","127","34672","0","4450","0","0"
"6","17","2087","265","133701","0","1280","45","34","0","372","22","0","131","37654","0","4950","0","0"
"6","17","2119","269","133701","0","1280","45","35","0","372","22","0","135","40841","0","4950","0","0"
"6","17","2151","273","133701","0","1280","45","36","0","372","22","0","139","44140","0","4950","0","0"
"6","17","2183","278","133701","0","1280","45","37","0","372","22","0","144","47484","0","5450","0","0"
"6","17","2215","283","133701","0","1280","45","38","0","372","22","0","149","50932","0","5950","0","0"
"6","17","2247","287","133701","0","1280","45","39","0","372","22","0","153","54547","0","5950","0","0"
"0","0","0","3","133801","0","50","0","2","0","0","0","0","0","26","0","55","0","0"
"0","0","0","8","133801","0","100","0","3","0","0","0","0","0","87","0","150","0","0"
"0","0","0","17","133801","0","100","10","4","0","0","0","0","2","197","0","270","0","0"
"0","0","0","32","133801","0","100","10","5","0","0","0","0","2","388","0","450","0","0"
"0","0","0","45","133801","0","100","10","6","0","50","0","0","4","617","0","800","0","0"
"0","0","0","63","133801","0","100","15","7","0","85","0","0","8","859","0","1395","0","0"
"0","0","0","74","133801","0","100","45","8","0","120","4","0","10","1226","0","1560","0","0"
"1","0","16","85","133801","0","100","60","9","0","155","13","0","12","1606","0","1865","0","0"
"2","0","45","101","133801","0","520","60","10","0","190","18","0","13","1994","0","2225","0","0"
"3","5","85","118","133801","0","940","60","11","0","206","18","0","14","2417","0","2485","0","0"
"3","15","128","131","133801","0","940","60","12","0","232","18","0","19","2865","0","2625","0","0"
"3","20","154","149","133801","0","1180","66","13","0","242","18","0","29","3357","0","2765","0","0"
"3","22","188","167","133801","0","1420","66","14","0","252","18","0","41","3883","0","2965","0","0"
"3","22","232","182","133801","0","1540","71","15","0","252","22","0","54","4451","0","3055","0","0"
"3","22","297","194","133801","0","1540","77","16","0","262","22","0","62","5103","0","3085","0","0"
"3","22","357","210","133801","0","1540","78","17","0","272","22","0","71","5793","0","3085","0","0"
"3","22","405","228","133801","0","1540","78","18","0","302","22","0","84","6496","0","3430","0","0"
"3","22","476","246","133801","0","1540","78","19","0","302","22","0","98","7287","0","3950","0","0"
"3","22","564","276","133801","0","1540","78","20","0","302","22","0","121","8084","0","4375","0","0"
"3","22","678","302","133801","0","1640","78","21","0","302","22","0","140","9003","0","4675","0","0"
"3","22","797","326","133801","0","1740","78","22","0","302","22","0","157","10113","0","5045","0","0"
"3","22","899","357","133801","0","1740","78","23","0","302","22","0","173","11310","0","5785","0","0"
"3","22","979","387","133801","0","1740","78","24","0","302","22","0","188","12661","0","6475","0","0"
"3","22","1041","406","133801","0","1740","78","25","0","302","22","0","203","14257","0","7015","0","0"
"3","22","1088","423","133801","0","1740","78","26","0","302","22","0","215","15990","0","8015","0","0"
"3","22","1121","436","133801","0","1740","78","27","0","302","22","0","225","17927","0","8585","0","0"
"3","22","1141","445","133801","0","1740","78","28","0","302","22","0","234","20029","0","9185","0","0"
"3","22","1162","453","133801","0","1740","78","29","0","302","22","0","242","22255","0","10245","0","0"
"3","22","1184","461","133801","0","1740","78","30","0","302","22","0","250","24681","0","10845","0","0"
"3","22","1212","467","133801","0","1740","78","31","0","302","22","0","256","27213","0","11605","0","0"
"3","22","1246","471","133801","0","1740","78","32","0","302","22","0","260","29955","0","11605","0","0"
"3","22","1279","475","133801","0","1740","78","33","0","302","22","0","264","32788","0","12105","0","0"
"3","22","1311","479","133801","0","1740","78","34","0","302","22","0","268","35770","0","12605","0","0"
"3","22","1343","483","133801","0","1740","78","35","0","302","22","0","272","38957","0","12605","0","0"
"3","22","1375","487","133801","0","1740","78","36","0","302","22","0","276","42256","0","12605","0","0"
"3","22","1407","492","133801","0","1740","78","37","0","302","22","0","281","45600","0","13105","0","0"
"3","22","1439","497","133801","0","1740","78","38","0","302","22","0","286","49048","0","13605","0","0"
"3","22","1471","501","133801","0","1740","78","39","0","302","22","0","290","52663","0","13605","0","0"
"0","0","0","0","133901","0","50","0","2","0","0","0","18","3","0","0","65","1","0"
"0","0","0","1","133901","0","100","0","3","0","0","0","58","10","0","0","250","1","0"
"0","0","0","3","133901","0","125","0","4","0","0","0","153","19","0","0","590","1","0"
"0","0","0","7","133901","0","125","0","5","0","0","0","285","32","0","0","1045","4","0"
"0","0","0","16","133901","0","125","0","6","0","0","0","458","50","0","0","1785","4","0"
"0","0","0","22","133901","0","125","0","7","0","0","0","714","68","0","0","2280","8","0"
"0","0","0","33","133901","0","125","0","8","0","0","0","935","93","0","0","3360","8","0"
"0","0","0","44","133901","5","125","15","9","0","0","5","1189","112","10","0","4270","13","0"
"0","0","0","53","133901","45","125","40","10","0","0","10","1594","122","10","0","4640","18","0"
"0","0","0","62","133901","102","125","50","11","0","0","10","2085","133","10","0","5000","18","0"
"2","0","0","71","133901","124","125","50","12","0","0","16","2547","146","10","0","5370","20","11"
"2","0","0","83","133901","167","125","50","13","0","25","19","3057","160","10","0","5520","20","21"
"4","0","0","93","133901","226","125","50","14","0","50","19","3643","172","10","0","5580","22","21"
"4","0","0","106","133901","290","225","50","15","0","62","19","4280","182","10","0","5580","22","21"
"6","0","0","112","133901","356","225","50","16","0","62","19","4943","198","10","0","5730","22","24"
"6","0","0","119","133901","414","225","50","17","0","62","19","5677","207","10","0","6030","22","27"
"6","0","0","128","133901","521","225","50","18","0","62","19","6460","215","10","0","6430","22","27"
"6","0","0","132","133901","609","225","50","19","0","62","19","7365","229","10","0","6775","22","27"
"6","0","0","145","133901","700","225","50","20","0","62","19","8384","238","10","0","6970","22","27"
"6","0","0","159","133901","795","225","50","21","0","71","19","9455","254","10","0","7160","22","27"
"6","0","0","174","133901","897","225","50","22","0","71","19","10680","278","10","0","7250","22","27"
"6","0","0","195","133901","938","225","50","23","0","71","19","12047","295","10","0","7595","22","27"
"6","0","0","199","133901","992","225","50","24","0","71","19","13556","311","10","0","8450","22","27"
"6","0","0","212","133901","1025","225","50","25","0","71","19","15256","331","10","0","8520","22","27"
"6","0","0","221","133901","1049","225","50","26","0","71","19","17125","345","10","0","8910","22","27"
"6","0","0","228","133901","1067","225","50","27","0","71","19","19124","357","10","0","9330","22","27"
"6","0","0","230","133901","1085","225","50","28","0","71","19","21295","361","10","0","9955","22","27"
"6","0","0","247","133901","1107","225","50","29","0","71","19","23509","380","10","0","10315","22","27"
"6","0","0","261","133901","1139","225","50","30","0","71","19","25936","394","10","0","10415","22","27"
