28a994c2a0e1af7269ae4bb694a76eb27c9dedfa47177cc7f918fb23771a8956,c033e26a1fdb76729810666babfa9993fe0590bcfe35900af80d2ecf03abf238,17b7055bd51bb8bcd016bec9d765d82844af4b1408ade7f157a04eaa0a54ffdd,bd81e05bdef2e1778560349ab55022aec6c1122eef4d65edc6778a103af3a1b2,9d7d577482d7a6a572b042eacdca0abacff3c18310576871e5c6c6879951ebc8,7148eca87d1394615a075a62fb57ad480947f4204027df001ed825090b818488,e8da4da651fcc5f6606fe5621809eddf8931fb1ce112d038530823df4bbef41e,39b7cf75211da3a1a71063393c4175cfd37c6fafd5063f8d7a6a818667c250ae,2c1f767f1a124bb8af9f229d09343bfd7227665585e17bf85750989f5b9599f7,b423361cf6fe464184878845ef74992733f78be1aeb608e903d4425979bcde80,c6f420827b03df4750a53308ff89ff0e781ce38767426f713a14e4b124efd1b2,9ca61b0a5c4140c7007ee90173763c6337266df46f2b3d77b17a075d2c73a8d4,839611986cff0596d60c495cbbecbc8c7d8903378789fedd9fb28d59094db587,1c0bd244817be7d7776cc51b26a0cfd7f4950329b7ef78534fc75c73ec781614,9203a3381d34f18f9a1b770691651319ed1f60dd590418436bff373761415e52,759858b9b6066b66cb3d92629910c341ef3e25aa792f671549f4042329df58b4,2d367b4a2f93f2ef3b280d3e55fc95fabc5b47a8871a72d6418112a40edbcb5d,6ce8e5357bc75661c8e4a208721af627a0aabe0e244657b3fa861ef21e909b9f,42184795598030f5e2d00c45b9aef1367ea00e03cc800cb2bdfac8b48287ab6f
"8340","0","38","0","12","0","0","133201","19508","74","1070","162","34","27","67","0","246","5","2088"
"8490","0","38","0","12","0","0","133201","21706","74","1070","167","34","28","67","0","251","5","2119"
"8960","0","38","0","12","0","0","133201","24032","74","1070","172","34","29","67","0","256","5","2152"
"9110","0","38","0","12","0","0","133201","26542","74","1070","177","34","30","67","0","261","5","2187"
"9785","0","38","0","12","0","0","133201","29153","74","1070","177","34","31","67","0","261","5","2222"
"10470","0","38","0","12","0","0","133201","31875","74","1070","177","34","32","67","0","261","5","2257"
"11010","0","38","0","12","0","0","133201","34700","74","1070","183","34","33","67","0","267","5","2291"
"11190","0","38","0","12","0","0","133201","37715","74","1070","189","34","34","67","0","273","5","2324"
"11740","0","38","0","12","0","0","133201","40836","74","1070","195","34","35","67","0","279","5","2357"
"11920","0","38","0","12","0","0","133201","44100","74","1070","202","34","36","67","0","286","5","2390"
"12520","0","38","0","12","0","0","133201","47428","74","1070","209","34","37","67","0","293","5","2423"
"13120","0","38","0","12","0","0","133201","50866","74","1070","216","34","38","67","0","300","5","2456"
"13300","0","38","0","12","0","0","133201","54452","74","1070","224","34","39","67","0","308","5","2489"
"55","0","0","0","0","0","0","133501","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","133501","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","133501","0","0","100","14","0","4","0","214","2","0","0"
"450","0","10","0","0","0","0","133501","0","0","100","29","0","5","0","405","2","0","0"
"800","0","10","0","0","0","0","133501","0","0","100","42","0","6","50","634","4","0","0"
"1395","0","15","0","0","0","0","133501","0","0","100","56","0","7","85","894","8","0","0"
"1560","0","30","0","1","0","0","133501","0","0","100","63","4","8","120","1286","10","0","0"
"1700","0","45","0","2","0","16","133501","0","0","100","70","9","9","155","1710","10","0","0"
"1970","0","45","0","4","0","40","133501","0","0","520","82","14","10","170","2145","11","0","0"
"2130","0","45","0","5","5","85","133501","0","0","740","87","14","11","186","2657","11","0","0"
"2230","0","45","0","6","11","138","133501","0","0","840","92","14","12","222","3181","14","0","0"
"2370","0","45","0","6","17","200","133501","0","0","840","99","16","13","242","3714","19","0","0"
"2510","0","45","0","6","17","276","133501","0","0","960","106","18","14","272","4294","23","0","0"
"2540","0","45","0","6","17","346","133501","0","0","1080","115","22","15","282","4899","31","0","0"
"2570","0","45","0","6","17","421","133501","0","0","1080","123","22","16","312","5572","36","0","0"
"2570","0","45","0","6","17","493","133501","0","0","1080","132","22","17","342","6300","40","0","0"
"2570","0","45","0","6","17","582","133501","0","0","1080","141","22","18","372","7084","46","0","0"
"2570","0","45","0","6","17","715","133501","0","0","1080","148","22","19","372","7972","51","0","0"
"2570","0","45","0","6","17","872","133501","0","0","1080","162","22","20","372","8893","61","0","0"
"2570","0","45","0","6","17","1074","133501","0","0","1180","170","22","21","372","9912","67","0","0"
"2570","0","45","0","6","17","1292","133501","0","0","1280","177","22","22","372","11109","72","0","0"
"2570","0","45","0","6","17","1476","133501","0","0","1280","193","22","23","372","12432","78","0","0"
"2570","0","45","0","6","17","1619","133501","0","0","1280","210","22","24","372","13907","84","0","0"
"2570","0","45","0","6","17","1728","133501","0","0","1280","218","22","25","372","15617","90","0","0"
"3030","0","45","0","6","17","1800","133501","0","0","1280","227","22","26","372","17457","96","0","0"
"3030","0","45","0","6","17","1845","133501","0","0","1280","235","22","27","372","19492","102","0","0"
"3030","0","45","0","6","17","1877","133501","0","0","1280","240","22","28","372","21690","107","0","0"
"3490","0","45","0","6","17","1910","133501","0","0","1280","244","22","29","372","24012","111","0","0"
"3490","0","45","0","6","17","1944","133501","0","0","1280","248","22","30","372","26533","115","0","0"
"3950","0","45","0","6","17","1978","133501","0","0","1280","252","22","31","372","29112","119","0","0"
"3950","0","45","0","6","17","2012","133501","0","0","1280","256","22","32","372","31854","123","0","0"
"4450","0","45","0","6","17","2045","133501","0","0","1280","260","22","33","372","34687","127","0","0"
"4950","0","45","0","6","17","2077","133501","0","0","1280","264","22","34","372","37669","131","0","0"
"4950","0","45","0","6","17","2109","133501","0","0","1280","268","22","35","372","40856","135","0","0"
"4950","0","45","0","6","17","2141","133501","0","0","1280","272","22","36","372","44155","139","0","0"
"5450","0","45","0","6","17","2173","133501","0","0","1280","277","22","37","372","47499","144","0","0"
"5950","0","45","0","6","17","2205","133501","0","0","1280","282","22","38","372","50947","149","0","0"
"5950","0","45","0","6","17","2237","133501","0","0","1280","286","22","39","372","54562","153","0","0"
"65","0","0","0","0","0","0","133601","21","0","75","0","0","2","5","0","1","1","0"
"185","0","0","0","0","0","0","133601","75","0","125","0","0","3","20","0","4","2","0"
"365","0","0","0","0","0","0","133601","174","0","295","2","0","4","55","0","7","4","0"
"635","0","10","0","0","0","0","133601","322","0","455","4","0","5","105","0","12","7","0"
"985","0","10","0","3","0","0","133601","541","0","845","5","0","6","120","0","20","11","0"
"1540","0","10","0","6","0","0","133601","773","0","1660","8","0","7","145","0","26","15","0"
"1970","0","10","0","9","0","0","133601","1126","0","2220","10","9","8","170","0","34","15","10"
"2220","0","10","0","9","0","0","133601","1545","0","2370","18","23","9","195","0","45","16","30"
"2720","0","20","0","9","0","0","133601","1937","0","2370","36","37","10","195","0","54","16","80"
"3030","0","30","0","9","0","0","133601","2360","13","2370","49","37","11","195","0","63","18","134"
"3400","0","30","0","9","0","0","133601","2882","36","2370","55","37","12","195","0","67","18","188"
"3550","0","30","0","9","0","0","133601","3442","49","2370","61","37","13","220","0","76","18","247"
"3550","0","30","0","9","0","0","133601","4067","49","2370","65","37","14","245","0","88","18","340"
"3550","0","30","0","9","0","0","133601","4694","49","2370","75","37","15","245","0","100","18","464"
"3550","0","30","0","9","0","0","133601","5355","52","2370","83","37","16","245","0","112","18","606"
"3600","0","30","0","9","0","0","133601","6037","55","2370","96","37","17","245","0","122","18","752"
"3650","0","30","0","9","0","0","133601","6805","55","2370","108","37","18","245","0","131","18","927"
"3745","0","30","0","9","0","0","133601","7684","55","2370","119","37","19","245","0","143","18","1073"
"3940","0","30","0","9","0","0","133601","8643","55","2370","128","37","20","245","0","166","18","1184"
"4250","0","30","0","9","0","0","133601","9743","55","2370","133","37","21","245","0","184","18","1279"
"4460","0","30","0","9","0","0","133601","10950","55","2370","147","37","22","245","0","211","18","1371"
"4670","0","30","0","9","0","0","133601","12332","55","2370","162","37","23","245","0","232","18","1434"
"4760","0","30","0","9","0","0","133601","13854","55","2370","181","37","24","245","0","248","18","1485"
"4760","0","30","0","9","0","0","133601","15594","55","2370","195","37","25","245","0","259","18","1535"
"4760","0","30","0","9","0","0","133601","17512","55","2370","208","37","26","245","0","267","18","1568"
"5020","0","30","0","9","0","0","133601","19495","55","2370","221","37","27","245","0","280","18","1586"
"5020","0","30","0","9","0","0","133601","21712","55","2370","226","37","28","245","0","285","18","1611"
"5020","0","30","0","9","0","0","133601","24036","55","2370","236","37","29","245","0","295","18","1653"
"5020","0","30","0","9","0","0","133601","26505","55","2370","246","37","30","245","0","305","18","1703"
"5020","0","30","0","9","0","0","133601","29084","55","2370","256","37","31","245","0","315","18","1753"
"5020","0","30","0","9","0","0","133601","31775","55","2370","266","37","32","245","0","325","18","1802"
"5020","0","30","0","9","0","0","133601","34604","55","2370","277","37","33","245","0","336","18","1848"
"5020","0","30","0","9","0","0","133601","37582","55","2370","288","37","34","245","0","347","18","1892"
"5020","0","30","0","9","0","0","133601","40708","55","2370","299","37","35","245","0","358","18","1936"
"5020","0","30","0","9","0","0","133601","43936","55","2370","311","37","36","245","0","370","18","1980"
"5020","0","30","0","9","0","0","133601","47275","55","2370","323","37","37","245","0","382","18","2024"
"5020","0","30","0","9","0","0","133601","50718","55","2370","335","37","38","245","0","394","18","2068"
"5020","0","30","0","9","0","0","133601","54267","55","2370","347","37","39","245","0","406","18","2112"
"55","0","0","0","0","0","0","133701","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","133701","0","0","100","7","0","3","0","94","0","0","0"
"270","0","10","0","0","0","0","133701","0","0","100","14","0","4","0","214","2","0","0"
"450","0","10","0","0","0","0","133701","0","0","100","29","0","5","0","405","2","0","0"
"800","0","10","0","0","0","0","133701","0","0","100","42","0","6","50","634","4","0","0"
"1395","0","15","0","0","0","0","133701","0","0","100","56","0","7","85","894","8","0","0"
"1560","0","30","0","1","0","0","133701","0","0","100","63","4","8","120","1286","10","0","0"
"1700","0","45","0","2","0","16","133701","0","0","100","70","9","9","155","1710","10","0","0"
"1970","0","45","0","4","0","40","133701","0","0","520","82","14","10","170","2145","11","0","0"
"2130","0","45","0","5","5","85","133701","0","0","740","87","14","11","186","2657","11","0","0"
"2230","0","45","0","6","11","138","133701","0","0","840","92","14","12","222","3181","14","0","0"
"2370","0","45","0","6","17","200","133701","0","0","840","99","16","13","242","3714","19","0","0"
"2510","0","45","0","6","17","276","133701","0","0","960","106","18","14","272","4294","23","0","0"
"2540","0","45","0","6","17","346","133701","0","0","1080","115","22","15","282","4899","31","0","0"
"2570","0","45","0","6","17","421","133701","0","0","1080","123","22","16","312","5572","36","0","0"
"2570","0","45","0","6","17","493","133701","0","0","1080","132","22","17","342","6300","40","0","0"
"2570","0","45","0","6","17","582","133701","0","0","1080","141","22","18","372","7084","46","0","0"
"2570","0","45","0","6","17","715","133701","0","0","1080","148","22","19","372","7972","51","0","0"
"2570","0","45","0","6","17","872","133701","0","0","1080","162","22","20","372","8893","61","0","0"
"2570","0","45","0","6","17","1074","133701","0","0","1180","170","22","21","372","9912","67","0","0"
"2570","0","45","0","6","17","1292","133701","0","0","1280","177","22","22","372","11109","72","0","0"
"2570","0","45","0","6","17","1476","133701","0","0","1280","193","22","23","372","12432","78","0","0"
"2570","0","45","0","6","17","1619","133701","0","0","1280","210","22","24","372","13907","84","0","0"
"2570","0","45","0","6","17","1738","133701","0","0","1280","219","22","25","372","15602","90","0","0"
"3030","0","45","0","6","17","1810","133701","0","0","1280","228","22","26","372","17442","96","0","0"
"3030","0","45","0","6","17","1855","133701","0","0","1280","236","22","27","372","19477","102","0","0"
"3030","0","45","0","6","17","1887","133701","0","0","1280","241","22","28","372","21675","107","0","0"
"3490","0","45","0","6","17","1920","133701","0","0","1280","245","22","29","372","23997","111","0","0"
"3490","0","45","0","6","17","1954","133701","0","0","1280","249","22","30","372","26518","115","0","0"
"3950","0","45","0","6","17","1988","133701","0","0","1280","253","22","31","372","29097","119","0","0"
"3950","0","45","0","6","17","2022","133701","0","0","1280","257","22","32","372","31839","123","0","0"
"4450","0","45","0","6","17","2055","133701","0","0","1280","261","22","33","372","34672","127","0","0"
"4950","0","45","0","6","17","2087","133701","0","0","1280","265","22","34","372","37654","131","0","0"
"4950","0","45","0","6","17","2119","133701","0","0","1280","269","22","35","372","40841","135","0","0"
"4950","0","45","0","6","17","2151","133701","0","0","1280","273","22","36","372","44140","139","0","0"
"5450","0","45","0","6","17","2183","133701","0","0","1280","278","22","37","372","47484","144","0","0"
"5950","0","45","0","6","17","2215","133701","0","0","1280","283","22","38","372","50932","149","0","0"
"5950","0","45","0","6","17","2247","133701","0","0","1280","287","22","39","372","54547","153","0","0"
"55","0","0","0","0","0","0","133801","0","0","50","3","0","2","0","26","0","0","0"
"150","0","0","0","0","0","0","133801","0","0","100","8","0","3","0","87","0","0","0"
"270","0","10","0","0","0","0","133801","0","0","100","17","0","4","0","197","2","0","0"
"450","0","10","0","0","0","0","133801","0","0","100","32","0","5","0","388","2","0","0"
"800","0","10","0","0","0","0","133801","0","0","100","45","0","6","50","617","4","0","0"
"1395","0","15","0","0","0","0","133801","0","0","100","63","0","7","85","859","8","0","0"
"1560","0","45","0","0","0","0","133801","0","0","100","74","4","8","120","1226","10","0","0"
"1865","0","60","0","1","0","16","133801","0","0","100","85","13","9","155","1606","12","0","0"
"2225","0","60","0","2","0","45","133801","0","0","520","101","18","10","190","1994","13","0","0"
"2485","0","60","0","3","5","85","133801","0","0","940","118","18","11","206","2417","14","0","0"
"2625","0","60","0","3","15","128","133801","0","0","940","131","18","12","232","2865","19","0","0"
"2765","0","66","0","3","20","154","133801","0","0","1180","149","18","13","242","3357","29","0","0"
"2965","0","66","0","3","22","188","133801","0","0","1420","167","18","14","252","3883","41","0","0"
"3055","0","71","0","3","22","232","133801","0","0","1540","182","22","15","252","4451","54","0","0"
"3085","0","77","0","3","22","297","133801","0","0","1540","194","22","16","262","5103","62","0","0"
"3085","0","78","0","3","22","357","133801","0","0","1540","210","22","17","272","5793","71","0","0"
"3430","0","78","0","3","22","405","133801","0","0","1540","228","22","18","302","6496","84","0","0"
"3950","0","78","0","3","22","476","133801","0","0","1540","246","22","19","302","7287","98","0","0"
"4375","0","78","0","3","22","564","133801","0","0","1540","276","22","20","302","8084","121","0","0"
"4675","0","78","0","3","22","678","133801","0","0","1640","302","22","21","302","9003","140","0","0"
