af43e634a3bd961dab70dcca384c923e12df6b6f63708e341017793c7dd6f8df,38fd54451955d0ff0e8b2fbef67c1fee943543411b0757082913dc936eafccc2,764428bafe174b00e853fea7be103e7b50672bf864248ff1c5b1f9e90d4209db,6bfb3cc98b7697cbe9630f03f0f09ee786f77cd24c3f7c37e38582cc8a4b0fd2,63feb1bcae57e0c3ae2587289546373c8c7f2e6bfddcc42bf9509f09b00991b2,f430518e3bdf0b3b9cc5a48b35975e9ea663356ab51be6561faa99167aba2b55,f54773e247e915c213b0df715e15a4cef28e98583b050f0fe3c09b00c02e7454,5a40a66ea5185a1e1096697dc7a5bece4ec529fefabf2134e00f6e5ba3f16d03,55aa01277c8e362f382a6626f937976bd00ec6a766c5d136113ff864a98b1ea4,93e482dd027a02e220a7c6637b9a280a1b9f916fa30b9326147c888c3f1a2aa1,39d2fd12add555adc29a2424ab823c3a9525f4c1a9f09158f35500ad3885fb03,434441eafad0f567d2ae39a395702674e96a4e75b1ee1b7ea5c3f20db89456fd
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82103","【ブレイカー】攻撃力アップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82104","【ブレイカー】攻撃力アップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82105","【ブレイカー】攻撃力アップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82106","【ブレイカー】攻撃力アップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82107","【ブレイカー】攻撃力アップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82108","【ブレイカー】攻撃力アップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82109","【ブレイカー】攻撃力アップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。攻撃力アップの強化に使用できる。","82110","【ブレイカー】攻撃力アップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82201","【ブレイカー】クリティカルアップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82202","【ブレイカー】クリティカルアップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82203","【ブレイカー】クリティカルアップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82204","【ブレイカー】クリティカルアップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82205","【ブレイカー】クリティカルアップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82206","【ブレイカー】クリティカルアップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82207","【ブレイカー】クリティカルアップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82208","【ブレイカー】クリティカルアップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82209","【ブレイカー】クリティカルアップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリティカルアップの強化に使用できる。","82210","【ブレイカー】クリティカルアップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82301","【ブレイカー】クリダメアップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82302","【ブレイカー】クリダメアップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82303","【ブレイカー】クリダメアップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82304","【ブレイカー】クリダメアップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82305","【ブレイカー】クリダメアップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82306","【ブレイカー】クリダメアップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82307","【ブレイカー】クリダメアップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82308","【ブレイカー】クリダメアップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82309","【ブレイカー】クリダメアップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。クリダメアップの強化に使用できる。","82310","【ブレイカー】クリダメアップマスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82401","【ブレイカー】通常攻撃強化マスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82402","【ブレイカー】通常攻撃強化マスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82403","【ブレイカー】通常攻撃強化マスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82404","【ブレイカー】通常攻撃強化マスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82405","【ブレイカー】通常攻撃強化マスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82406","【ブレイカー】通常攻撃強化マスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82407","【ブレイカー】通常攻撃強化マスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82408","【ブレイカー】通常攻撃強化マスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82409","【ブレイカー】通常攻撃強化マスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","ブレイカーロールのマスタリー強化用素材。通常攻撃強化の強化に使用できる。","82410","【ブレイカー】通常攻撃強化マスタリーLv10"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83101","【バッファー】ＨＰアップマスタリーLv1"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83102","【バッファー】ＨＰアップマスタリーLv2"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83103","【バッファー】ＨＰアップマスタリーLv3"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83104","【バッファー】ＨＰアップマスタリーLv4"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83105","【バッファー】ＨＰアップマスタリーLv5"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83106","【バッファー】ＨＰアップマスタリーLv6"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83107","【バッファー】ＨＰアップマスタリーLv7"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83108","【バッファー】ＨＰアップマスタリーLv8"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83109","【バッファー】ＨＰアップマスタリーLv9"
"0","0","34","0","0","2030/04/24 14:59:59","9999","2015/12/17 15:00:00","0","バッファーロールのマスタリー強化用素材。ＨＰアップの強化に使用できる。","83110","【バッファー】ＨＰアップマスタリーLv10"
