1db15ca61a5c2d695767269b2aa3b43ef0600814c4a35b14d9031eda1ddef7b9,43cae53698036ebd1cede847cefc15d0b93ce8ee1b39a936c068aec484b306b8,b37095f5f7817d52f544643edfcb32cd5951c0d430b7d633b43179fd81a000b2,a4eaaf463e165d7a374c307145da9c04a2c3cb8275067c62579b420721db874f,0b7d1c742510d07a5b3abd36e337ab83cae735af749abe29ca1ee13f83a09505,06d072961d28751db5b641710d5f78caa79c97e00ef875157d7d7d50a80d1e05,a06fc9c80865d0e3299688ca06a7affacd78e51cc8e37e52b3ec217e16050556,ea48ffe71d36e4e8ad82e562fb248bc95ff75b2090040f161f20342494e0b504,287e8db3941ad433a20ab8248949b1f3f6e3ad78eca9d3dbde1848439dfe938a,ac5f3e34830bdd4944ea52f1a7ba4308bc23e1d0ae3b003af537454b7465bff1,39febe64dfdd8e6878a2c8d0c50bc42b10d63f8a5658435b08c73ffaf378524a,e7d8988bb0775c0b5dc1fd1df317514660da22d3de7a25005632b7a9448cc9bb
"116901","5","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068409","20038009"
"116801","6","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068410","20038010"
"116701","7","20038","0","2023/03/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5068411","20038011"
"116701","2003803","20038","5068001","2023/03/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5068422","20038012"
"116701","2","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068426","20038016"
"116701","3","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068427","20038017"
"116901","4","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068428","20038018"
"116901","5","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068429","20038019"
"116801","6","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068430","20038020"
"116701","7","20038","5068001","2023/03/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5068431","20038021"
"104901","2003903","20039","0","2023/04/17 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5070402","20039001"
"117101","2003903","20039","5070001","2023/04/17 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5070422","20039002"
"117101","2003903","20039","5070004","2023/04/17 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5070442","20039003"
"117101","2003903","20039","5070005","2023/04/17 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5070422","20039004"
"104901","2","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070406","20039017"
"117101","2","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070426","20039018"
"117101","2","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070446","20039019"
"117101","2","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070426","20039020"
"102701","3","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070407","20039021"
"117001","3","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070427","20039022"
"117001","3","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070447","20039023"
"117001","3","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070427","20039024"
"104901","4","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070408","20039025"
"117101","4","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070428","20039026"
"117101","4","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070448","20039027"
"117101","4","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070428","20039028"
"102701","5","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070409","20039029"
"117001","5","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070429","20039030"
"117001","5","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070449","20039031"
"117001","5","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070429","20039032"
"102701","6","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070410","20039033"
"117001","6","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070430","20039034"
"117001","6","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070450","20039035"
"117001","6","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070430","20039036"
"102701","7","20039","0","2023/04/17 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5070411","20039037"
"117001","7","20039","5070001","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070431","20039038"
"117001","7","20039","5070004","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070451","20039039"
"117001","7","20039","5070005","2023/04/17 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5070431","20039040"
"117401","117401","20040","0","2023/05/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5072401","20040001"
"117201","2004003","20040","0","2023/05/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5072402","20040002"
"117201","2","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072406","20040006"
"117301","3","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072407","20040007"
"117401","4","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072408","20040008"
"117301","5","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072409","20040009"
"117201","6","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072410","20040010"
"117201","7","20040","0","2023/05/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5072411","20040011"
"117201","2004003","20040","5072004","2023/05/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5072422","20040013"
"117201","2","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072426","20040017"
"117301","3","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072427","20040018"
"117401","4","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072428","20040019"
"117301","5","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072429","20040020"
"117201","6","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072430","20040021"
"117201","7","20040","5072004","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072431","20040022"
"117201","2004003","20040","5072006","2023/05/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5072442","20040023"
"117201","2","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072446","20040027"
"117301","3","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072447","20040028"
"117401","4","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072448","20040029"
"117301","5","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072449","20040030"
"117201","6","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072450","20040031"
"117201","7","20040","5072006","2023/05/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5072451","20040032"
"105101","2004103","20041","0","2023/06/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5074402","20041001"
"105101","2","20041","0","2023/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5074406","20041005"
"105101","4","20041","0","2023/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5074408","20041007"
"105101","6","20041","0","2023/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5074410","20041009"
"105101","7","20041","0","2023/06/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5074411","20041010"
"117501","2004103","20041","5074001","2023/06/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5074422","20041011"
"117501","2","20041","5074001","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074426","20041015"
"100801","3","20041","5074002","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074427","20041016"
"117501","4","20041","5074001","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074428","20041017"
"100801","5","20041","5074002","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074429","20041018"
"117501","6","20041","5074001","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074430","20041019"
"117501","7","20041","5074001","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074431","20041020"
"117501","2004103","20041","5074003","2023/06/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5074442","20041021"
"117601","3","20041","5074003","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074447","20041023"
"117601","5","20041","5074003","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074449","20041024"
"117501","7","20041","5074003","2023/06/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5074451","20041025"
"117801","117801","20042","0","2023/07/18 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5076401","20042001"
"101701","2004203","20042","0","2023/07/18 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5076402","20042002"
"101701","2","20042","0","2023/07/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5076406","20042006"
"103001","3","20042","0","2023/07/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5076407","20042007"
"101701","4","20042","0","2023/07/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5076408","20042008"
"101701","6","20042","0","2023/07/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5076410","20042010"
"101701","7","20042","0","2023/07/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5076411","20042011"
"117701","2004203","20042","5076002","2023/07/18 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5076422","20042012"
"117701","2","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076426","20042016"
"117801","3","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076427","20042017"
"117701","4","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076428","20042018"
"117901","5","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076429","20042019"
"117701","6","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076430","20042020"
"117701","7","20042","5076002","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076431","20042021"
"117701","2004203","20042","5076005","2023/07/18 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5076442","20042022"
"117701","2","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076446","20042026"
"117801","3","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076447","20042027"
"117701","4","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076448","20042028"
"117901","5","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076449","20042029"
"117701","6","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076450","20042030"
"117701","7","20042","5076005","2023/07/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5076451","20042031"
"120101","2","20043","0","2023/08/18 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5078406","20043004"
"120201","3","20043","5078002","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078407","20043005"
"120101","2","20043","5078004","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078426","20043009"
"120201","3","20043","5078004","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078427","20043010"
"120301","4","20043","5078004","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078428","20043011"
"119001","2004303","20043","0","2023/08/18 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5078442","20043012"
"119001","2","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078446","20043016"
"119101","3","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078447","20043017"
"120001","4","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078448","20043018"
"119001","5","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078449","20043019"
"119101","6","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078450","20043020"
"119001","7","20043","5078006","2023/08/18 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5078451","20043021"
"119201","119201","20044","0","2023/09/19 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5080401","20044001"
"103301","2004403","20044","0","2023/09/19 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5080402","20044002"
"100701","2","20044","0","2023/09/19 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5080406","20044006"
"103301","4","20044","0","2023/09/19 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5080408","20044007"
"100701","6","20044","0","2023/09/19 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5080410","20044008"
"100701","7","20044","0","2023/09/19 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5080411","20044009"
"101101","3","20044","5080001","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080407","20044010"
"101101","5","20044","5080001","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080409","20044011"
"119201","2004403","20044","5080002","2023/09/19 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5080422","20044012"
"119901","2","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080426","20044016"
"119301","3","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080427","20044017"
"119201","4","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080428","20044018"
"119301","5","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080429","20044019"
"119901","6","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080430","20044020"
"119901","7","20044","5080002","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080431","20044021"
"119201","119201","20044","5080005","2023/09/19 15:00:00","1004","1","0","0","2030/01/01 14:59:59","5080421","20044022"
"119201","2004403","20044","5080005","2023/09/19 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5080442","20044023"
"119901","2","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080446","20044027"
"119301","3","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080447","20044028"
"119201","4","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080448","20044029"
"119301","5","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080449","20044030"
"119901","6","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080450","20044031"
"119901","7","20044","5080005","2023/09/19 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5080451","20044032"
"120801","120801","20045","0","2023/10/16 15:00:00","1004","0","0","0","2030/01/01 14:59:59","5082401","20045001"
"120701","2004503","20045","0","2023/10/16 15:00:00","1002","0","1","0","2030/01/01 14:59:59","5082402","20045002"
"120701","2004503","20045","5082002","2023/10/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5082422","20045003"
"120701","2004503","20045","5082004","2023/10/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5082442","20045004"
"120701","2004503","20045","5082005","2023/10/16 15:00:00","1002","1","1","0","2030/01/01 14:59:59","5082402","20045005"
"120701","2","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082406","20045018"
"120701","2","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082426","20045019"
"120701","2","20045","5082004","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082446","20045020"
"120701","2","20045","5082005","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082406","20045021"
"120801","3","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082407","20045022"
"120801","3","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082427","20045023"
"120801","3","20045","5082004","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082447","20045024"
"120801","3","20045","5082005","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082407","20045025"
"120902","4","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082408","20045026"
"120902","4","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082428","20045027"
"120902","4","20045","5082004","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082448","20045028"
"120902","4","20045","5082005","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082408","20045029"
"120701","5","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082409","20045030"
"120701","5","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082429","20045031"
"120701","5","20045","5082004","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082449","20045032"
"120701","5","20045","5082005","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082409","20045033"
"120801","6","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082410","20045034"
"120801","6","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082430","20045035"
"120801","6","20045","5082004","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082450","20045036"
"120801","6","20045","5082005","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082410","20045037"
"120801","7","20045","0","2023/10/16 15:00:00","1003","0","0","0","2030/01/01 14:59:59","5082411","20045038"
"120801","7","20045","5082002","2023/10/16 15:00:00","1003","1","0","0","2030/01/01 14:59:59","5082431","20045039"
