54ac5dd29d50be0c91d9ba24da3b2a9d45aba00c9364a5e53ea12079e2c7da37,66682d52c7b1c70076773f140916fea9908328af1bc20125e7607113110e253d,028370c4e5ba755ef1193845f676742d61ef0e34b1a739c4e7f566428a0d38ac,38e5c9282e93b848c5fefd7af6907e8970d0fca3e5f3c21dd155778dfebf4bad,dd951270d672ab7ef3dbc69d1ddd0ff636da97e64a6b7bc755be73631465e0ea,f5cf7ebec4d191a55d48372645e090abfe2008db5f51c8268f026e6463fc4059,122c5cb5b8bbd121a6a5c4048295c5e4b801c5bd0eede15fed9b2040efe4eabd,3a184a0ae6797a77f53d1578bac99343193c6970e39f38ee65273cb107e196d3,73e7927f536bf179ea000ff234b2cf28ae3c3536e72ef410e550b21c64d6d1ea,97276de35b3f7f238b554ce7ecdb6def4efb948b9f4e9b90b8c9b16784bc7194,c27cb048fb1c77e4f1fb8bf3931e0eeb18ef7cc8855281a311eb4630e9696472,6f73dc4248872ea377d2e679aa1a89cb139dbef019006ea2f2be5bc68825dc5e,cd3d3eae25db836ed8ea7e45f167db6c63315e1acaeae497e40ae50f84727d6f,5b57770fb855ee7363e725da196735e7bd5d0975e207ef907fd434b4b0d518ac,03345c86181a19b4c9075af9344b3b4c31fbb5d875f0b7f53e7d32c32e879115,2b33172769c4710e8ca7daf84b26a7c720c5edc7bb9d4b072bd1e1a8bad7a8ad,fe65276d4b1bde3f6387439c10a4337add49e9673900b6683de42227d723da41,b924b1e784293f1349b02c621eac3ea7bcc371279c3c00131d4815d8df2a351e,50374ccf8c9806667838b3266caa7466e28a77460d1aca85944b4325c6b78332,21e1e1e7a799d6e472185e7a1c882176f18263ca73fd0534c2edb83627ff8ee3,805faa30355a3895489a0c3e3f6f1f2080c06b60a8e7a6111533013d39559af2,fd566fcacb6289234ffa7ce476bf0634ae4ae13773ef1c5697b17d4a9c2c2a33,db929c579fb8a5812b2817466126060d44dd82e095ef92d44f3a80825917f0f5,b1535b6e022a52f2f65d0d254d707b5e8949d1398f9b115dc558e5768b1c459a,6ade9abfd1fef1ea72d64eca712dce2a22eb93c876e93ca02129b51f2623997a,f7b8b60f82e9866a9e9b1c3b3fdb9761d4fc288afdec336af046f717bf5d8376,74b41dd4feb0947bb9e656f975c2f051bcb1427f946ccc7675176e04a1fdcb91,f070a35e14586018e3a6e65207a45ea9f6e35022f55df00fd1febfc43179b9cc,4ac0870afb4d7e065808eb8991ea52927389e77e3f96bedc657972cee859100f,713f3c1480a1f248dd2c9801cc38ba42e299dd29a8947f9355f64098820e36c4,2df1adbcdad80dc53bbe5ad220694339b572855ef01b2896f12fbad569e4d3ba,7e57c8f19fbf96d9f576035328db631954dd928c8f78a478807befe93a51ce0d,1b51c59b857a27dafb42600efc85923477cbd764653779a61b2a4b29cdd03989,41456bbc3ecbb3de1d5f235137c632980afb8a9b718391fbfcf3b05cdcbfa5ad,cb32d9e16ff5136899b7a8169358485b375a4a421d03e5c7dadf1456fa9bd861,f6671f58eb7c4fa9e488d69d8bfa07ac6b0c783bce07ce95a5e5c60467783f74,31b9103377972cd2bea3760376a4753f22571450c6699ca1b63ceca47bf8a982,0c9f31f816c03f16339693b2ff33b0089185faea1cdfa41fb84c12544c58cff7,59e456201a4b26896c91be7adbf886b0bb359d916310b1b7291eeee870ced8d9,26b457651ab826f8a06e35be825f9629056e0d5da2cb2d793f4fea975eddaf30,0ce22a561207e83913ea347c8cf535896606c4990c3fcee41e355f174b9d9145,02ea39a59498bc75bf1000764e6d2d25ad0a706f85b3a5678f2fc7d7d9b3fdc9
"シノブのシャドウ","30","0","0","985","0","1","603101","720057002","1","1","80","0","0","40","0","385","1082","0","0","20","237","30","44625","0","0","0","0","1","0","966795","200000013","785","0","0","0","0","0","0","0","585","618"
"ユカリのシャドウ","30","0","0","385","20000","1","603401","720057003","1","1","80","0","0","40","0","385","1082","0","0","20","237","30","14625","0","0","0","0","1","0","916778","200000013","885","0","0","0","0","0","0","0","585","1038"
"バーンウルフ","30","0","0","405","24500","1","303701","720057004","505","1","80","0","0","40","0","405","650","0","0","0","257","30","59500","0","0","0","0","1","0","6700000","300000008","1005","0","0","305","0","0","0","0","905","650"
"ルナポッド","30","0","0","385","100","1","206300","720057005","1","1","30","0","0","40","0","385","160","0","0","0","237","30","100","0","0","0","0","1","0","277000","200000013","385","0","0","0","0","0","0","0","385","160"
"ノゾミのシャドウ","30","0","0","388","0","1","602901","720058001","1","1","50","0","0","40","0","388","600","0","0","20","240","30","24072","0","0","0","0","1","0","849840","200000013","388","0","0","0","0","0","0","0","388","600"
"サレンのシャドウ","30","0","0","988","0","1","602801","720058002","1","1","50","0","0","40","0","388","500","0","0","20","240","30","24072","0","0","0","0","1","0","712380","200000013","788","0","0","0","0","0","0","0","588","500"
"アオイのシャドウ","30","0","0","388","0","1","604001","720058003","1","1","80","0","0","40","0","388","600","0","0","20","240","30","26294","0","0","0","0","1","0","874920","200000013","888","0","0","0","0","0","0","0","588","500"
"ラフレシアマンドラゴラ","30","0","0","788","24500","1","308207","720058004","788","1","50","0","0","40","0","788","600","0","0","0","260","30","45000","0","0","0","0","1","788","7700000","300000008","788","0","0","788","0","0","0","0","788","600"
"ルナポッド","30","0","0","388","100","1","206300","720058005","1","1","30","0","0","40","0","388","160","0","0","0","240","30","100","0","0","0","0","1","0","277000","200000013","388","0","0","0","0","0","0","0","388","160"
"ルカのシャドウ","0","0","0","691","0","1","605601","720059001","1","1","50","0","0","40","0","691","650","0","0","20","243","0","44250","0","0","0","0","1","0","1558540","200000013","891","0","0","0","0","0","0","0","691","650"
"エリコのシャドウ","0","0","0","691","0","1","602701","720059002","1","1","50","0","0","40","0","691","650","0","0","20","243","0","34500","0","0","0","0","1","0","1482800","200000013","791","0","0","0","0","0","0","0","691","650"
"ラフレシアマンドラゴラ","0","0","0","800","24500","1","308207","720059004","800","1","50","0","0","40","0","800","600","0","0","0","263","0","45000","0","0","0","0","1","800","7700000","300000008","800","0","0","800","0","0","0","0","800","600"
"ルナポッド","0","0","0","391","100","1","206300","720059005","1","1","30","0","0","40","0","391","160","0","0","0","243","0","100","0","0","0","0","1","0","277000","200000013","391","0","0","0","0","0","0","0","391","160"
"トモのシャドウ","0","0","0","694","0","1","603701","720060001","1","1","50","0","0","40","0","694","1145","0","0","20","246","0","68985","0","0","0","0","1","0","1522820","200000013","894","0","0","0","0","0","0","0","694","446"
"アカリのシャドウ","0","0","0","694","25987","1","600601","720060002","1","1","50","0","0","40","0","694","1127","0","0","20","246","0","0","0","0","0","0","1","0","1217115","200000013","794","0","0","0","0","0","0","0","694","324"
"ミストシーカー","0","0","0","800","45000","1","305508","720060004","814","1","50","0","0","40","0","814","600","0","0","0","266","0","45000","0","0","0","0","1","0","7000000","300000008","800","0","0","814","0","0","0","0","800","600"
"ルナポッド","0","0","0","394","100","1","206300","720060005","1","1","30","0","0","40","0","394","160","0","0","0","246","0","100","0","0","0","0","1","0","277000","200000013","394","0","0","0","0","0","0","0","394","160"
"リマのシャドウ","0","0","0","497","0","1","605201","720061001","1","1","50","0","0","40","0","497","1245","0","0","20","249","0","64607","0","0","0","0","1","0","2580560","200000013","597","0","0","0","0","0","0","0","497","746"
"アンナのシャドウ","0","0","0","697","59422","1","600901","720061002","1","1","50","0","0","40","0","697","777","0","0","20","249","0","0","0","0","0","0","1","0","1526565","200000013","797","0","0","0","0","0","0","0","697","624"
"ミストシーカー","0","0","0","800","45000","1","305508","720061004","797","1","50","0","0","40","0","797","600","0","0","0","269","0","45000","0","0","0","0","1","0","7000000","300000008","800","0","0","797","0","0","0","0","800","600"
"ルナポッド","0","0","0","397","100","1","206300","720061005","1","1","30","0","0","40","0","397","160","0","0","0","249","0","100","0","0","0","0","1","0","277000","200000013","397","0","0","0","0","0","0","0","397","160"
"レイのシャドウ","0","0","0","650","0","1","600301","720062001","1","1","70","0","0","40","0","400","682","0","0","20","252","0","48531","0","0","0","0","1","0","960730","200000013","900","0","0","0","0","0","0","0","550","890"
"ミフユのシャドウ","0","0","0","1000","0","1","604801","720062002","1","1","50","0","0","40","0","400","582","0","0","20","252","0","42063","0","0","0","0","1","0","600730","200000013","600","0","0","0","0","0","0","0","600","790"
"マッドファントム","0","0","0","800","55000","1","308408","720062004","800","1","30","0","0","40","0","800","700","0","0","10","269","0","35000","0","0","0","0","1","0","9000000","300000008","260","0","0","800","0","0","0","0","800","700"
"ルナポッド","0","0","0","400","100","1","206300","720062005","1","1","30","0","0","40","0","400","260","0","0","0","252","0","100","0","0","0","0","1","0","377000","200000013","400","0","0","0","0","0","0","0","400","260"
"マコトのシャドウ","40","0","0","503","0","1","604301","720063001","1","1","80","0","0","40","0","503","507","0","0","30","255","40","81185","0","0","0","0","1","0","1128870","200000013","503","0","0","0","0","0","0","0","503","833"
"イオのシャドウ","20","0","0","523","54590","1","601801","720063002","1","1","80","0","0","40","0","403","596","0","0","30","255","20","0","0","0","0","0","1","0","795945","200000013","503","0","0","0","0","0","0","0","503","536"
"マッドファントム","0","0","0","800","55000","1","308408","720063004","803","1","30","0","0","40","0","803","850","0","0","10","269","0","35000","0","0","0","0","1","0","9000000","300000008","260","0","0","803","0","0","0","0","800","700"
"ルナポッド","0","0","0","403","100","1","206300","720063005","1","1","30","0","0","40","0","403","260","0","0","0","255","0","100","0","0","0","0","1","0","377000","200000013","403","0","0","0","0","0","0","0","403","260"
"クルミのシャドウ","40","0","0","506","0","1","602101","720064001","1","1","80","0","0","40","0","506","490","0","0","30","258","40","58928","0","0","0","0","1","0","1179000","200000013","506","0","0","0","0","0","0","0","506","703"
"イリヤのシャドウ","20","0","0","506","46777","1","604401","720064002","1","1","80","0","0","40","0","506","454","0","0","30","258","20","0","0","0","0","0","1","0","862500","200000013","506","0","0","0","0","0","0","0","506","583"
"魂喰らいの凶蛇","0","0","0","800","60000","1","315300","720064004","806","1","30","0","0","40","0","806","850","0","0","10","272","0","65000","0","0","0","0","1","0","9000000","300000008","260","0","0","806","0","0","0","0","800","700"
"ルナポッド","0","0","0","406","100","1","206300","720064005","1","1","30","0","0","40","0","406","260","0","0","0","258","0","100","0","0","0","0","1","0","377000","200000013","406","0","0","0","0","0","0","0","406","260"
"ジュンのシャドウ","40","0","0","509","0","1","604701","720065001","1","1","80","0","0","40","0","509","859","0","0","30","261","40","58947","0","0","0","0","1","0","1223100","200000013","509","0","0","0","0","0","0","0","509","945"
"アキノのシャドウ","40","0","0","609","0","1","603201","720065002","1","1","80","0","0","40","0","409","823","0","0","30","261","40","76928","0","0","0","0","1","0","1080500","200000013","609","0","0","0","0","0","0","0","509","709"
"魂喰らいの凶蛇","0","0","0","800","70000","1","315300","720065004","809","1","30","0","0","40","0","809","850","0","0","10","272","0","75000","0","0","0","0","1","0","9000000","300000008","260","0","0","809","0","0","0","0","800","700"
"ルナポッド","0","0","0","409","100","1","206300","720065005","1","1","30","0","0","40","0","409","260","0","0","0","261","0","100","0","0","0","0","1","0","377000","200000013","409","0","0","0","0","0","0","0","409","260"
"ノゾミのシャドウ","40","0","0","512","0","1","602901","720066001","1","1","80","0","0","40","0","512","642","0","0","30","264","40","55571","0","0","0","0","1","0","1146400","200000013","512","0","0","0","0","0","0","0","512","1009"
"モニカのシャドウ","20","0","0","532","0","1","605301","720066002","1","1","80","0","0","40","0","412","548","0","0","0","264","20","67944","0","0","0","0","1","0","849800","200000013","812","0","0","0","0","0","0","0","512","694"
"塔の雨神様","0","0","0","800","85000","1","316100","720066004","812","1","30","0","0","40","0","812","1000","0","0","10","272","0","0","0","0","0","0","1","0","10000000","300000008","660","0","0","812","0","0","0","0","1812","1100"
"ルナポッド","0","0","0","312","100","1","206300","720066005","1","1","30","0","0","40","0","312","260","0","0","0","264","0","100","0","0","0","0","1","0","377000","200000013","312","0","0","0","0","0","0","0","312","260"
"ジュンのシャドウ","40","0","0","515","0","1","604701","720067001","1","1","80","0","0","40","0","515","968","0","0","30","267","40","64503","0","0","0","0","1","0","1534800","200000013","515","0","0","0","0","0","0","0","515","1660"
"アンナのシャドウ","20","0","0","835","104391","1","600901","720067002","1","1","80","0","0","40","0","615","740","0","0","0","267","20","0","0","0","0","0","1","0","1136400","200000013","915","0","0","0","0","0","0","0","815","580"
"塔の雨神様","0","0","0","862","115000","1","316100","720067004","862","1","30","0","0","40","0","862","1100","0","0","10","272","0","0","0","0","0","0","1","0","11000000","300000008","660","0","0","812","0","0","0","0","1762","1400"
"ルナポッド","0","0","0","315","100","1","206300","720067005","1","1","30","0","0","40","0","315","260","0","0","0","267","0","100","0","0","0","0","1","0","377000","200000013","315","0","0","0","0","0","0","0","315","260"
"アキノのシャドウ","40","0","0","1418","0","1","603201","720068001","1","1","80","0","0","40","0","418","940","0","0","30","270","40","91025","0","0","0","0","1","0","1410763","200000013","518","0","0","0","0","0","0","0","518","1229"
"ミツキのシャドウ","40","0","0","538","0","1","605101","720068002","1","1","80","0","0","40","0","385","879","0","0","0","270","40","110019","0","0","0","0","1","0","1107175","200000013","418","0","0","0","0","0","0","0","518","1007"
"レイジングジョー","0","0","0","520","0","1","311407","720068004","520","1","45","0","0","40","0","600","1350","0","0","0","272","0","105000","0","0","0","0","1","0","11500000","300000022","520","0","0","800","0","0","0","0","520","1300"
"ルナポッド","0","0","0","318","100","1","206300","720068005","1","1","30","0","0","40","0","318","260","0","0","0","270","0","100","0","0","0","0","1","0","377000","200000013","318","0","0","0","0","0","0","0","318","260"
"クウカのシャドウ","0","0","0","564","0","1","604501","720069001","1","1","80","0","0","40","0","564","1814","0","0","20","284","0","81608","0","0","0","0","1","0","1795365","200000013","564","0","0","0","0","0","0","0","564","1572"
"イリヤのシャドウ","0","0","0","564","90675","1","604401","720069002","1","1","80","0","0","40","0","564","1149","0","0","20","284","0","0","0","0","0","0","1","0","1196910","200000013","564","0","0","0","0","0","0","0","564","1089"
"レイジングジョー","0","0","0","584","0","1","311407","720069004","584","1","45","0","0","40","0","584","1700","0","0","0","294","0","130000","0","0","0","0","1","0","20000000","300000022","584","0","0","800","0","0","0","0","584","1700"
"ルナポッド","0","0","0","564","100","1","206300","720069005","1","1","30","0","0","40","0","564","440","0","0","0","284","0","100","0","0","0","0","1","0","527000","200000013","564","0","0","0","0","0","0","0","564","440"
"エリコのシャドウ","0","0","0","574","0","1","602701","720070001","1","1","80","0","0","40","0","574","703","0","0","20","289","0","85599","0","0","0","0","1","0","1370556","200000013","574","0","0","0","0","0","0","0","574","1054"
"シノブのシャドウ","0","0","0","574","0","1","603101","720070002","1","1","80","0","0","40","0","574","862","0","0","20","289","0","75975","0","0","0","0","1","0","1319872","200000013","574","0","0","0","0","0","0","0","574","1216"
"イノセントマジシャン","0","0","0","4000","0","1","310307","720070004","4000","1","60","0","0","40","0","4000","1700","0","0","0","299","0","40000","0","0","0","0","1","0","30000000","300000022","4000","0","0","4000","0","0","0","0","100","1700"
"ルナポッド","0","0","0","574","100","1","206300","720070005","1","1","30","0","0","40","0","574","440","0","0","0","289","0","100","0","0","0","0","1","0","627000","200000013","574","0","0","0","0","0","0","0","574","440"
"ミフユのシャドウ","0","0","0","586","0","1","604801","720071001","1","1","80","0","0","40","0","586","1223","0","0","20","295","0","114600","0","0","0","0","1","0","2297776","200000013","586","0","0","0","0","0","0","0","586","1987"
"イオのシャドウ","0","0","0","586","100848","1","601801","720071002","1","1","80","0","0","40","0","586","1987","0","0","20","295","0","0","0","0","0","0","1","0","1544258","200000013","586","0","0","0","0","0","0","0","586","1223"
"イノセントマジシャン","0","0","0","4000","0","1","310307","720071004","4000","1","60","0","0","40","0","4000","1700","0","0","0","305","0","45000","0","0","0","0","1","0","35000000","300000022","4000","0","0","4000","0","0","0","0","100","1700"
"ルナポッド","0","0","0","586","100","1","206300","720071005","1","1","30","0","0","40","0","586","440","0","0","0","295","0","100","0","0","0","0","1","0","627000","200000013","586","0","0","0","0","0","0","0","586","440"
"シズルのシャドウ","0","0","0","600","0","1","604901","720072001","1","1","80","0","0","40","0","600","2170","0","0","20","302","0","154545","0","0","0","0","1","0","4554974","200000013","600","0","0","0","0","0","0","0","600","3255"
"ナナカのシャドウ","0","0","0","600","162678","1","601301","720072002","1","1","80","0","0","40","0","600","1953","0","0","20","302","0","0","0","0","0","0","1","0","2562173","200000013","600","0","0","0","0","0","0","0","600","1736"
"ルナティックベア","0","0","0","4000","0","1","301104","720072004","4000","1","40","0","0","40","0","75","600","0","0","0","312","0","40000","0","0","0","0","1","0","40000000","300000022","4000","0","0","4000","0","0","0","0","4000","600"
"ルナポッド","0","0","0","350","100","1","206300","720072005","1","1","30","0","0","40","0","350","440","0","0","0","302","0","100","0","0","0","0","1","0","800000","200000013","350","0","0","0","0","0","0","0","350","440"
"クウカのシャドウ","0","0","0","616","0","1","604501","720073001","1","1","50","0","0","40","0","616","3311","0","0","20","310","0","148971","0","0","0","0","1","0","4531180","200000013","616","0","0","0","0","0","0","0","616","2870"
"アオイのシャドウ","0","0","0","616","0","1","604001","720073002","1","1","50","0","0","40","0","616","1871","0","0","20","310","0","205746","0","0","0","0","1","0","2730791","200000013","616","0","0","0","0","0","0","0","616","2994"
"ルナティックベア","0","0","0","5000","0","1","301104","720073004","5000","1","40","0","0","40","0","75","600","0","0","0","320","0","45000","0","0","0","0","1","0","42500000","300000022","5000","0","0","5000","0","0","0","0","5000","600"
"ルナポッド","0","0","0","350","100","1","206300","720073005","1","1","30","0","0","40","0","350","440","0","0","0","310","0","100","0","0","0","0","1","0","850000","200000013","350","0","0","0","0","0","0","0","350","440"
