d3b38f7bcedd8574aa7d51dc4ae492bc692468c37b57b9b03dbc3eb974c54a0d,7a28adac0fdf2ffefdb69d1ee42f1b4f963b8ac476062f625d43b67ac1f36989,c3c1e54e5de14cee6a54dc06607dd1ea52ae320bf67f4366f311d6c48c64231f,9c0aa35354b0f708898acd71483aa6df1723e9b50f5f46bcdddca9292972c47a,6b7d5d62ab302a23c32e1d1214a7a504764bdf87ecf85dc69b39867034fe6dfc,151ca872e931998ab7fbb5adf8670c7f534de0d8657d77b709addd3d078fe2e9,1a084384969233d163fb1fa1183dcb818a6e3f319f425f60757f11531b3fc009,4b893f84355ecb4828e3f771a691e2480e2b4e82eb25fca56ae4867ae3f6e3ab,80e25c43cada3d8f3f4f4649c75dee6dccb4854dfabb70086d3f2bc188bdc7dd,e9f1b6c5f73cab08e8b2439939306263223657f54b8112dbf51279155528d9e8,2500e32085fdb8029e373c099624404f745f97f398c1526d5105f29fba06b4d8,6d4414e2bd8a00886fc09f09fac1d2e30bf72ff25e76e440e5ec1ef2e4369a40,88b9f4c7a2bf5e2db8467e942c322341c39b9209875d26ba03f031f649204adf,084c3a05425cea088902870fdbde9e44b3a5c23a42bea36de7eb5de6d1d8109a,7bf9c2937ca0dec2bec4e498a6800ca8370299e736b3246eb79c9c3d6724464b,00592323c087efe50c39c05643743a327244c394ba62938e0704ca69953f4ea4,6f6395032e97fc5c0d930f6c8a5de340c734cd7edfb93ef6ea5293c41002d698,66eae7192b917c598344dee5e0bf21a9bc08adb114854635dc689683aa1b2aa5,bc85f60a9841f5e987e36e91c5f298125a16ba999e44bd90531af2a830b5fe51,0ea7ae8b80b9f6efd38388f8a4aa2b3a904630853a5622c4bb88508426bb36de,73309951dcce6301b900f6de75cb2e7d093a456f5a00d843db3ba26f68cafb66,43f5bc91920ff1024db985358b63dc548ff2476c138e9531725b74cf821f8fb3,a8974f51d99ccf3f4e273a94548ecf96b6d0f519eb5817b966f6ffab29a5141f,7d8ad49e9fb6cc3f85090efb2cd5fe6203a92dee39631e6b9d06965403c15690,d1307f18d7ce7982e348e71ab0939e23ea8cbfde3fdd6f7c310652abeb04669c,f894504af53516aa49bf1890530acaa1e610d13afc4c901878fa9c43b5c06b55,0132675b987a2ae6170a7e6e30b4f27e7e3971c7590257ed2b359ea795196181,e85931cece8e2e83953ba7f21a6d24aef3d841c0981391db3c0bdedc40c19472,181f3571866e9812a77eeb8af2171922e658dfbf2fba9d075fc4ae8b063fc76c,55daba42649e5f9c96a9cbec980d83a926ad9de3f3275bb948f7c8ef70a86363,1930f992f8e4e1a5f213dadd7b18b2ddb0d3854dcb02b9006bde49387f201fe1,ea3aa46196311e1b417ead07d469a142cb593677badffb605a856f89f94dcb61,472877936f754c8f0b9f6cf200dd97358bd063c14b30a76882f7036f7cc9838f,7127444ace3e96235226ddde293d589d8ef2de7ae266f770451691fa51909ff8,f2871b5d5067c4fc62318db369863fc5486192571b1fc4866bb62d8d9e9cd053,d0cbacff854cff5e623e48b8eca18e40e2d23287faa1a57a6b5fa96e512e1d7e,54a7eaffd54a485954f5ff1a69e7ddb5888e198d92006d4fbda1069f6c6cf41a,d1ab26570fe04ad2b4bfd6ab626de3150785a0a6d0cab9e967eb17a0a7f8aa1b,4a7e04c6339bd57f01e9ba61030fbe5a2666d421e14718ab28a1b6329f71229e,dff714bb136fc6b15bec1417b7c9d6738e86656bf376a32350eb10801be3d603,f63caf9b2fe8ec7c2273c9efadc0782525412e098b303a0e161f962c4b90778d,2af854c376a18272990a0ee77584701f123c5ac1867727087ce73681e358f86e,498a3ff40bd100f1b1b2e7dfe8510db951c5f5fd0fae0bd8387a7ed5d7fc5454,fd0f5aa5e8da89dbcda4d8b390c2317e45da733af4b8ce95f53efb80cc4896a8,cd0072144c39b19c58453422d6c4f0232d74c4d98f76835a4893303509394e3b,0a3e3492feb18cb4155defab50f952d0a25cf401770385d73add1fae1a5658ab,387a377e83f9d9592ecc35b3217d634bae2054259a08a221037ffd70247ef386
"10149","1","1","10149101","100000","10149102","40","1014901","1","510331","55","81012207","-50","0.7","0","610149011","-85","1","bgm_MC048","0","0","ボスバトル（NORMAL）","0.7","81012207","1","5122301","800","0.8","0","300","0","2024/07/16 12:00:00","0","0","bgm_MC048","1","0","1.7","100","20","2024/07/25 14:59:59","0","0.03","90","0","0.5","610149001"
"10149","1","1","10149201","100000","10149201","40","1014902","1","510332","-75","81012208","-50","0.7","0","610149021","-10","1","bgm_MC048","0","0","ボスバトル（HARD）","0.75","81012208","2","5122302","145","0.8","0","-415","0","2024/07/16 12:00:00","0","0","bgm_MC048","1","0","1.7","100","30","2024/07/25 14:59:59","0","0.03","90","0","0.5","610149002"
"10149","1","1","10149301","100000","10149201","40","1014903","1","510333","55","81012208","-50","0.7","1","610149031","-70","1","bgm_MC048","0","0","ボスバトル（VERY HARD）","0.75","81012208","3","5122308","480","0.8","0","-240","0","2024/07/16 12:00:00","0","0","bgm_MC048","1","0","1.7","100","30","2024/07/25 14:59:59","0","0.03","90","0","0.5","610149003"
"10149","1","1","10149401","100000","0","-120","1014904","0","0","0","81012208","0","0","0","610149041","0","1","bgm_MC048","0","0","0","0","81012208","4","0","0","1","0","0","0","2024/07/16 12:00:00","0","0","bgm_MC048","0","0","1.3","100","0","2024/07/25 14:59:59","0","0.03","90","0","0","610149004"
"10149","1","1","10149401","100000","0","-120","1014905","0","0","0","81012208","0","0","0","610149041","0","1","bgm_MC048","0","0","0","0","81012208","5","0","0","1","0","0","0","2024/07/16 12:00:00","0","0","bgm_MC048","0","0","1.3","100","0","2024/07/25 14:59:59","0","0.03","90","0","0","610149004"
"10150","0","1","10150101","100000","10150101","-33","1015001","1","510331","-66","81015001","0","0","0","610150011","-85","1","bgm_MC164","0","0","ボスバトル（NORMAL）","0","81015001","1","5150301","800","1","0","562","0","2024/07/31 12:00:00","0","-5","bgm_MC164","1","0","1.35","220","20","2024/08/18 14:59:59","0","0.03","90","0","0.71","610150001"
"10150","0","1","10150201","100000","10150201","-33","1015002","1","510332","58","81015001","0","0.82","0","610150021","-10","1","bgm_MC164","0","0","ボスバトル（HARD）","0.67","81015001","2","5150302","145","1","0","-431","0","2024/07/31 12:00:00","0","-5","bgm_MC164","1","0","1.35","220","30","2024/08/18 14:59:59","0","0.03","90","0","0.71","610150002"
"10150","0","1","10150301","100000","10150201","-33","1015003","1","510333","1","81015001","0","0.82","1","610150031","-70","1","bgm_MC164","0","0","ボスバトル（VERY HARD）","0.7","81015001","3","5150308","480","1","0","-101","0","2024/07/31 12:00:00","0","-5","bgm_MC164","1","0","1.35","220","30","2024/08/18 14:59:59","0","0.03","90","0","0.71","610150003"
"10150","0","1","10150401","100000","0","-33","1015004","0","0","0","81015001","0","0","0","610150041","0","1","bgm_MC164","0","0","0","0","81015001","4","0","0","1","0","0","0","2024/07/31 12:00:00","0","0","bgm_MC164","0","0","1.35","220","0","2024/08/18 14:59:59","0","0.03","90","0","0","610150004"
"10150","1","1","10150401","100000","0","-33","1015005","0","0","0","81015001","0","0","0","610150041","0","1","bgm_MC164","0","0","0","0","81015001","5","0","0","1","0","0","0","2024/07/31 12:00:00","0","0","bgm_MC164","0","0","1.35","220","0","2024/08/18 14:59:59","0","0.03","90","0","0","610150004"
"10150","1","1","0","0","0","-33","1015006","0","0","0","81015001","0","0","0","610150061","0","1","bgm_MC164","0","0","0","0","81015001","6","0","0","1","0","0","0","2024/07/31 12:00:00","0","0","bgm_MC164","0","0","1.35","220","0","2024/08/18 14:59:59","0","0","90","0","0","610150007"
"10151","1","1","10151101","100000","10151102","-20","1015101","1","510331","-30","81012401","10","1.1","0","610151011","-85","1","bgm_MC058","0","0","ボスバトル（NORMAL）","1","81012401","1","5124301","770","0.8","0","430","0","2024/08/17 12:00:00","0","-30","bgm_MC058","1","0","0.83","200","20","2024/08/26 14:59:59","0","0.03","90","0","0.5","610151001"
"10151","1","1","10151201","100000","10151201","-20","1015102","1","510332","-122","81012402","10","1.1","0","610151021","110","1","bgm_MC058","0","0","ボスバトル（HARD）","1","81012402","2","5124302","720","0.8","0","-217","0","2024/08/17 12:00:00","0","-30","bgm_MC058","1","0","0.83","200","30","2024/08/26 14:59:59","0","0.03","90","0","0.5","610151002"
"10151","1","1","10151301","100000","10151201","-20","1015103","1","510333","-86","81012402","10","1.1","1","610151031","-40","1","bgm_MC058","0","0","ボスバトル（VERY HARD）","1","81012402","3","5124308","490","0.8","0","475","0","2024/08/17 12:00:00","0","-30","bgm_MC058","1","0","0.83","200","30","2024/08/26 14:59:59","0","0.03","90","0","0.5","610151003"
"10151","1","1","10151401","100000","0","-20","1015104","0","0","0","81012402","0","0","0","610151041","0","1","bgm_MC058","0","0","0","0","81012402","4","0","0","1","0","0","0","2024/08/17 12:00:00","0","0","bgm_MC058","0","0","0.83","255","0","2024/08/26 14:59:59","0","0.03","90","0","0","610151004"
"10151","1","1","10151401","100000","0","-20","1015105","0","0","0","81012402","0","0","0","610151041","0","1","bgm_MC058","0","0","0","0","81012402","5","0","0","1","0","0","0","2024/08/17 12:00:00","0","0","bgm_MC058","0","0","0.83","255","0","2024/08/26 14:59:59","0","0.03","90","0","0","610151004"
"10152","0","1.15","10152101","100000","10152101","30","1015201","1","510331","-51","81015201","30","0","0","610152011","-85","1","bgm_MC174","0","0","ボスバトル（NORMAL）","0","81015201","1","5152301","800","1.15","-36","564","0","2024/08/31 12:00:00","0","-10","bgm_MC174","1","0","0.96","122","20","2024/09/25 20:59:59","0","0.03","90","0","0.55","610152001"
"10152","0","1.15","10152201","100000","10152201","30","1015202","1","510332","-176","81015202","30","1.15","0","610152021","-10","1","bgm_MC174","0","0","ボスバトル（HARD）","0.98","81015202","2","5152302","145","1.15","-36","-240","0","2024/08/31 12:00:00","0","-10","bgm_MC174","1","0","0.96","122","30","2024/09/25 20:59:59","0","0.03","90","0","0.55","610152002"
"10152","0","1.15","10152301","100000","10152201","30","1015203","1","510333","-86","81015202","30","1","1","610152031","-70","1","bgm_MC174","0","0","ボスバトル（VERY HARD）","0.95","81015202","3","5152308","480","1.15","-36","407","0","2024/08/31 12:00:00","0","-10","bgm_MC174","1","0","0.96","122","30","2024/09/25 20:59:59","0","0.03","90","0","0.55","610152003"
"10152","0","1","10152401","100000","0","30","1015204","0","0","0","81015202","0","0","0","610152041","0","1","bgm_MC174","0","0","0","0","81015202","4","0","0","1","0","0","0","2024/08/31 12:00:00","0","0","bgm_MC174","0","0","0.96","122","0","2024/09/25 20:59:59","0","0.03","90","0","0","610152004"
"10152","1","1","10152401","100000","0","30","1015205","0","0","0","81015202","0","0","0","610152041","0","1","bgm_MC174","0","0","0","0","81015202","5","0","0","1","0","0","0","2024/08/31 12:00:00","0","0","bgm_MC174","0","0","0.96","122","0","2024/09/25 20:59:59","0","0.03","90","0","0","610152004"
"10152","1","1","0","0","0","30","1015206","0","0","0","81015202","0","0","0","610152061","0","1","bgm_MC174","0","0","0","0","81015202","6","0","0","1","0","0","0","2024/08/31 12:00:00","0","0","bgm_MC174","0","0","0.96","122","0","2024/09/25 20:59:59","0","0","90","0","0","610152007"
"10153","1","1","10153101","100000","10153102","30","1015301","1","510171","-57","81001705","0","1","0","610153011","-40","1","bgm_M999","0","0","ボスバトル（NORMAL）","1","81001705","1","5017301","450","1","0","429","0","2024/09/15 15:00:00","0","0","bgm_M999_Redo","1","0","1","120","20","2024/09/25 20:59:59","0","0.03","90","0","0.6","610153001"
"10153","1","1","10153201","100000","10153201","30","1015302","1","510172","35","81001706","0","1","0","610153021","-40","1","bgm_M999","0","0","ボスバトル（HARD）","1","81001706","2","5017302","450","1","0","-245","0","2024/09/15 15:00:00","0","0","bgm_M999_Redo","1","0","1","120","30","2024/09/25 20:59:59","0","0.03","90","0","0.6","610153002"
"10153","1","1","10153301","100000","10153201","30","1015303","1","510172","-76","81001706","0","1","1","610153031","-40","1","bgm_M231","0","0","ボスバトル（VERY HARD）","1","81001706","3","5017308","450","1","0","450","0","2024/09/15 15:00:00","0","0","bgm_M231","1","0","1","120","30","2024/09/25 20:59:59","0","0.03","90","0","0.6","610153003"
"10153","1","1","10153401","100000","0","30","1015304","0","0","0","81001706","0","0","0","610153041","0","1","bgm_M231","0","0","0","0","81001706","4","0","0","1","0","0","0","2024/09/15 15:00:00","0","0","bgm_M231","0","0","1","120","0","2024/09/25 20:59:59","0","0.03","90","0","0","610153004"
"10153","1","1","10153401","100000","0","30","1015305","0","0","0","81001706","0","0","0","610153041","0","1","bgm_M231","0","0","0","0","81001706","5","0","0","1","0","0","0","2024/09/15 15:00:00","0","0","bgm_M231","0","0","1","120","0","2024/09/25 20:59:59","0","0.03","90","0","0","610153004"
"10154","0","1","10154101","100000","10154101","-33","1015401","1","510331","-28","100053","10","0","0","610154011","-85","1","bgm_MC188","0","0","ボスバトル（NORMAL）","0","100053","1","5154301","800","1","0","754","0","2024/09/30 12:00:00","0","0","bgm_MC188","1","0","1.25","100","20","2024/10/18 14:59:59","0","0.03","90","0","0.6","610154001"
"10154","0","1","10154201","100000","10154201","-33","1015402","1","510332","34","100933","10","0.95","0","610154021","-10","1","bgm_MC188","0","0","ボスバトル（HARD）","0.74","100933","2","5154302","145","1","0","-233","0","2024/09/30 12:00:00","0","0","bgm_MC188","1","0","1.25","100","30","2024/10/18 14:59:59","0","0.03","90","0","0.6","610154002"
"10154","0","1","10154301","100000","10154201","-33","1015403","1","510333","-73","100933","10","0.95","1","610154031","-70","1","bgm_MC188","0","0","ボスバトル（VERY HARD）","0.75","100933","3","5154308","480","1","0","491","0","2024/09/30 12:00:00","0","0","bgm_MC188","1","0","1.25","100","30","2024/10/18 14:59:59","0","0.03","90","0","0.6","610154003"
"10154","0","1","10154401","100000","0","-33","1015404","0","0","0","100933","0","0","0","610154041","0","1","bgm_MC188","0","0","0","0","100933","4","0","0","1","0","0","0","2024/09/30 12:00:00","0","0","bgm_MC188","0","0","1.25","100","0","2024/10/18 14:59:59","0","0.03","90","0","0","610154004"
"10154","1","1","10154401","100000","0","-33","1015405","0","0","0","100933","0","0","0","610154041","0","1","bgm_MC188","0","0","0","0","100933","5","0","0","1","0","0","0","2024/09/30 12:00:00","0","0","bgm_MC188","0","0","1.25","100","0","2024/10/18 14:59:59","0","0.03","90","0","0","610154004"
"10154","1","1","0","0","0","-33","1015406","0","0","0","100933","0","0","0","610154061","0","1","bgm_MC188","0","0","0","0","100933","6","0","0","1","0","0","0","2024/09/30 12:00:00","0","0","bgm_MC188","0","0","1.25","100","0","2024/10/18 14:59:59","0","0","90","0","0","610154007"
"10155","1","1","10155101","100000","10155101","-25","1015501","1","510331","-64","81012607","10","0.7","0","610155011","-85","1","bgm_MC066","0","0","ボスバトル（NORMAL）","0.55","81012607","1","5126301","800","1","0","912","0","2024/10/16 12:00:00","0","-10","bgm_MC066","1","0","1.5","145","20","2024/10/25 14:59:59","0","0.03","90","0","0.8","610126001"
"10155","1","1","10155201","100000","10155201","-25","1015502","1","510332","48","81012608","10","0.7","0","610155021","-10","1","bgm_MC066","0","0","ボスバトル（HARD）","0.55","81012608","2","5126302","145","1","0","-260","0","2024/10/16 12:00:00","0","-10","bgm_MC066","1","0","1.5","145","30","2024/10/25 14:59:59","0","0.03","90","0","0.8","610126002"
"10155","1","1","10155301","100000","10155201","-25","1015503","1","510333","-60","81012608","10","0.7","1","610155031","-70","1","bgm_MC066","0","0","ボスバトル（VERY HARD）","0.6","81012608","3","5126308","480","1","0","475","0","2024/10/16 12:00:00","0","-10","bgm_MC066","1","0","1.5","145","30","2024/10/25 14:59:59","0","0.03","90","0","0.8","610126003"
"10155","1","1","10155401","100000","0","-25","1015504","0","0","0","81012608","0","0","0","610155041","0","1","bgm_MC066","0","0","0","0","81012608","4","0","0","1","0","0","0","2024/10/16 12:00:00","0","0","bgm_MC066","0","0","1.5","145","0","2024/10/25 14:59:59","0","0.03","90","0","0","610126004"
"10155","1","1","10155401","100000","0","-25","1015505","0","0","0","81012608","0","0","0","610155041","0","1","bgm_MC066","0","0","0","0","81012608","5","0","0","1","0","0","0","2024/10/16 12:00:00","0","0","bgm_MC066","0","0","1.5","145","0","2024/10/25 14:59:59","0","0.03","90","0","0","610126004"
"10156","0","1.1","10156101","100000","10156101","-10","1015601","1","510331","-72","81015601","-5","0","0","610156011","-85","1","bgm_MC196","0","0","ボスバトル（NORMAL）","0","81015601","1","5156301","800","1.1","0","582","0","2024/10/31 12:00:00","0","-5","bgm_MC196","1","0","1.11","230","20","2024/11/18 14:59:59","0","0.03","90","0","0.6","610156001"
"10156","0","1.1","10156201","100000","10156201","-10","1015602","1","510332","-163","81015602","-5","0.98","0","610156021","-10","1","bgm_MC196","0","0","ボスバトル（HARD）","0.7","81015602","2","5156302","145","1.1","0","-410","0","2024/10/31 12:00:00","0","-5","bgm_MC196","1","0","1.11","230","30","2024/11/18 14:59:59","0","0.03","90","0","0.6","610156002"
"10156","0","1.1","10156301","100000","10156201","-10","1015603","1","510333","-70","81015602","-5","0.98","1","610156031","-70","1","bgm_MC196","0","0","ボスバトル（VERY HARD）","0.78","81015602","3","5156308","480","1.1","0","474","0","2024/10/31 12:00:00","0","-5","bgm_MC196","1","0","1.11","230","30","2024/11/18 14:59:59","0","0.03","90","0","0.6","610156003"
"10156","0","1","10156401","100000","0","-10","1015604","0","0","0","81015602","0","0","0","610156041","0","1","bgm_MC196","0","0","0","0","81015602","4","0","0","1","0","0","0","2024/10/31 12:00:00","0","0","bgm_MC196","0","0","1.11","230","0","2024/11/18 14:59:59","0","0.03","90","0","0","610156004"
"10156","1","1","10156401","100000","0","-10","1015605","0","0","0","81015602","0","0","0","610156041","0","1","bgm_MC196","0","0","0","0","81015602","5","0","0","1","0","0","0","2024/10/31 12:00:00","0","0","bgm_MC196","0","0","1.11","230","0","2024/11/18 14:59:59","0","0.03","90","0","0","610156004"
"10156","1","1","0","0","0","-10","1015606","0","0","0","81015602","0","0","0","610156061","0","1","bgm_MC196","0","0","0","0","81015602","6","0","0","1","0","0","0","2024/10/31 12:00:00","0","0","bgm_MC196","0","0","1.11","230","0","2024/11/18 14:59:59","0","0","90","0","0","610156007"
"10157","1","1","10157101","100000","10157101","-25","1015701","1","510331","-64","101111","10","0.8","0","610157011","-85","1","bgm_MC077","0","0","ボスバトル（NORMAL）","0.65","101113","1","5128301","800","1","0","912","0","2024/11/16 12:00:00","0","-10","bgm_MC077","1","0","1.85","200","20","2024/11/25 14:59:59","0","0.03","90","0","0.95","610128001"
"10157","1","1","10157201","100000","10157201","-25","1015702","1","510332","28","101131","10","0.8","0","610157021","-10","1","bgm_MC077","0","0","ボスバトル（HARD）","0.65","81012801","2","5128302","145","1","0","-267","0","2024/11/16 12:00:00","0","-10","bgm_MC077","1","0","1.85","200","30","2024/11/25 14:59:59","0","0.03","90","0","0.95","610128002"
"10157","1","1","10157301","100000","10157201","-25","1015703","1","510333","-81","101131","10","0.8","1","610157031","-70","1","bgm_MC077","0","0","ボスバトル（VERY HARD）","0.65","81012801","3","5128308","480","1","0","478","0","2024/11/16 12:00:00","0","-10","bgm_MC077","1","0","1.85","200","30","2024/11/25 14:59:59","0","0.03","90","0","0.95","610128003"
"10157","1","1","10157401","100000","0","-25","1015704","0","0","0","101131","0","0","0","610157041","0","1","bgm_MC077","0","0","0","0","81012801","4","0","0","1","0","0","0","2024/11/16 12:00:00","0","0","bgm_MC077","0","0","1.85","200","0","2024/11/25 14:59:59","0","0.03","90","0","0","610128004"
"10157","1","1","10157401","100000","0","-25","1015705","0","0","0","101131","0","0","0","610157041","0","1","bgm_MC077","0","0","0","0","81012801","5","0","0","1","0","0","0","2024/11/16 12:00:00","0","0","bgm_MC077","0","0","1.85","200","0","2024/11/25 14:59:59","0","0.03","90","0","0","610128004"
"10158","0","1.15","10158101","100000","10158102","-33","1015801","1","510331","-66","81000906","10","0","0","610158011","-85","1","bgm_MC214","0","0","ボスバトル（NORMAL）","0","81000906","1","5158301","800","1.15","0","429","0","2024/11/30 12:00:00","0","-5","bgm_MC214","1","0","1.75","280","20","2024/12/18 14:59:59","0","0.03","90","0","1","610158001"
"10158","0","1.15","10158201","100000","10158201","-33","1015802","1","510332","-198","81008002","10","0.75","0","610158021","-10","1","bgm_MC214","0","0","ボスバトル（HARD）","0.55","81008002","2","5158302","145","1.15","0","-282","0","2024/11/30 12:00:00","0","-5","bgm_MC214","1","0","1.75","280","30","2024/12/18 14:59:59","0","0.03","90","0","1","610158002"
"10158","0","1.15","10158301","100000","10158201","-33","1015803","1","510333","-91","81008002","10","0.55","1","610158031","-70","1","bgm_MC214","0","0","ボスバトル（VERY HARD）","0.55","81008002","3","5158308","480","1.15","0","428","0","2024/11/30 12:00:00","0","-5","bgm_MC214","1","0","1.75","280","30","2024/12/18 14:59:59","0","0.03","90","0","1","610158003"
"10158","0","1","10158401","100000","0","-33","1015804","0","0","0","81008002","0","0","0","610158041","0","1","bgm_MC214","0","0","0","0","81008002","4","0","0","1","0","0","0","2024/11/30 12:00:00","0","0","bgm_MC214","0","0","1.75","280","0","2024/12/18 14:59:59","0","0.03","90","0","0","610158004"
"10158","1","1","10158401","100000","0","-33","1015805","0","0","0","81008002","0","0","0","610158041","0","1","bgm_MC214","0","0","0","0","81008002","5","0","0","1","0","0","0","2024/11/30 12:00:00","0","0","bgm_MC214","0","0","1.75","280","0","2024/12/18 14:59:59","0","0.03","90","0","0","610158004"
"10158","1","1","0","0","0","-33","1015806","0","0","0","81008002","0","0","0","610158061","0","1","bgm_MC214","0","0","0","0","81008002","6","0","0","1","0","0","0","2024/11/30 12:00:00","0","0","bgm_MC214","0","0","1.75","280","0","2024/12/18 14:59:59","0","0","90","0","0","610158007"
"10159","1","1","10159101","100000","10159101","0","1015901","1","510331","-26","81011401","10","0.8","0","610159011","-40","1","bgm_MC085","0","0","ボスバトル（NORMAL）","0.55","81011401","1","5130301","770","1","0","805","0","2024/12/16 12:00:00","0","-10","bgm_MC085","1","0","1.2","110","20","2024/12/25 14:59:59","0","0.03","90","0","0.8","610130001"
"10159","1","1","10159201","100000","10159201","0","1015902","1","510332","37","81013002","10","0.8","0","610159021","-40","1","bgm_MC085","0","0","ボスバトル（HARD）","0.55","81013002","2","5130302","450","1","0","-166","0","2024/12/16 12:00:00","0","-10","bgm_MC085","1","0","1.2","110","30","2024/12/25 14:59:59","0","0.03","90","0","0.8","610130002"
"10159","1","1","10159301","100000","10159201","0","1015903","1","510333","-60","81013002","10","0.8","1","610159031","-40","1","bgm_MC085","0","0","ボスバトル（VERY HARD）","0.6","81013002","3","5130308","450","1","0","470","0","2024/12/16 12:00:00","0","-10","bgm_MC085","1","0","1.2","110","30","2024/12/25 14:59:59","0","0.03","90","0","0.8","610130003"
"10159","1","1","10159401","100000","0","0","1015904","0","0","0","81013002","0","0","0","610159041","0","1","bgm_MC085","0","0","0","0","81013002","4","0","0","1","0","0","0","2024/12/16 12:00:00","0","0","bgm_MC085","0","0","1.2","110","0","2024/12/25 14:59:59","0","0.03","90","0","0","610130004"
"10159","1","1","10159401","100000","0","0","1015905","0","0","0","81013002","0","0","0","610159041","0","1","bgm_MC085","0","0","0","0","81013002","5","0","0","1","0","0","0","2024/12/16 12:00:00","0","0","bgm_MC085","0","0","1.2","110","0","2024/12/25 14:59:59","0","0.03","90","0","0","610130004"
"10160","0","1","10160101","100000","10160102","-35","1016001","1","510331","-83","81001205","60","0.8","0","610160011","-85","1","bgm_MC216","0","0","ボスバトル（NORMAL）","0.7","81001205","1","5160301","800","1.2","0","456","0","2024/12/31 12:00:00","0","0","bgm_MC216","1","0","1.4","375","20","2025/01/18 14:59:59","0","0.03","90","0","0.9","610160001"
"10160","0","1","10160201","100000","10160201","-35","1016002","1","510332","6","81001206","60","0.8","0","610160021","-10","1","bgm_MC216","0","0","ボスバトル（HARD）","0.7","81001206","2","5160302","145","1.2","0","-225","0","2024/12/31 12:00:00","0","0","bgm_MC216","1","0","1.4","375","30","2025/01/18 14:59:59","0","0.03","90","0","0.9","610160002"
