fa3bae02883175fa23224d7d3df7c2b109d47def83d3ae60b448ae0c6b0d75c8,d1c8dfc2110f5da2edc30ce99ae2d841b5248461957172f72b3e7befd8b214cc,9599763d796faada181ff59c7cec7663038dae34729b41f408ada8007aca4d1b,6d3ba714e05593844a799bc3281c3f0c8872840cd92508257564f9224a1f6914,f841d0b1573b1024677699cee52b6be7fc9565176e64b91c87d7de28cf861dc2,49b435294d45ab581587d75c763f694b3aafe202055a1b4716a9012b1aed07a7,44be8d9cd98c530ea2a657ef93f30a0c50a4b3780b1582dfc80a109775d27e89,52c63ad6ddcfb7c90a516eea1fc467fc71063e3a4046adcf5d50833729469df7,6ca3c199dee20b4415e881bbebf16217b29809bdc8e1c67af05301c4926c7298,0efc325e9eafdc7b746b39d14cb89b5c5ac16121f628165bad0a1b294bd0ae16,cc7d3780638de8bebc45a3473900f9ea31260a616533ea5a0c4bef78d338a3e0,80a0f9891bfe777a578ff2d951af70ab1b417efad1e53b85f4caa5ce9d215b41,ffa3075e1b797adb758d32b7a842c4d1369de8f6966dced0190a4db5078581d5,683ba2558801dfc259f0dbc6cbcc31d9f79ec2cf400f873c480a2440c59730ca,4d9982bb43628aa9b089a9ba123db6346d30c8a85b4e32568069841c8d526b9d,37f59ac8ac144190839df1fe43123d3804bb4218870a6170b7196c58927286cf,d5afaf297d61d787e645ddc5232100f65f17660ea60165f136a56fd5bd3d4f8e,4cbb0a99eff364a12c82ab738f575eb24bbe5b89222dee160d5dfdfc093ddd75,6d0ffe183eb5ee0cf8703ac7294c7c9dce079b818c64d88cc88c7669a08053f0
"94","134501","0","10","492","32","244","4","28911","23","52","0","1160","0","4735","352","0","0","1730"
"94","134501","0","10","509","33","244","4","31613","23","52","0","1160","0","4735","369","0","0","1767"
"94","134501","0","10","522","34","244","4","34468","23","52","0","1160","0","5235","382","0","0","1798"
"94","134501","0","10","540","35","244","4","37454","23","52","0","1160","0","5235","400","0","0","1834"
"94","134501","0","10","559","36","244","4","40540","23","52","0","1160","0","5235","419","0","0","1870"
"94","134501","0","10","574","37","244","4","43724","23","52","0","1160","0","5735","434","0","0","1901"
"94","134501","0","10","589","38","244","4","47011","23","52","0","1160","0","6235","449","0","0","1932"
"94","134501","0","10","603","39","244","4","50462","23","52","0","1160","0","6235","463","0","0","1963"
"94","134501","0","10","617","40","244","4","54056","23","52","0","1160","0","6235","477","0","0","1994"
"0","134601","0","0","0","2","10","0","0","0","13","0","75","0","65","2","1","0","0"
"0","134601","0","0","0","3","25","0","0","0","65","0","150","0","245","5","1","0","0"
"0","134601","0","0","3","4","55","0","0","0","153","0","315","0","480","9","3","0","0"
"5","134601","0","0","7","5","95","0","0","0","281","0","475","0","870","15","6","0","0"
"5","134601","0","0","11","6","110","3","0","0","467","0","775","0","1400","23","10","0","0"
"5","134601","0","0","14","7","135","6","0","0","681","0","1590","0","2130","35","10","0","0"
"5","134601","0","0","25","8","160","6","0","9","955","0","1915","0","2830","51","10","10","0"
"20","134601","0","5","39","9","160","6","10","23","1174","0","1915","0","3940","68","15","30","0"
"20","134601","0","10","50","10","160","6","10","37","1586","0","1915","0","4440","82","15","80","0"
"30","134601","0","10","58","11","160","6","10","37","2025","3","2165","0","5040","92","15","128","0"
"30","134601","0","10","60","12","160","6","10","37","2477","26","2415","0","5610","103","15","172","0"
"32","134601","0","10","80","13","160","6","10","37","2825","46","2415","0","6000","128","17","212","0"
"32","134601","0","12","105","14","185","6","10","37","3197","46","2415","0","6240","158","19","255","0"
"32","134601","0","12","133","15","197","6","10","37","3647","46","2515","0","6240","183","19","335","0"
"32","134601","0","12","154","16","197","6","10","37","4150","51","2515","0","6290","208","19","435","0"
"32","134601","0","12","175","17","197","6","10","37","4665","59","2665","0","6350","234","22","522","0"
"32","134601","0","12","205","18","197","6","10","37","5207","59","2815","0","6400","266","24","621","0"
"32","134601","0","12","236","19","197","6","10","37","5862","59","2910","0","6400","300","26","701","0"
"32","134601","0","12","265","20","197","6","10","37","6618","59","2910","0","6530","340","26","741","0"
"32","134601","0","12","307","21","197","6","10","37","7363","59","2910","0","6860","384","26","782","0"
"32","134601","0","12","359","22","197","6","10","37","8171","59","2910","0","7385","435","26","844","0"
"32","134601","0","12","409","23","197","6","10","37","9196","59","2910","0","7385","491","26","892","0"
"32","134601","0","12","456","24","197","6","10","37","10356","59","2910","0","7795","540","26","903","0"
"32","134601","0","12","506","25","197","6","10","37","11647","59","2910","0","8410","585","26","938","0"
"32","134601","0","12","566","26","197","6","10","37","12866","59","2910","0","10210","637","26","970","0"
"32","134601","0","12","629","27","197","6","10","37","13968","59","2910","0","13910","691","26","979","0"
"32","134601","0","12","688","28","197","6","10","37","15141","59","2910","0","18215","746","26","995","0"
"32","134601","0","12","748","29","197","6","10","37","16601","59","2910","0","21125","806","26","1018","0"
"32","134601","0","12","809","30","197","6","10","37","18370","59","2910","0","22500","867","26","1042","0"
"32","134601","0","12","861","31","197","6","10","37","20322","59","2910","0","24015","919","26","1066","0"
"32","134601","0","12","899","32","197","6","10","37","22486","59","2910","0","25870","957","26","1089","0"
"32","134601","0","12","932","33","197","6","10","37","24753","59","2910","0","28100","990","26","1111","0"
"32","134601","0","12","981","34","197","6","10","37","27015","59","2910","0","30405","1039","26","1132","0"
"32","134601","0","12","1030","35","197","6","10","37","29437","59","2910","0","32880","1088","26","1153","0"
"32","134601","0","12","1080","36","197","6","10","37","31939","59","2910","0","35525","1138","26","1174","0"
"32","134601","0","12","1147","37","197","6","10","37","34391","59","2910","0","38080","1205","26","1195","0"
"32","134601","0","12","1198","38","197","6","10","37","37057","59","2910","0","40990","1256","26","1216","0"
"32","134601","0","12","1233","39","197","6","10","37","39929","59","2910","0","44255","1291","26","1237","0"
"32","134601","0","12","1275","40","197","6","10","37","42860","59","2910","0","47555","1333","26","1258","0"
"0","134701","0","0","0","2","0","0","0","0","17","0","125","0","65","2","1","0","0"
"0","134701","0","0","0","3","5","0","0","0","67","0","200","0","160","6","3","0","0"
"0","134701","0","0","3","4","25","0","0","0","158","0","365","0","430","10","5","0","0"
"5","134701","0","0","8","5","35","0","0","0","256","0","525","0","975","18","11","0","0"
"5","134701","0","0","12","6","35","3","0","0","447","0","825","0","1570","26","15","0","0"
"5","134701","0","0","18","7","60","6","0","0","692","0","1430","0","1890","35","19","0","0"
"5","134701","0","0","25","8","85","6","0","0","948","0","2290","0","2640","48","19","0","0"
"5","134701","0","0","41","9","85","6","10","5","1201","0","2740","0","3235","66","26","0","0"
"5","134701","0","0","56","10","85","6","10","10","1511","5","3040","0","4015","85","27","20","0"
"35","134701","0","0","69","11","85","6","10","10","1848","10","3340","0","4635","94","32","60","0"
"35","134701","0","0","78","12","85","6","10","12","2201","20","3840","0","5195","116","36","108","0"
"37","134701","0","0","94","13","85","6","10","14","2576","40","3960","0","5605","138","36","154","0"
"37","134701","0","2","118","14","116","6","10","14","2969","40","4080","0","5935","159","38","213","0"
"37","134701","0","2","138","15","122","6","10","14","3472","40","4180","0","6045","179","38","299","0"
"37","134701","0","2","153","16","122","6","10","14","4017","45","4180","0","6095","204","38","373","0"
"37","134701","0","2","171","17","122","6","10","14","4559","57","4330","0","6155","226","41","446","0"
"37","134701","0","2","194","18","122","6","10","14","5145","61","4480","0","6205","252","43","559","0"
"37","134701","0","2","218","19","122","6","10","14","5833","61","4575","0","6455","277","45","676","0"
"37","134701","0","2","244","20","122","6","10","14","6590","61","4575","0","6835","304","50","753","0"
"37","134701","0","2","273","21","122","6","10","14","7412","61","4575","0","7110","334","55","856","0"
"37","134701","0","2","305","22","122","6","10","14","8368","61","4575","0","7580","369","55","991","0"
"37","134701","0","2","344","23","122","6","10","14","9509","61","4575","0","7580","407","55","1097","0"
"37","134701","0","2","377","24","122","6","10","14","10773","61","4575","0","8195","438","55","1173","0"
"37","134701","0","2","412","25","122","6","10","14","12163","61","4575","0","9015","470","55","1241","0"
"37","134701","0","2","447","26","122","6","10","14","13694","61","4575","0","9995","502","55","1281","0"
"37","134701","0","2","481","27","122","6","10","14","15306","61","4575","0","11385","534","55","1300","0"
"37","134701","0","2","516","28","122","6","10","14","17029","61","4575","0","12850","567","55","1319","0"
"37","134701","0","2","561","29","122","6","10","14","18794","61","4575","0","14410","612","55","1338","0"
"37","134701","0","2","612","30","122","6","10","14","20695","61","4575","0","15525","663","55","1358","0"
"37","134701","0","2","654","31","122","6","10","14","22779","61","4575","0","16780","705","55","1378","0"
"37","134701","0","2","698","32","122","6","10","14","24943","61","4575","0","18110","749","55","1398","0"
"37","134701","0","2","743","33","122","6","10","14","27218","61","4575","0","19660","794","55","1418","0"
"37","134701","0","2","789","34","122","6","10","14","29621","61","4575","0","21450","840","55","1437","0"
"37","134701","0","2","835","35","122","6","10","14","32134","61","4575","0","23410","886","55","1456","0"
"37","134701","0","2","882","36","122","6","10","14","34727","61","4575","0","25540","933","55","1475","0"
"37","134701","0","2","931","37","122","6","10","14","37395","61","4575","0","27795","982","55","1494","0"
"37","134701","0","2","980","38","122","6","10","14","40106","61","4575","0","30635","1031","55","1513","0"
"37","134701","0","2","1030","39","122","6","10","14","42943","61","4575","0","33220","1081","55","1532","0"
"37","134701","0","2","1081","40","122","6","10","14","45939","61","4575","0","35550","1132","55","1551","0"
"0","134801","0","0","0","2","10","0","0","0","16","0","50","0","65","2","1","0","0"
"0","134801","0","0","0","3","25","0","0","0","71","0","100","0","245","5","1","0","0"
"0","134801","0","0","2","4","60","0","0","0","170","0","270","0","425","8","3","0","0"
"10","134801","0","0","4","5","110","0","0","0","318","0","430","0","695","13","6","0","0"
"10","134801","0","0","5","6","125","3","0","0","537","0","820","0","1045","21","10","0","0"
"10","134801","0","0","7","7","150","6","0","0","782","0","1660","0","1540","33","10","0","0"
"10","134801","0","0","18","8","175","6","0","9","1056","0","1985","0","2240","49","10","10","0"
"25","134801","0","5","26","9","175","6","0","23","1341","0","1985","0","3220","63","15","40","0"
"35","134801","0","10","34","10","175","6","0","37","1823","0","1985","0","3420","68","15","100","0"
"45","134801","0","10","42","11","175","6","0","37","2262","3","2235","0","4020","78","15","148","0"
"45","134801","0","10","44","12","175","6","0","37","2714","26","2485","0","4590","89","15","192","0"
"45","134801","0","10","56","13","200","6","0","37","3146","46","2485","0","4920","102","17","245","0"
"45","134801","0","10","71","14","225","6","0","37","3620","46","2485","0","5160","122","19","312","0"
"45","134801","0","10","87","15","237","6","0","37","4174","46","2485","0","5160","137","19","420","0"
"45","134801","0","10","99","16","237","6","0","37","4775","54","2485","0","5160","148","19","549","0"
"45","134801","0","10","109","17","237","6","0","37","5395","62","2635","0","5210","165","19","665","0"
"45","134801","0","10","126","18","237","6","0","37","6047","62","2785","0","5260","184","21","802","0"
"45","134801","0","10","142","19","237","6","0","37","6826","62","2785","0","5355","203","23","922","0"
"45","134801","0","10","155","20","237","6","0","37","7719","62","2785","0","5550","226","23","1003","0"
"45","134801","0","10","180","21","237","6","0","37","8614","62","2785","0","5860","253","23","1088","0"
"45","134801","0","10","213","22","237","6","0","37","9632","62","2785","0","6070","285","23","1180","0"
"45","134801","0","10","239","23","237","6","0","37","10882","62","2785","0","6160","317","23","1239","0"
"45","134801","0","10","261","24","237","6","0","37","12289","62","2785","0","6570","340","23","1268","0"
"45","134801","0","10","285","25","237","6","0","37","13866","62","2785","0","6890","359","23","1318","0"
"45","134801","0","10","319","26","237","6","0","37","15393","62","2785","0","8235","385","23","1359","0"
"45","134801","0","10","355","27","237","6","0","37","16822","62","2785","0","11390","412","23","1377","0"
"45","134801","0","10","414","28","237","6","0","37","17995","62","2785","0","15695","467","23","1393","0"
"45","134801","0","10","474","29","237","6","0","37","19455","62","2785","0","18605","527","23","1416","0"
"45","134801","0","10","535","30","237","6","0","37","21224","62","2785","0","19980","588","23","1440","0"
"45","134801","0","10","587","31","237","6","0","37","23176","62","2785","0","21495","640","23","1464","0"
"45","134801","0","10","625","32","237","6","0","37","25340","62","2785","0","23350","678","23","1487","0"
"45","134801","0","10","658","33","237","6","0","37","27607","62","2785","0","25580","711","23","1509","0"
"45","134801","0","10","707","34","237","6","0","37","29869","62","2785","0","27885","760","23","1530","0"
"45","134801","0","10","756","35","237","6","0","37","32291","62","2785","0","30360","809","23","1551","0"
"45","134801","0","10","806","36","237","6","0","37","34793","62","2785","0","33005","859","23","1572","0"
"45","134801","0","10","873","37","237","6","0","37","37245","62","2785","0","35560","926","23","1593","0"
"45","134801","0","10","924","38","237","6","0","37","39911","62","2785","0","38470","977","23","1614","0"
"45","134801","0","10","959","39","237","6","0","37","42783","62","2785","0","41735","1012","23","1635","0"
"45","134801","0","10","1001","40","237","6","0","37","45714","62","2785","0","45035","1054","23","1656","0"
"0","134901","0","0","0","2","0","0","0","0","17","0","125","0","65","2","1","0","0"
"0","134901","0","0","0","3","5","0","0","0","67","0","200","0","160","6","3","0","0"
"0","134901","0","0","3","4","25","0","0","0","158","0","365","0","430","10","5","0","0"
"5","134901","0","0","8","5","35","0","0","0","256","0","525","0","975","18","11","0","0"
"5","134901","0","0","12","6","35","3","0","0","447","0","825","0","1570","26","15","0","0"
"5","134901","0","0","18","7","60","6","0","0","692","0","1430","0","1890","35","19","0","0"
"5","134901","0","0","25","8","85","6","0","0","948","0","2290","0","2640","48","19","0","0"
"5","134901","0","0","41","9","85","6","10","5","1201","0","2740","0","3235","66","26","0","0"
"5","134901","0","0","56","10","85","6","10","10","1511","5","3040","0","4015","85","27","20","0"
"35","134901","0","0","69","11","85","6","10","10","1848","10","3340","0","4635","94","32","60","0"
"35","134901","0","0","78","12","85","6","10","12","2201","20","3840","0","5195","116","36","108","0"
"37","134901","0","0","94","13","85","6","10","14","2576","40","3960","0","5605","138","36","154","0"
"37","134901","0","2","118","14","116","6","10","14","2969","40","4080","0","5935","159","38","213","0"
"37","134901","0","2","138","15","122","6","10","14","3472","40","4180","0","6045","179","38","299","0"
"37","134901","0","2","153","16","122","6","10","14","4017","45","4180","0","6095","204","38","373","0"
"37","134901","0","2","171","17","122","6","10","14","4559","57","4330","0","6155","226","41","446","0"
"37","134901","0","2","194","18","122","6","10","14","5145","61","4480","0","6205","252","43","559","0"
"37","134901","0","2","218","19","122","6","10","14","5833","61","4575","0","6455","277","45","676","0"
"37","134901","0","2","244","20","122","6","10","14","6590","61","4575","0","6835","304","50","753","0"
