75d0437ef4dbd8a40cd92f2c3bde729ad39a349d19e68833d17539215ce4fd73,c044b42fdd764509f1a3c8101cdaf468076d8c4b7ea8b44f0fa9100880036e91,e872ad9b14f68f7b6e89ffebd7376e24b54e76838cbc2e979ea8008796a7e205,c9e615007d524eb87b26b850199d49d1f098e1326a1f585084983c2f23eff9d0,0262e8a5d25329f658ce181ce2b7ac818e8d348a896c68337855a786ced8ebe4,de54e101f5413d7199e0ba13bb7a654167c2847d2a62c38afbf24aa6d1d9abba,44519ad7e57e8b59a54c1ed14f7794c735c4d2a5450ce1defff6e2c8922f3f3e,2dfb216258b28b22aed7346b2594e54bdeab4a29c38249982fd694437681e7e4,c60917e2485ceb70e2d95e60583600ca40dd5f4d76e74e58ecc5f36af6b8ccbe,1e995e54862e1f138272160149295dfe90d40e8defa394c972918aa81e1ba563,8f0370373e13be4120e43453e2e1338f0f9f4e686932d3d79c2e797f99ad010d,30d1fedd8498f74a0774edaf0dc2cec0f928080361f124b4d118db632cfb5196,ea85c1538559a71b4984c0ef9b0a37626307f711b51d68e113664070ba292811,371de9400d19ebb7d6c1a0ec88dff97675a7a2f6c97476d6f87596e22eb8e08c,3fd2bcf1444b6f735a40f81c8ebfdeb32d74c9494d382a3ddd5ebeb4b02a0c73,eb2d9fa2f856298c6bf7f6307e7bd7335fa39c691148d6e84c09337542de9115,8166e59d9bd8fcf2d99c853dbe066cf7cc443ffff1216aeebe09553731a7830f,7827ba932b9a00d4ab35608e5221c859eeccabb1aa94b8f42adec6fcf38766b7,15754100ccd7d5e5b7b3c48d5727031dc17170bbdd1709c0b3f65dc5fc889abd,484c35a30c6cbf576dfb888beb40c106fbe4dc2b3cbc1cace0ca5791402b1c63,6a1412a5fd953b1a3989d7ab7dd6eb4c8ff4ef5b785db1d0977de6e02ce5c2ac,33df5324638bf608725415aed7bf9ca1fb4f04c7f0402be4bdf7835f5efe2413,16272d7b19783af14ed890ccf3f7f8f4bd6a0ed87debe73d17408d07353f4ce3,679390a72b36bc83040191f99fe3eb7eb83362a2b0f08199ad2113cd21d7476b,a6b6735dab70f149d18e598ffaa1c8a5419a310d07cba1de5b5c7166c4d1af7c,b22aa49bc70de352c666aee9cdd7e0ffc5cdb31ac4c0f3831e48b528ee323533,1e148a6d3c19f7cbd3439933587d443a356998029cf9e5499e8dc107e5a12607,5b93a1280163bcc555b1900bf3b4bb7a30853ca8116a316fb3ea98a3241349a4,60fcc345113a3cb85daabc3a607a5475833196a255a7921b3f9bfc55bfcc4a31,6b4179e16d7c1a77af2734fa354d881fd508f598bc2decb85791805a0a5b027e,a3da3ab6af8264fa1f2f5d4c3940751b4d6ee106a80c11dc03a43655daa32f8b,85e82dbfc782e3cafa0d3668ecebea97244998bcccb74dd3188a70670897cca9,030ceb12f333293f709adeaf657bd47a754fa955e09e7b1699ea067f0b6959cb,dac084875ea6a00b7a4ffb036bb528b46e80c7b806d190bbfe92d1b08121217e,2e8bf01696d2bfa2337bef989f637f034724c43dd50628cb8c8ed78a65538eb9,bea2dbd10bee3289171c930495e1637e89ff6105b5f06747ca9920a4234342f0,e61fc57776c13d243ba550eaada1b74cceaaa43397b6fa2fc71ca941be469e8e,5305d4d555695c85c356cfb8c372f201628300ef28aab8e97edace24408101f8,f64ff8f31c3bb38757cce1e3dfae30064c78b1178f25ea3e742e50337713b8e0,dd0d0661e78e03f9b9ef69981780a31542b196b6c56b2ce0ff863bce49df987b
"15","30","16","0","0","13","16","200000001","16","16","0","670340016","16","1","16","203400","1","1","16","10","0","16","16","16","0","16","16","16","16","0","0","195","16","0","16","0","10","0","16","1199"
"15","30","17","0","0","13","17","200000001","17","17","0","670340017","17","1","17","203400","1","1","17","10","0","17","17","17","0","17","17","17","17","0","0","220","17","0","17","0","10","0","17","1522"
"15","30","18","0","0","13","18","200000001","18","18","0","670340018","18","1","18","203400","1","1","18","10","0","18","18","18","0","18","18","18","18","0","0","226","18","0","18","0","10","0","18","1709"
"16","30","19","0","0","13","19","200000001","19","19","0","670340019","19","1","19","203400","1","1","19","10","0","19","19","19","0","19","19","19","19","0","0","231","19","0","19","0","10","0","19","1896"
"16","30","20","0","0","14","20","200000001","20","20","0","670340020","20","1","20","203400","1","1","20","10","0","20","20","20","0","20","20","20","20","0","0","237","20","0","20","0","10","0","20","2083"
"17","30","21","0","0","14","21","200000001","21","21","0","670340021","21","1","21","203400","1","1","21","10","0","21","21","21","0","21","21","21","21","0","0","252","21","0","21","0","10","0","21","2156"
"17","30","22","0","0","14","22","200000001","22","22","0","670340022","22","1","22","203400","1","1","22","10","0","22","22","22","0","22","22","22","22","0","0","267","22","0","22","0","10","0","22","2230"
"17","30","23","0","0","14","23","200000001","23","23","0","670340023","23","1","23","203400","1","1","23","10","0","23","23","23","0","23","23","23","23","0","0","267","23","0","23","0","10","0","23","2411"
"19","30","24","0","0","16","24","200000001","24","24","0","670340024","24","1","24","203400","1","1","24","10","0","24","24","24","0","24","24","24","24","0","0","295","24","0","24","0","10","0","24","2566"
"21","30","25","0","0","17","25","200000001","25","25","0","670340025","25","1","25","203400","1","1","25","10","0","25","25","25","0","25","25","25","25","0","0","323","25","0","25","0","10","0","25","2721"
"24","30","26","0","0","19","26","200000001","26","26","0","670340026","26","1","26","203400","1","1","26","10","0","26","26","26","0","26","26","26","26","0","0","352","26","0","26","0","10","0","26","2875"
"26","30","27","0","0","21","27","200000001","27","27","0","670340027","27","1","27","203400","1","1","27","10","0","27","27","27","0","27","27","27","27","0","0","380","27","0","27","0","10","0","27","3030"
"28","30","28","0","0","23","28","200000001","28","28","0","670340028","28","1","28","203400","1","1","28","10","0","28","28","28","0","28","28","28","28","0","0","408","28","0","28","0","10","0","28","3185"
"29","30","29","0","0","23","29","200000001","29","29","0","670340029","29","1","29","203400","1","1","29","10","0","29","29","29","0","29","29","29","29","0","0","448","29","0","29","0","10","0","29","4202"
"29","30","30","0","0","23","30","200000001","30","30","0","670340030","30","1","30","203400","1","1","30","10","0","30","30","30","0","30","30","30","30","0","0","493","30","0","30","0","10","0","30","4279"
"28","30","31","0","0","23","31","200000001","31","31","0","670340031","31","1","31","203400","1","1","31","10","0","31","31","31","0","31","31","31","31","0","0","539","31","0","31","0","10","0","31","4356"
"28","30","32","0","0","23","32","200000001","32","32","0","670340032","32","1","32","203400","1","1","32","10","0","32","32","32","0","32","32","32","32","0","0","548","32","0","32","0","10","0","32","4433"
"28","30","33","0","0","23","33","200000001","33","33","0","670340033","33","1","33","203400","1","1","33","10","0","33","33","33","0","33","33","33","33","0","0","558","33","0","33","0","10","0","33","4510"
"28","30","34","0","0","24","34","200000001","34","34","0","670340034","34","1","34","203400","1","1","34","10","0","34","34","34","0","34","34","34","34","0","0","567","34","0","34","0","10","0","34","5429"
"32","30","35","0","0","26","35","200000001","35","35","0","670340035","35","1","35","203400","1","1","35","10","0","35","35","35","0","35","35","35","35","0","0","594","35","0","35","0","10","0","35","5661"
"36","30","36","0","0","29","36","200000001","36","36","0","670340036","36","1","36","203400","1","1","36","10","0","36","36","36","0","36","36","36","36","0","0","670","36","0","36","0","10","0","36","5893"
"39","30","37","0","0","32","37","200000001","37","37","0","670340037","37","1","37","203400","1","1","37","10","0","37","37","37","0","37","37","37","37","0","0","646","37","0","37","0","10","0","37","6125"
"43","30","38","0","0","34","38","200000001","38","38","0","670340038","38","1","38","203400","1","1","38","10","0","38","38","38","0","38","38","38","38","0","0","673","38","0","38","0","10","0","38","6357"
"42","30","39","0","0","32","39","200000001","39","39","0","670340039","39","1","39","203400","1","1","39","10","0","39","39","39","0","39","39","39","39","0","0","753","39","0","39","0","10","0","39","6701"
"44","30","40","0","0","34","40","200000001","40","40","0","670340040","40","1","40","203400","1","1","40","10","0","40","40","40","0","40","40","40","40","0","0","796","40","0","40","0","10","0","40","7365"
"46","30","41","0","0","36","41","200000001","41","41","0","670340041","41","1","41","203400","1","1","41","10","0","41","41","41","0","41","41","41","41","0","0","882","41","0","41","0","10","0","41","8740"
"47","30","42","0","0","37","42","200000001","42","42","0","670340042","42","1","42","203400","1","1","42","10","0","42","42","42","0","42","42","42","42","0","0","968","42","0","42","0","10","0","42","10115"
"47","30","43","0","0","38","43","200000001","43","43","0","670340043","43","1","43","203400","1","1","43","10","0","43","43","43","0","43","43","43","43","0","0","991","43","0","43","0","10","0","43","10410"
"47","30","44","0","0","38","44","200000001","44","44","0","670340044","44","1","44","203400","1","1","44","10","0","44","44","44","0","44","44","44","44","0","0","1013","44","0","44","0","10","0","44","10705"
"47","30","45","0","0","39","45","200000001","45","45","0","670340045","45","1","45","203400","1","1","45","10","0","45","45","45","0","45","45","45","45","0","0","1113","45","0","45","0","10","0","45","11457"
"52","30","46","0","0","41","46","200000001","46","46","0","670340046","46","1","46","203400","1","1","46","10","0","46","46","46","0","46","46","46","46","0","0","1113","46","0","46","0","10","0","46","12209"
"61","30","47","0","0","42","47","200000001","47","47","0","670340047","47","1","47","203400","1","1","47","10","0","47","47","47","0","47","47","47","47","0","0","1658","47","0","47","0","10","0","47","16589"
"71","30","48","0","0","46","48","200000001","48","48","0","670340048","48","1","48","203400","1","1","48","10","0","48","48","48","0","48","48","48","48","0","0","1717","48","0","48","0","10","0","48","19891"
"72","30","49","0","0","47","49","200000001","49","49","0","670340049","49","1","49","203400","1","1","49","10","0","49","49","49","0","49","49","49","49","0","0","1776","49","0","49","0","10","0","49","20643"
"72","30","50","0","0","47","50","200000001","50","50","0","670340050","50","1","50","203400","1","1","50","10","0","50","50","50","0","50","50","50","50","0","0","1836","50","0","50","0","10","0","50","21395"
"73","30","51","0","0","48","51","200000001","51","51","0","670340051","51","1","51","203400","1","1","51","10","0","51","51","51","0","51","51","51","51","0","0","1895","51","0","51","0","10","0","51","22147"
"73","30","52","0","0","48","52","200000001","52","52","0","670340052","52","1","52","203400","1","1","52","10","0","52","52","52","0","52","52","52","52","0","0","1954","52","0","52","0","10","0","52","22899"
"74","30","53","0","0","49","53","200000001","53","53","0","670340053","53","1","53","203400","1","1","53","10","0","53","53","53","0","53","53","53","53","0","0","2037","53","0","53","0","10","0","53","24415"
"76","30","54","0","0","49","54","200000001","54","54","0","670340054","54","1","54","203400","1","1","54","10","0","54","54","54","0","54","54","54","54","0","0","2120","54","0","54","0","10","0","54","25930"
"77","30","55","0","0","50","55","200000001","55","55","0","670340055","55","1","55","203400","1","1","55","10","0","55","55","55","0","55","55","55","55","0","0","2204","55","0","55","0","10","0","55","27446"
"78","30","56","0","0","50","56","200000001","56","56","0","670340056","56","1","56","203400","1","1","56","10","0","56","56","56","0","56","56","56","56","0","0","2287","56","0","56","0","10","0","56","28962"
"80","30","57","0","0","51","57","200000001","57","57","0","670340057","57","1","57","203400","1","1","57","10","0","57","57","57","0","57","57","57","57","0","0","2370","57","0","57","0","10","0","57","30477"
"81","30","58","0","0","51","58","200000001","58","58","0","670340058","58","1","58","203400","1","1","58","10","0","58","58","58","0","58","58","58","58","0","0","2453","58","0","58","0","10","0","58","31993"
"82","30","59","0","0","52","59","200000001","59","59","0","670340059","59","1","59","203400","1","1","59","10","0","59","59","59","0","59","59","59","59","0","0","2537","59","0","59","0","10","0","59","33508"
"84","30","60","0","0","52","60","200000001","60","60","0","670340060","60","1","60","203400","1","1","60","10","0","60","60","60","0","60","60","60","60","0","0","2670","60","0","60","0","10","0","60","35024"
"85","30","61","0","0","53","61","200000001","61","61","0","670340061","61","1","61","203400","1","1","61","10","0","61","61","61","0","61","61","61","61","0","0","2706","61","0","61","0","10","0","61","36608"
"86","30","62","0","0","54","62","200000001","62","62","0","670340062","62","1","62","203400","1","1","62","10","0","62","62","62","0","62","62","62","62","0","0","2766","62","0","62","0","10","0","62","37216"
"88","30","63","0","0","56","63","200000001","63","63","0","670340063","63","1","63","203400","1","1","63","10","0","63","63","63","0","63","63","63","63","0","0","2827","63","0","63","0","10","0","63","37824"
"89","30","64","0","0","57","64","200000001","64","64","0","670340064","64","1","64","203400","1","1","64","10","0","64","64","64","0","64","64","64","64","0","0","2887","64","0","64","0","10","0","64","38432"
"90","30","65","0","0","59","65","200000001","65","65","0","670340065","65","1","65","203400","1","1","65","10","0","65","65","65","0","65","65","65","65","0","0","2947","65","0","65","0","10","0","65","39040"
"92","30","66","0","0","60","66","200000001","66","66","0","670340066","66","1","66","203400","1","1","66","10","0","66","66","66","0","66","66","66","66","0","0","3008","66","0","66","0","10","0","66","39648"
"93","30","67","0","0","62","67","200000001","67","67","0","670340067","67","1","67","203400","1","1","67","10","0","67","67","67","0","67","67","67","67","0","0","3068","67","0","67","0","10","0","67","40256"
"94","30","68","0","0","63","68","200000001","68","68","0","670340068","68","1","68","203400","1","1","68","10","0","68","68","68","0","68","68","68","68","0","0","3128","68","0","68","0","10","0","68","40864"
"95","30","69","0","0","65","69","200000001","69","69","0","670340069","69","1","69","203400","1","1","69","10","0","69","69","69","0","69","69","69","69","0","0","3189","69","0","69","0","10","0","69","41472"
"97","30","70","0","0","66","70","200000001","70","70","0","670340070","70","1","70","203400","1","1","70","10","0","70","70","70","0","70","70","70","70","0","0","3249","70","0","70","0","10","0","70","42080"
"98","30","71","0","0","67","71","200000001","71","71","0","670340071","71","1","71","203400","1","1","71","10","0","71","71","71","0","71","71","71","71","0","0","3309","71","0","71","0","10","0","71","42688"
"3","30","1","0","0","5","1","200000006","1","1","0","670350001","1","1","1","203500","1","1","1","10","0","1","1","1","0","1","1","1","1","24","0","0","1","0","1","0","10","0","1","563"
"3","30","2","0","0","12","2","200000006","2","2","0","670350002","2","1","2","203500","1","1","2","10","0","2","2","2","0","2","2","2","2","28","0","0","2","0","2","0","10","0","2","578"
"4","30","3","0","0","6","3","200000006","3","3","0","670350003","3","1","3","203500","1","1","3","10","0","3","3","3","0","3","3","3","3","32","0","0","3","0","3","0","10","0","3","594"
"4","30","4","0","0","6","4","200000006","4","4","0","670350004","4","1","4","203500","1","1","4","10","0","4","4","4","0","4","4","4","4","32","0","0","4","0","4","0","10","0","4","594"
"4","30","5","0","0","6","5","200000006","5","5","0","670350005","5","1","5","203500","1","1","5","10","0","5","5","5","0","5","5","5","5","35","0","0","5","0","5","0","10","0","5","597"
"6","30","6","0","0","9","6","200000006","6","6","0","670350006","6","1","6","203500","1","1","6","10","0","6","6","6","0","6","6","6","6","49","0","0","6","0","6","0","10","0","6","628"
"6","30","7","0","0","10","7","200000006","7","7","0","670350007","7","1","7","203500","1","1","7","10","0","7","7","7","0","7","7","7","7","69","0","0","7","0","7","0","10","0","7","856"
"7","30","8","0","0","10","8","200000006","8","8","0","670350008","8","1","8","203500","1","1","8","10","0","8","8","8","0","8","8","8","8","80","0","0","8","0","8","0","10","0","8","1063"
"7","30","9","0","0","11","9","200000006","9","9","0","670350009","9","1","9","203500","1","1","9","10","0","9","9","9","0","9","9","9","9","93","0","0","9","0","9","0","10","0","9","1091"
"8","30","10","0","0","11","10","200000006","10","10","0","670350010","10","1","10","203500","1","1","10","10","0","10","10","10","0","10","10","10","10","97","0","0","10","0","10","0","10","0","10","1121"
"8","30","11","0","0","12","11","200000006","11","11","0","670350011","11","1","11","203500","1","1","11","10","0","11","11","11","0","11","11","11","11","100","0","0","11","0","11","0","10","0","11","1151"
"8","30","12","0","0","12","12","200000006","12","12","0","670350012","12","1","12","203500","1","1","12","10","0","12","12","12","0","12","12","12","12","103","0","0","12","0","12","0","10","0","12","1180"
"8","30","13","0","0","12","13","200000006","13","13","0","670350013","13","1","13","203500","1","1","13","10","0","13","13","13","0","13","13","13","13","103","0","0","13","0","13","0","10","0","13","1180"
"12","30","14","0","0","17","14","200000006","14","14","0","670350014","14","1","14","203500","1","1","14","10","0","14","14","14","0","14","14","14","14","96","0","0","14","0","14","0","10","0","14","1158"
"12","30","15","0","0","18","15","200000006","15","15","0","670350015","15","1","15","203500","1","1","15","10","0","15","15","15","0","15","15","15","15","99","0","0","15","0","15","0","10","0","15","1184"
"12","30","16","0","0","18","16","200000006","16","16","0","670350016","16","1","16","203500","1","1","16","10","0","16","16","16","0","16","16","16","16","113","0","0","16","0","16","0","10","0","16","1589"
"12","30","17","0","0","18","17","200000006","17","17","0","670350017","17","1","17","203500","1","1","17","10","0","17","17","17","0","17","17","17","17","134","0","0","17","0","17","0","10","0","17","1882"
"13","30","18","0","0","19","18","200000006","18","18","0","670350018","18","1","18","203500","1","1","18","10","0","18","18","18","0","18","18","18","18","156","0","0","18","0","18","0","10","0","18","2176"
"13","30","19","0","0","19","19","200000006","19","19","0","670350019","19","1","19","203500","1","1","19","10","0","19","19","19","0","19","19","19","19","177","0","0","19","0","19","0","10","0","19","2469"
"13","30","20","0","0","19","20","200000006","20","20","0","670350020","20","1","20","203500","1","1","20","10","0","20","20","20","0","20","20","20","20","186","0","0","20","0","20","0","10","0","20","2621"
"13","30","21","0","0","19","21","200000006","21","21","0","670350021","21","1","21","203500","1","1","21","10","0","21","21","21","0","21","21","21","21","189","0","0","21","0","21","0","10","0","21","2659"
"14","30","22","0","0","20","22","200000006","22","22","0","670350022","22","1","22","203500","1","1","22","10","0","22","22","22","0","22","22","22","22","213","0","0","22","0","22","0","10","0","22","2777"
"21","30","23","0","0","28","23","200000006","23","23","0","670350023","23","1","23","203500","1","1","23","10","0","23","23","23","0","23","23","23","23","215","0","0","23","0","23","0","10","0","23","2788"
