0933bd5b72ed9fea3e04143f7f827c734adfb36de8b9c0448329cd8ee636356d,d075abb5632542c5c9a462f23718c032a91fe6dd1f8448ab9ff7d461e43c44c2,1203c373b452dd31c39fa76a7c6fb3fd972b3d669a37285e1080c75f7997ae6a,73c5cdef4e83d5518bd9b3af89054799ae809beb27cf13ea1996097c2724a9e0,554af160301f81af1270b509768cfb454aa2208efb60b27fc6623c384a1749a0,f3859d5e6945f6e7f35084968a8d79cbb1cd8ecbeceba3f6b7430fe40e7a292a,cda98b0b30dbd71868726f7052ac74ef3837db242178f40c743e52211a0ccfe3,b32e82edf92ba681543bd53367e0d089327bad4de3484cea7edde4a82d5d9a36,5d04b0cc3f3aae39256b09dddca7ba4f4980bf826148e7f47e39f7a97c67e517,275e51616f2f1023c6d9af7ce3438b9aff04fec667c9f0dcaa9e62fd3433f646,3441dbc8f01c826859b2ba911bc379abae9c4b00ba2fe35fe4b7fb2e011d79ac,6de2f87ce99df5bdd062dbd08704858034bf6c1fef0a269835516e9457209747,f38a11e7e8b1c1b67b055c9d1fcf29360d1ee5d23a2d2d849697e6f3b6ee2554
"7","10070687","0","0","10070688","7","0","0","10002","0","0","26","10070686"
"4","10070688","0","0","10070689","7","0","0","0","0","0","25","10070687"
"3","10070689","0","0","10070690","7","0","0","2","0","0","24","10070688"
"7","10070690","0","0","10070691","7","0","0","10001","0","0","23","10070689"
"4","10070691","0","0","10070692","7","0","0","0","0","0","22","10070690"
"2","10070692","0","0","10071133","7","0","0","2","0","0","21","10070691"
"3","10070694","0","0","10071117","7","0","0","2","0","0","19","10071133"
"2","10070886","0","0","10070887","7","0","0","2","0","0","1","10071116"
"13","10070887","0","0","10070888","7","0","0","0","0","0","0","10070886"
"12","10070888","0","0","10070890","7","0","0","0","0","0","66","10070887"
"6","10070890","0","0","10070891","7","0","0","0","0","0","65","10070888"
"3","10070891","0","0","10070892","7","0","0","1","0","0","64","10070890"
"7","10070892","0","0","10070893","7","0","0","10002","0","0","63","10070891"
"5","10070893","0","0","10070894","7","0","0","0","0","0","62","10070892"
"2","10070894","0","0","10070895","7","0","0","1","0","0","61","10070893"
"11","10070895","0","0","10070896","7","0","0","10001","0","0","60","10070894"
"4","10070896","0","0","10070897","7","0","0","0","0","0","59","10070895"
"2","10070897","0","0","10070898","7","0","0","1","0","0","58","10070896"
"14","10070898","0","0","10070899","7","0","0","2","0","0","57","10070897"
"2","10070899","0","0","10070900","7","0","0","1","0","0","56","10070898"
"3","10070900","0","0","10070907","7","10070901","0","1","0","0","55","10070899"
"14","10070901","0","0","10070902","7","0","0","4","0","0","56","10070900"
"4","10070902","0","0","10070903","7","0","0","0","0","0","55","10070901"
"2","10070903","0","0","10070904","7","0","0","3","0","0","54","10070902"
"14","10070904","0","0","10070905","7","0","0","6","0","0","53","10070903"
"3","10070905","0","0","10070906","7","0","0","3","0","0","52","10070904"
"6","10070906","0","0","10070910","7","0","10070909","0","0","0","51","10070905"
"4","10070907","0","0","10070908","7","0","0","0","0","0","54","10070900"
"12","10070908","0","0","10070909","7","0","0","0","0","0","53","10070907"
"2","10070909","0","0","10070906","7","0","0","1","0","0","52","10070908"
"11","10070910","0","0","10070911","7","0","0","10001","0","0","50","10070906"
"2","10070911","0","0","10070912","7","0","0","2","0","0","49","10070910"
"14","10070912","0","0","10070913","7","0","0","2","0","0","48","10070911"
"2","10070913","0","0","10070914","7","0","0","1","0","0","47","10070912"
"16","10070914","0","0","10070915","7","0","0","10070914","0","0","46","10070913"
"4","10070915","0","0","10070916","7","0","0","0","0","0","45","10070914"
"3","10070916","0","0","10070917","7","0","0","2","0","0","44","10070915"
"7","10070917","0","0","10070918","7","0","0","10002","0","0","43","10070916"
"6","10070918","0","0","10070919","7","0","0","0","0","0","42","10070917"
"7","10070919","0","0","10070921","7","0","0","10003","0","0","41","10070918"
"14","10070921","0","0","10070922","7","0","0","3","0","0","40","10070919"
"2","10070922","0","0","10070923","7","0","0","2","0","0","39","10070921"
"4","10070923","0","0","10070924","7","0","0","0","0","0","38","10070922"
"7","10070924","0","0","10070925","7","0","0","10002","0","0","37","10070923"
"14","10070925","0","0","10070926","7","0","0","3","0","0","36","10070924"
"11","10070926","0","0","10070927","7","0","0","10001","0","0","35","10070925"
"5","10070927","0","0","10070928","7","0","0","0","0","0","34","10070926"
"15","10070928","0","0","10070929","7","0","0","0","0","0","33","10070927"
"14","10070929","0","0","10070930","7","0","0","3","0","0","32","10070928"
"4","10070930","0","0","10070931","7","0","0","0","0","0","31","10070929"
"7","10070931","0","0","10070932","7","0","0","10002","0","0","30","10070930"
"6","10070932","0","0","10070933","7","10070937","0","0","0","0","29","10070931"
"7","10070933","0","0","10070935","7","0","0","10001","0","0","28","10070932"
"7","10070934","0","0","10070945","7","0","0","10003","0","0","25","10070943"
"2","10070935","0","0","10070943","7","0","0","1","0","0","27","10070933"
"2","10070936","0","0","10070942","7","0","0","3","0","0","24","10070940"
"2","10070937","0","0","10070939","7","0","0","2","0","0","28","10070932"
"3","10070939","0","0","10070946","7","0","0","2","0","0","27","10070937"
"3","10070940","0","0","10070936","7","0","0","3","0","0","25","10070946"
"11","10070941","0","0","10070947","7","0","0","10001","0","0","23","10070945"
"4","10070942","0","0","10070947","7","0","0","0","0","0","23","10070936"
"14","10070943","0","0","10070934","7","0","0","1","0","0","26","10070935"
"14","10070945","0","0","10070941","7","0","0","2","0","0","24","10070934"
"14","10070946","0","0","10070940","7","0","0","1","0","0","26","10070939"
"12","10070947","0","0","10071039","7","0","10070942","0","0","0","22","10070941"
"11","10070949","0","0","10070950","7","10070956","0","10001","0","0","20","10071039"
"5","10070950","0","0","10070951","7","0","0","0","0","0","19","10070949"
"6","10070951","0","0","10070952","7","0","0","0","0","0","18","10070950"
"2","10070952","0","0","10070953","7","0","0","3","0","0","17","10070951"
"14","10070953","0","0","10070957","7","0","10070954","5","0","0","16","10070952"
"4","10070954","0","0","10070953","7","0","0","0","0","0","17","10070955"
"3","10070955","0","0","10070954","7","0","0","2","0","0","18","10070956"
"7","10070956","0","0","10070955","7","0","0","10003","0","0","19","10070949"
"2","10070957","0","0","10070961","7","0","0","2","0","0","15","10070953"
"2","10070958","0","0","10070962","7","0","0","1","0","0","13","10070961"
"2","10070959","0","0","10070963","7","0","0","2","0","0","11","10070962"
"12","10070961","0","0","10070958","7","0","0","0","0","0","14","10070957"
"7","10070962","0","0","10070959","7","0","0","10001","0","0","12","10070958"
"7","10070963","0","0","10070965","7","0","0","10001","0","0","10","10070959"
"7","10070964","0","0","10070966","7","0","0","10001","0","0","8","10070965"
"3","10070965","0","0","10070964","7","0","0","1","0","0","9","10070963"
"6","10070966","0","0","10070968","7","10070967","0","0","0","0","7","10070964"
"5","10070967","0","0","10070970","7","0","0","0","0","0","8","10070966"
"7","10070968","0","0","10070973","7","0","0","10001","0","0","6","10070966"
"14","10070970","0","0","10070971","7","0","0","5","0","0","7","10070967"
"7","10070971","0","0","10070974","7","0","0","10003","0","0","6","10070970"
"7","10070972","0","0","10070976","7","0","10070974","10002","0","0","4","10070973"
"3","10070973","0","0","10070972","7","0","0","1","0","0","5","10070968"
"3","10070974","0","0","10070972","7","0","0","3","0","0","5","10070971"
"4","10070976","0","0","10070977","7","0","0","0","0","0","3","10070972"
"2","10070977","0","0","10070978","7","0","0","3","0","0","2","10070976"
"3","10070978","0","0","10070979","7","0","0","3","0","0","1","10070977"
"13","10070979","0","0","10070980","7","0","0","0","0","0","0","10070978"
"2","10070980","0","0","10070982","7","0","0","1","0","0","66","10070979"
"2","10070981","0","0","10070983","7","0","0","2","0","0","64","10070982"
"3","10070982","0","0","10070981","7","0","0","2","0","0","65","10070980"
"5","10070983","0","0","10070984","7","0","0","0","0","0","63","10070981"
"7","10070984","0","0","10070985","7","10071002","0","10002","0","0","62","10070983"
"12","10070985","0","0","10070986","7","0","0","0","0","0","61","10070984"
"6","10070986","0","0","10070987","7","0","0","0","0","0","60","10070985"
"11","10070987","0","0","10070988","7","0","0","10001","0","0","59","10070986"
"2","10070988","0","0","10070989","7","0","0","1","0","0","58","10070987"
"4","10070989","0","0","10070990","7","0","0","0","0","0","57","10070988"
"5","10070990","0","0","10071003","7","0","10070991","0","0","0","56","10070989"
"2","10070991","0","0","10070990","7","0","0","3","0","0","57","10070992"
"14","10070992","0","0","10070991","7","0","0","7","0","0","58","10070993"
"4","10070993","0","0","10070992","7","0","0","0","0","0","59","10070994"
"14","10070994","0","0","10070993","7","0","0","3","0","0","60","10070996"
"3","10070996","0","0","10070994","7","0","0","3","0","0","61","10070997"
"14","10070997","0","0","10070996","7","0","0","3","0","0","62","10070998"
"2","10070998","0","0","10070997","7","0","0","3","0","0","63","10070999"
"2","10070999","0","0","10070998","7","0","0","2","0","0","64","10071000"
"14","10071000","0","0","10070999","7","0","0","6","0","0","65","10071001"
"2","10071001","0","0","10071000","7","0","0","1","0","0","66","10071002"
"2","10071002","0","0","10071001","7","0","0","3","0","0","67","10070984"
"3","10071003","0","0","10071005","7","0","0","1","0","0","55","10070990"
"3","10071004","0","0","10071006","7","0","0","1","0","0","53","10071005"
"14","10071005","0","0","10071004","7","0","0","2","0","0","54","10071003"
"11","10071006","0","0","10071007","7","10071013","0","10001","0","0","52","10071004"
"2","10071007","0","0","10071008","7","0","0","1","0","0","51","10071006"
"3","10071008","0","0","10071009","7","0","0","1","0","0","50","10071007"
"4","10071009","0","0","10071011","7","0","0","0","0","0","49","10071008"
"4","10071010","0","0","10071023","7","0","0","0","0","0","46","10071012"
"2","10071011","0","0","10071012","7","0","0","2","0","0","48","10071009"
"6","10071012","0","0","10071010","7","0","0","0","0","0","47","10071011"
"3","10071013","0","0","10071014","7","0","0","3","0","0","53","10071006"
"2","10071014","0","0","10071015","7","0","0","3","0","0","52","10071013"
"4","10071015","0","0","10071016","7","0","0","0","0","0","51","10071014"
"7","10071016","0","0","10071019","7","0","0","10003","0","0","50","10071015"
"7","10071017","0","0","10071020","7","0","0","10003","0","0","47","10071018"
"2","10071018","0","0","10071017","7","0","0","3","0","0","48","10071019"
"14","10071019","0","0","10071018","7","0","0","4","0","0","49","10071016"
"12","10071020","0","0","10071021","7","0","0","0","0","0","46","10071017"
"2","10071021","0","0","10071022","7","0","0","3","0","0","45","10071020"
"12","10071022","0","0","10071024","7","0","10071023","0","0","0","44","10071021"
"7","10071023","0","0","10071022","7","0","0","10002","0","0","45","10071010"
"3","10071024","0","0","10071025","7","0","0","2","0","0","43","10071022"
"4","10071025","0","0","10071038","7","0","0","0","0","0","42","10071024"
"16","10071038","0","0","10071040","7","0","0","10071038","0","0","41","10071025"
"4","10071039","0","0","10070949","7","0","0","0","0","0","21","10070947"
"2","10071040","0","0","10071041","7","0","0","2","0","0","40","10071038"
"7","10071041","0","0","10071042","7","0","0","10001","0","0","39","10071040"
"11","10071042","0","0","10071043","7","0","0","10001","0","0","38","10071041"
"7","10071043","0","0","10071044","7","0","0","10002","0","0","37","10071042"
"14","10071044","0","0","10071045","7","0","0","3","0","0","36","10071043"
"4","10071045","0","0","10071046","7","0","0","0","0","0","35","10071044"
"7","10071046","0","0","10071048","7","0","0","10003","0","0","34","10071045"
"7","10071047","0","0","10071049","7","0","0","10001","0","0","32","10071048"
"6","10071048","0","0","10071047","7","0","0","0","0","0","33","10071046"
"14","10071049","0","0","10071052","7","0","0","4","0","0","31","10071047"
"12","10071051","0","0","10071053","7","0","0","0","0","0","29","10071052"
"4","10071052","0","0","10071051","7","0","0","0","0","0","30","10071049"
"11","10071053","0","0","10071054","7","0","0","10001","0","0","28","10071051"
"5","10071054","0","0","10071055","7","0","0","0","0","0","27","10071053"
"7","10071055","0","0","10071056","7","0","0","10001","0","0","26","10071054"
"3","10071056","0","0","10071057","7","0","0","2","0","0","25","10071055"
"2","10071057","0","0","10071058","7","0","0","1","0","0","24","10071056"
"14","10071058","0","0","10071059","7","0","0","5","0","0","23","10071057"
"4","10071059","0","0","10071060","7","0","0","0","0","0","22","10071058"
"11","10071060","0","0","10071061","7","0","0","10001","0","0","21","10071059"
"6","10071061","0","0","10071062","7","0","0","0","0","0","20","10071060"
"15","10071062","0","0","10071063","7","0","0","0","0","0","19","10071061"
"5","10071063","0","0","10071090","7","10071102","0","0","0","0","18","10071062"
"4","10071090","0","0","10071098","7","0","0","0","0","0","17","10071063"
"4","10071091","0","0","10071111","7","10071114","0","0","0","0","9","10071110"
"4","10071092","0","0","10071134","7","0","10071115","0","0","0","5","10071097"
"2","10071093","0","0","10071095","7","0","0","3","0","0","3","10071134"
"7","10071094","0","0","10070357","7","0","0","10003","0","0","1","10071095"
"7","10071095","0","0","10071094","7","0","0","10001","0","0","2","10071093"
"12","10071097","0","0","10071092","7","0","0","0","0","0","6","10071112"
"2","10071098","0","0","10071099","7","0","0","2","0","0","16","10071090"
"2","10071099","0","0","10071109","7","0","0","1","0","0","15","10071098"
"2","10071100","0","0","10071101","7","0","0","3","0","0","13","10071109"
"2","10071101","0","0","10071104","7","0","0","1","0","0","12","10071100"
"3","10071102","0","0","10071108","7","0","0","1","0","0","17","10071063"
"3","10071103","0","0","10071104","7","0","0","3","0","0","12","10071105"
"6","10071104","0","0","10071110","7","0","10071103","0","0","0","11","10071101"
"7","10071105","0","0","10071103","7","0","0","10001","0","0","13","10071106"
"2","10071106","0","0","10071105","7","0","0","2","0","0","14","10071107"
"11","10071107","0","0","10071106","7","0","0","10001","0","0","15","10071108"
"7","10071108","0","0","10071107","7","0","0","10002","0","0","16","10071102"
"7","10071109","0","0","10071100","7","0","0","10002","0","0","14","10071099"
"14","10071110","0","0","10071091","7","0","0","3","0","0","10","10071104"
"2","10071111","0","0","10071112","7","0","0","2","0","0","8","10071091"
"7","10071112","0","0","10071097","7","0","0","10003","0","0","7","10071111"
"3","10071113","0","0","10071115","7","0","0","3","0","0","7","10071114"
"6","10071114","0","0","10071113","7","0","0","0","0","0","8","10071091"
"11","10071115","0","0","10071092","7","0","0","10001","0","0","6","10071113"
"3","10071116","0","0","10070886","7","0","0","3","0","0","2","10071128"
"16","10071117","0","0","10071118","7","0","0","10071117","0","0","18","10070694"
"12","10071118","0","0","10071125","7","0","0","0","0","0","17","10071117"
"12","10071119","0","0","10071126","7","0","0","0","0","0","11","10071120"
"3","10071120","0","0","10071119","7","0","0","1","0","0","12","10071129"
"2","10071121","0","0","10071127","7","0","0","1","0","0","5","10071122"
"2","10071122","0","0","10071121","7","0","0","2","0","0","6","10071131"
"2","10071123","0","0","10071129","7","0","0","3","0","0","14","10071124"
"2","10071124","0","0","10071123","7","0","0","2","0","0","15","10071125"
"4","10071125","0","0","10071124","7","0","0","0","0","0","16","10071118"
"4","10071126","0","0","10071132","7","0","0","0","0","0","10","10071119"
"12","10071127","0","0","10071128","7","0","0","0","0","0","4","10071121"
"14","10071128","0","0","10071116","7","0","0","1","0","0","3","10071127"
"14","10071129","0","0","10071120","7","0","0","3","0","0","13","10071123"
"14","10071130","0","0","10071131","7","0","0","3","0","0","8","10071132"
"6","10071131","0","0","10071122","7","0","0","0","0","0","7","10071130"
"5","10071132","0","0","10071130","7","0","0","0","0","0","9","10071126"
