543b771a2feee9d8f4ca180116228963fbdbd4b05e29f22acb3e619317379700,6184c2a753557e831fadef38606b911b7528aa69ba928e5a8952f883cacf0e3d,ec8630e00e0317fc09b233f09e8d3d5192656a859e8c3e24d2887c27dc8290fd,43a3bd1ef32704547b108e65362acb72d2d2fc2413cd2a375f2a3b17c69e8f39,1741db1c718e9f96f899653f7bbba67ff901930f0b55a275a13c57a7991b8cd0,1fa85ae63e4cd8a7209cb53e64f2890fa8eff27986502d8ec6a898f9a4410e27,66fc924fcdd8ca98f61f49600f6c7df26e62710aed45266eeead5bbc50ba352d,7f10cf02c2888d6fce412ffdd42eb82b36cf5a762952ddc7d617d402dfd39c06,99d497db48a7236c9f6d7993c3732905f00403713cda7e57f5495300e9a89a5e,91d1d5d452876a4643d3bfbc42d939d2f899beded6a2a3d3eae96d6ea9626199,de8ab571e004254d814da6410f188f5d59a09ddd1c46cf453414c60611ec5541
"122811","","","lsv_walk","","1009814","1","3","1009814030","0.2",""
"122811","0","2","-200","","1009814","-235","2","1009814031","",""
"122811","1","1","1","0","1009814","1","6","1009814032","0.4",""
"2","","","0","","1009814","","93","1009814033","",""
"122811","","","lsv_idle_normal","","1009814","1","3","1009814034","0.2",""
"0.6","","","0","","1009814","","93","1009814035","",""
"122811","","","lsv_talk_bitter","","1009814","1","3","1009814036","0.2",""
"vo_lsv","","0","vo_lsv_1422","","1009814","0","21","1009814037","",""
"122811","1","1","あ…\nあはは、ごめんね？\n日記、あんまり書けなくて…","0","1009814","10","11","1009814038","0","0"
"0","","","","","1009814","","91","1009814039","",""
"122811","","","lsv_talk_bitter_sad","","1009814","1","3","1009814040","0.2",""
"vo_lsv","","0","vo_lsv_1423","","1009814","0","21","1009814041","",""
"122811","1","1","それに…\nほんとの気持ちも\n書いちゃった。","0","1009814","10","11","1009814042","0","0"
"0","","","","","1009814","","91","1009814043","",""
"122811","","","lsv_idle_sad2","","1009814","1","3","1009814044","0.2",""
"122711","","","lsv_talk_normal_suprise1","","1009814","1","3","1009814045","0.2",""
"vo_lsv","","0","vo_lsv_1424","","1009814","0","21","1009814046","",""
"122711","1","1","ううん、いいよ。\n…わかるから。","0","1009814","10","11","1009814047","0","0"
"0","","","","","1009814","","91","1009814048","",""
"122711","","","lsv_idle_normal_talkR","","1009814","1","3","1009814049","0.2",""
"122911","","","lsv_talk_normal_bitter","","1009814","1","3","1009814050","0.2",""
"vo_lsv","","0","vo_lsv_1425","","1009814","0","21","1009814051","",""
"122911","1","1","…ミミも、わかるよ。\nミソギちゃん。\n書いてくれてありがとう。","0","1009814","10","11","1009814052","0","0"
"0","","","","","1009814","","91","1009814053","",""
"122911","","","lsv_idle_sad_normal","","1009814","1","3","1009814054","0.2",""
"122811","","","lsv_idle_sad","","1009814","1","3","1009814055","0.2",""
"vo_lsv","","0","vo_lsv_1426","","1009814","0","21","1009814056","",""
"122811","1","1","……うん。","0","1009814","10","11","1009814057","0","0"
"0","","","","","1009814","","91","1009814058","",""
"122811","","","lsv_idle_normal_talkR","","1009814","1","3","1009814059","0.2",""
"122911","","","lsv_talk_wish_sad","","1009814","1","3","1009814060","0.2",""
"vo_lsv","","0","vo_lsv_1427","","1009814","0","21","1009814061","",""
"122911","1","1","…どうして、\nもうバイバイしないと\nいけなかったのかな。","0","1009814","10","11","1009814062","0","0"
"0","","","","","1009814","","91","1009814063","",""
"122911","","","lsv_idle_wish_sad","","1009814","1","3","1009814064","0.2",""
"122711","","","lsv_talk_normal_sad","","1009814","1","3","1009814065","0.2",""
"vo_lsv","","0","vo_lsv_1428","","1009814","0","21","1009814066","",""
"122711","1","1","ミミ…","0","1009814","10","11","1009814067","0","0"
"0","","","","","1009814","","91","1009814068","",""
"122711","","","lsv_idle_normal_talkR","","1009814","1","3","1009814069","0.2",""
"122911","","","lsv_talk_wish_surprise","","1009814","1","3","1009814070","0.2",""
"vo_lsv","","0","vo_lsv_1429","","1009814","0","21","1009814071","",""
"122911","1","1","わかってるよ？\n理由はちゃんと、\nわかってるの。でも…","0","1009814","10","11","1009814072","0","0"
"0","","","","","1009814","","91","1009814073","",""
"122911","","","lsv_talk_wish_sad","","1009814","1","3","1009814074","0.2",""
"vo_lsv","","0","vo_lsv_1430","","1009814","0","21","1009814075","",""
"122911","1","1","なんで、って…\nどうして、って…\n思っちゃう。","0","1009814","10","11","1009814076","0","0"
"0","","","","","1009814","","91","1009814077","",""
"122911","","","lsv_idle_normal","","1009814","1","3","1009814078","0.2",""
"122811","","","lsv_talk_anger_shy","","1009814","1","3","1009814079","0.2",""
"vo_lsv","","0","vo_lsv_1431","","1009814","0","21","1009814080","",""
"122811","1","1","…わかんないよね。\nあーもうっ！\nむずかしいな～っ！！","0","1009814","10","11","1009814081","0","0"
"0","","","","","1009814","","91","1009814082","",""
"122811","","","lsv_idle_normal_talkR","","1009814","1","3","1009814083","0.2",""
"122711","","","lsv_talk_joy3_blink2","","1009814","1","3","1009814084","0.2",""
"vo_lsv","","0","vo_lsv_1432","","1009814","0","21","1009814085","",""
"122711","1","1","…そうだね。\n本当に難しいよ。","0","1009814","10","11","1009814086","0","0"
"0","","","","","1009814","","91","1009814087","",""
"122711","","","lsv_talk_sad","","1009814","1","3","1009814088","0.2",""
"vo_lsv","","0","vo_lsv_1433","","1009814","0","21","1009814089","",""
"122711","1","1","きっと、どんなお勉強より…\nずっとずっと……\n難しいよ。","0","1009814","10","11","1009814090","0","0"
"0","","","","","1009814","","91","1009814091","",""
"122711","","","lsv_idle_wish_angerR","","1009814","1","3","1009814092","0.2",""
"0","","","0","","1009814","1","22","1009814093","0.2",""
"0","","","","","1009814","","91","1009814094","",""
"bgm_M612","","0","bgm_M612","","1009814","0","25","1009814095","",""
"","","","","","1009814","","102","1009814096","",""
"0","","","0.2","","1009814","","22","1009814097","",""
"0.2","","","","","1009814","","93","1009814098","",""
"122811","0","0","12","0","1009814","1","12","1009814099","0","0"
"122811","","","lsv_talk_anger","","1009814","1","3","1009814100","0.2",""
"3","","","0","","1009814","","93","1009814101","",""
"122811","","","lsv_idle_anger1","","1009814","1","3","1009814102","0.2",""
"122711","0","0","12","0","1009814","1","12","1009814103","0","0"
"122711","","","lsv_talk_thinking","","1009814","1","3","1009814104","0.2",""
"3","","","0","","1009814","","93","1009814105","",""
"122711","","","lsv_idle_wish_angerR","","1009814","1","3","1009814106","0.2",""
"122911","0","0","12","0","1009814","1","12","1009814107","0","0"
"122911","","","lsv_idle_bitter","","1009814","1","3","1009814108","0.2",""
"3","","","0","","1009814","","93","1009814109","",""
"122911","","","lsv_idle_normal","","1009814","1","3","1009814110","0.2",""
"1009814099","","","","","1009814","","101","1009814111","",""
"333","0","1","1","0","1009814","1","6","1009814112","1",""
"122811","","","1","","1009814","","4","1009814113","",""
"122811","","","lsv_run_sad","","1009814","1","3","1009814114","0.2",""
"122811","0","0.8","-750","","1009814","-235","2","1009814115","",""
"122911","","","0","","1009814","","4","1009814116","",""
"122911","","","lsv_run_sad","","1009814","1","3","1009814117","0.2",""
"122911","0","0.8","750","","1009814","-220","2","1009814118","",""
"122711","","","0","","1009814","","4","1009814119","",""
"122711","","","lsv_run_sad","","1009814","1","3","1009814120","0.2",""
"122711","0","0.8","850","","1009814","-250","2","1009814121","",""
"0.6","","","","","1009814","","93","1009814122","",""
"122811","0","1","1","0","1009814","1","6","1009814123","0.2",""
"122911","0","1","1","0","1009814","1","6","1009814124","0.2",""
"122711","0","1","1","0","1009814","1","6","1009814125","0.2",""
"0","","","","","1009814","","91","1009814126","",""
"1","-235","-650","122711","0","1009815","102","1","1009815001","1.95","lsv_idle_normal"
"1","-220","650","122911","1","1009815","100","1","1009815002","1.95","lsv_idle_normal"
"1","-250","750","122811","1","1009815","101","1","1009815003","1.95","lsv_idle_normal"
"1","0","0","333","0","1009815","0","5","1009815004","1","lsv_white_loop"
"333","0","1","1","0","1009815","1","6","1009815005","0",""
"122711","0","1","1","0","1009815","1","6","1009815006","0",""
"122911","0","1","1","0","1009815","1","6","1009815007","0",""
"122811","0","1","1","0","1009815","1","6","1009815008","0",""
"1","","","0","","1009815","","93","1009815009","",""
"333","0.4","1","1","0","1009815","1","6","1009815010","0.8",""
"122711","","","lsv_walk","","1009815","1","3","1009815011","0.2",""
"122711","0","2","-200","","1009815","-235","2","1009815012","",""
"122711","1","1","1","0","1009815","1","6","1009815013","0.4",""
"122911","","","lsv_walk","","1009815","1","3","1009815014","0.2",""
"122911","0","2","100","","1009815","-220","2","1009815015","",""
"122911","1","1","1","0","1009815","1","6","1009815016","0.4",""
"122811","","","lsv_walk","","1009815","1","3","1009815017","0.2",""
"122811","0","2","270","","1009815","-250","2","1009815018","",""
"122811","1","1","1","0","1009815","1","6","1009815019","0.4",""
"2","","","0","","1009815","","93","1009815020","",""
"122711","","","lsv_idle_normal","","1009815","1","3","1009815021","0.2",""
"122911","","","lsv_idle_normal","","1009815","1","3","1009815022","0.2",""
"122811","","","lsv_idle_normal","","1009815","1","3","1009815023","0.2",""
"0.6","","","0","","1009815","","93","1009815024","",""
"122911","","","lsv_talk_surprise","","1009815","1","3","1009815025","0.2",""
"vo_lsv","","0","vo_lsv_1521","","1009815","0","21","1009815026","",""
"122911","1","1","絵も日記も\nいっぱいになったね。","0","1009815","10","11","1009815027","0","0"
"0","","","","","1009815","","91","1009815028","",""
"122911","","","lsv_idle_surprise","","1009815","1","3","1009815029","0.2",""
"122811","1","lsv_talk_cool_joy_loop","lsv_talk_cool_joy","0.2","1009815","0","3","1009815030","0",""
"vo_lsv","","0","vo_lsv_1522","","1009815","0","21","1009815031","",""
"122811","1","1","それだけ、\nみゅ～ちゃんとの思い出が\nいっぱいだったってことだよ。","0","1009815","10","11","1009815032","0","0"
"0","","","","","1009815","","91","1009815033","",""
"122811","","","lsv_idle_cool","","1009815","1","3","1009815034","0.2",""
"122911","","","lsv_talk_wish_dere","","1009815","1","3","1009815035","0.2",""
"vo_lsv","","0","vo_lsv_1523","","1009815","0","21","1009815036","",""
"122911","1","1","…うん。\nいっぱいできたもんね。\nみゅ～ちゃんとの思い出…","0","1009815","10","11","1009815037","0","0"
"0","","","","","1009815","","91","1009815038","",""
"122911","","","lsv_idle_normal_joyR","","1009815","1","3","1009815039","0.2",""
"122711","","","lsv_talk_wish_joy","","1009815","1","3","1009815040","0.2",""
"vo_lsv","","0","vo_lsv_1524","","1009815","0","21","1009815041","",""
"122711","1","1","…忘れられないね。\nううん…\n忘れたくないね。","0","1009815","10","11","1009815042","0","0"
"0","","","","","1009815","","91","1009815043","",""
"122711","","","lsv_idle_wish_joy","","1009815","1","3","1009815044","0.2",""
"122811","","","lsv_talk_joy3_blink2","","1009815","1","3","1009815045","0.2",""
"vo_lsv","","0","vo_lsv_1525","","1009815","0","21","1009815046","",""
"122811","1","1","そうだね…\nミソギも同じ気持ち。","0","1009815","10","11","1009815047","0","0"
"0","","","","","1009815","","91","1009815048","",""
"122811","","","lsv_idle_sad_normal","","1009815","1","3","1009815049","0.2",""
"122911","","","lsv_talk_wish_dere","","1009815","1","3","1009815050","0.2",""
"vo_lsv","","0","vo_lsv_1526","","1009815","0","21","1009815051","",""
"122911","1","1","ミミもだよ。\nきっと、ずっと…","0","1009815","10","11","1009815052","0","0"
"0","","","","","1009815","","91","1009815053","",""
"122911","","","lsv_idle_normal","","1009815","1","3","1009815054","0.2",""
"122711","","","lsv_talk_joy1_normal","","1009815","1","3","1009815055","0.2",""
"vo_lsv","","0","vo_lsv_1527","","1009815","0","21","1009815056","",""
"122711","1","1","じゃあ…次にまた\nみゅ～ちゃんと会えたとき、\nこの日記の続きを書こうよ。","0","1009815","10","11","1009815057","0","0"
"0","","","","","1009815","","91","1009815058","",""
"122711","","","lsv_idle_normal","","1009815","1","3","1009815059","0.2",""
"122811","1","lsv_exactly_loop","lsv_exactly_in","0.2","1009815","0","3","1009815060","0",""
"vo_lsv","","0","vo_lsv_1528","","1009815","0","21","1009815061","",""
"122811","1","1","それいいね！\n賛成！","0","1009815","10","11","1009815062","0","0"
"0","","","","","1009815","","91","1009815063","",""
"122811","","","lsv_idle_joy","","1009815","1","3","1009815064","0.2",""
"122911","1","lsv_idle_normal_joy","lsv_handsup_joy","0.2","1009815","0","3","1009815065","0.2",""
"vo_lsv","","0","vo_lsv_1529","","1009815","0","21","1009815066","",""
"122911","1","1","ミミもさんせ～い♪","0","1009815","10","11","1009815067","0","0"
"0","","","","","1009815","","91","1009815068","",""
"122711","","","lsv_talk_wish_dere","","1009815","1","3","1009815069","0.2",""
"vo_lsv","","0","vo_lsv_1530","","1009815","0","21","1009815070","",""
"122711","1","1","この日記も大事にしようね。\n…楽しみなことが\nひとつ増えたみたい。ふふっ。","0","1009815","10","11","1009815071","0","0"
"0","","","","","1009815","","91","1009815072","",""
"122711","","","lsv_idle_wish_dere","","1009815","1","3","1009815073","0.2",""
"122811","","","lsv_talk_wish_joy","","1009815","1","3","1009815074","0.2",""
"vo_lsv","","0","vo_lsv_1531","","1009815","0","21","1009815075","",""
"122811","1","1","それじゃ、\nいつかそのときまで！","0","1009815","10","11","1009815076","0","0"
"0","","","","","1009815","","91","1009815077","",""
"122811","","","lsv_idle_normal","","1009815","1","3","1009815078","0.2",""
"122811","1","lsv_idle_normal","lsv_smile","0.2","1009815","0","3","1009815079","0",""
"122911","1","lsv_idle_normal_joyR","lsv_smile_mimi","0.2","1009815","0","3","1009815080","0",""
"122711","1","lsv_idle_normal_joy","lsv_smile_kyouka","0.2","1009815","0","3","1009815081","0",""
"vo_lsv","","0","vo_lsv_1532","","1009815","0","21","1009815082","",""
"122811","1","1","…またねっ！","0","1009815","10","11","1009815083","0","0"
"122911","1","1","…またねっ！","0","1009815","10","11","1009815084","0","0"
"122711","1","1","…またねっ！","0","1009815","10","11","1009815085","0","0"
"0","","","","","1009815","","91","1009815086","",""
"0","","","0","","1009815","1","22","1009815087","0.2",""
"0","","","","","1009815","","91","1009815088","",""
"","","","","","1009815","","102","1009815089","",""
"0","","","0.2","","1009815","","22","1009815090","",""
"0.2","","","","","1009815","","93","1009815091","",""
"122811","0","0","10","0","1009815","1","12","1009815092","0","0"
"122811","","","lsv_talk_normal","","1009815","1","3","1009815093","0.2",""
"3","","","0","","1009815","","93","1009815094","",""
"122811","","","lsv_idle_normal","","1009815","1","3","1009815095","0.2",""
"122911","0","0","6","0","1009815","1","12","1009815096","0","0"
"122911","","","lsv_talk_joy3","","1009815","1","3","1009815097","0.2",""
"3","","","0","","1009815","","93","1009815098","",""
"122911","","","lsv_idle_normal_joyR","","1009815","1","3","1009815099","0.2",""
"122711","0","0","7","0","1009815","1","12","1009815100","0","0"
"122711","","","lsv_talk_surprise_dere","","1009815","1","3","1009815101","0.2",""
"3","","","0","","1009815","","93","1009815102","",""
"122711","","","lsv_idle_wish_joy","","1009815","1","3","1009815103","0.2",""
"1009815092","","","","","1009815","","101","1009815104","",""
"333","0","1","1","0","1009815","1","6","1009815105","1",""
"122711","","","1","","1009815","","4","1009815106","",""
"122711","","","lsv_run","","1009815","1","3","1009815107","0.2",""
"122711","0","0.8","-750","","1009815","-235","2","1009815108","",""
"122911","","","0","","1009815","","4","1009815109","",""
"122911","","","lsv_run","","1009815","1","3","1009815110","0.2",""
"122911","0","0.8","750","","1009815","-220","2","1009815111","",""
"122811","","","0","","1009815","","4","1009815112","",""
"122811","","","lsv_run","","1009815","1","3","1009815113","0.2",""
"122811","0","0.8","850","","1009815","-250","2","1009815114","",""
