f29d75dfdf0c94001954daecc5ecf830cd764ffc6890ccd5b54305e185c34c46,d9d4bd00328ee2ad5da97aa5cc0100ac9050c5acd90b4277bfd495fa3df486e9,88d2c1c218dcb445069ac86c4ced6b2894e1424312b6e2790e43f179d8eff48e,89324cf8187b433962c7b13445aa7d184a77c9c8d9252e672e27d17f6373ca47,f638898767c77d601dac359a4c4e8aad1d01c039a8b54545390500b71c791007,88b33eb976dacee09c09738ba92041648a636fa96313df4ae87f49d7fe1a8aa6,1009dc30d72f244f92fdf752d3ec3514f0948561860a7a36fd34d7df0929be9d,6fc12ae0839a8e79087b742c9d9dc8f6ade9d31577cde838f95c35a86c8b94b5,dfed8d2f0ae23cb1c12892e3777c9580912e4c1a5ef08ecb20c7a07ff266856d,b4da95c358d605b9031685e6905fd0a43508c1ead40521b77b955a46171ec5df,70fef67f17fcdfcc7d2b06b281f9678ae0f5771b5ee868bc603e8ce2b7add02d,1227af9470a0b8af1b2c1706f53237a4df38f15b8325aae612438075bb3fe2a7,760b563458c89ef8a08177ade46deca8e6231f18a196929d1922de31801d7a13,61a9b7c274d03f7a98f32015990420244483e646beba025d0987b01d3eb63d4b,999480dfa93b2ac62929586a5006ceec2c96fccc64b4b68a899697079c68197a,58d6557e523249375253dcc8e82f08f35f04f91ebf72b05346863b66d2590fe5,495cd313d3966ca3e8e21fb4781f37089c1af8fc936ed2ba1b924073607e06df,06bfbedbae99d8d0fe8e8599a12ca7388e951069935e68ad37dad26f56b232dd,88109d38ac7fed1888bb002bcc4dd08f3f7ce1a966281b077b522d86f90e689a
"0","20","0","14","2","189","161","0","0","199","120","16","0","131701","3750","3506","0","79","975"
"0","20","0","15","2","209","201","0","0","199","125","16","0","131701","3920","4024","0","94","1095"
"0","20","0","16","2","231","237","0","0","199","131","16","0","131701","4100","4571","0","110","1095"
"0","20","0","17","2","259","272","0","0","224","132","16","0","131701","4170","5125","0","129","1095"
"0","20","0","18","2","292","312","0","0","249","132","16","0","131701","4515","5678","0","152","1095"
"0","20","0","19","2","329","361","0","0","249","132","16","0","131701","5160","6281","0","178","1095"
"0","20","0","20","2","375","408","0","0","249","132","16","0","131701","5710","6872","0","218","1190"
"0","20","0","21","2","436","444","0","0","249","132","16","0","131701","6220","7454","0","267","1290"
"0","20","0","22","2","496","474","0","0","249","132","16","0","131701","7220","8173","0","317","1290"
"0","20","0","23","2","565","474","0","0","249","132","16","0","131701","8995","8939","0","371","1290"
"0","20","0","24","2","631","489","0","0","249","132","16","0","131701","10520","9820","0","430","1290"
"0","20","0","25","2","690","501","0","0","249","132","16","0","131701","11520","10981","0","484","1290"
"0","20","0","26","2","738","513","0","0","249","132","16","0","131701","12355","12417","0","527","1290"
"0","20","0","27","2","783","525","0","0","249","132","16","0","131701","13380","13966","0","568","1290"
"0","20","0","28","2","828","537","0","0","249","132","16","0","131701","14525","15621","0","611","1290"
"0","20","0","29","2","874","555","0","0","249","132","16","0","131701","15745","17406","0","657","1290"
"0","20","0","30","2","924","573","0","0","249","132","16","0","131701","17120","19279","0","707","1290"
"0","20","0","31","2","975","591","0","0","249","132","16","0","131701","18575","21243","0","758","1290"
"0","20","0","32","2","1027","609","0","0","249","132","16","0","131701","20110","23297","0","810","1290"
"0","20","0","33","2","1081","626","0","0","249","132","16","0","131701","21720","25467","0","864","1290"
"0","20","0","34","2","1136","643","0","0","249","132","16","0","131701","23500","27772","0","919","1290"
"0","20","0","35","2","1192","660","0","0","249","132","16","0","131701","25520","30169","0","975","1290"
"0","20","0","36","2","1249","677","0","0","249","132","16","0","131701","27710","32648","0","1032","1290"
"0","0","0","2","0","3","0","0","0","0","0","0","0","131801","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","131801","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","131801","270","214","0","2","100"
"0","0","0","5","0","29","0","0","0","0","10","0","0","131801","450","405","0","2","100"
"0","0","0","6","0","42","0","0","0","50","10","0","0","131801","800","634","0","4","100"
"0","0","0","7","0","56","0","0","0","85","15","0","0","131801","1395","894","0","8","100"
"0","4","0","8","1","66","0","0","0","120","45","0","0","131801","1560","1255","0","10","100"
"0","9","0","9","2","79","16","0","0","155","60","0","0","131801","1865","1615","0","14","100"
"0","14","0","10","3","95","45","0","0","190","60","0","0","131801","2225","2003","0","15","520"
"0","14","0","11","4","105","90","0","0","206","60","5","0","131801","2485","2456","0","18","740"
"0","14","0","12","4","115","145","0","0","242","60","13","0","131801","2625","2922","0","21","740"
"0","16","0","13","4","127","205","0","0","262","60","16","0","131801","2865","3403","0","29","740"
"0","18","0","14","4","144","269","0","0","284","60","16","0","131801","3005","3895","0","39","860"
"0","20","0","15","4","162","325","0","0","294","64","16","0","131801","3095","4406","0","53","980"
"0","22","0","16","4","179","384","0","0","314","64","16","0","131801","3125","4974","0","66","980"
"0","22","0","17","4","196","459","0","0","344","64","16","0","131801","3125","5602","0","75","980"
"0","22","0","18","4","214","563","0","0","354","64","16","0","131801","3125","6284","0","85","980"
"0","22","0","19","4","230","692","0","0","354","64","16","0","131801","3125","7060","0","96","980"
"0","22","0","20","4","251","830","0","0","354","64","16","0","131801","3125","7878","0","111","980"
"0","22","0","21","4","262","1011","0","0","354","64","16","0","131801","3125","8817","0","121","1080"
"0","22","0","22","4","277","1203","0","0","354","64","16","0","131801","3125","9900","0","132","1180"
"0","22","0","23","4","300","1352","0","0","354","64","16","0","131801","3125","11161","0","143","1180"
"0","22","0","24","4","325","1468","0","0","354","64","16","0","131801","3125","12553","0","155","1180"
"0","22","0","25","4","342","1560","0","0","354","64","16","0","131801","3125","14168","0","167","1180"
"0","22","0","26","4","359","1604","0","0","354","64","16","0","131801","3585","15925","0","179","1180"
"0","22","0","27","4","376","1630","0","0","354","64","16","0","131801","4045","17810","0","191","1180"
"0","22","0","28","4","389","1656","0","0","354","64","16","0","131801","4045","19900","0","202","1180"
"0","22","0","29","4","398","1683","0","0","354","64","16","0","131801","4505","22133","0","211","1180"
"0","22","0","30","4","406","1711","0","0","354","64","16","0","131801","4965","24520","0","219","1180"
"0","22","0","31","4","414","1739","0","0","354","64","16","0","131801","5425","27015","0","227","1180"
"0","22","0","32","4","422","1767","0","0","354","64","16","0","131801","5885","29620","0","235","1180"
"0","22","0","33","4","430","1794","0","0","354","64","16","0","131801","6385","32366","0","243","1180"
"0","22","0","34","4","438","1820","0","0","354","64","16","0","131801","7385","35220","0","251","1180"
"0","22","0","35","4","446","1846","0","0","354","64","16","0","131801","7885","38259","0","259","1180"
"0","22","0","36","4","454","1872","0","0","354","64","16","0","131801","7885","41464","0","267","1180"
"0","0","0","2","0","2","0","0","0","0","0","0","0","131901","55","23","0","1","75"
"0","0","0","3","0","6","0","0","0","0","0","0","0","131901","150","91","0","1","125"
"0","0","0","4","0","12","0","0","0","5","10","0","0","131901","325","199","0","4","175"
"0","0","0","5","0","26","0","0","0","15","10","0","0","131901","505","386","0","4","175"
"0","0","0","6","0","45","0","0","0","15","25","0","0","131901","1035","559","0","12","175"
"0","0","0","7","0","55","0","0","0","85","30","0","0","131901","1395","845","0","14","175"
"0","4","0","8","0","73","0","0","0","85","75","0","0","131901","1675","1162","0","19","175"
"0","9","0","9","0","90","11","0","0","100","110","0","0","131901","2130","1489","0","25","175"
"0","14","0","10","0","103","35","0","0","115","120","0","0","131901","2640","1877","0","30","395"
"0","14","0","11","0","122","58","0","0","131","134","0","0","131901","3060","2278","0","37","735"
"0","17","0","12","0","145","80","0","0","167","143","0","0","131901","3580","2608","0","56","955"
"0","19","0","13","0","160","132","0","0","199","143","3","0","131901","3820","3068","0","65","955"
"0","21","0","14","0","179","186","0","0","221","147","3","0","131901","4020","3536","0","77","1075"
"0","23","0","15","0","197","242","0","0","231","151","3","0","131901","4110","4047","0","91","1195"
"0","25","0","16","0","214","301","0","0","251","151","3","0","131901","4140","4615","0","104","1195"
"0","25","0","17","0","231","376","0","0","281","151","3","0","131901","4140","5243","0","113","1195"
"0","25","0","18","0","249","480","0","0","291","151","3","0","131901","4140","5925","0","123","1195"
"0","25","0","19","0","265","609","0","0","291","151","3","0","131901","4140","6701","0","134","1195"
"0","25","0","20","0","286","747","0","0","291","151","3","0","131901","4140","7519","0","149","1195"
"0","25","0","21","0","297","928","0","0","291","151","3","0","131901","4140","8458","0","159","1295"
"0","25","0","22","0","312","1120","0","0","291","151","3","0","131901","4140","9541","0","170","1395"
"0","25","0","23","0","335","1269","0","0","291","151","3","0","131901","4140","10802","0","181","1395"
"0","25","0","24","0","360","1385","0","0","291","151","3","0","131901","4140","12194","0","193","1395"
"0","25","0","25","0","382","1458","0","0","291","151","3","0","131901","4410","13752","0","209","1395"
"0","25","0","26","0","407","1477","0","0","291","151","3","0","131901","5410","15402","0","227","1395"
"0","25","0","27","0","429","1491","0","0","291","151","3","0","131901","6440","17189","0","243","1395"
"0","25","0","28","0","446","1505","0","0","291","151","3","0","131901","7040","19183","0","258","1395"
"0","25","0","29","0","489","1512","0","0","291","151","3","0","131901","8875","20940","0","301","1395"
"0","25","0","30","0","532","1520","0","0","291","151","3","0","131901","10790","22834","0","344","1395"
"0","25","0","31","0","576","1528","0","0","291","151","3","0","131901","12785","24817","0","388","1395"
"0","25","0","32","0","621","1536","0","0","291","151","3","0","131901","14855","26890","0","433","1395"
"0","25","0","33","0","633","1551","0","0","291","151","3","0","131901","15955","29540","0","445","1395"
"0","25","0","34","0","645","1565","0","0","291","151","3","0","131901","17555","32298","0","457","1395"
"0","25","0","35","0","657","1579","0","0","291","151","3","0","131901","18655","35241","0","469","1395"
"0","25","0","36","0","669","1593","0","0","291","151","3","0","131901","19255","38351","0","481","1395"
"0","0","0","2","0","3","0","0","0","0","0","0","0","132001","55","26","0","0","50"
"0","0","0","3","0","7","0","0","0","0","0","0","0","132001","150","94","0","0","100"
"0","0","0","4","0","14","0","0","0","0","10","0","0","132001","270","214","0","2","100"
"0","0","0","5","0","29","0","0","0","0","10","0","0","132001","450","405","0","2","100"
"0","0","0","6","0","42","0","0","0","50","10","0","0","132001","800","634","0","4","100"
"0","0","0","7","0","56","0","0","0","85","15","0","0","132001","1395","894","0","8","100"
"0","4","0","8","0","67","0","0","0","120","45","0","0","132001","1560","1261","0","10","100"
"0","9","0","9","0","78","16","0","0","155","75","0","0","132001","1700","1660","0","10","100"
"0","14","0","10","0","98","35","0","0","170","95","0","0","132001","1970","2048","0","11","520"
"0","14","0","11","0","107","75","0","0","186","100","5","0","132001","2130","2538","0","11","740"
"0","14","0","12","0","116","123","0","0","222","105","11","0","132001","2230","3040","0","14","840"
"0","16","0","13","0","123","185","0","0","242","105","17","0","132001","2370","3573","0","19","840"
"0","18","0","14","0","130","261","0","0","272","105","17","0","132001","2510","4153","0","23","960"
"0","22","0","15","0","141","321","0","0","282","110","17","0","132001","2540","4739","0","33","1080"
"0","22","0","16","0","153","386","0","0","292","116","17","0","132001","2570","5391","0","41","1080"
"0","22","0","17","0","166","448","0","0","302","122","17","0","132001","2570","6098","0","48","1080"
"0","22","0","18","0","177","537","0","0","312","123","17","0","132001","2570","6880","0","55","1080"
"0","22","0","19","0","184","670","0","0","312","123","17","0","132001","2570","7768","0","60","1080"
"0","22","0","20","0","198","827","0","0","312","123","17","0","132001","2570","8689","0","70","1080"
"0","22","0","21","0","206","1029","0","0","312","123","17","0","132001","2570","9708","0","76","1180"
"0","22","0","22","0","213","1247","0","0","312","123","17","0","132001","2570","10905","0","81","1280"
"0","22","0","23","0","229","1431","0","0","312","123","17","0","132001","2570","12228","0","87","1280"
"0","22","0","24","0","246","1574","0","0","312","123","17","0","132001","2570","13703","0","93","1280"
"0","22","0","25","0","254","1683","0","0","312","123","17","0","132001","2570","15413","0","99","1280"
"0","22","0","26","0","263","1755","0","0","312","123","17","0","132001","3030","17253","0","105","1280"
"0","22","0","27","0","271","1800","0","0","312","123","17","0","132001","3030","19288","0","111","1280"
"0","22","0","28","0","276","1832","0","0","312","123","17","0","132001","3030","21486","0","116","1280"
"0","22","0","29","0","280","1865","0","0","312","123","17","0","132001","3490","23808","0","120","1280"
"0","22","0","30","0","284","1899","0","0","312","123","17","0","132001","3490","26329","0","124","1280"
"0","22","0","31","0","288","1933","0","0","312","123","17","0","132001","3950","28908","0","128","1280"
"0","22","0","32","0","292","1967","0","0","312","123","17","0","132001","3950","31650","0","132","1280"
"0","22","0","33","0","296","2000","0","0","312","123","17","0","132001","4450","34483","0","136","1280"
"0","22","0","34","0","300","2032","0","0","312","123","17","0","132001","4950","37465","0","140","1280"
"0","22","0","35","0","308","2058","0","0","312","123","17","0","132001","5450","40504","0","148","1280"
"0","22","0","36","0","316","2084","0","0","312","123","17","0","132001","5450","43709","0","156","1280"
"0","0","0","2","0","0","0","0","0","0","0","0","23","132101","65","0","0","3","75"
"0","0","0","3","0","0","0","0","0","0","0","0","73","132101","270","0","1","6","125"
"0","0","0","4","0","2","0","0","0","5","0","0","173","132101","720","0","1","10","155"
"0","0","0","5","0","8","0","0","0","5","0","0","296","132101","1465","0","1","21","155"
"0","0","0","6","0","15","0","0","0","5","0","0","502","132101","2295","0","1","31","245"
"0","0","0","7","0","23","0","0","0","5","0","0","736","132101","3290","0","1","46","245"
"0","0","0","8","0","29","0","0","0","5","0","0","1003","132101","4480","0","1","63","245"
"0","5","10","9","0","37","0","0","0","5","0","0","1334","132101","5300","0","1","78","645"
"0","10","40","10","0","53","0","0","0","5","10","0","1704","132101","5900","0","1","88","1045"
"11","10","68","11","3","75","0","0","0","5","20","0","2068","132101","6300","0","3","99","1045"
"22","13","100","12","6","94","0","0","0","5","20","0","2446","132101","6790","0","3","116","1045"
"32","16","145","13","6","113","0","0","0","30","20","0","2844","132101","7040","0","3","137","1145"
"32","16","206","14","6","131","0","0","0","55","20","1","3300","132101","7150","0","3","160","1345"
"32","16","294","15","6","142","0","0","0","55","20","1","3899","132101","7220","0","3","172","1445"
"35","16","379","16","6","156","0","0","0","55","20","1","4526","132101","7320","0","3","181","1495"
"41","16","486","17","6","165","0","0","0","55","20","1","5147","132101","7645","0","3","197","1495"
"41","16","602","18","6","174","0","0","0","55","20","1","5836","132101","8155","0","3","212","1495"
"41","16","718","19","6","185","0","0","0","70","20","1","6634","132101","8435","0","3","226","1495"
"41","16","839","20","6","197","0","0","0","99","20","1","7497","132101","8885","0","3","241","1495"
"41","16","965","21","6","209","0","0","0","128","20","1","8445","132101","9390","0","3","257","1495"
"41","16","1083","22","6","227","0","0","0","148","20","1","9506","132101","10165","0","3","277","1495"
