2e0b608d628f488b2012209437506e324eba1a35d369aabb4b25fac8c2fa3986,7ee93d7e2ce6afcf9d59178dea37a56f86b541fb1aae0192b4723d28c6825c70,db0ff54d106463fdb1150d477931afe7467b956c7c96cbc5b642dcb7e58d5ce1,9085580220c69b4701d8310e83fe9d2b13589bda36af6886763ac1ba1117cedc,eb18874a7fb7104a2eab00af8e6574baf58fdd133865c5e19a6447faa44da795,f6e9133d4bb3177b592913a51d20ead826d2c8edddbfd441fa41dc5713fbb3f7,9cae5657ecdfce6206b0c2cb5e99281236835d3d1c3c060e2bc03561e4c648b9,6dcab7328ba8f528a9df203b22688d1a48cff58a85252eed16e390cafa5f655e,9b9ef1e05b2ebd5cd6aa14e0ab9d3ba3274dde7872e0f2dad73eef29c323356d,53a994db0fad0660c1ce1322a59851633a5939513b5f5a9490fef1b76f5b30ef,0d76bb079dd4b5a56e7c1f48ff63ca28be931891c131b8471137989de8ce7352,e8d0045342c3e9acaa45f815ad130d1ed6d7071685aa6a4415ab5d233a50daac,0cedaf78a7ed542e190e493ebac2ad387223e9339204ea7f954dfc47a9cffb77,2a73dec04d9922afe3074e1a05416d378e569bfdcb509fcc9b182b97634fd1da,619b08d1e9fd776dfd3258f6dd3be2e1048031c0419a7cdfff1dab7a1bf3c55a,5c6c64bf16d74cbf7a33839f1aef09c509e613ed5271dca9f5bc6d8780c4ac2b,00d8102943718c2e0996a92a2faafee94fa4c24eecb7ee1a2278b56f7b6d106d,8dc1d99977c4854e4d29072be62d7343f6d2ddfe284aa01fe61fc449a136f283,2281dcb8f8ebbb3b8484d262f7aa239a89fc4f97ea07b8f6edf97d00724c10a8,7a6db66f97d3b52eca11a702f8700712871203f467632bdeed194926d4943ebd,8b9770dc46118d2ccde8befff1a21404f25eccdbd5da84c23cb2ea98cc4d9b7f,fe3061a946c464393c637dcdc2d237c5575d6dcc29b3e75b328f18a7c6e325db,f2c282fd15a950e1ffafa77c25d07bd32d0490296791946a0c5cb35394c579e7,28c6f33170e7ff08defb238c7178dabaa51379858fc11b5bf2eed498479cced2,ccf89dcf161d56969647c5e30c6e9aad54928476686c56ef0a9c8ca6fbab5d1f,024dcef0ce60489e1be1a028ec20d031ca9056f3b962963d1477096731b3cbe6,443cd11a7e09d545491ff22d02ebf30751e84346e770e596c2bbf8d506ec11b5,cde06edc921b98bc794f936f2f4660be2a646283444d6fdcdecb2f670977af88,161aebe8224dc108ab3b31302897ff22bb078a95e280dd5f578172cdc801624c,d9c87079688c236b5f18af8091dc477bc27535b2a2a02be30da0955a16b22e1b,3e48b2e0fc9234f427f463a329b0eee7f7d00162d64cb816058b80a8d25ff0f1,113c033bc1c53737280e87017e7f2b9a68caee88442a750a461ab62e29770a1e,9ebfea2f1edd5f7a2632041c7a17530fa2411849c1f94be21e2faa960dabc4de,cf3dd961cce2f7e3ecd6645e64dbec0902e963a321cbc69c90d93d177ce6ce61,d17c2181d82325fbb86a2f3d34dbe4547ae0f45783a29cab7b527ca8431c3a58,4a4940a586044183ea113e28a03a20e596c3478d74444656e8e22d39d9ff7596,15ac768e1bb7c9a827da0d136b0be0c090a746de0948229bc7b7a700076bc0ec,88a2b804ca4ea3c60f8c43937da403c5bc8b4b5fe28394943c36a2d302b3c4be,60304b30bff6288aa9746929a8c97b8676ed7107d5b45ee8a28b9f6cfc477030
"59.19","0","0","0","0","0","20000","426.1","30","0.48","0","134901","3.42","0","0","0","0","31349","0","0","0.41","0","0","0","0","0","2","2.87","0","64.93","0","0","0","0","9.02","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.64","0","134901","3.99","0","0","0","0","31349","0","0","0.54","0","0","0","0","0","3","3.35","0","75.75","0","0","0","0","12.02","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.8","0","134901","4.56","0","0","0","0","31349","0","0","0.68","0","0","0","0","0","4","3.82","0","86.58","0","0","0","0","15.03","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.96","0","134901","5.13","0","0","0","0","31349","0","0","0.81","0","0","0","0","0","5","4.3","0","97.4","0","0","0","0","18.03","0","0","0","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.27","0","180101","2.39","0","20","0","0","31801","0","0","0.24","0","0","0","0","0","1","2.16","0","57.65","0","0","0","0","6.41","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.1","30","0.41","0","180101","2.87","0","20","0","0","31801","0","0","0.36","0","0","0","0","0","2","2.59","0","69.18","0","0","0","0","9.62","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.54","0","180101","3.35","0","20","0","0","31801","0","0","0.48","0","0","0","0","0","3","3.02","0","80.71","0","0","0","0","12.82","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.68","0","180101","3.82","0","20","0","0","31801","0","0","0.6","0","0","0","0","0","4","3.46","0","92.24","0","0","0","0","16.03","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.81","0","180101","4.3","0","20","0","0","31801","0","0","0.72","0","0","0","0","0","5","3.89","0","103.8","0","0","0","0","19.23","0","0","0","0"
"34.89","0","0","0","0","0","10000","314","15","0.25","0","180201","2.28","0","0","0","0","31802","0","0","0.25","6.08","0","0","0","0","1","2.28","0","0","0","0","0","0","0","0","0","54.68","0"
"52.34","0","0","0","0","0","20000","376.8","30","0.38","0","180201","2.74","0","0","0","0","31802","0","0","0.38","9.12","0","0","0","0","2","2.74","0","0","0","0","0","0","0","0","0","65.62","0"
"69.78","0","0","0","0","0","30000","439.6","100","0.5","0","180201","3.19","0","0","0","0","31802","0","0","0.5","12.16","0","0","0","0","3","3.19","0","0","0","0","0","0","0","0","0","76.55","0"
"87.23","0","0","0","0","0","40000","502.4","120","0.63","0","180201","3.65","0","0","0","0","31802","0","0","0.63","15.2","0","0","0","0","4","3.65","0","0","0","0","0","0","0","0","0","87.49","0"
"104.7","0","0","0","0","0","50000","565.2","150","0.75","0","180201","4.1","0","0","0","0","31802","0","0","0.75","18.24","0","0","0","0","5","4.1","0","0","0","0","0","0","0","0","0","98.42","0"
"44.1","0","0","0","0","0","10000","396.9","15","0.33","0","180301","2.96","0","20","0","0","31803","0","0","0.32","0","0","0","0","0","1","2.85","0","47.05","0","0","0","0","5.23","0","0","0","0"
"66.15","0","0","0","0","0","20000","476.3","30","0.5","0","180301","3.55","0","20","0","0","31803","0","0","0.48","0","0","0","0","0","2","3.42","0","56.46","0","0","0","0","7.85","0","0","0","0"
"88.2","0","0","0","0","0","30000","555.7","100","0.66","0","180301","4.14","0","20","0","0","31803","0","0","0.64","0","0","0","0","0","3","3.99","0","65.87","0","0","0","0","10.46","0","0","0","0"
"110.3","0","0","0","0","0","40000","635","120","0.83","0","180301","4.74","0","20","0","0","31803","0","0","0.8","0","0","0","0","0","4","4.56","0","75.28","0","0","0","0","13.08","0","0","0","0"
"132.3","0","0","0","0","0","50000","714.4","150","0.99","0","180301","5.33","0","20","0","0","31803","0","0","0.96","0","0","0","0","0","5","5.13","0","84.69","0","0","0","0","15.69","0","0","0","0"
"56.86","0","0","0","0","0","10000","511.7","15","0.33","0","180401","2.96","0","15","0","0","31804","0","0","0.28","0","0","0","0","0","1","2.51","0","35.32","0","0","0","0","3.92","0","0","0","0"
"85.29","0","0","0","0","0","20000","614","30","0.5","0","180401","3.55","0","15","0","0","31804","0","0","0.42","0","0","0","0","0","2","3.01","0","42.38","0","0","0","0","5.88","0","0","0","0"
"113.8","0","0","0","0","0","30000","716.4","100","0.66","0","180401","4.14","0","15","0","0","31804","0","0","0.56","0","0","0","0","0","3","3.51","0","49.45","0","0","0","0","7.84","0","0","0","0"
"142.2","0","0","0","0","0","40000","818.7","120","0.83","0","180401","4.74","0","15","0","0","31804","0","0","0.7","0","0","0","0","0","4","4.02","0","56.51","0","0","0","0","9.8","0","0","0","0"
"170.6","0","0","0","0","0","50000","921.1","150","0.99","0","180401","5.33","0","15","0","0","31804","0","0","0.84","0","0","0","0","0","5","4.52","0","63.58","0","0","0","0","11.76","0","0","0","0"
"42.94","0","0","0","0","0","10000","386.4","15","0.32","0","180501","2.85","0","5","0","0","31805","0","0","0.3","0","0","0","0","0","1","2.73","0","49.44","0","0","0","0","5.49","0","0","0","0"
"64.41","0","0","0","0","0","20000","463.7","30","0.48","0","180501","3.42","0","5","0","0","31805","0","0","0.45","0","0","0","0","0","2","3.28","0","59.33","0","0","0","0","8.24","0","0","0","0"
"85.88","0","0","0","0","0","30000","541","100","0.64","0","180501","3.99","0","5","0","0","31805","0","0","0.6","0","0","0","0","0","3","3.82","0","69.22","0","0","0","0","10.98","0","0","0","0"
"107.4","0","0","0","0","0","40000","618.2","120","0.8","0","180501","4.56","0","5","0","0","31805","0","0","0.75","0","0","0","0","0","4","4.37","0","79.1","0","0","0","0","13.73","0","0","0","0"
"128.9","0","0","0","0","0","50000","695.5","150","0.96","0","180501","5.13","0","5","0","0","31805","0","0","0.9","0","0","0","0","0","5","4.91","0","88.99","0","0","0","0","16.47","0","0","0","0"
"34.34","0","0","0","0","0","10000","309.1","15","0.25","0","180601","2.28","0","0","0","0","31806","0","0","0.24","6.2","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","55.82","0"
"51.51","0","0","0","0","0","20000","370.9","30","0.38","0","180601","2.74","0","0","0","0","31806","0","0","0.36","9.3","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","66.98","0"
"68.68","0","0","0","0","0","30000","432.7","100","0.5","0","180601","3.19","0","0","0","0","31806","0","0","0.48","12.4","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","78.15","0"
"85.85","0","0","0","0","0","40000","494.6","120","0.63","0","180601","3.65","0","0","0","0","31806","0","0","0.6","15.5","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","89.31","0"
"103.1","0","0","0","0","0","50000","556.4","150","0.75","0","180601","4.1","0","0","0","0","31806","0","0","0.72","18.6","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","100.5","0"
"37.06","0","0","0","0","0","10000","333.6","15","0.23","0","180701","2.05","0","20","0","0","31807","0","0","0.29","0","0","0","0","0","1","2.62","0","51.95","0","0","0","0","5.77","0","0","0","0"
"55.59","0","0","0","0","0","20000","400.3","30","0.35","0","180701","2.46","0","20","0","0","31807","0","0","0.44","0","0","0","0","0","2","3.14","0","62.34","0","0","0","0","8.66","0","0","0","0"
"74.12","0","0","0","0","0","30000","467","100","0.46","0","180701","2.87","0","20","0","0","31807","0","0","0.58","0","0","0","0","0","3","3.67","0","72.73","0","0","0","0","11.54","0","0","0","0"
"92.65","0","0","0","0","0","40000","533.8","120","0.58","0","180701","3.28","0","20","0","0","31807","0","0","0.73","0","0","0","0","0","4","4.19","0","83.12","0","0","0","0","14.43","0","0","0","0"
"111.2","0","0","0","0","0","50000","600.5","150","0.69","0","180701","3.69","0","20","0","0","31807","0","0","0.87","0","0","0","0","0","5","4.72","0","93.51","0","0","0","0","17.31","0","0","0","0"
"39.46","0","0","0","0","0","10000","355.1","15","0.28","0","180801","2.51","0","15","0","0","31808","0","0","0.25","0","0","0","0","0","1","2.28","0","56.39","0","0","0","0","6.27","0","0","0","0"
"59.19","0","0","0","0","0","20000","426.1","30","0.42","0","180801","3.01","0","15","0","0","31808","0","0","0.38","0","0","0","0","0","2","2.74","0","67.67","0","0","0","0","9.41","0","0","0","0"
"78.92","0","0","0","0","0","30000","497.1","100","0.56","0","180801","3.51","0","15","0","0","31808","0","0","0.5","0","0","0","0","0","3","3.19","0","78.95","0","0","0","0","12.54","0","0","0","0"
"98.65","0","0","0","0","0","40000","568.2","120","0.7","0","180801","4.02","0","15","0","0","31808","0","0","0.63","0","0","0","0","0","4","3.65","0","90.22","0","0","0","0","15.68","0","0","0","0"
"118.4","0","0","0","0","0","50000","639.2","150","0.84","0","180801","4.52","0","15","0","0","31808","0","0","0.75","0","0","0","0","0","5","4.1","0","101.5","0","0","0","0","18.81","0","0","0","0"
"41.43","0","0","0","0","0","10000","372.9","15","0.25","0","180901","2.28","0","20","0","0","31809","0","0","0.24","0","0","0","0","0","1","2.16","0","48.65","0","0","0","0","5.41","0","0","0","0"
"62.15","0","0","0","0","0","20000","447.5","30","0.38","0","180901","2.74","0","20","0","0","31809","0","0","0.36","0","0","0","0","0","2","2.59","0","58.38","0","0","0","0","8.12","0","0","0","0"
"82.86","0","0","0","0","0","30000","522.1","100","0.5","0","180901","3.19","0","20","0","0","31809","0","0","0.48","0","0","0","0","0","3","3.02","0","68.11","0","0","0","0","10.82","0","0","0","0"
"103.6","0","0","0","0","0","40000","596.6","120","0.63","0","180901","3.65","0","20","0","0","31809","0","0","0.6","0","0","0","0","0","4","3.46","0","77.84","0","0","0","0","13.53","0","0","0","0"
"124.3","0","0","0","0","0","50000","671.2","150","0.75","0","180901","4.1","0","20","0","0","31809","0","0","0.72","0","0","0","0","0","5","3.89","0","87.57","0","0","0","0","16.23","0","0","0","0"
"37.61","0","0","0","0","0","10000","338.5","15","0.25","0","181001","2.28","0","0","0","0","31810","0","0","0.24","5.84","0","0","20","0","1","2.16","0","0","0","0","0","0","0","0","0","52.52","0"
"56.42","0","0","0","0","0","20000","406.2","30","0.38","0","181001","2.74","0","0","0","0","31810","0","0","0.36","8.76","0","0","20","0","2","2.59","0","0","0","0","0","0","0","0","0","63.02","0"
"75.22","0","0","0","0","0","30000","473.9","100","0.5","0","181001","3.19","0","0","0","0","31810","0","0","0.48","11.68","0","0","20","0","3","3.02","0","0","0","0","0","0","0","0","0","73.53","0"
"94.03","0","0","0","0","0","40000","541.6","120","0.63","0","181001","3.65","0","0","0","0","31810","0","0","0.6","14.6","0","0","20","0","4","3.46","0","0","0","0","0","0","0","0","0","84.03","0"
"112.9","0","0","0","0","0","50000","609.3","150","0.75","0","181001","4.1","0","0","0","0","31810","0","0","0.72","17.52","0","0","20","0","5","3.89","0","0","0","0","0","0","0","0","0","94.54","0"
"46.87","0","0","0","0","0","10000","421.9","15","0.43","0","181101","3.87","0","20","0","0","31811","0","0","0.27","0","0","0","0","0","1","2.39","0","35.32","0","0","0","0","3.92","0","0","0","0"
"70.31","0","0","0","0","0","20000","506.3","30","0.65","0","181101","4.64","0","20","0","0","31811","0","0","0.41","0","0","0","0","0","2","2.87","0","42.38","0","0","0","0","5.88","0","0","0","0"
"93.74","0","0","0","0","0","30000","590.7","100","0.86","0","181101","5.42","0","20","0","0","31811","0","0","0.54","0","0","0","0","0","3","3.35","0","49.45","0","0","0","0","7.84","0","0","0","0"
"117.2","0","0","0","0","0","40000","675","120","1.08","0","181101","6.19","0","20","0","0","31811","0","0","0.68","0","0","0","0","0","4","3.82","0","56.51","0","0","0","0","9.8","0","0","0","0"
"140.7","0","0","0","0","0","50000","759.4","150","1.29","0","181101","6.97","0","20","0","0","31811","0","0","0.81","0","0","0","0","0","5","4.3","0","63.58","0","0","0","0","11.76","0","0","0","0"
"39.24","0","0","0","0","0","10000","353.2","15","0.3","0","181201","2.73","0","20","0","0","31812","0","0","0.28","0","0","0","0","0","1","2.51","0","52.97","0","0","0","0","5.89","0","0","0","0"
"58.86","0","0","0","0","0","20000","423.8","30","0.45","0","181201","3.28","0","40","0","0","31812","0","0","0.42","0","0","0","0","0","2","3.01","0","63.56","0","0","0","0","8.84","0","0","0","0"
"78.48","0","0","0","0","0","30000","494.5","100","0.6","0","181201","3.82","0","60","0","0","31812","0","0","0.56","0","0","0","0","0","3","3.51","0","74.16","0","0","0","0","11.78","0","0","0","0"
"98.1","0","0","0","0","0","40000","565.1","120","0.75","0","181201","4.37","0","80","0","0","31812","0","0","0.7","0","0","0","0","0","4","4.02","0","84.75","0","0","0","0","14.73","0","0","0","0"
"117.8","0","0","0","0","0","50000","635.8","150","0.9","0","181201","4.91","0","100","0","0","31812","0","0","0.84","0","0","0","0","0","5","4.52","0","95.35","0","0","0","0","17.67","0","0","0","0"
"7.75","0","0","0","0","0","10000","69.72","15","0.59","0","403101","5.35","0","0","0","0","31008","0","0","0.44","0","0","0","0","0","1","3.99","0","78.38","0","0","0","0","8.71","0","0","0","0"
"11.62","0","0","0","0","0","20000","83.66","30","0.88","0","403101","6.42","0","0","0","0","31008","0","0","0.66","0","0","0","0","0","2","4.78","0","94.05","0","0","0","0","13.06","0","0","0","0"
"15.5","0","0","0","0","0","30000","97.6","100","1.18","0","403101","7.49","0","0","0","0","31008","0","0","0.88","0","0","0","0","0","3","5.58","0","109.8","0","0","0","0","17.42","0","0","0","0"
"19.37","0","0","0","0","0","40000","111.6","120","1.47","0","403101","8.56","0","0","0","0","31008","0","0","1.1","0","0","0","0","0","4","6.38","0","125.4","0","0","0","0","21.77","0","0","0","0"
"23.25","0","0","0","0","0","50000","125.5","150","1.77","0","403101","9.63","0","0","0","0","31008","0","0","1.32","0","0","0","0","0","5","7.18","0","141.1","0","0","0","0","26.13","0","0","0","0"
"27.13","0","0","0","0","0","0","139.5","0","2.07","0","403101","10.7","0","0","0","0","31008","0","0","1.54","0","0","0","0","0","6","7.98","0","156.8","0","0","0","0","30.49","0","0","0","0"
"7.75","0","0","0","0","0","10000","69.72","15","0.59","0","403102","5.35","0","0","0","0","31008","0","0","0.44","0","0","0","0","0","1","3.99","0","78.38","0","0","0","0","8.71","0","0","0","0"
"11.62","0","0","0","0","0","20000","83.66","30","0.88","0","403102","6.42","0","0","0","0","31008","0","0","0.66","0","0","0","0","0","2","4.78","0","94.05","0","0","0","0","13.06","0","0","0","0"
"15.5","0","0","0","0","0","30000","97.6","100","1.18","0","403102","7.49","0","0","0","0","31008","0","0","0.88","0","0","0","0","0","3","5.58","0","109.8","0","0","0","0","17.42","0","0","0","0"
"19.37","0","0","0","0","0","40000","111.6","120","1.47","0","403102","8.56","0","0","0","0","31008","0","0","1.1","0","0","0","0","0","4","6.38","0","125.4","0","0","0","0","21.77","0","0","0","0"
"23.25","0","0","0","0","0","50000","125.5","150","1.77","0","403102","9.63","0","0","0","0","31008","0","0","1.32","0","0","0","0","0","5","7.18","0","141.1","0","0","0","0","26.13","0","0","0","0"
"31","0","0","0","0","0","0","35146.4","0","2.36","0","403102","11.24","0","1500","0","0","31008","0","0","1.76","0","0","0","0","0","6","8.38","0","25164.6","0","0","0","0","34.84","0","0","0","0"
"7.75","0","0","0","0","0","10000","69.72","15","0.59","0","403103","5.35","0","0","0","0","31008","0","0","0.44","0","0","0","0","0","1","3.99","0","78.38","0","0","0","0","8.71","0","0","0","0"
"11.62","0","0","0","0","0","20000","83.66","30","0.88","0","403103","6.42","0","0","0","0","31008","0","0","0.66","0","0","0","0","0","2","4.78","0","94.05","0","0","0","0","13.06","0","0","0","0"
"15.5","0","0","0","0","0","30000","97.6","100","1.18","0","403103","7.49","0","0","0","0","31008","0","0","0.88","0","0","0","0","0","3","5.58","0","109.8","0","0","0","0","17.42","0","0","0","0"
"19.37","0","0","0","0","0","40000","111.6","120","1.47","0","403103","8.56","0","0","0","0","31008","0","0","1.1","0","0","0","0","0","4","6.38","0","125.4","0","0","0","0","21.77","0","0","0","0"
"23.25","0","0","0","0","0","50000","125.5","150","1.77","0","403103","9.63","0","0","0","0","31008","0","0","1.32","0","0","0","0","0","5","7.18","0","141.1","0","0","0","0","26.13","0","0","0","0"
"27.13","0","0","0","0","0","0","139.5","0","2.07","0","403103","10.7","0","0","0","0","31008","0","0","1.54","0","0","0","0","0","6","7.98","0","156.8","0","0","0","0","30.49","0","0","0","0"
"19.34","0","0","0","0","0","10000","174.1","15","0","0","404201","0","0","0","0","0","31008","0","0","0","8.71","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","78.38","0"
"29.01","0","0","0","0","0","20000","208.9","30","0","0","404201","0","0","0","0","0","31008","0","0","0","13.06","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","94.05","0"
"38.68","0","0","0","0","0","30000","243.8","100","0","0","404201","0","0","0","0","0","31008","0","0","0","17.42","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","109.8","0"
"48.35","0","0","0","0","0","40000","278.6","120","0","0","404201","0","0","0","0","0","31008","0","0","0","21.77","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","125.4","0"
"58.02","0","0","0","0","0","50000","313.4","150","0","0","404201","0","0","0","0","0","31008","0","0","0","26.13","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","141.1","0"
"154.8","0","0","0","0","0","0","731.1","0","2.5","0","404201","30","0","0","0","0","31008","0","0","2.5","69.68","0","0","10","0","6","30","0","0","5","0","0","0","0","0","0","789.2","0"
"19.34","0","0","0","0","0","10000","174.1","15","0","0","404205","0","0","0","0","0","31008","0","0","0","8.71","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","78.38","0"
"29.01","0","0","0","0","0","20000","208.9","30","0","0","404205","0","0","0","0","0","31008","0","0","0","13.06","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","94.05","0"
"38.68","0","0","0","0","0","30000","243.8","100","0","0","404205","0","0","0","0","0","31008","0","0","0","17.42","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","109.8","0"
"48.35","0","0","0","0","0","40000","278.6","120","0","0","404205","0","0","0","0","0","31008","0","0","0","21.77","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","125.4","0"
"58.02","0","0","0","0","0","50000","313.4","150","0","0","404205","0","0","0","0","0","31008","0","0","0","26.13","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","141.1","0"
"154.8","0","0","0","0","0","0","731.1","0","2.5","0","404205","30","0","0","0","0","31008","0","0","2.5","69.68","0","0","10","0","6","30","0","0","5","0","0","0","0","0","0","789.2","0"
"35.97","0","0","0","0","0","10000","323.8","15","0.25","0","407001","2.28","0","0","0","0","34070","0","0","0.24","6.01","0","0","0","0","1","2.16","0","0","0","0","0","0","0","0","0","54.11","0"
"53.96","0","0","0","0","0","20000","388.6","30","0.38","0","407001","2.74","0","0","0","0","34070","0","0","0.36","9.02","0","0","0","0","2","2.59","0","0","0","0","0","0","0","0","0","64.93","0"
"71.94","0","0","0","0","0","30000","453.3","100","0.5","0","407001","3.19","0","0","0","0","34070","0","0","0.48","12.02","0","0","0","0","3","3.02","0","0","0","0","0","0","0","0","0","75.75","0"
"89.93","0","0","0","0","0","40000","518.1","120","0.63","0","407001","3.65","0","0","0","0","34070","0","0","0.6","15.03","0","0","0","0","4","3.46","0","0","0","0","0","0","0","0","0","86.58","0"
"108","0","0","0","0","0","50000","582.8","150","0.75","0","407001","4.1","0","0","0","0","34070","0","0","0.72","18.03","0","0","0","0","5","3.89","0","0","0","0","0","0","0","0","0","97.4","0"
"19.34","0","0","0","0","0","10000","174.1","15","0.63","0","407701","5.7","0","0","0","0","31008","0","0","0.35","0","0","0","0","0","1","3.19","0","48.99","0","0","0","0","5.44","0","0","0","0"
"29.01","0","0","0","0","0","20000","208.9","30","0.94","0","407701","6.84","0","0","0","0","31008","0","0","0.52","0","0","0","0","0","2","3.82","0","58.78","0","0","0","0","8.16","0","0","0","0"
"38.68","0","0","0","0","0","30000","243.8","100","1.26","0","407701","7.98","0","0","0","0","31008","0","0","0.7","0","0","0","0","0","3","4.46","0","68.58","0","0","0","0","10.88","0","0","0","0"
"48.35","0","0","0","0","0","40000","278.6","120","1.57","0","407701","9.12","0","0","0","0","31008","0","0","0.87","0","0","0","0","0","4","5.1","0","78.38","0","0","0","0","13.6","0","0","0","0"
"58.02","0","0","0","0","0","50000","313.4","150","1.89","0","407701","10.26","0","0","0","0","31008","0","0","1.05","0","0","0","0","0","5","5.74","0","88.18","0","0","0","0","16.32","0","0","0","0"
"19.34","0","0","0","0","0","10000","174.1","15","0.35","0","408401","3.19","0","0","0","0","31008","0","0","0.35","17.42","0","0","0","0","1","3.19","0","0","0","0","0","0","0","0","0","156.8","0"
