c82df534912f94c8f10ca6a5d361b48aaf406827ffbefdc03c0e551192f4a12f,caca9aed9e478b5a588eb1e5a9228999309fc1d5b8ce6147e93f6d1921b7f6bd,cabc7928adc5b4fe18f744bd896a4e2b38cc41ffe8c8c677f0e9834686b86b77,66ed0cb2deb50380ac90bf124b59cc361b7d932a6b4bd2129233ce78e769012f,e573d1aa7e495322186561499c7639bac7b6df3cd490ff71bb379af160636f9d,0a62796f2e407313685e34b6b6c1c585a9cebba924e4b825651e653065adfe68,6fe271683d3e217dfd406d405a6b56d9ed670c9c5639677e37e0450f9736e723,23dab71f8aee0a264640cfb942496deb3fe4cffba14c129eb96610e35f033863,645b1f13dae2bfdf5f2236e2664b4a3406ed5a02b7d28e5e94d904d8c8230822,9ac3ee279726349587a9f8785ab069ea31c21ed7bfd71be7293bc126c571ea31,09e889979e5eddf7a715cd531be62e312c361c50bb679258675acef58eecbf5c,8a02aecf8a7d46fa311af211b2d53fb8962188b3933cb3208e7cd687165f865f,8499104003ff51583dd16f44a30c8bdfd9ea4ec979b9628b3e7225b980bd9924,ec2c9bd5ef5bcd713c29000350c040d9a24d4079b3e7fbf4b285715f3249b460,d084197aba71bb3e9087d3c348ab126b9925ffd732b08436c3b4ebe272f456e3,8452d43709c047da13d979ba7cec9c2a2a4e9eb73e49adb602a262a7d28e712e,c836ffd2a044d94e1c841ebbbed60c7807d36a4bcd8be4c411da87303dbc562a,332d290352156779c7c763016efb87672351c0429577f9506081003f7bf2c964,1546dd24393acb240274121433b618fffc401b9ba06f5f34d2e46db477056b4d,1b24af17b78ba10c9535dec478bfd5a8cfd85bcbe94c344c9f405eb2744a52f2
"6074","高級魚や縁起物としておなじみのタイの一種。名前は、目が金色に輝くことから","12480","5","5","5","6","キンメダイ","12531","12513","これ、何と言う？","1","","2","12452","0","5","5","12461","キンメダイ"
"6075","深海に生息する甲殻類。姿はダンゴムシに似ていて、大きなものは体長50cmを超える","12512","5","5","5","6","グソクムシ","12477","12463","これ、何と言う？","3","","2","12471","0","5","5","12464","ダイオウグソクムシ"
"6076","水族館でも人気なアナゴの一種。砂底から身体を出し、群れで同じ方向をじっと向く姿が特徴的","12490","5","5","5","6","チンアナゴ","12531","12450","これ、何と言う？","2","","2","12468","0","5","5","12481","チンアナゴ"
"6077","「世界最大の花」としておなじみの、熱帯地域に生息する花。強い悪臭を放つことでも有名","12471","5","5","5","6","ラフレシア","12501","12524","これ、何と言う？","1","","2","12450","0","5","5","12521","ラフレシア"
"6078","真っ赤なカサに白い点のある、キノコの一種。毒があり、食べると幻覚・腹痛などの症状が出る","12531","5","5","5","6","ベニテング","12491","12486","これ、何と言う？","3","","2","12464","0","5","5","12505","ベニテングタケ"
"6079","「フクロウ」の一種。身の危険を感じたときに身体を細く縮めて、木の枝に擬態する習性がある","12474","5","5","5","6","コノハズク","12494","12495","これ、何と言う？","3","","2","12463","0","5","5","12467","コノハズク"
"6080","両生類の一種。防衛のために出す粘液の匂いが、和食に使うとあるスパイスに似ているのが由来","12519","5","5","5","6","サンショウ","12531","12471","これ、何と言う？","3","","2","12454","0","5","5","12469","サンショウウオ"
"6081","「蕗（フキ）」が大きく成長する前の、つぼみの部分。春の山菜として、天ぷらなどで好まれる","12488","5","5","5","6","フキノトウ","12461","12494","これ、何と言う？","3","","2","12454","0","5","5","12501","フキノトウ"
"6082","砂糖の原料となる、イネ科の植物","12461","5","5","5","6","サトウキビ","12488","12454","これ、何と言う？","1","","2","12499","0","5","5","12469","サトウキビ"
"6083","フェニックスとも呼ばれる、死しても再びよみがえるとされる伝説の鳥","12423","4","4","4","6","ふしちょう","12375","12385","これ、何と言う？","1","","2","12358","0","4","4","12405","ふしちょう"
"6084","「五感」と呼ばれる動物の機能、視覚・聴覚・触覚・味覚と、あと一つは？","12363","4","4","4","6","きゅうかく","12421","12358","これ、何と言う？","1","","2","12367","0","4","4","12365","きゅうかく"
"6085","ゴリラが手で胸をドコドコと叩いて音をたてる行動","12531","5","5","5","6","ドラミング","12521","12511","これ、何と言う？","2","","2","12464","0","5","5","12489","ドラミング"
"6086","太ももの裏にある、大きな筋肉の集まり。筋トレでも重要視されることが多い","12488","5","5","5","6","ハムストリ","12512","12473","これ、何と言う？","3","","2","12522","0","5","5","12495","ハムストリング"
"6087","肉を食べるのは肉食。植物を食べるのは草食。では、どちらかに限らずいろいろ食べるのは？","12423","4","4","4","6","ざっしょく","12387","12375","これ、何と言う？","1","","2","12367","0","4","4","12374","ざっしょく"
"6088","","12421","4","4","4","6","えいきゅう","12356","12365","これ、何と言う？","2","","2","12358","0","4","4","12360","乳歯⇔えいきゅう歯"
"6089","一角獣＝ユニコーン　","12540","5","5","5","6","バイコーン","12452","12467","これ、何と言う？","3","","2","12531","0","5","5","12496","二角獣＝バイコーン"
"6090","「地獄の番犬」と呼ばれる、三つ首の怪物","12525","5","5","5","6","ケルベロス","12523","12505","これ、何と言う？","1","","2","12473","0","5","5","12465","ケルベロス"
"6091","有名な三つ首の犬の怪物は「ケルベロス」。ではその兄弟で、二つ首の怪物は？","12525","5","5","5","6","オルトロス","12523","12488","これ、何と言う？","3","","2","12473","0","5","5","12458","オルトロス"
"6092","漢字では「付喪神」と書く、長い年月が経った道具などに宿るとされる神様","12364","4","4","4","6","つくもがみ","12367","12418","これ、何と言う？","2","","2","12415","0","4","4","12388","つくもがみ"
"6093","とても有名な妖怪。目も鼻も口も無いまっさらな顔をしている","12412","4","4","4","6","のぺらぼう","12410","12425","これ、何と言う？","1","のっぺらぼう","2","12358","0","4","4","12398","のっぺらぼう"
"6094","","12517","5","5","5","6","プロデュサ","12525","12487","左のキャラ達は右のキャラを何と呼ぶ？","3","プロデューサー","1","12469","6094","5","5","12503","プロデューサー"
"6095","『ムイミ』の持つ大剣の名称","26029","6","6","6","6","天楼覇断剣","27004","35207","これ、何と言う？","2","","1","21091","6095","6","6","22825","天楼覇断剣"
"6096","","12383","4","4","4","6","おにーたん","12395","12540","左のキャラは右のキャラを何と呼ぶ？","3","","1","12435","6096","4","4","12362","おにーたん"
"6097","","12531","5","5","5","6","クラウンズ","12521","12454","これ、何と読む？","1","","1","12474","6097","5","5","12463","七冠＝セブンクラウンズ"
"6098","「ヒラメ」とよく似たとある魚の見分け方として、よく使われるフレーズ。目の向きがポイント","12428","4","4","4","6","みぎかれい","12366","12363","これ、何と言う？","2","","2","12356","0","4","4","12415","左ヒラメ　みぎかれい"
"6100","","12409","4","4","5","6","ミネルべぇ","12493","12523","初対面のとき何と呼んだ？","3","","1","12359","6100","5","5","12511","ミネルべぇ"
"6102","","12464","5","5","5","6","ショーグン","12519","12540","左のキャラは右のキャラを何と呼ぶ？","1","","1","12531","6102","5","5","12471","ショーグン"
"6104","ギルド【リトルリリカル】のメンバー。『キョウカ』と、あと2人は誰と誰？","12477","5","5","5","6","ミミミソギ","12511","12511","このキャラの名前は？","2","ミミとミソギ","1","12462","0","5","5","12511","ミミとミソギ"
"6105","『マヒル』の相棒である牛の名前","12505","5","5","5","6","エリザベス","12522","12470","これ、何と言う？","1","","1","12473","6105","5","5","12456","エリザベス"
"6112","","12540","5","5","5","6","ペコリーヌ","12467","12522","このキャラの名前は？","1","","1","12492","6112","5","5","12506","ペコリーヌ"
"6113","","12452","5","5","5","6","インサイト","12531","12469","これ、何と読む？","2","","1","12488","6113","5","5","12452","覇瞳皇帝\n＝カイザーインサイト"
"6114","","12473","5","5","5","6","ラビリスタ","12499","12522","このキャラの名前は？","1","","1","12479","6114","5","5","12521","ラビリスタ"
"6115","『ラビリスタ』の二つ名","12531","5","5","5","6","ラビリンス","12499","12522","これ、何と読む？","2","","1","12473","6115","5","5","12521","迷宮女王\n＝クイーンラビリンス"
"6116","『ラジラジ』のフルネーム","12531","5","5","5","6","マルカント","12523","12459","このキャラの名前は？","3","ラジクマール・ラジニカーント","1","12488","6116","5","5","12510","ラジクマール・ラジニカーント"
"6117","『ラジラジ』の二つ名","12522","5","5","5","6","キングリプ","12531","12464","これ、何と読む？","3","跳躍王＝キングリープ","1","12503","6116","5","5","12461","跳躍王＝キングリープ"
"6119","","12429","4","4","4","6","ももたろう","12418","12383","この昔話の登場人物は？","1","","2","12358","0","4","4","12418","桃から生まれたももたろう"
"6120","","12429","4","4","4","6","きんたろう","12435","12383","この昔話の登場人物は？","1","","2","12358","0","4","4","12365","まさかり担いだきんたろう"
"6122","向こうずねのこと。転じて、屈強な人間であってもこの部位は痛みに弱いことから、急所のこと","12371","4","4","4","6","なきどころ","12365","12393","これ、何と言う？","2","","2","12429","0","4","4","12394","弁慶のなきどころ"
"6132","『ネネカ』がペコリーヌとの初対面時、変身していたものとは","12385","4","4","4","6","ちょうちょ","12423","12358","これ、何と言う？","3","","1","12423","6058","4","4","12385","ちょうちょ"
"6134","成長すると「カエル」になる生き物","12472","5","5","5","6","オタマジャ","12479","12510","これ、何と言う？","1","","2","12515","0","5","5","12458","オタマジャクシ"
"6135","プリコネの登場キャラで、「双子の姉妹」としておなじみの二人","12459","5","5","5","6","ヨリアカリ","12522","12450","このキャラ、何と言う？","1","ヨリとアカリ","1","12522","0","5","5","12520","ヨリとアカリ"
"6136","","12540","5","5","5","6","ワイバーン","12452","12496","このモンスター、何と言う？","1","","1","12531","6136","5","5","12527","ワイバーン"
"6137","","12457","5","5","5","6","グリフォン","12522","12501","このモンスター、何と言う？","1","","1","12531","6137","5","5","12464","ワイルドグリフォン"
"6138","『ミミ』の好きな動物を、ミミの言葉づかいで言うと？","12373","4","4","4","6","うさぎさん","12373","12366","これ、何と言う？","3","","1","12435","0","4","4","12358","うさぎさん"
"6139","","12399","4","4","4","6","おうじはん","12358","12376","左のキャラは右のキャラを何と呼ぶ？","2","","1","12435","6139","4","4","12362","おうじはん"
"6140","","12419","4","4","4","6","にいちゃん","12356","12385","左のキャラは右のキャラを何と呼ぶ？","2","","1","12435","6140","4","4","12395","にいちゃん"
"6141","","12373","4","4","4","6","おまえさん","12414","12360","左のキャラは右のキャラを何と呼ぶ？","2","","1","12435","6141","4","4","12362","おまえさん"
"6142","","12421","4","4","4","6","じょしゅく","12423","12375","左のキャラは右のキャラを何と呼ぶ？","2","","1","12367","6142","4","4","12376","じょしゅくん"
"6143","","12373","4","4","5","6","ドエスさん","12456","12473","左のキャラは右のキャラを何と呼ぶ？","2","","1","12435","6143","5","5","12489","ドエスさん"
