d1fcda0c72a5b5c9ffbcaae721abec24ed30501906645bc91d95447b8f638792,ec403d1e9381933f524741ac7ddf428a5befc2d3c39d260c53de8d3da096f8a9,a160b8330166061b27e664c49d628baff4e9451336fbcd00ae951039aaf7a2d7,4cca6da2ff569548f090dac0c1ffbc0bea98cc1f0a57210018495c29bef5a839,83f3da75d611414adab2d87b401ab7ba01960c3a1e6b7762fb1004f4e5a74d3c,e480e130c3d0a62fd77dd5076eb35a683192444ca1e34fead9d659bfbef9b174,d6e831befca81c68b28a8a7754194dfd5bb4ad15f241269d34a2484beb9eaa06,cd8e8932b54fed00fc8f881659268f2a872963bbf45e3b598b348fba297a8cf2,b1a5fca50d062c263940b67e553ea8ebddbcf9962a0e46507c033eaca9f8038e,8716601f73f94d1bd493b737e5c1b40a3f88395ee36e9049b0049f6f36bb4f74,74e9c9056952a6d610caa5a3c4b3f2b554d47810d8f4a4b0b90257f9c8a21593,63a35a12b8fa6851b5807d4151502aebf47dbf07ec42ed01d678cb07b933c5b1,b63bb51898a4555131dc8cb1e22b47b33060c30f4b3ce5777d186068d15e46c6,2d4ef2451c62ddf85cf807bf7a6c881677ab8114c04f0dd74d257373d41a2aee
"1809","38","2000","112","30","1","-1","2025/05/15 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1810","45","2000","104","40","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1811","34","4000","103","30","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1812","44","4000","103","40","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1813","34","2000","103","30","1","-1","2025/05/15 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1814","44","2000","103","40","1","-1","2025/05/15 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1815","91","2000","101","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1816","92","2000","102","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1817","93","2000","111","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1818","94","2000","109","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1819","95","2000","112","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1820","100","2000","8004","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1821","101","2000","8005","100","1","-1","2025/04/30 05:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1822","96","2000","6004","100","1","-1","2025/04/30 11:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1823","97","2000","6005","100","1","-1","2025/04/30 11:00:00","2025/05/08 04:59:59","0","0","0","0","1"
"1824","98","2000","7004","100","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1825","99","2000","7005","100","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1826","91","3000","101","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1827","92","3000","102","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1828","93","3000","111","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1829","94","3000","109","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1830","95","3000","112","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1831","100","3000","8004","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1832","101","3000","8005","100","1","-1","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","1"
"1833","96","3000","6004","100","1","-1","2025/05/08 05:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1834","97","3000","6005","100","1","-1","2025/05/08 05:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1835","91","2000","101","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1836","92","2000","102","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1837","93","2000","111","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1838","94","2000","109","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1839","95","2000","112","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1840","100","2000","8004","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1841","101","2000","8005","100","1","-1","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1842","96","2000","6004","100","1","-1","2025/05/15 11:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1843","97","2000","6005","100","1","-1","2025/05/15 11:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1844","98","2000","7004","100","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1845","99","2000","7005","100","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1846","81","2000","101","80","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1847","82","2000","102","80","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1848","83","2000","111","80","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1849","84","2000","109","80","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1850","85","2000","112","80","1","-1","2025/04/30 05:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1851","151","2000","6004","80","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1852","152","2000","6005","80","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1853","131","2000","6004","30","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1854","132","2000","6005","30","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1855","141","2000","6004","40","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1856","142","2000","6005","40","1","-1","2025/04/30 11:00:00","2025/05/14 23:59:59","0","0","0","0","1"
"1857","231","2000","7004","30","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1858","232","2000","7005","30","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1859","241","2000","7004","40","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1860","242","2000","7005","40","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1861","251","2000","7004","80","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1862","252","2000","7005","80","1","-1","2025/04/30 11:00:00","2025/05/07 23:59:59","0","0","0","0","1"
"1863","31","6000","101","30","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1864","41","4000","101","40","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1865","31","2000","101","30","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1866","41","2000","101","40","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1867","32","4000","102","30","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1868","42","4000","102","40","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1869","32","2000","102","30","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1870","42","2000","102","40","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1871","39","2000","111","30","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1872","49","2000","111","40","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1873","39","4000","111","30","1","-1","2025/05/30 05:00:00","2025/06/05 04:59:59","0","0","0","0","1"
"1874","49","4000","111","40","1","-1","2025/05/30 05:00:00","2025/06/05 04:59:59","0","0","0","0","1"
"1875","45","4000","104","40","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1876","45","2000","104","40","1","-1","2025/05/30 05:00:00","2025/06/16 04:59:59","0","0","0","0","1"
"1877","91","3000","101","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1878","92","3000","102","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1879","93","3000","111","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1880","94","3000","109","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1881","95","3000","112","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1882","100","3000","8004","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1883","101","3000","8005","100","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1884","96","3000","6004","100","1","-1","2025/05/23 05:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1885","97","3000","6005","100","1","-1","2025/05/23 05:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1886","91","2000","101","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1887","92","2000","102","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1888","93","2000","111","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1889","94","2000","109","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1890","95","2000","112","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1891","100","2000","8004","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1892","101","2000","8005","100","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1893","81","4000","101","80","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1894","82","4000","102","80","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1895","83","4000","111","80","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1896","84","4000","109","80","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1897","85","4000","112","80","1","-1","2025/05/23 05:00:00","2025/05/30 04:59:59","0","0","0","0","1"
"1898","81","2000","101","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1899","82","2000","102","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1900","83","2000","111","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1901","84","2000","109","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1902","85","2000","112","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1903","351","2000","8004","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1904","352","2000","8005","80","1","-1","2025/05/30 05:00:00","2025/05/30 10:59:59","0","0","0","0","1"
"1905","151","2000","6004","80","1","-1","2025/05/15 11:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1906","152","2000","6005","80","1","-1","2025/05/15 11:00:00","2025/05/23 04:59:59","0","0","0","0","1"
"1907","151","4000","6004","80","1","-1","2025/05/23 05:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1908","152","4000","6005","80","1","-1","2025/05/23 05:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1909","131","2000","6004","30","1","-1","2025/05/15 11:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1910","132","2000","6005","30","1","-1","2025/05/15 11:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1911","141","2000","6004","40","1","-1","2025/05/15 11:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1912","142","2000","6005","40","1","-1","2025/05/15 11:00:00","2025/05/29 23:59:59","0","0","0","0","1"
"1913","231","2000","7004","30","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1914","232","2000","7005","30","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1915","241","2000","7004","40","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1916","242","2000","7005","40","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1917","251","2000","7004","80","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"1918","252","2000","7005","80","1","-1","2025/05/15 11:00:00","2025/05/22 23:59:59","0","0","0","0","1"
"5001","81","3000","101","82","50","100","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5002","81","5000","101","82","101","200","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5003","82","3000","102","82","50","100","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5004","82","5000","102","82","101","200","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5005","83","3000","111","82","50","100","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5006","83","5000","111","82","101","200","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5007","31","3000","101","32","1","200","2024/12/17 05:00:00","2025/02/15 04:59:59","0","0","0","0","3"
"5008","41","3000","101","42","1","200","2024/12/17 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5009","32","3000","102","32","1","200","2024/12/17 05:00:00","2025/02/20 04:59:59","0","0","0","0","3"
"5010","42","3000","102","42","1","200","2024/12/17 05:00:00","2025/02/20 04:59:59","0","0","0","0","3"
"5011","39","3000","111","32","1","200","2024/12/17 05:00:00","2025/02/20 04:59:59","0","0","0","0","3"
"5012","49","3000","111","42","1","200","2024/12/17 05:00:00","2025/02/20 04:59:59","0","0","0","0","3"
"5013","31","5000","101","32","1","200","2025/02/15 05:00:00","2025/02/22 04:59:59","0","0","0","0","3"
"5014","31","3000","101","32","1","200","2025/02/22 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5015","32","5000","102","32","1","200","2025/02/20 05:00:00","2025/03/01 04:59:59","0","0","0","0","3"
"5016","42","5000","102","42","1","200","2025/02/20 05:00:00","2025/03/01 04:59:59","0","0","0","0","3"
"5017","32","3000","102","32","1","200","2025/03/01 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5018","42","3000","102","42","1","200","2025/03/01 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5019","39","5000","111","32","1","200","2025/02/20 05:00:00","2025/03/01 04:59:59","0","0","0","0","3"
"5020","49","5000","111","42","1","200","2025/02/20 05:00:00","2025/03/01 04:59:59","0","0","0","0","3"
"5021","39","3000","111","32","1","200","2025/03/01 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5022","49","3000","111","42","1","200","2025/03/01 05:00:00","2025/03/31 08:59:59","0","0","0","0","3"
"5023","81","4000","101","82","50","100","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5024","81","6000","101","82","101","261","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5025","82","4000","102","82","50","100","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5026","82","6000","102","82","101","261","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5027","83","4000","111","82","50","100","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5028","83","6000","111","82","101","261","2025/03/31 09:00:00","2025/04/08 10:59:59","0","0","0","0","3"
"5029","81","4000","101","82","50","100","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5030","81","6000","101","82","101","264","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5031","82","4000","102","82","50","100","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5032","82","6000","102","82","101","264","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5033","83","4000","111","82","50","100","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5034","83","6000","111","82","101","264","2025/04/08 11:00:00","2025/04/23 10:59:59","0","0","0","0","3"
"5035","81","4000","101","82","50","100","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5036","81","6000","101","82","101","267","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5037","82","4000","102","82","50","100","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5038","82","6000","102","82","101","267","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5039","83","4000","111","82","50","100","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5040","83","6000","111","82","101","267","2025/04/23 11:00:00","2025/04/30 10:59:59","0","0","0","0","3"
"5041","41","4000","101","42","1","250","2025/03/31 09:00:00","2025/04/08 04:59:59","0","0","0","0","3"
"5042","31","4000","101","32","1","250","2025/03/31 09:00:00","2025/04/08 04:59:59","0","0","0","0","3"
"5043","41","4000","101","42","1","250","2025/04/08 05:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5044","31","6000","101","32","1","250","2025/04/08 05:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5045","41","4000","101","42","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5046","31","8000","101","32","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5047","41","4000","101","42","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5048","31","6000","101","32","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5049","32","3000","102","32","1","250","2025/03/31 09:00:00","2025/04/01 04:59:59","0","0","0","0","3"
"5050","42","3000","102","42","1","250","2025/03/31 09:00:00","2025/04/01 04:59:59","0","0","0","0","3"
"5051","32","4000","102","32","1","250","2025/04/01 05:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5052","42","4000","102","42","1","250","2025/04/01 05:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5053","32","8000","102","32","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5054","42","8000","102","42","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5055","32","4000","102","32","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5056","42","4000","102","42","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5057","39","3000","111","32","1","250","2025/03/31 09:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5058","49","3000","111","42","1","250","2025/03/31 09:00:00","2025/04/15 04:59:59","0","0","0","0","3"
"5059","39","8000","111","32","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5060","49","8000","111","42","1","250","2025/04/15 05:00:00","2025/04/23 04:59:59","0","0","0","0","3"
"5061","39","3000","111","32","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5062","49","3000","111","42","1","250","2025/04/23 05:00:00","2025/04/30 04:59:59","0","0","0","0","3"
"5063","81","4000","101","82","50","100","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5064","81","6000","101","82","101","270","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5065","82","4000","102","82","50","100","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5066","82","6000","102","82","101","270","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5067","83","4000","111","82","50","100","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5068","83","6000","111","82","101","270","2025/04/30 11:00:00","2025/05/15 10:59:59","0","0","0","0","3"
"5069","41","3000","101","42","1","250","2025/04/30 05:00:00","2025/05/05 04:59:59","0","0","0","0","3"
"5070","31","3000","101","32","1","250","2025/04/30 05:00:00","2025/05/05 04:59:59","0","0","0","0","3"
"5071","41","4000","101","42","1","250","2025/05/05 05:00:00","2025/05/08 04:59:59","0","0","0","0","3"
"5072","31","4000","101","32","1","250","2025/05/05 05:00:00","2025/05/08 04:59:59","0","0","0","0","3"
"5073","41","4000","101","42","1","250","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","3"
"5074","31","6000","101","32","1","250","2025/05/08 05:00:00","2025/05/15 04:59:59","0","0","0","0","3"
"5075","41","3000","101","42","1","250","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","3"
"5076","31","3000","101","32","1","250","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","3"
"5077","32","3000","102","32","1","250","2025/04/30 05:00:00","2025/05/05 04:59:59","0","0","0","0","3"
"5078","42","3000","102","42","1","250","2025/04/30 05:00:00","2025/05/05 04:59:59","0","0","0","0","3"
"5079","32","4000","102","32","1","250","2025/05/05 05:00:00","2025/05/15 04:59:59","0","0","0","0","3"
"5080","42","4000","102","42","1","250","2025/05/05 05:00:00","2025/05/15 04:59:59","0","0","0","0","3"
"5081","32","3000","102","32","1","250","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","3"
"5082","42","3000","102","42","1","250","2025/05/15 05:00:00","2025/05/23 04:59:59","0","0","0","0","3"
