b8180fdd4f73965597cc5f0679d3650a6b8dd6b7c040ceb59565faec3377c585,6af349897696e5d70cd28e8656a0dcf2e36621a435aa84a166b272df6b5b4da1,7121a980e84730f8c43956f88ec10904bbfe692d0c0a7cad88d31ee97f3d6afd,1bb29b4c751b76ad22df18516fc7eb9d191fb71f0da6f454ab70f416733d5126,4b8ac6ed538c05dae0dcda97e08bb046a52bfa964f0f2c27dfcb6d7a006c2161,076efdefd00b11fe9eecda7fef2617e66b27bf8d06d86e5fc0f7c6f5baa2a9fd,16b5a9b0afb58ddf81d1f2a2c9e317af4922ec7ca987c97c1d87f317b5dca457,82cdc7d9c120949a408bfab0c7773f19875b20a5897968865a34284c4401577a,9abd8d1c0b26c29583e9eb011d9e188cc3cee71ee8dd483afb435e7f8f13d1a0,1d141ab1a906bb9b055ded3a0f59544c37acf288cce8ee9144a6baa61ce84d5d,f726cd89b82161e2b602f24ae41b4118e2fc28b30fe128a404545f579c158030,79608d20db44b28d5e0324bc03aeee84b72c4765fcd97d83fa6cd91c564cb73a,a20b0b191373f28a86cb1bd039cfc57991003440c768e841ea60126904effc55,78ab24c29540ee4e445e81818f2c735a5c55411d1d27a8f05477850e8f44132f,2e0cec4323a1d1810c1d3623ef63bd1a230d6007a1ee528af24246043cc6a3ec,6c7431b3cafa644427a8ea4bceb731317d5950c085f393de5068489ff02d169d
"1248003","124801","1","3","4","11","6","낙원의 영향을 받은 사람들…\n모두 웃는 얼굴이었지. 그런데…\n보고 있으면 슬픈 기분이 들어\n…너도 나랑 마찬가지인가 보네","0","0","0","0","0","0","0","0"
"1248004","124801","1","4","1","7","7","늘 네가 지켜주기만\n하니까… 이번에는 내가 너를 지킬게\n하지만 응원은 잘 부탁해♪\n물론 맨 앞열이 아니면 안 돼!","0","0","0","0","0","0","0","0"
"1248005","124801","1","5","2","5.3","6","너도 똑같은 차림 할래?\n농담이야~… 어, 해도 좋다고?\n마음은 기쁘지만… 안 돼!\n너무 섹시한걸, 내가 NG!","0","0","0","0","0","0","0","0"
"1248006","124831","1","1","1","0","1","「지금까지」도 멋진 추억\n…이었으니까 더욱 늘리고 싶어!\n자, 함께 가자!\n「지금부터」를 맞이하러!","0","0","0","0","0","0","0","0"
"1248007","124831","1","2","1","0","1","아이돌은 강하고 귀여워!\n그게 당연해! 즉?\n미래의 톱 아이돌이라면 최고로\n강하고 귀여운 것도 당연해!","0","0","0","0","0","0","0","0"
"1248008","124831","1","3","1","0","1","이 빛은 미래의 빛!\n나와 너, 그리고 모두를 기다리는\n아직 본 적 없는 세계의 빛!\n어때, 하나도 무섭지 않지?","0","0","0","0","0","0","0","0"
"1248009","124831","1","4","1","0","1","네가 평소처럼 있어 줘…\n그것 만으로 나는 앞을 향할 수 있어\n비록 아무리 어두운 길이라도\n당당하게 가슴을 펴고! 웃는 얼굴로!","0","0","0","0","0","0","0","0"
"1248010","124831","1","5","1","0","1","전부터 좋아했던 자신의 이름…\n더, 더 많이 좋아졌어!\n나는 노조미… 희망의 이름!\n자, 너도 불러줘! 하나~ 둘!","0","0","0","0","0","0","0","0"
"1248011","124801","2","6","2","4.4","1","해피 버스데이!\n오늘은 네가 주인공인 날이야!\n항상 응원해 주는 만큼\n힘껏 돋보이게 해줄게♪","0","0","0","0","0","0","0","0"
"1248012","124831","2","6","1","0","1","네가 태어나 주었기에\n우리는 만날 수 있었던 거야\n나는 이 기적이 감사해\n마음을 담아서… 생일 축하해!","0","0","0","0","0","0","0","0"
"1249001","124901","1","1","1","5.4","2","비록 미래가 가시밭길이라도\n길이 있다면 걸을 수 있겠지\n아무것도 망설일 것 없어\n돌진하자구!","0","0","0","0","0","0","0","0"
"1249002","124901","1","2","1","0","1","지금이 볼품없고 비참해도\n멈춰 서는 것보다는 나아\n그런 촌스러운 삶의 방식도\n나는 싫지 않다구?","0","0","0","0","0","0","0","0"
"1249003","124901","1","3","2","4.3","1","미래는 항상\n한달음에 갈 수 있는 거리에 있어\n자신의 마음에\n솔직하기만 하면","0","0","0","0","0","0","0","0"
"1249004","124901","1","4","6","4.8","1","생각해 보면 꽤 멀리까지\n왔군…\n너와 있으면 시간의 흐름이\n몹시 빠르게 느껴져","0","0","0","0","0","0","0","0"
"1249005","124901","1","5","2","8.1","1","나한테도 소중한 것이 많이\n생겼어. 이노리랑 보스랑\n패밀리 녀석들…\n물론 너도 그 중 한 사람이야","0","0","0","0","0","0","0","0"
"1249006","124931","1","1","1","0","1","끓는다! 끓어올라!\n어떤 과거도 버려두고 갈 수 있는 힘!\n이 주먹에 넘쳐흘러!\n자, 싸움이다 싸움!","0","0","0","0","0","0","0","0"
"1249007","124931","1","2","1","0","1","한곳에서 주춤거리지 마\n단 한 걸음이라도 내디디면…\n그 끝에 미래의 경치가 보여\n파고들어, 여기까지!","0","0","0","0","0","0","0","0"
"1249008","124931","1","3","1","0","1","이 몸의 미래와 네놈의 미래\n어느 쪽이 강한지, 미래 배틀을\n뜨자고!\n진 쪽이 밥 사기다!","0","0","0","0","0","0","0","0"
"1249009","124931","1","4","1","0","1","너, 늦지 마!\n지금 이 몸의 주먹은\n랜드솔에서 가장 빨라!\n미래를 향해서 일직선이다!","0","0","0","0","0","0","0","0"
"1249010","124931","1","5","1","0","1","어떤 고난이 기다리고 있건\n나는 이제 멈춰 서지 않아\n친구도 동료도, 나 자신도!\n싸그리 미래로 데려가겠어!","0","0","0","0","0","0","0","0"
"1249011","124901","2","6","1","2.1","2","생일, 축하한다!\n헤헷, 케이크 먹으면\n아지트에 놀러와\n패밀리 총출동으로 축하해 주지","0","0","0","0","0","0","0","0"
"1249012","124931","2","6","1","0","1","해피 버스데이, 라고!\n오늘 하루는 원 없이 놀자\n날이 밝을 때까지\n어울려 줄게","0","0","0","0","0","0","0","0"
"1250001","125001","1","1","2","4.9","1","하하, 뭔지 모르겠지만\n엄청난 힘을 느껴!\n이걸로 너를 지켜주지!\n내일도, 내일모레도, 앞으로도!","0","0","0","0","0","0","0","0"
"1250002","125001","1","2","1","3.5","2","가끔은 추억을\n그리워하는 것도 좋다고 생각해…\n하지만 그 후에는 다시 앞을 보고\n미래로 나아가야겠지!","0","0","0","0","0","0","0","0"
"1250003","125001","1","3","2","0","2","가야 할 길을 모를 때는\n나를 봐!\n내가 있으면 너의 미래는\n반짝반짝 밝을 거야!","0","0","0","0","0","0","0","0"
"1250004","125001","1","4","6","5.5","1","추억이라는 건 미래로 나아가는 것을\n방해할 때도 있지… 하지만\n너와는 나아갈 힘이 될 만한\n추억을 만들어 가고 싶어!","0","0","0","0","0","0","0","0"
"1250005","125001","1","5","1","1.6","2","내가 바라는 미래… 틀림없이\n즐거울 거야!\n물론 너도 거기 있어야 해\n약속이다!","0","0","0","0","0","0","0","0"
"1250006","125031","1","1","1","0","1","핫~핫하! 대악당 콤비\n여기에 부~활!\n『이 느낌, 그립네\n어울리지 않게 마음이 들떠』","0","0","0","0","0","0","0","0"
"1250007","125031","1","2","1","0","1","『노웸, 연계가 흐트러졌어\n혹시 실력 떨어졌어?』\n뭐야? 그건 내가 할 말이다!\n오랜만에 네 진짜 힘을 보여봐!","0","0","0","0","0","0","0","0"
"1250008","125031","1","3","1","0","1","나는 혼자서도 최강이지만\n오쿠토와 함께라면 엄청나게 최강이다!\n역시 우리는\n둘이서 하나라는 거다, 파트너!","0","0","0","0","0","0","0","0"
"1250009","125031","1","4","1","0","1","『노웸의 옆은 묘하게 진정돼.\n말은 안 하지만』\n왜 그래, 오쿠토? 무슨 용건 있어?\n『아무것도 아냐~』","0","0","0","0","0","0","0","0"
"1250010","125031","1","5","1","0","1","우리들 3명은\n옛날에는 적이었지… 하지만 지금은\n이렇게 함께 싸우고 있어!\n미래는 재밌네!","0","0","0","0","0","0","0","0"
"1250011","125001","2","6","1","1.8","2","생일 축하해!\n오늘 하루는 내가\n함께 있어 줄게!\n기쁘지? 기쁘잖아!","0","0","0","0","0","0","0","0"
"1250012","125031","2","6","1","0","1","너에게 줄 생일 선물을\n준비했어! 뭔지는 아직 비밀이다\n악당이라는 건 여러모로 비밀이 있는\n법이니까!","0","0","0","0","0","0","0","0"
"1251001","125101","1","1","1","9","2","오늘도 수고했다냥!\n휴식으로 따뜻한 커피 마시겠냥?\n요금은 직원 할인으로 200루피!\n복리 후생 완벽 완비다냥~♪","0","0","0","0","0","0","0","0"
"1251002","125101","1","2","1","4.4","2","커피와 붕어빵의 팥이\n빚어내는 하모니…!\n냐하하♪ 궁합 최고다냥!\n이 세트는 분명 폭발적으로 팔릴 거다냥♪","0","0","0","0","0","0","0","0"
"1251003","125101","1","3","6","11.9","1","고양이 종업원의 스케줄표를 짜고 있다냥…\n이 아이는 한참 안 쉬었으니 쉬게 하고…\n…저기 너, 좀 도와줄 수 있겠냥?\n고양이처럼 귀엽게 접객해라냥","0","0","0","0","0","0","0","0"
"1251004","125101","1","4","6","3.5","2","응? 눈이 말똥말똥해져서 잠이 안 와?\n냐하하, 커피를 너무 마셨다냥\n그럼 졸려질 때까지 누나가\n머리를 토닥토닥 해주겠다냥♪","0","0","0","0","0","0","0","0"
"1251005","125101","1","5","2","3.6","5","고양이와 커피에 힐링된다냥~\n하지만 나에게 있어 최대의 힐링은\n항상 곁에서 미소 지어 주는\n네 존재다냥~♪","0","0","0","0","0","0","0","0"
"1251006","125131","1","1","1","0","1","자, 고양이 전용 개다래나무 밀크♪\n너에게는 네 전용 특제 커피♪\n뭐가 특제냐고? 냐하하!\n애정을 듬뿍 넣었다냥♪","0","0","0","0","0","0","0","0"
"1251007","125131","1","2","1","0","1","기분 좋은 날씨다냥~♪\n이런 날은 테라스에서 휴식하는 거다냥!\n태양빛과 커피향으로\n실컷 힐링하기 바란다냥♪","0","0","0","0","0","0","0","0"
"1251008","125131","1","3","1","0","1","네가 고양이였다면~\n그러면 계속 함께 있으면서\n쓰담쓰담하거나, 문질문질하거나\n계속 귀여워할 수 있는데 말이냥♪","0","0","0","0","0","0","0","0"
"1251009","125131","1","4","1","0","1","네가 상냥하게 대해주니까\n완전히 길이 들어버렸다냥~♪\n냥!? 아니… 고양이 이야기다냥!\n나를 말하는 게 아니다냥~!","0","0","0","0","0","0","0","0"
"1251010","125131","1","5","1","0","1","세련된 외관의 카페에서\n너와 일할 수 있어서 굉장히 즐겁다냥♪\n이대로 쭉 둘이 함께…\n냐하하… 농담이다냥~♪","0","0","0","0","0","0","0","0"
"1251011","125101","2","6","1","8.6","2","오늘은 카페를 전세 내서\n네 생일 파티를 한다냥♪\n그럼 고양이와 함께 노래하겠다냥…\n해피 버스데이 냥~냥~♪","0","0","0","0","0","0","0","0"
"1251012","125131","2","6","1","0","1","생일 축하한다냥~!\n축하의 뜻으로 네 얼굴 그림 라떼아트를\n했는데, 잘 나와서\n마시는 게 아깝다냥♪","0","0","0","0","0","0","0","0"
"1252001","125201","1","1","2","5.1","6","…뭐냥, 너\n간식이 먹고 싶은 거냥~?\n읏, 귀, 귀공!\n언제부터 듣고 있던 거지!?","0","0","0","0","0","0","0","0"
"1252002","125201","1","2","1","4.4","2","커피만이 아니라\n함께 과자는 어떤가?\n얼마전 들여온 초콜릿을\n추천하지♪","0","0","0","0","0","0","0","0"
"1252003","125201","1","3","7","5.1","1","과자를 좋아하는 손님을 위해서\n신작 입하는 빼놓을 수 없지\n커피도 그렇지만 과자도\n심오해서 재미있다","0","0","0","0","0","0","0","0"
"1252004","125201","1","4","1","8","2","어서 오세… 읏, 귀공인가\n그 얼굴, 혹시 뭔가 상담인가?\n좋다, 커피라도 내려줄 테니\n나에게 이야기해 보겠나?","0","0","0","0","0","0","0","0"
"1252005","125201","1","5","2","1.5","6","우물… 뭐지?\n시, 신작을 맛보고 있었다!\n귀공도 궁금하다면\n함께 맛보겠는가?","0","0","0","0","0","0","0","0"
"1252006","125231","1","1","1","0","1","자, 커피를 준비했으니\n귀공도 조금 휴식을 취해라\n피로가 쌓였다면\n팬케이크도 함께 제공하지♪","0","0","0","0","0","0","0","0"
"1252007","125231","1","2","1","0","1","가게에 서는 모습도 꽤\n그럴듯해졌다고 생각하지 않나?\n후훗, 귀공의 서빙복도\n잘 어울린다♪","0","0","0","0","0","0","0","0"
"1252008","125231","1","3","1","0","1","후훗♪\n고양이들이 기분 좋은 듯\n햇볕을 쬐고 있다\n…솔직히 부럽군","0","0","0","0","0","0","0","0"
"1252009","125231","1","4","1","0","1","뭣!?\n귀, 귀공, 그 커피는\n내가 마시던 것이…\n아니, 아무것도 아니다","0","0","0","0","0","0","0","0"
"1252010","125231","1","5","1","0","1","귀공을 위해서 커피를 준비했다\n…내게도 준비해 주겠다고?\n후훗, 그럼 함께 테라스에서\n이야기를 나누자♪","0","0","0","0","0","0","0","0"
"1252011","125201","2","6","2","6","1","오늘은 귀공의 생일이니까\n좋아하는 과자를 골라라!\n…내가 준비하는 커피가 좋다고?\n여전히 욕심이 없군, 귀공은","0","0","0","0","0","0","0","0"
"1252012","125231","2","6","1","0","1","생일 축하한다!\n귀공을 위해서 특별한 팬케이크를\n준비했으니 함께 먹자♪\n맛을 봤는데 일품이었다","0","0","0","0","0","0","0","0"
"1253001","125301","1","1","2","0","2","이 옷은 어떠신가요?\n대자연 속에서도 맡은 일을\n완수할 수 있도록 여러 가지로\n신경 쓴 훌륭한 옷입니다","0","0","0","0","0","0","0","0"
"1253002","125301","1","2","1","5.5","2","멍멍이 주인님도\n요즘에는 재주가 능숙해졌습니다\n손, 앉아, 돌아…\n후훗, 잘했습니다","0","0","0","0","0","0","0","0"
"1253003","125301","1","3","1","7.4","2","자연은 차별하지 않고\n그곳에 사는 모든 이들에게 은총을\n내려줍니다\n소중히 하고 싶네요, 주인님","0","0","0","0","0","0","0","0"
"1253004","125301","1","4","2","0","2","주인님, 저와\n숲을 산책하지 않겠습니까?\n가끔은 소란스러운 거리를 떠나, 둘이서\n조용히 보내는 것도 좋지 않을까 싶어…","0","0","0","0","0","0","0","0"
"1253005","125301","1","5","1","3.2","2","숲을 지키는 일은 어렵습니다\n하지만 주인님들과 함께라면\n해낼 수 있을 거라고 믿습니다\n지금까지 해온 모험처럼","0","0","0","0","0","0","0","0"
"1253006","125331","1","1","1","0","1","숲속에서 주인님과\n평온한 한때를 보낸다…\n저에게\n이보다 더한 행복은 없습니다","0","0","0","0","0","0","0","0"
"1253007","125331","1","2","1","0","1","멍멍이 주인님도\n숲속에서 느긋하게 보내서\n대만족인 것 같습니다\n배를 쓰다듬어 줍시다","0","0","0","0","0","0","0","0"
"1253008","125331","1","3","1","0","1","숲속은 매우 조용해서\n저희밖에 없는 듯한\n기분이 드네요\n평화로운 기분입니다","0","0","0","0","0","0","0","0"
"1253009","125331","1","4","1","0","1","계속 이렇게 주인님과\n보내고 싶습니다…\n얼마 안 있어 일하러 돌아가야\n합니다만, 그래도…","0","0","0","0","0","0","0","0"
"1253010","125331","1","5","1","0","1","주인님, 조금만 더 곁으로\n다가가도 될까요…?\n한기가 들어서 주인님들의 \n온기를 더 느끼고 싶습니다","0","0","0","0","0","0","0","0"
"1253011","125301","2","6","2","0","2","오늘은 생일\n축하드립니다, 주인님\n사람도 자연도, 이렇게 시간을 거쳐\n성장해 가는 거군요♪","0","0","0","0","0","0","0","0"
"1253012","125331","2","6","1","0","1","주인님, 생일을 맞이한 것을\n진심으로 축하드립니다\n정령과 자연도 분명 주인님의\n성장을 축복해 줄 거예요♪","0","0","0","0","0","0","0","0"
"1254001","125401","1","1","2","0","2","저도 이제 레인저입니다\n그… 이 제복, 어떤가요?\n조금 헐렁헐렁하지만…\n언젠가 딱 맞게 되면 좋겠네요","0","0","0","0","0","0","0","0"
"1254002","125401","1","2","1","4.8","2","레인저 여러분은\n모두 활을 능숙하게 잘 다루네요\n저도 기술을 연마해서 여러분과\n당신에게 도움이 되고 싶어요","0","0","0","0","0","0","0","0"
"1254003","125401","1","3","2","0","2","오늘은 냣토를 씻기고…\n…어? 돌봐주는 게 대단하다고요?\n후후, 저는 냣토의\n엄마 대신이니까요♪","0","0","0","0","0","0","0","0"
"1254004","125401","1","4","3","8.1","2","마물은 무서운 생물. 하지만…\n레인저가 된 후로부터\n많은 생각을 하고 있어요\n이것이 배운다는 것이군요","0","0","0","0","0","0","0","0"
"1254005","125401","1","5","2","0","2","봐주세요\n조금 근육이 붙었어요\n이대로 근육이 불끈불끈해지면…\n제가 당신을 지킬 수 있겠네요♪","0","0","0","0","0","0","0","0"
"1254006","125431","1","1","1","0","1","레인저의 권한으로\n타깃을 구속하겠습니다\n냣토,\n내 서포트를 부탁해!","0","0","0","0","0","0","0","0"
"1254007","125431","1","2","1","0","1","내 세계와\n냣토의 세계는 달라\n하지만 같은 장소에서 살고 있으니까…\n이 『있을 곳』을 함께 지키자!","0","0","0","0","0","0","0","0"
"1254008","125431","1","3","1","0","1","사람과 마물…\n공생의 길은 험난하지만\n불가능한 게 아니야\n우리가 그걸 증명하자!","0","0","0","0","0","0","0","0"
"1254009","125431","1","4","1","0","1","여기는 냣토와 제가\n맡겠습니다\n저희가 성장한 모습,\n당신도 지켜봐 주세요!","0","0","0","0","0","0","0","0"
"1254010","125431","1","5","1","0","1","약육강식은 진실이라고 생각하지만\n그것이 전부가 아니야…\n저도 누군가를 돕고 도움받으며\n당신 곁을 걸어가고 싶어요","0","0","0","0","0","0","0","0"
"1254011","125401","2","6","6","2.9","2","잠깐 시간 있나요?\n레인저 동료들과 함께\n케이크를 준비했어요\n그… 당신의 생일이라서…","0","0","0","0","0","0","0","0"
"1254012","125431","2","6","1","0","1","생일 축하해요\n그리고 냣토도…\n『항상 고맙다냥♪』\n…이, 이래요","0","0","0","0","0","0","0","0"
"1255001","125501","1","1","1","8","2","검과 주먹, 그리고 마법...\n어느새 다양한 방법으로\n싸울 수 있게 됐어\n얼마든지 날 의지해도 돼!","0","0","0","0","0","0","0","0"
"1255002","125501","1","2","1","4.8","2","마법사는 제법\n다양한 의뢰에서 필요로 돼!\n덕분에 기공정을 위한 저금이\n순조롭게 되고 있어!","0","0","0","0","0","0","0","0"
